Original,Translate_IT
"Quel sol che pria d'amor mi scaldò 'l petto,","Il sole che un tempo mi riempiva di fuoco,"
"di bella verità m'avea scoverto,",Ha avuto prove e confutato
"provando e riprovando, il dolce aspetto;",Il volto gentile della verita' mi ha rivelato.
"e io, per confessar corretto e certo","E io, istruito, non ho più dubbi,"
"me stesso, tanto quanto si convenne","Volete che io sia, confessate e state in piedi,"
leva' il capo a proferer più erto;,"Il capo, per quanto appropriato, si muove in alto."
ma visïone apparve che ritenne,"Ma un volto apparve, e così teso"
"a sé me tanto stretto, per vedersi,",Guardando per essere sincero...
che di mia confession non mi sovvenne.,Che la mia confessione di evocazione e' sparita.
"Quali per vetri trasparenti e tersi,","E come i bicchieri, i vetri trasparenti, limpidi,"
"o ver per acque nitide e tranquille,","di profani, che sono deboli, ma quieti e puri,"
"non sì profonde che i fondi sien persi,","rivelare il suolo intatto,"
tornan d'i nostri visi le postille,"Un volto risplendente, così debole e sottile,"
"debili sì, che perla in bianca fronte",Che si riconoscerebbe in modo più rapido
non vien men forte a le nostre pupille;,Sulla fronte bianca della perla appare pallido;
tali vid'io più facce a parlar pronte;,Così ho visto molte facce in quel punto
per ch'io dentro a l'error contrario corsi,"Ed era in contrasto con la follia, attraverso la quale"
a quel ch'accese amor tra l'omo e 'l fonte.,Un tempo l'amore era infiammato tra l'uomo e la fonte.
"Sùbito sì com'io di lor m'accorsi,",Perche' all'improvviso credo di vederli...
"quelle stimando specchiati sembianti,","Si tratta di immagini a specchio, e si sforzano di:"
"per veder di cui fosser, li occhi torsi;",Scoprire la loro immagine originale intorno a me.
"e nulla vidi, e ritorsili avanti","Ma io non vidi nulla e, dubitando nell'anima,"
"dritti nel lume de la dolce guida,","Guardo alla luce della dolce guida,"
"che, sorridendo, ardea ne li occhi santi.",Che sorrideva negli occhi guariti.
"“Non ti maravigliar perch'io sorrida”,","E cominciò: ""Non meravigliarti nella tua mente."
"mi disse, “appresso il tuo püeril coto,",Ammiro i tuoi pensieri infantili.
"poi sopra 'l vero ancor lo piè non fida,","Tu vai ancora in silenzio alla verità,"
"ma te rivolve, come suole, a vòto:","Per impazzire, come hai detto tu."
"vere sustanze son ciò che tu vedi,","Esseri reali ti mostrano questo volto,"
qui rilegate per manco di voto.,"Che, infedele al voto, si incolpano."
Però parla con esse e odi e credi;,"Di', ascolta e crede, perché la vera luce,"
ché la verace luce che le appaga,Non permettera' mai...
da sé non lascia lor torcer li piedi”.,Che seguirlo si rompe il piede.
E io a l'ombra che parea più vaga,"Mi volsi e parlai a un'ombra,"
"di ragionar, drizza'mi, e cominciai,","Che sembrava divertente, veloce, come un uomo,"
quasi com'uom cui troppa voglia smaga:,Quello che da tempo era tormentato dalla curiosità aveva gli aculei:
"“O ben creato spirito, che a' rai","""O anima che ha vinto la luce eterna,"
di vita etterna la dolcezza senti,Quelli che hanno fatto il dolce qui...
"che, non gustata, non s'intende mai,",Che solo chi la assaggia può capire...
grazïoso mi fia se mi contenti,"Oh, sii gentile con me ora. Tutto il mio costume"
del nome tuo e de la vostra sorte”.,"E' la tua Nam e la tua sorte. Di' questo!."""
"Ond'ella, pronta e con occhi ridenti:","E loro, pronti, con gli occhi che ridevano,"
“La nostra carità non serra porte,"Lingua: ""Il nostro amore si apre volontariamente"
"a giusta voglia, se non come quella","Giusto desiderio, simile a quello dell'amore,"
che vuol simile a sé tutta sua corte.,Quella che ha fatto il suo seguito... vuole seguire se stessa.
I' fui nel mondo vergine sorella;,"Là, nel mondo, io sono una delle suore,"
"e se la mente tua ben sé riguarda,",Ma rivolgete solo a me l'esortazione:
"non mi ti celerà l'esser più bella,","E per la bellezza sporca, per le viole più alte,"
"ma riconoscerai ch'i' son Piccarda,",Ti rendi conto che sono Piccarda?
"che, posta qui con questi altri beati,","Con tutti quelli che si chiamano beati,"
beata sono in la spera più tarda.,Il cerchio più indosso si sposta a Wonn e a riposo.
"Li nostri affetti, che solo infiammati",Tutti i nostri impulsi che da soli bruciano
"son nel piacer de lo Spirito Santo,","Nell'amore dello Spirito Santo, sono molto soddisfatti,"
letizian del suo ordine formati.,Perché si riconoscono nella sua consacrazione.
"E questa sorte che par giù cotanto,",Questa sorte... forse da te sottovalutata...
"però n'è data, perché fuor negletti",Ward ci ha assegnato perché siamo sulla terra
"li nostri voti, e vòti in alcun canto”.","Non fate i voti e vi fate del male."""
Ond'io a lei: “Ne' mirabili aspetti,"Io dico: ""Voi splendete nel volto e nei segni,"
vostri risplende non so che divino,"Non so cosa, della divinità, magnifico,"
che vi trasmuta da' primi concetti:,"E i primi tizi diventano irriconoscibili,"
però non fui a rimembrar festino;,Se fossi stato cosi' ostinato nel riconoscere...
"ma or m'aiuta ciò che tu mi dici,","Ora, quello che dici mi aiuta a fidarmi dell'occhio"
sì che raffigurar m'è più latino.,E mi mostra piu' chiaramente la tua immagine.
"Ma dimmi: voi che siete qui felici,","Ma di': ""Voi, felici qui in queste pianure,"
disiderate voi più alto loco,"Non tiratevi i desideri verso il luogo più alto,"
per più vedere e per più farvi amici?”.,"Per fare di più per voi amici, per guardare di più?"""
Con quelle altr'ombre pria sorrise un poco;,"Un po' sorrisero le ombre qui,"
"da indi mi rispuose tanto lieta,","Perché, come se fosse ardente nel primo amore,"
ch'arder parea d'amor nel primo foco:,Rivolse loro gioia e gioia a me:
"“Frate, la nostra volontà quïeta","""Fratello, qui si placa la forza dell'amore e della bontà"
"virtù di carità, che fa volerne","Qualsiasi desiderio, e tutto questo ci benedice,"
"sol quel ch'avemo, e d'altro non ci asseta.",E non c'è altro che sete di mente.
"Se disïassimo esser più superne,",Perche' se il desiderio e' piu' alto...
foran discordi li nostri disiri,"Così resisterebbe alla volontà,"
dal voler di colui che qui ne cerne;,Quello che ci ha spinto in questo cerchio basso.
"che vedrai non capere in questi giri,",Questo non può accadere in queste sfere;
"s'essere in carità è qui necesse,","L'amore è il legame dell'associazione eterna,"
e se la sua natura ben rimiri.,"Con la non lotta, né resistenza."
Anzi è formale ad esto beato,"Piuttosto, l'essenza di questo essere,"
"tenersi dentro a la divina voglia,","Solo nella volontà di Dio si vacillano,"
per ch'una fansi nostre voglie stesse;,"Qui, quindi, tutto il desiderio e l'impulso si sciolgono in uno."
"sì che, come noi sem di soglia in soglia","E, come siamo di grado in grado, tutti devono"
"per questo regno, a tutto il regno piace","Come lui, di Will da solo secondo le sue tracce"
com'a lo re che 'n suo voler ne 'nvoglia.,"Colui che guida il nostro, tutto questo regno è gradito."
E 'n la sua volontade è nostra pace:,"E la nostra pace è la sua volontà,"
ell'è quel mare al qual tutto si move,"Questo mare, dove tutto deve muoversi,"
ciò ch'ella crïa o che natura face”.,"Ciò che crea, ciò che produce la natura."""
Chiaro mi fu allor come ogne dove,Ora ho visto che il paradiso è a causa di
"in cielo è paradiso, etsi  la grazia","Dov'è il cielo, scorre anche dall'alto"
del sommo ben d'un modo non vi piove.,Il bene più alto non è come la pioggia di grazia.
"Ma sì com'elli avvien, s'un cibo sazia",Come per i cibi diversi non si può più
"e d'un altro rimane ancor la gola,","Da questo vuole e si volge verso di lui,"
"che quel si chere e di quel si ringrazia,","Per questo ringraziate e ancora richiede che,"
"così fec'io con atto e con parola,","Se io con la parola e la parola, quando è finita,"
per apprender da lei qual fu la tela,Per sapere cosa li ha tessuti...
onde non trasse infino a co la spuola.,Lasciarsi da soli prima che finisca.
“Perfetta vita e alto merto inciela,"""Vita e merito perfetti"
"donna più sù”, mi disse, “a la cui norma","Una donna,"" ha detto, ""ai cerchi superiori,"
"nel vostro mondo giù si veste e vela,","Nel loro costume e velo alcuni aspirano,"
perché fino al morir si vegghi e dorma,Essere fedeli nel sonno e nelle guardie
con quello sposo ch'ogne voto accetta,"Lo sposo a cui piace ogni giuramento,"
che caritate a suo piacer conforma.,Il puro desiderio d'amore e' giurarlo.
"Dal mondo, per seguirla, giovinetta","Seguirla fuggii il mondo giovane,"
"fuggi'mi, e nel suo abito mi chiusi","Consacratemi al loro ordine ed era affollato,"
e promisi la via de la sua setta.,Fare il male a ciò che la sua legge contiene.
"Uomini poi, a mal più ch'a bene usi,","Ma gli uomini, senza pietà, più che buoni, strappati"
fuor mi rapiron de la dolce chiostra:,"Con violenza alla prigione, al dolce, a me"
Iddio si sa qual poi mia vita fusi.,Come ci fu la mia vita... ..Dio lo saprà...
E quest'altro splendor che ti si mostra,L'altro splendore che a me a destra
da la mia destra parte e che s'accende,"Cosi' felicemente irradiato, perche' si infiamma."
"di tutto il lume de la spera nostra,","Nella nostra sfera tutta l'ombra,"
"ciò ch'io dico di me, di sé intende;",Capite cosa proclamo di me stesso.
"sorella fu, e così le fu tolta","Perche', come il mio capo, si estrinseca..."
di capo l'ombra de le sacre bende.,Il velo che gira la fronte delle suore.
Ma poi che pur al mondo fu rivolta,Ma se le si permette di tornare al mondo...
"contra suo grado e contra buona usanza,","Il loro cuore era incoronato con quella corona,"
non fu dal vel del cor già mai disciolta.,L'atto rubato alla sua fronte.
Quest'è la luce de la gran Costanza,"E' la luce dell'eccellente costanza,"
che del secondo vento di Soave,Quella con la seconda tempesta da Swabenland
generò 'l terzo e l'ultima possanza”.,"Il terzo testimonia, illuminato dall'ultimo splendore."""
"Così parlommi, e poi cominciò 'Ave,","Piccarda ha parlato, mi ha rivolto allegramente,"
"Maria' cantando, e cantando vanio","E ha iniziato un ave cantando,"
come per acqua cupa cosa grave.,"Come la gravità nel profondo diluvio, è sparito."
"La vista mia, che tanto lei seguio",Il mio sguardo... cercarla... quanto poteva... con urgenza...
"quanto possibil fu, poi che la perse,","Poi, non appena l'ha persa,"
"volsesi al segno di maggior disio,","Arrivando verso un obiettivo più grande di tendini,"
e a Beatrice tutta si converse;,"Alla faccia di Beatricen tutto in alto,"
ma quella folgorò nel mïo sguardo,"Ma quando il loro occhio, un fulmine, è stato colpito nel mio,"
sì che da prima il viso non sofferse;,"E prima di tutto, si era abbattuto su di lui,"
e ciò mi fece a dimandar più tardo.,E' per questo che sono restio a fare domande.
,
,
,
,
,
,
,
,
,
,
,
,
