Original,Translate_IT
Sì tosto come l'ultima parola,Fin dal primo momento in cui la fiamma benedetta
"la benedetta fiamma per dir tolse,","Finisce di pronunciare le ultime parole,"
a rotar cominciò la santa mola;,La macina degli eletti si rimise a girare.
e nel suo giro tutta non si volse,"Aveva appena fatto un giro completo,"
"prima ch'un'altra di cerchio la chiuse,",quando un’altra ghirlanda circondò la prima
e moto a moto e canto a canto colse;,"e rese canto per canto, andatura per andatura,"
"canto che tanto vince nostre muse,",quel canto che superava con la sua dolce armonia
"nostre serene in quelle dolci tube,","quello delle nostre sirene e di tutte le nostre muse,"
quanto primo splendor quel ch'e' refuse.,come un raggio primo supera il suo riflesso.
Come si volgon per tenera nube,"Come sullo sfondo sfocato di una nuvola si iscrivono,"
"due archi paralelli e concolori,","dipinte con gli stessi colori, due cerchi concentrici,"
"quando Iunone a sua ancella iube,","quando Giunone ne dà l’ordine alla sua serva,"
"nascendo di quel d'entro quel di fori,","e quello dall’interno produce l’altro al di fuori,"
a guisa del parlar di quella vaga,Come nasce la voce dell’amante
"ch'amor consunse come sol vapori,","che l'amore consumò come nebbia al sole,"
"e fanno qui la gente esser presaga,",Contribuisce agli esseri umani sulla terra l’assicurazione
"per lo patto che Dio con Noè puose,",(Seguendo ciò che un tempo Dio promise a Noè)
del mondo che già mai più non s'allaga:,che non si rivedranno più le onde del diluvio;
così di quelle sempiterne rose,Così i due mazzi di rose eterne
"volgiensi circa noi le due ghirlande,","giravano continuamente intorno a noi,"
e sì l'estrema a l'intima rispuose.,l’esterno rispondente a quello dell’interno.
"Poi che 'l tripudio e l'altra festa grande,",E quando finalmente la danza e l’altra grande festa
sì del cantare e sì del fiammeggiarsi,"del loro canto e dei fuochi che riaccendevano più forte,"
"luce con luce gaudïose e blande,","per coppie, le loro limpidezze amorose e allegre,"
"insieme a punto e a voler quetarsi,","Si fermò d’accordo, nello stesso secondo."
pur come li occhi ch'al piacer che i move,"come, quando un piacere li sollecita, si vede"
conviene insieme chiudere e levarsi;,"i nostri due occhi si chiudono e si aprono di concerto,"
del cor de l'una de le luci nove,"dal cuore di uno di questi scheggiati nuovi,"
"si mosse voce, che l'ago a la stella","una voce si alzò, che mi fece girare"
parer mi fece in volgermi al suo dove;,"come la stella fa l’ago cercarla,"
e cominciò: “L'amor che mi fa bella,"e cominciò: ""L'amore che mi rende bella"
mi tragge a ragionar de l'altro duca,Mi induco a parlarvi di questo capo.
per cui del mio sì ben ci si favella.,"che, a suo proposito, fece così bene a parlare del mio."
"Degno è che, dov'è l'un, l'altro s'induca:","Dove si trova l’uno di loro, anche l’altro deve apparire,"
"sì che, com'elli ad una militaro,","perché tutto ciò che hanno combattuto insieme,"
così la gloria loro insieme luca.,"A sua volta, è opportuno che la loro gloria brilli insieme."
"L'essercito di Cristo, che sì caro","La milizia di Cristo, il cui riarmo"
"costò a rïarmar, dietro a la 'nsegna","Doveva costare così tanto, dietro la sua insegna."
"si movea tardo, sospeccioso e raro,","si agitava lentamente, timorosa e svanita,"
quando lo 'mperador che sempre regna,quando l'imperatore il cui regno è senza fine
"provide a la milizia, ch'era in forse,","per aiutare il suo esercito in pericolo di perdersi,"
"per sola grazia, non per esser degna;","per la sua sola grazia e senza che ne fosse degna,"
"e, come è detto, a sua sposa soccorse","e, come ti è stato detto, salva sua moglie"
"con due campioni, al cui fare, al cui dire",con questi due guerrieri di cui farlo e dirlo
lo popol disvïato si raccorse.,del popolo sviato risollevò la marcia.
In quella parte ove surge ad aprire,"Là, nel paese dove nasce il dolce zefiro"
Zefiro dolce le novelle fronde,per aprire i germogli della nuova foglia
"di che si vede Europa rivestire,","di cui si vede in primavera rivestirsi l’Europa,"
non molto lungi al percuoter de l'onde,abbastanza vicino al luogo in cui si rompono le onde
"dietro a le quali, per la lunga foga,",che nascondono per un tempo agli sguardi degli esseri umani
"lo sol talvolta ad ogne uom si nasconde,","il sole alla fine della sua ardente carriera,"
siede la fortunata Calaroga,"è il paese dove giace Calaruega la felice,"
sotto la protezion del grande scudo,sotto la protezione di questo superbo ecu
in che soggiace il leone e soggioga:,che porta il leone alla punta e al capo.
dentro vi nacque l'amoroso drudo,È lì che è nato l’amante fortunato.
"de la fede cristiana, il santo atleta","della fede dei cristiani, questo atleta sacro"
benigno a' suoi e a' nemici crudo;,che fu dolce per i suoi e duro per il nemico.
"e come fu creata, fu repleta","E non appena fu creato, il suo spirito si trovò"
"sì la sua mente di viva vertute,","se possentemente colmato delle più vive virtù,"
"che, ne la madre, lei fece profeta.",che prima di nascere fece profetizzare sua madre.
Poi che le sponsalizie fuor compiute,E quando tra se stesso e la fede fu concluso
"al sacro fonte intra lui e la Fede,",il matrimonio santo sui fatti in cui entrambi
"u' si dotar di mutüa salute,","si promisero per dote la loro reciproca salvezza,"
"la donna che per lui l'assenso diede,",la donna che le dava il consenso
vide nel sonno il mirabile frutto,in un sogno intravede i frutti mirabili
ch'uscir dovea di lui e de le rede;,che dovevano provenire da lui come suoi
"e perché fosse qual era in costrutto,","e, perché fosse di nome così com'era per natura,"
quinci si mosse spirito a nomarlo,Un’ispirazione gli fece dare il nome
del possessivo di cui era tutto.,il possesso del padrone al quale appartiene.
Domenico fu detto; e io ne parlo,"Fu detto Domenico, e io parlo di lui."
sì come de l'agricola che Cristo,"come del giardiniere che aveva scelto Cristo,"
elesse a l'orto suo per aiutarlo.,per andare con lui a prendersi cura del suo giardino.
Ben parve messo e famigliar di Cristo:,"Egli era messaggero e compagno di Cristo,"
"ché 'l primo amor che 'n lui fu manifesto,",perché il primo amore che si è potuto vedere in lui
fu al primo consiglio che diè Cristo.,Fu il primo consiglio che Cristo diede.
Spesse fïate fu tacito e desto,"La sua nutrice, spesso, lo trovava disteso"
"trovato in terra da la sua nutrice,","in silenzio, sveglio, contro la terra nuda,"
come dicesse: 'Io son venuto a questo'.,Come se avesse detto: “Ecco perché vengo!”
Oh padre suo veramente Felice!,Che suo padre era davvero ben chiamato Felix!
"oh madre sua veramente Giovanna,","Che sua madre veramente meriterebbe di essere Jeanne,"
"se, interpretata, val come si dice!","Se ben interpretato, questo nome vale quello che dice!"
"Non per lo mondo, per cui mo s'affanna","E non per il secolo, a cui tutti pensano."
"di retro ad Ostïense e a Taddeo,","che fanno faticare invano l’Ostiense o Taddeo,"
ma per amor de la verace manna,"ma per il solo amore della manna reale,"
in picciol tempo gran dottor si feo;,"Divenne grande dottore, dopo un breve periodo di tempo,"
tal che si mise a circüir la vigna,Come si mise presto a lavorare la vigna
"che tosto imbianca, se 'l vignaio è reo.",che un cattivo viticoltore riduce rapidamente a nulla.
E a la sedia che fu già benigna,"Poi, nella sede che un tempo era più benedetta"
"più a' poveri giusti, non per lei,","ai poveri meritevoli (non lui, ma piuttosto"
"ma per colui che siede, che traligna,","colui che lo occupava, e ora lo costringeva,"
"non dispensare o due o tre per sei,","non è uno sconto di due o tre sesti,"
"non la fortuna di prima vacante,",Questo non è il primo beneficio vacante.
"non decimas, quae sunt pauperum Dei,","non più di decimas, quae sunt pauperum Dei,"
"addimandò, ma contro al mondo errante",che egli chiese; ma bene licenza per combattere
licenza di combatter per lo seme,"gli errori di questo mondo, in nome del seme"
del qual ti fascian ventiquattro piante.,di cui ventiquattro fiori girano intorno a te.
"Poi, con dottrina e con volere insieme,","forte della sua dottrina e della sua volontà,"
con l'officio appostolico si mosse,"è andato a servire l’ufficio apostolico,"
quasi torrente ch'alta vena preme;,"come un torrente scaturito da una potente vena,"
e ne li sterpi eretici percosse,e fu portato ai deserti eretici
"l'impeto suo, più vivamente quivi","il suo corso impetuoso, tanto più"
dove le resistenze eran più grosse.,che con più vigore gli resistevano.
Di lui si fecer poi diversi rivi,"Vari altri ruscelli sgorgarono da lui,"
"onde l'orto catolico si riga,","che vennero ad irrigare il giardino cattolico,"
sì che i suoi arbuscelli stan più vivi.,Rinforzando così i suoi numerosi arbustoli.
Se tal fu l'una rota de la biga,"Se questo è, nel carro, una di queste due ruote"
in che la Santa Chiesa si difese,"che dalla santa Chiesa assicurano la difesa,"
"e vinse in campo la sua civil briga,","facendola trionfare nella guerra civile,"
ben ti dovrebbe assai esser palese,Credo che ora tu debba vedere chiaramente
"l'eccellenza de l'altra, di cui Tomma","l’eccellenza dell’altro, su cui"
dinanzi al mio venir fu sì cortese.,Thomas è stato così cortese prima del mio arrivo.
Ma l'orbita che fé la parte somma,"Tuttavia, il solco che aveva tracciato l'alto"
"di sua circunferenza, è derelitta,","della sua rotondità si trova ormai abbandonato,"
sì ch'è la muffa dov'era la gromma.,al posto del tartaro non si hanno che muffe;
"La sua famiglia, che si mosse dritta","perché i suoi eredi, che un tempo camminavano"
"coi piedi a le sue orme, è tanto volta,","finché lo avevano seguito, camminavano in disordine,"
che quel dinanzi a quel di retro gitta;,Il primo è quello che viene dietro.
e tosto si vedrà de la ricolta,E si vedrà presto alzarsi la mietitura
"de la mala coltura, quando il loglio",di questo cattivo lavoro; e quel giorno la zizzania
si lagnerà che l'arca li sia tolta.,Chiederà il diritto di tornare in soffitta.
"Ben dico, chi cercasse a foglio a foglio",È naturale solo quando si passa da una foglia all’altra.
"nostro volume, ancor troveria carta","il nostro volume, si può trovare qualche pagina"
"u' leggerebbe ""I' mi son quel ch'i' soglio"";","dove si legge: “Io sono quello che sono sempre stato”,"
"ma non fia da Casal né d'Acquasparta,","ma non in Casal né in Acquasparta,"
"là onde vegnon tali a la scrittura,","che non aumentano il libro che dei cattivi fogli,"
ch'uno la fugge e altro la coarta.,"Uno per eluderlo meglio, l’altro per irrigidirlo."
Io son la vita di Bonaventura,"Io sono l’anima, per me, di questa Bonaventura."
"da Bagnoregio, che ne' grandi offici","di Bagnoreggio, che, nei grandi uffici,"
sempre pospuosi la sinistra cura.,Ho sempre disprezzato quello che faceva la sinistra.
"Illuminato e Augustin son quici,","Agostino è là, con l’Illuminato,"
che fuor de' primi scalzi poverelli,che dei poveri Scalzi furono due dei primi
che nel capestro a Dio si fero amici.,il cui cordone guadagnò l’amicizia di Dio.
"Ugo da San Vittore è qui con elli,",Vedi anche vicino a loro Hugues de Saint-Victor
"e Pietro Mangiadore e Pietro Spano,","e Pietro il Mangiatore e Pietro lo Spagnolo,"
lo qual giù luce in dodici libelli;,che brilla incornato a casa vostra grazie ai suoi dodici libri;
Natàn profeta e 'l metropolitano,Il profeta Natan e il metropolita
Crisostomo e Anselmo e quel Donato,"Crisostomo, e Anselmo, così come questo Donat"
ch'a la prim'arte degnò porre mano.,chi si occupa dei rudimenti dell’arte;
"Rabano è qui, e lucemi dallato","Raban è con noi e, accanto a me,"
il calavrese abate Giovacchino,"vedi brillare l’abate Gioacchino di Calabria,"
di spirito profetico dotato.,che un tempo era dotato di spirito profetico.
Ad inveggiar cotanto paladino,Fu di Thomas l’ardente cortesia.
