Original,Translate_IT
"Lo giorno se n'andava, e l'aere bruno","Il giorno stava per partire, e l'aria arrostita"
toglieva li animai che sono in terra,Rilasciati gli animali che sono sulla terra
da le fatiche loro; e io sol uno,dalle loro fatiche; e io l'unico
m'apparecchiava a sostener la guerra,"Mi sono preparato a sostenere la guerra,"
"sì del cammino e sì de la pietate,","la via e lo stesso del guaio,"
che ritrarrà la mente che non erra.,Quale memoria che non sbaglia deve ripercorrere.
"O muse, o alto ingegno, or m'aiutate;","O Muse, o grande genio, ora aiutami!"
"o mente che scrivesti ciò ch'io vidi,","Oh, ricordo, quello che ho visto mi ha scritto:"
qui si parrà la tua nobilitate.,Qui la tua nobiltà si manifesterà!
"Io cominciai: “Poeta che mi guidi,","E cominciai: ""Poeta, che mi guida,"
"guarda la mia virtù s'ell' è possente,","Rendiamo omaggio alla mia virilita', se e' sufficiente,"
prima ch'a l'alto passo tu mi fidi.,Sei per il passo arduo che mi confidi.
"Tu dici che di Silvïo il parente,","Tu dici, quello di Silvio il genitore,"
"corruttibile ancora, ad immortale","Mentre ancora corruttibile, al mondo"
"secolo andò, e fu sensibilmente.","Immortal è andato, ed era lì corporalmente."
"Però, se l'avversario d'ogne male",Ma se l'avversario di ogni male
"cortese i fu, pensando l'alto effetto","Era cortese, pensando all'effetto alto"
"ch'uscir dovea di lui, e 'l chi e 'l quale","Quella questione da lui, e chi, e cosa,"
non pare indegno ad omo d'intelletto;,Agli uomini d'intelletto non sembra;
ch'e' fu de l'alma Roma e di suo impero,Egli infatti era di grande Roma e del suo impero
ne l'empireo ciel per padre eletto:,nel cielo empireo come padre scelto;
"la quale e 'l quale, a voler dir lo vero,","che e che, volendo dire la verità,"
fu stabilita per lo loco santo,"Sono stati stablished come il luogo santo, in cui"
u' siede il successor del maggior Piero.,È il successore del più grande Pietro.
"Per quest'andata onde li dai tu vanto,","In questo viaggio, da dove gli dai vanto,"
intese cose che furon cagione,"Cose che ha sentito, che l'occasione sono stati"
di sua vittoria e del papale ammanto.,Sia della sua vittoria che del mantello papale.
"Andovvi poi lo Vas d'elezïone,","Thither è andato dopo il vascello scelto,"
per recarne conforto a quella fede,"Per riportare di là la consolazione a quella Fede,"
ch'è principio a la via di salvazione.,Quale della via della salvezza è l'inizio.
"Ma io, perché venirvi? o chi 'l concede?","Ma io, perché viene là, o chi lo concede?"
"Io non Enëa, io non Paulo sono;","Io non sono Enea, non sono Paul,"
me degno a ciò né io né altri 'l crede.,"Né io, né altri, mi ritengo degno di esso."
"Per che, se del venire io m'abbandono,","Quindi, se mi dimetto per venire,"
temo che la venuta non sia folle.,Temo che la venuta possa essere malaccorta.
Se' savio; intendi me' ch'i' non ragiono”.,"Tu sei saggio, e sai meglio di me parlare."""
E qual è quei che disvuol ciò che volle,"E com'è, chi non vuole ciò che vuole,"
"e per novi pensier cangia proposta,","E con nuovi pensieri la sua intenzione cambia,"
"sì che dal cominciar tutto si tolle,","Cosi' che dal suo disegno si ritiri,"
"tal mi fec'ïo 'n quella oscura costa,","Così sono diventato, su quella collina oscura,"
"perché, pensando, consumai la 'mpresa","Perche', pensando... ho consumato l'impaccio..."
che fu nel cominciar cotanto tosta.,Il che e' stato molto rapido all'inizio.
"“S'i' ho ben la parola tua intesa”,","""Se ho capito bene la tua lingua,"""
"rispuose del magnanimo quell'ombra,","Replicò quella sfumatura del Magnanimo,"
“l'anima tua è da viltade offesa;,"""La tua anima conquistata è con vigliaccheria,"
la qual molte fïate l'omo ingombra,"che molte volte un uomo si accarezza così,"
"sì che d'onrata impresa lo rivolve,","Lo allontana dall'impresa onorata,"
come falso veder bestia quand'ombra.,"Come una falsa vista fa una bestia, quando è timido."
"Da questa tema acciò che tu ti solve,","perché tu ti liberi da questo timore,"
dirotti perch'io venni e quel ch'io 'ntesi,"Ti diro' perche' sono venuto, e quello che ho sentito..."
nel primo punto che di te mi dolve.,Nel primo momento in cui mi sono addolorato per te.
"Io era tra color che son sospesi,","Tra quelli che sono in suspense,"
"e donna mi chiamò beata e bella,","E una bella, santa Signora mi ha chiamato"
tal che di comandare io la richiesi.,"In modo così saggio, l'ho pregata di comandarmi."
Lucevan li occhi suoi più che la stella;,i suoi occhi dove brillano più lucenti della Stella;
"e cominciommi a dir soave e piana,","E cominciò a dire, dolce e basso,"
"con angelica voce, in sua favella:","Con voce angelica, nella sua lingua:"
"""O anima cortese mantoana,","""O spirito cortese di Mantova,"
"di cui la fama ancor nel mondo dura,","di cui la fama ancora nel mondo dura,"
"e durerà quanto 'l mondo lontana,",e persevererà nel tempo come il mondo;
"l'amico mio, e non de la ventura,","Un mio amico, e non l'amico della fortuna,"
ne la diserta piaggia è impedito,Sul pendio del deserto è così impedito
"sì nel cammin, che vòlt'è per paura;","Sulla sua strada, che ha trasformato nel terrore,"
"e temo che non sia già sì smarrito,",E temo sia gia' cosi' perso.
"ch'io mi sia tardi al soccorso levata,","Che sono arrivato troppo tardi al suo aiuto,"
per quel ch'i' ho di lui nel cielo udito.,Da ciò che ho sentito parlare di lui in Cielo.
"Or movi, e con la tua parola ornata","Ora ti benedicano, e con la tua parola ornata,"
"e con ciò c'ha mestieri al suo campare,","e con ciò che è necessario per la sua liberazione,"
l'aiuta sì ch'i' ne sia consolata.,Aiutatelo cosi' che possa essere consolato.
I' son Beatrice che ti faccio andare;,"Beatrice sono io, che ti ordino di andare;"
vegno del loco ove tornar disio;,"Vengo da lì, dove vorrei tornare;"
"amor mi mosse, che mi fa parlare.","L'amore mi ha commosso, il che mi costringe a parlare."
"Quando sarò dinanzi al segnor mio,","Quando sarò davanti al mio Signore,"
"di te mi loderò sovente a lui"".","Ti loderò spesso."""
"Tacette allora, e poi comincia' io:","Poi si fermò, e poi cominciai:"
"""O donna di virtù sola per cui","'O Signora della virtù, tu solo per mezzo del quale"
l'umana spezie eccede ogne contento,La razza umana supera ogni contenuto
"di quel ciel c'ha minor li cerchi sui,","Nel cielo che ha i cerchi minori,"
"tanto m'aggrada il tuo comandamento,","Quanto mi è grato il tuo comandamento,"
"che l'ubidir, se già fosse, m'è tardi;","Obbedire, se fosse già fatto, era in ritardo;"
più non t'è uo' ch'aprirmi il tuo talento.,Non c'è più bisogno che tu mi opedi il tuo desiderio.
Ma dimmi la cagion che non ti guardi,Ma la causa mi dice perché non te ne vai
de lo scender qua giuso in questo centro,"Il qui che scende giù in questo centro,"
"de l'ampio loco ove tornar tu ardi"".","Dal vasto luogo in cui tu bruci per tornare."""
"""Da che tu vuo' saver cotanto a dentro,","'Poiché tu vorresti discernere così interiormente,"
"dirotti brievemente"", mi rispuose,","In breve vi racconterò, - ella mi rispose,"
"""perch'i' non temo di venir qua entro.",Perche' non ho paura di entrare qui.
Temer si dee di sole quelle cose,Solo di queste cose si dovrebbe avere paura
c'hanno potenza di fare altrui male;,che hanno il potere di fare del male agli altri;
"de l'altre no, ché non son paurose.","Del resto no, perché non hanno paura."
"I' son fatta da Dio, sua mercé, tale,",Dio nella sua misericordia mi ha creato
"che la vostra miseria non mi tange,","Che la tua miseria non mi raggiunge,"
né fiamma d'esto 'ncendio non m'assale.,E nessuna fiamma mi assalisce da questo incendio.
Donna è gentil nel ciel che si compiange,"Una gentile Signora è nel Cielo, che si addolora"
"di questo 'mpedimento ov' io ti mando,","A questo impedimento, al quale ti mando,"
sì che duro giudicio là sù frange.,Così quel severo giudizio là sopra è rotto.
Questa chiese Lucia in suo dimando,"Nella sua supplica supplicò Lucia,"
e disse: - Or ha bisogno il tuo fedele,"E disse: ""Il tuo fedele ora è nel bisogno"
"di te, e io a te lo raccomando -.","Di te e a te lo raccomando."""
"Lucia, nimica di ciascun crudele,","Lucia, nemico di tutto ciò che è crudele,"
"si mosse, e venne al loco dov'i' era,",Affrettati e giunti al luogo
