Original,Translate_IT
"Qual venne a Climenè, per accertarsi","Come venne a Clymene, per essere certi"
"di ciò ch'avëa incontro a sé udito,","di ciò che aveva udito contro se stesso,"
quei ch'ancor fa li padri ai figli scarsi;,"Colui che rende ancora cari i padri ai figli,"
"tal era io, e tal era sentito","Anche io ero tale, e tale ero percepito"
e da Beatrice e da la santa lampa,Per Beatrice e per la luce santa
che pria per me avea mutato sito.,Quello per primo sul mio conto aveva cambiato il suo posto.
Per che mia donna “Manda fuor la vampa,"Perciò la mia Signora mi disse: ""Invia"
"del tuo disio”, mi disse, “sì ch'ella esca","La fiamma del tuo desiderio, in modo che emetta"
segnata bene de la interna stampa:,Imstampato bene con il timbro interno;
non perché nostra conoscenza cresca,Non che la nostra conoscenza possa essere più grande
"per tuo parlare, ma perché t'ausi","Per tua parola, ma per accusarti"
"a dir la sete, sì che l'uom ti mesca”.","Per dire la tua sete, che possiamo darti da bere."""
"“O cara piota mia che sì t'insusi,","""O mio amato albero,"
"che, come veggion le terrene menti",Che anche come le menti terrestri percepiscono
"non capere in trïangol due ottusi,","Nessun triangolo contiene due ottusi,"
così vedi le cose contingenti,Così tu vedi le cose contingenti
"anzi che sieno in sé, mirando il punto","Sono in se stessi, a fissare i tuoi occhi"
a cui tutti li tempi son presenti;,"Sul punto in cui tutti i tempi sono presenti,)"
mentre ch'io era a Virgilio congiunto,Mentre ero con Virgilio congiunto
su per lo monte che l'anime cura,"Sul monte che le anime guariscono,"
"e discendendo nel mondo defunto,","E quando scenderà nel mondo morto,"
dette mi fuor di mia vita futura,Mi hanno parlato della mia vita futura.
"parole gravi, avvegna ch'io mi senta",Alcune parole orribili; anche se mi sento me stesso
ben tetragono ai colpi di ventura;,In sooth foursquare contro i colpi del caso.
per che la voglia mia saria contenta,Su questo punto il mio desiderio sarebbe soddisfatto
d'intender qual fortuna mi s'appressa:,"Per sentire che fortuna mi sta avvicinando,"
ché saetta previsa vien più lenta”.,"Perché previsto una freccia viene più lentamente."""
Così diss'io a quella luce stessa,Così ho detto a quella stessa luce
che pria m'avea parlato; e come volle,che a me aveva parlato prima; e anche
"Beatrice, fu la mia voglia confessa.",Come ha voluto Beatrice è stata la mia volontà confessata.
"Né per ambage, in che la gente folle","Non in parole vaghe, in cui il folle popolo"
già s'inviscava pria che fosse anciso,"Ennared loro stessi di vecchio, ancora è stato ucciso"
"l'Agnel di Dio che le peccata tolle,","L'Agnello di Dio che toglie i peccati,"
ma per chiare parole e con preciso,Ma con parole chiare e inequivocabili
"latin rispuose quello amor paterno,","La lingua ha risposto che l'amore paterno,"
chiuso e parvente del suo proprio riso:,Nascosto e rivelato dal suo proprio sorriso:
"“La contingenza, che fuor del quaderno","""Contingenza, che al di fuori del volume"
"de la vostra matera non si stende,","Della vostra materialità non si estende,"
tutta è dipinta nel cospetto etterno;,È tutto raffigurato nell'aspetto eterno.
necessità però quindi non prende,"Necessita' comunque non ci vuole,"
se non come dal viso in che si specchia,"eccetto che dall'occhio, in cui si specchia,"
nave che per torrente giù discende.,Una nave che con la corrente scende.
"Da indi, sì come viene ad orecchia","Da là, e'en come viene all'orecchio"
"dolce armonia da organo, mi viene","Dolce armonia da un organo, viene in vista"
a vista il tempo che ti s'apparecchia.,A me il tempo che si sta preparando per te.
Qual si partio Ipolito d'Atene,"Come da Atene andò Ippolito,"
"per la spietata e perfida noverca,","A causa del suo step-dame falso e crudele,"
tal di Fiorenza partir ti convene.,Così tu da Firenze devi per forza partire.
"Questo si vuole e questo già si cerca,","Già questo è voluto, e questo è ricercato;"
e tosto verrà fatto a chi ciò pensa,"E presto sarà fatto da colui che lo pensa,"
là dove Cristo tutto dì si merca.,Dove ogni giorno il Cristo viene comprato e venduto.
La colpa seguirà la parte offensa,La colpa deve seguire la parte offesa
"in grido, come suol; ma la vendetta",In grido come è solito; ma la vendetta
fia testimonio al ver che la dispensa.,Testimonierà la verità che la dispensa.
Tu lascerai ogne cosa diletta,Tu abbandonerai tutto ciò che è amato
più caramente; e questo è quello strale,"Più teneramente, e questa la freccia è"
che l'arco de lo essilio pria saetta.,Che prima l'arco di esilio spara.
Tu proverai sì come sa di sale,Avrai la prova di quanto profumo di sale
"lo pane altrui, e come è duro calle","Il pane degli altri, e quanto dura una strada"
lo scendere e 'l salir per l'altrui scale.,Scendendo e salendo le scale di un altro.
"E quel che più ti graverà le spalle,",e ciò che la maggior parte pesa sulle tue spalle
sarà la compagnia malvagia e scempia,Sara' la cattiva e stupida compagnia.
con la qual tu cadrai in questa valle;,con cui cadrai in questa valle;
"che tutta ingrata, tutta matta ed empia","Per tutti gli ingrati, tutti pazzi ed empi"
"si farà contr'a te; ma, poco appresso,","Saranno contro di te, ma subito dopo"
"ella, non tu, n'avrà rossa la tempia.","Essi, e non tu, avranno la fronte scarlatta."
Di sua bestialitate il suo processo,Della loro bestialità i loro propri procedimenti
farà la prova; sì ch'a te fia bello,Ti daranno la prova; così ti sarà bene
averti fatta parte per te stesso.,Una festa per farti da solo.
Lo primo tuo refugio e 'l primo ostello,Il tuo primo rifugio e la tua prima locanda
sarà la cortesia del gran Lombardo,"Sarà la grazia del potente lombardo,"
che 'n su la scala porta il santo uccello;,"che sulla Scala porta l'uccello sacro,"
"ch'in te avrà sì benigno riguardo,",Chi avrà per te tale benevolenza?
"che del fare e del chieder, tra voi due,","Quello che hai fatto, nel fare e nel chiedere..."
fia primo quel che tra li altri è più tardo.,Questo deve essere il primo che è con gli altri ultimi.
"Con lui vedrai colui che 'mpresso fue,",Con lui vedrai uno che alla sua nascita
"nascendo, sì da questa stella forte,","E' stata così colpita da questa stella della forza,"
che notabili fier l'opere sue.,Questo notevole sarà il suo successo.
Non se ne son le genti ancora accorte,Il popolo non lo conosce ancora.
"per la novella età, ché pur nove anni","Attraverso la sua giovane età, da soli nove anni ancora"
son queste rote intorno di lui torte;,Intorno a lui hanno girato queste ruote.
"ma pria che 'l Guasco l'alto Arrigo inganni,","Ma prima che il Gascon tradisca il nobile Henry,"
parran faville de la sua virtute,Qualche scintilla della sua virtù apparirà
in non curar d'argento né d'affanni.,Nel prendersi cura non dell'argento né della fatica.
Le sue magnificenze conosciute,Così riconoscerà la sua magnificenza
"saranno ancora, sì che ' suoi nemici","Diventare in seguito, che i suoi nemici"
non ne potran tener le lingue mute.,Non avra' il potere di tenere le lingue mute al riguardo.
A lui t'aspetta e a' suoi benefici;,Su di lui si basano e sui suoi benefici;
"per lui fia trasmutata molta gente,","Per mezzo di lui si trasformerà molta gente,"
cambiando condizion ricchi e mendici;,Cambiare condizione ricco e mendicante;
e portera' ne scritto ne la mente,"E scritto nella tua mente, da qui porterai"
"di lui, e nol dirai”; e disse cose","Di lui, ma non lo dirà"""
incredibili a quei che fier presente.,Incredibile per coloro che saranno presenti.
"Poi giunse: “Figlio, queste son le chiose","Poi ha aggiunto: ""Figliolo, questi sono i commenti"
di quel che ti fu detto; ecco le 'nsidie,Su quello che ti è stato detto; ecco le lacci
che dietro a pochi giri son nascose.,Che sono nascoste dietro poche rivoluzioni;
"Non vo' però ch'a' tuoi vicini invidie,","Ma non dovresti invidiare i tuoi vicini,"
poscia che s'infutura la tua vita,Perché la tua vita nel futuro raggiunge
via più là che 'l punir di lor perfidie”.,"Al di là del castigo dei loro perfidi."""
"Poi che, tacendo, si mostrò spedita",Quando dal suo silenzio ha mostrato quell'anima santa
l'anima santa di metter la trama,Che aveva finito di mettere nel woof
"in quella tela ch'io le porsi ordita,","In quella ragnatela che gli avevo dato deformata,"
"io cominciai, come colui che brama,","Iniziai io, come colui che desiderava,"
"dubitando, consiglio da persona","Essere in dubbio, alcuni consigli da una persona"
che vede e vuol dirittamente e ama:,che vede e vuole e ama con rettitudine
"“Ben veggio, padre mio, sì come sprona","""Bene vedete, padre mio, come sproneth su"
"lo tempo verso me, per colpo darmi",Il tempo verso di me un tale colpo per me
"tal, ch'è più grave a chi più s'abbandona;",Come più pesante è per colui che la maggior parte lascia il posto.
"per che di provedenza è buon ch'io m'armi,","Perciò con lungimiranza è bene che io mi eserciti,"
"sì che, se loco m'è tolto più caro,","Che, se il posto piu' caro mi e' stato portato via,"
io non perdessi li altri per miei carmi.,Potrei non perdere gli altri con le mie canzoni.
