Original,Translate_IT
"Oppresso di stupore, a la mia guida","Colpito dallo stupore, mi sono voltato"
"mi volsi, come parvol che ricorre","verso la mia guida, simile a qualche bambino che corre"
sempre colà dove più si confida;,Un amico che sa guadagnarsi la fiducia.
"e quella, come madre che soccorre","Lei, come la madre arriva senza indugio"
sùbito al figlio palido e anelo,"per soccorrere suo figlio tutto pallido e ansiosa,"
"con la sua voce, che 'l suol ben disporre,","con la sua voce che gli porta un po’ di conforto,"
mi disse: “Non sai tu che tu se' in cielo?,"E disse: “Ricordati, siamo in cielo!"
"e non sai tu che 'l cielo è tutto santo,","Non sai che qui, in cielo, tutto è santo?"
e ciò che ci si fa vien da buon zelo?,e che ciò che vi si fa obbedisce al buon zelo?
"Come t'avrebbe trasmutato il canto,","Ora concepisci fino a che punto il mio sorriso,"
"e io ridendo, mo pensar lo puoi,","Come il canto, così anche il canto, poteva stordirti,"
poscia che 'l grido t'ha mosso cotanto;,perché questo grido basta per scuoterti così forte.
"nel qual, se 'nteso avessi i prieghi suoi,","Ma se tu capissi cosa dice la sua preghiera,"
già ti sarebbe nota la vendetta,Conoscerai già l'imminente vendetta.
che tu vedrai innanzi che tu muoi.,che ti sarà dato di vedere prima della tua morte.
La spada di qua sù non taglia in fretta,La spada di lassù non colpisce né troppo in fretta
"né tardo, ma' ch'al parer di colui","non troppo tardi, se non dal punto di vista umano,"
che disïando o temendo l'aspetta.,Perché solo per voi l’attesa è paura o speranza.
Ma rivolgiti omai inverso altrui;,"Volgiti ora verso questi altri spiriti,"
"ch'assai illustri spiriti vedrai,","perché potrai vederne un gran numero di illustri,"
se com'io dico l'aspetto redui”.,Se vuoi guardare nel posto che dico!”
"Come a lei piacque, li occhi ritornai,","Come voleva, io guidai i miei occhi."
e vidi cento sperule che 'nsieme,e vidi da un lato cento globi riuniti
più s'abbellivan con mutüi rai.,che abbelliva lo splendore dei raggi scambiati.
Io stava come quei che 'n sé repreme,Io rimasi davanti a loro come colui che tornava a casa.
"la punta del disio, e non s'attenta",la punta del desiderio e non osare posare
"di domandar, sì del troppo si teme;","Sempre domande, per paura di andare oltre."
e la maggiore e la più luculenta,Ma la cosa più importante tra queste margherite
"di quelle margherite innanzi fessi,","e la più luminosa giunse fino a me,"
per far di sé la mia voglia contenta.,per accontentare la mia sete di sapere chi era.
Poi dentro a lei udi': “Se tu vedessi,"Sentii nel suo seno dire: ""Se tu vedessi"
"com'io la carità che tra noi arde,","l’amore che ci abbraccia tutti, come lo vedo io,"
li tuoi concetti sarebbero espressi.,ci dirai già il fondo del tuo pensiero;
"Ma perché tu, aspettando, non tarde",ma affinché la tua attesa alla fine in cui sali
"a l'alto fine, io ti farò risposta","Non c’è ritardo, risponderò subito."
"pur al pensier, da che sì ti riguarde.",A questo stesso pensiero che vuoi respingere.
Quel monte a cui Cassino è ne la costa,La cima di questo monte che porta sul suo fianco
fu frequentato già in su la cima,Il convento di Cassin fu frequentato un tempo
da la gente ingannata e mal disposta;,"dalle persone di un tempo, accecate e perverse."
e quel son io che sù vi portai prima,Io sono l’uomo che fece per la prima volta
lo nome di colui che 'n terra addusse,Risuona il nome di Colui che sulla terra
la verità che tanto ci soblima;,Egli fece scendere il vero che ci sublima qui.
"e tanta grazia sopra me relusse,","Una grazia così grande ha irradiato su di me,"
ch'io ritrassi le ville circunstanti,che ho potuto ritirare le città d’intorno
da l'empio cólto che 'l mondo sedusse.,fuori di questo culto empio e che ingannava il mondo.
Questi altri fuochi tutti contemplanti,"Per quanto riguarda questi altri fuochi, furono tutti uomini."
"uomini fuoro, accesi di quel caldo","contemplativi, bruciando di questa passione,"
che fa nascere i fiori e ' frutti santi.,L'unica fonte per dare fiori e frutti santi.
"Qui è Maccario, qui è Romoaldo,","Puoi vedere Macaire e, con Romuald,"
qui son li frati miei che dentro ai chiostri,"fratelli che, un tempo, all’ombra del convento"
fermar li piedi e tennero il cor saldo”.,Fermarono i loro passi con un cuore sempre contento”.
E io a lui: “L'affetto che dimostri,"Risposi: “L’amore che mi hai testimoniato,"
"meco parlando, e la buona sembianza","Parlami così, come la buona parvenza."
"ch'io veggio e noto in tutti li ardor vostri,","che osservo e vedo in tutti i vostri ardori,"
"così m'ha dilatata mia fidanza,",ha fatto fiorire la mia fiducia
come 'l sol fa la rosa quando aperta,"come rosato al sole, quando la fa aprire"
tanto divien quant'ell'ha di possanza.,Quanto è dato di fiorire e di sbocciare.
"Però ti priego, e tu, padre, m'accerta","Per questo ti prego, o padre, dimmi"
"s'io posso prender tanta grazia, ch'io",se posso ottenere un favore così grande
ti veggia con imagine scoverta”.,di contemplarti a faccia scoperta”.
"Ond'elli: “Frate, il tuo alto disio","«Fratello», rispose, «il tuo desiderio così lodevole"
"s'adempierà in su l'ultima spera,","sarà soddisfatto nella sfera ultima,"
