Original,Translate_IT_1
"Poi che sopra la prima particola di questa parte, che mostra quello per che potemo conoscere l'uomo nobile alli segni apparenti, è ragionato, da procedere è alla seconda parte, la quale comincia: in giovinezza, temperata e forte.","Ora che ho discusso la prima parte di questa parte che si occupa di mostrare come possiamo riconoscere la persona nobile nei segni esteriori che la sua natura manifesta, è tempo di andare avanti alla seconda, cominciando nella maturità è temperato e forte."
"Dice adunque che sì come la nobile natura in adolescenza ubidente, soave e vergognosa [e] adornatrice della sua persona si mostra, così nella gioventute si fa «temperata e forte», amorosa, cortese e leale: le quali cinque cose paiono, e sono, necessarie alla nostra perfezione in quanto avemo rispetto a noi medesimi.","Il testo indica qui che proprio come nell'adolescenza la natura nobile si manifesta nell'essere obbediente, gentile e viscido, e dotato di bellezza fisica, così nella maturità rende una persona temperata, forte, amorevole, cortese e leale. Queste cinque qualità sembrano essere, e anzi sono, necessarie per la nostra perfezione quando ciò è considerato specificamente in relazione a noi stessi."
"Ed intorno di ciò si vuole sapere che tutto quanto la nobile natura prepara nella prima etade, è apparecchiato e ordinato per provedimento di Natura universale, che ordina la particulare a sua perfezione.","Va spiegato qui che tutto ciò che la nobile natura si prepara nella prima fase della vita è conferito e diretto dalla provvidenziale opera della natura universale, che indirizza l'individuo verso la sua perfezione. Questa nostra perfezione può essere considerata da due punti di vista diversi. Essa può essere considerata in relazione a noi stessi; come tale deve essere posseduta nella maturità, che è quando la nostra vita raggiunge il pieno sviluppo."
"Questa perfezione nostra si può doppiamente considerare. Puotesi considerare secondo che ha rispetto a noi medesimi: e questa nella nostra gioventute si dee avere, che è colmo della nostra vita. Puotesi considerare secondo che ha rispetto ad altri; e però che prima conviene essere perfetto, e poi la sua perfezione comunicare ad altri, convienesi questa secondaria perfezione avere appresso questa etade, cioè nella senettute, sì come di sotto si dicerà.","Può anche essere considerato in relazione agli altri, e siccome una persona stessa deve essere perfetta prima di poter comunicare la sua perfezione agli altri, è tenuta a possedere la perfezione in questo secondo senso solo dopo aver attraversato il palcoscenico di cui stiamo discutendo, cioè quando ha raggiunto la vecchiaia, come spiegherò di seguito."
"Qui adunque è da reducere a mente quello che di sopra, nel ventiduesimo capitolo di questo trattato, si ragiona dello appetito che in noi dal nostro principio nasce. Questo appetito mai altro non fa che cacciare e fuggire; e qualunque ora esso caccia quello che e quanto si conviene, e fugge quello che e quanto si conviene, l'uomo è nelli termini della sua perfezione.","Qui devo richiamare alla mente ciò che ho detto sopra quando ho discusso il desiderio che scaturisce in noi all'inizio della nostra vita. L'operazione di questo desiderio consiste sempre nel perseguire o fuggire qualcosa; e ogni volta che persegue ciò che deve e per quanto deve, e fugge ciò che deve e per quanto deve, l'uomo mantiene entro i limiti fissati per la sua perfezione."
"Veramente questo appetito conviene essere cavalcato dalla ragione; ché sì come uno sciolto cavallo, quanto ch'ello sia di natura nobile, per sé, sanza lo buono cavalcatore, bene non si conduce, così questo appetito, che irascibile e concupiscibile si chiama, quanto ch'ello sia nobile, alla ragione obedire conviene, la quale guida quello con freno e con isproni, come buono cavaliere.","Questo desiderio, però, deve avere ragione in sella, perché proprio come un cavallo, non importa quanto nobile sia la sua natura, quando è senza briglia ed è lasciato a se stesso senza la guida di un cavaliere esperto, non si assolve come dovrebbe, così questo desiderio (chiamato irascibile o appetibile), non importa quanto nobile la sua natura, ha bisogno di obbedire alla ragione, che lo dirige con briglia e speroni, come ogni cavaliere esperto."
"Lo freno usa quando elli caccia, e chiamasi quello freno Temperanza, la quale mostra lo termine infino a[l] quale è da cacciare; lo sprone usa quando fugge, per lui tornare allo loco onde fuggire vuole, e questo sprone si chiama Fortezza o vero Magnanimitate, la quale vertute mostra lo loco dove è da fermarsi e da pungare.","La ragione fa uso della briglia quando il desiderio sta perseguendo qualcosa; questa briglia è chiamata temperanza, e il suo ruolo è quello di chiarire esattamente fino a che punto l'inseguimento dovrebbe andare. Essa si avvale degli speroni quando il desiderio sta fuggendo qualcosa, per oscillare il desiderio in un punto in cui ancora desidera continuare la sua fuga; questo stimolo è chiamato fortezza o forza di spirito, e il ruolo di questa virtù è quello di chiarire proprio dove il desiderio dovrebbe fermarsi e impegnarsi il suo avversario."
"E così infrenato mostra Virgilio, lo maggiore nostro poeta, che fosse Enea, nella parte dello Eneida ove questa etade si figura: la qual parte comprende lo quarto, lo quinto e lo sesto libro dello Eneida. E quanto raffrenare fu quello, quando, avendo ricevuto da Dido tanto di piacere quanto di sotto nel settimo trattato si dicerà, e usando con essa tanto di dilettazione, elli si partio, per seguire onesta e laudabile via e fruttuosa, come nel quarto dell'Eneida scritto è!","Virgilio, il nostro più grande poeta, descrive Enea come agire in modo così sfrenato nella parte dell'Eneide dove questa fase della vita è simbolicamente ritratto, che comprende libri da quattro a sei. Come Enea si brillò quando, dopo aver ricevuto così tanto piacere da Dido, e quando l'esperienza tanto delizia con lei, si strappò via per seguire un corso onorevole, lodevole e benefico!"
"Quanto spronare fu quello, quando esso Enea sostenette solo con Sibilla a intrare nello Inferno a cercare dell'anima di suo padre Anchise, contra tanti pericoli, come nel sesto della detta istoria si dimostra! Per che appare che nella nostra gioventute essere a nostra perfezione ne convegna 'temperati e forti'. E questo fa e dimostra la buona natura, sì come lo testo dice espressamente.","Che colpo in avanti accadde quando lo stesso Enea ebbe il coraggio di andare da solo con la Sibilla giù all'inferno alla ricerca dell'anima di suo padre Anchise, esponendosi a tanti pericoli! E' chiaro, allora, che nella nostra maturità essere perfetti implica necessariamente essere ""temperati e forti."" Una buona natura produce e mostra queste qualità, come dice espressamente il testo."
"Ancora è a questa etade, a sua perfezione, necessario d'essere amorosa; però che ad essa si conviene guardare diretro e dinanzi, sì come cosa che è nel meridionale cerchio: convienesi amare li suoi maggiori, dalli quali ha ricevuto ed essere e nutrimento e dottrina, sì che esso non paia ingrato; convienesi amare li suoi minori, acciò che, amando quelli, dea loro delli suoi beneficii, per li quali poi nella minore prosperitade esso sia da loro sostenuto e onorato.","Inoltre, l'amore è una parte necessaria della perfezione in questa fase, poiché durante la maturità si deve guardare dietro e avanti, come qualcosa al meridiano del suo cerchio. Bisogna amare gli anziani, dai quali si ha ricevuto la vita e il nutrimento e l'istruzione, e quindi mostrare la propria gratitudine. Bisogna amare coloro che sono più giovani, affinché, amandoli, si possa trarre loro beneficio da ciò che si possiede, e se stessi a sua volta essere forniti e onorati nei giorni meno prosperi."
