Original,Translate_IT
Mentre che li occhi per la fronda verde,Il mentre tra i verdanti lascia i miei occhi
ficcava ïo sì come far suole,"Ho inchiodato, come lui è solito fare"
"chi dietro a li uccellin sua vita perde,","che spreca la sua vita inseguendo uccellini,"
"lo più che padre mi dicea: “Figliuole,","Il mio più di quanto mi disse il Padre: ""Figlio,"
"vienne oramai, ché 'l tempo che n'è imposto","Vieni ora, perché il tempo che ci viene ordinato"
più utilmente compartir si vuole”.,"Si dovrebbe meglio ripartire."""
"Io volsi 'l viso, e 'l passo non men tosto,",Ho girato la faccia e non meno presto i miei passi
"appresso i savi, che parlavan sìe,","Ai Saggi, che parlavano così"
che l'andar mi facean di nullo costo.,Non mi hanno fatto alcun costo.
Ed ecco piangere e cantar s'udìe,"In verità si sentirono un canto e un lamento,"
"'Labïa mëa, Domine' per modo","""Labia mea, Domine,"" nella moda"
"tal, che diletto e doglia parturìe.",Tale che il piacere e la dedizione che ha portato avanti.
"“O dolce padre, che è quel ch'i' odo?”,","""O mio dolce Padre, cos'è questo che sento?"""
comincia' io; ed elli: “Ombre che vanno,"Iniziai; e gli rispose: ""Ombre che vanno"
forse di lor dover solvendo il nodo”.,"Forse il nodo che perde il loro debito."""
"Sì come i peregrin pensosi fanno,","Allo stesso modo che fanno i pellegrini premurosi,"
"giugnendo per cammin gente non nota,","Chi, persone sconosciute sulla strada o'prendere,"
"che si volgono ad essa e non restanno,","Girati verso di loro e non fermarti,"
"così di retro a noi, più tosto mota,","Anche così, dietro di noi con un movimento più rapido"
venendo e trapassando ci ammirava,"Venire e andare avanti, ci ha guardati"
d'anime turba tacita e devota.,Una folla di spiriti silenziosi e devoti.
"Ne li occhi era ciascuna oscura e cava,","Ognuno nei suoi occhi era buio e cavernoso,"
"palida ne la faccia, e tanto scema","Pallide in faccia, e così emaciate"
che da l'ossa la pelle s'informava.,Che dalle ossa la pelle si è modellata da sola.
Non credo che così a buccia strema,Non credo che così per mera crosta
"Erisittone fosse fatto secco,",Potrebbe Erisichthon essere stato seccato
"per digiunar, quando più n'ebbe tema.","Per la carestia, quando ne aveva più paura."
Io dicea fra me stesso pensando: 'Ecco,"Pensando in me stesso ho detto: ""Ecco,"
"la gente che perdé Ierusalemme,","Questo è il popolo che ha perso Gerusalemme,"
quando Maria nel figlio diè di becco!'.,"Quando Maria fece una preda di suo figlio."""
Parean l'occhiaie anella sanza gemme:,Le loro basi erano come anelli senza le gemme;
chi nel viso de li uomini legge 'omo',Chiunque di fronte agli uomini legge 'omo'
ben avria quivi conosciuta l'emme.,Forse in questi hanno riconosciuto la 'm'.
Chi crederebbe che l'odor d'un pomo,"Chi crederebbe all'odore di una mela,"
"sì governasse, generando brama,","Iniziare a desiderare, potrebbe consumarli così,"
"e quel d'un'acqua, non sappiendo como?","E quella dell'acqua, senza sapere come?"
"Già era in ammirar che sì li affama,",Mi chiedevo ancora cosa li avesse cosi' affamati.
per la cagione ancor non manifesta,Per l'occasione non ancora manifesto
"di lor magrezza e di lor trista squama,",della loro emozione e triste squallore;
ed ecco del profondo de la testa,E da fuori il vuoto della sua testa
volse a me li occhi un'ombra e guardò fiso;,I suoi occhi mi si volsero addosso un'ombra e guardarono con attenzione
poi gridò forte: “Qual grazia m'è questa?”.,"Allora gridò ad alta voce: ""Che grazia mi è questa?"""
Mai non l'avrei riconosciuto al viso;,Non avrei mai dovuto conoscerlo dal suo sguardo;
ma ne la voce sua mi fu palese,Ma nella sua voce era evidente per me
ciò che l'aspetto in sé avea conquiso.,Ciò che il suo aspetto aveva soppresso in esso.
Questa favilla tutta mi raccese,Questa scintilla dentro di me si è riaccesa
"mia conoscenza a la cangiata labbia,","Il mio riconoscimento del suo volto alterato,"
e ravvisai la faccia di Forese.,E ho ricordato le caratteristiche di Forese.
"“Deh, non contendere a l'asciutta scabbia","""Ah, non guardare questa lebbra secca,"""
"che mi scolora”, pregava, “la pelle,","""che mi decolora la pelle,"
né a difetto di carne ch'io abbia;,né per difetto di carne che io possa avere;
"ma dimmi il ver di te, dì chi son quelle","Ma dimmi la verità di te, e chi sono quelli"
due anime che là ti fanno scorta;,Due anime che ti fanno scorta.
non rimaner che tu non mi favelle!”.,"Non tardare a parlarmi."""
"“La faccia tua, ch'io lagrimai già morta,","""Quella tua faccia, che una volta ero morta,"
"mi dà di pianger mo non minor doglia”,","Mi dà per il pianto ora non meno dolore, """
"rispuos'io lui, “veggendola sì torta.","Gli risposi: ""Considerandolo così cambiato!"
"Però mi dì, per Dio, che sì vi sfoglia;","Ma dimmi, per l'amor di Dio, cosa ti denuda così?"
"non mi far dir mentr'io mi maraviglio,","Non farmi parlare mentre sono meraviglioso,"
ché mal può dir chi è pien d'altra voglia”.,"Perché il malato parla chi è pieno di altri desideri."""
Ed elli a me: “De l'etterno consiglio,"E a me: ""Dal concilio eterno"
cade vertù ne l'acqua e ne la pianta,Cade il potere nell'acqua e nell'albero
"rimasa dietro, ond'io sì m'assottiglio.","Dietro di noi a sinistra, dove io cresco così sottile."
Tutta esta gente che piangendo canta,"Tutta questa gente che si lamenta cantando,"
"per seguitar la gola oltra misura,",Per seguire oltre misura l'appetito
in fame e 'n sete qui si rifà santa.,Nella fame e nella sete sono qui ri-santificati.
Di bere e di mangiar n'accende cura,Desiderio di mangiare e bere accende in noi
l'odor ch'esce del pomo e de lo sprazzo,"Il profumo che emana dal melo-albero,"
che si distende su per sua verdura.,e dallo spray che cosparge la verdure;
"E non pur una volta, questo spazzo","E non una sola volta sola, questo terreno"
"girando, si rinfresca nostra pena:","Comprensione, è rinfrescato il nostro dolore,"
"io dico pena, e dovria dir sollazzo,","Dico il nostro dolore, e dovrei dire il nostro conforto,"
ché quella voglia a li alberi ci mena,Per lo stesso desiderio ci conduce all'albero
"che menò Cristo lieto a dire 'Elì',","Il che portò il Cristo a rallegrarsi di dire ""Eli,"""
quando ne liberò con la sua vena”.,"Quando con le sue vene ci ha liberati."""
"E io a lui: “Forese, da quel dì","E io a lui: ""Forese, da quel giorno"
"nel qual mutasti mondo a miglior vita,","Quando per una vita migliore hai cambiato i mondi,"
cinqu'anni non son vòlti infino a qui.,Fino a questo momento cinque anni non hanno rotolato intorno.
Se prima fu la possa in te finita,Se prima il potere fosse esaurito in te
"di peccar più, che sovvenisse l'ora",Di peccare più di te l'ora sorpresa
"del buon dolor ch'a Dio ne rimarita,","Di quel buon dolore che Dio ci ha nutrito,"
come se' tu qua sù venuto ancora?,Come hai fatto ad arrivare fin qui?
"Io ti credea trovar là giù di sotto,",Ho pensato di trovarti la' sotto.
dove tempo per tempo si ristora”.,"Dove il tempo per il tempo fa la restituzione."""
Ond'elli a me: “Sì tosto m'ha condotto,"Ed egli a me: ""Così presto mi ha condotto"
a ber lo dolce assenzo d'i martìri,"Per bere il dolce assenzio di questi tormenti,"
la Nella mia con suo pianger dirotto.,La mia Nella con le sue lacrime traboccanti;
Con suoi prieghi devoti e con sospiri,Lei con le sue preghiere devote e con i suoi sospiri
"tratto m'ha de la costa ove s'aspetta,","Mi ha attirato dalla costa dove si aspetta,"
e liberato m'ha de li altri giri.,E dagli altri cerchi mi ha liberato.
Tanto è a Dio più cara e più diletta,Tanto più caro e piacevole è a Dio
"la vedovella mia, che molto amai,","La mia piccola vedova, che tanto amavo,"
quanto in bene operare è più soletta;,Come nelle opere buone lei è più sola;
ché la Barbagia di Sardigna assai,Per la Barbagia di Sardegna
ne le femmine sue più è pudica,Di gran lunga più modesta nelle sue donne è
che la Barbagia dov'io la lasciai.,Della Barbagia che l'ho lasciata dentro.
"O dolce frate, che vuo' tu ch'io dica?","O fratello dolce, cosa vuoi che dica?"
"Tempo futuro m'è già nel cospetto,","Un futuro è già nei miei occhi,"
"cui non sarà quest'ora molto antica,","A cui quest'ora non sarà molto vecchia,"
nel qual sarà in pergamo interdetto,Quando dal pulpito deve essere interdetto
a le sfacciate donne fiorentine,Per la donna sfrenata di Firenze
l'andar mostrando con le poppe il petto.,Per andare a mostrare il seno e papà.
"Quai barbare fuor mai, quai saracine,","Che selvaggi erano, che Saraceni,"
"cui bisognasse, per farle ir coperte,","che era nel bisogno, per farli andare coperti,"
o spiritali o altre discipline?,Di disciplina spirituale o di altra natura?
Ma se le svergognate fosser certe,Ma se le donne spudorate fossero assicurate
"di quel che 'l ciel veloce loro ammanna,","Di quale celeste rapido si prepara per loro, già"
già per urlare avrian le bocche aperte;,Avrebbero la bocca aperta per urlare;
"ché, se l'antiveder qui non m'inganna,","Perché se la mia lungimiranza qui non mi inganna,"
prima fien triste che le guance impeli,Saranno tristi prima che abbia le guance barbute.
colui che mo si consola con nanna.,Che ora e' zitto per andare a letto con la ninna nanna.
"Deh, frate, or fa che più non mi ti celi!","Fratello, ora non nasconderti più da me;"
"vedi che non pur io, ma questa gente","Vedete che non solo io, ma tutte queste persone"
tutta rimira là dove 'l sol veli”.,"Guarda là, dove veli il sole."""
Per ch'io a lui: “Se tu riduci a mente,"Da dove io a lui: ""Se tu tornare alla mente"
"qual fosti meco, e qual io teco fui,","Ciò che tu sei stato con me e io con te,"
ancor fia grave il memorar presente.,Il presente ricordo sara' ancora doloroso.
Di quella vita mi volse costui,Da quella vita mi ha girato indietro chi se ne va
"che mi va innanzi, l'altr'ier, quando tonda","Davanti a me, due giorni di agone quando giro"
"vi si mostrò la suora di colui”,","La sorella di lui laggiù si mostrò."""
e 'l sol mostrai; “costui per la profonda,"E al sole ho indicato. ""Attraverso il profondo"
notte menato m'ha d'i veri morti,"La notte dei veri morti mi ha portato questo,"
con questa vera carne che 'l seconda.,"Con questa vera carne, che lo segue."
"Indi m'han tratto sù li suoi conforti,","Allora i suoi incoraggiamenti mi hanno portato su,"
salendo e rigirando la montagna,Ascendente e ancora in giro intorno al monte
che drizza voi che 'l mondo fece torti.,"Che tu raddrizzi, che il mondo ha corrotto."
Tanto dice di farmi sua compagna,"Dice che mi portera' compagnia,"
che io sarò là dove fia Beatrice;,Finche' non saro' dove sara' Beatrice.
quivi convien che sanza lui rimagna.,Lì mi piace rimanere senza di lui.
"Virgilio è questi che così mi dice”,","Questo è Virgilio, che così mi dice,"""
e addita'lo; “e quest'altro è quell'ombra,"E l'ho indicato: ""L'altro è"
per cuï scosse dianzi ogne pendice,Quell'ombra per chi ha appena scosso ogni pendio
"lo vostro regno, che da sé lo sgombra”.","Il tuo regno, quello da se stesso lo scarica."""
,
,
,
