Original,Translate_IT
"O poca nostra nobiltà di sangue,","O povera nobiltà di sangue,"
se glorïar di te la gente fai,Se tu fai gloria al popolo in te
"qua giù dove l'affetto nostro langue,","Quaggiu' il nostro affetto languisce,"
mirabil cosa non mi sarà mai:,Una cosa meravigliosa non sarà più per me;
"ché là dove appetito non si torce,","perché là dove l'appetito non è perverso,"
"dico nel cielo, io me ne gloriai.","Io dico in cielo, di te ho fatto un vanto!"
Ben se' tu manto che tosto raccorce:,"In verità tu sei un mantello che accorcia rapidamente,"
"sì che, se non s'appon di dì in die,","Cosi' che, a meno che non ti smembrassimo giorno per giorno..."
lo tempo va dintorno con le force.,Il tempo gira intorno a te con le sue forbici!
"Dal 'voi' che prima a Roma s'offerie,","Con 'Tu,' che Roma è stata la prima a tollerare,"
"in che la sua famiglia men persevra,","(In cui la sua famiglia meno persevera,)"
ricominciaron le parole mie;,Ancora una volta le mie parole iniziarono;
"onde Beatrice, ch'era un poco scevra,","Da dove Beatrice, che stava un po' distante,"
"ridendo, parve quella che tossio","Sorridendo, apparve come a colei che tossiva"
al primo fallo scritto di Ginevra.,Al primo errore scritto da Guenever.
Io cominciai: “Voi siete il padre mio;,"E cominciai: ""Tu sei il mio antenato,"
voi mi date a parlar tutta baldezza;,"Tu mi dai tutta la forza di parlare,"
"voi mi levate sì, ch'i' son più ch'io.",Mi sollevi cosi' che io sia piu' di me.
Per tanti rivi s'empie d'allegrezza,Tanti rivoli di gioia riempiono
"la mente mia, che di sé fa letizia","La mia mente, quella di se stessa fa una gioia"
perché può sostener che non si spezza.,Perché può sopportare questo e non scoppiare.
"Ditemi dunque, cara mia primizia,","Allora dimmi, mia cara radice ancestrale,"
quai fuor li vostri antichi e quai fuor li anni,Chi erano i tuoi antenati e quali anni?
che si segnaro in vostra püerizia;,Che nella tua giovinezza si sono raccontati?
ditemi de l'ovil di San Giovanni,"Parlami dell'ovile di San Giovanni,"
"quanto era allora, e chi eran le genti",Quanto era grande e chi era il popolo
tra esso degne di più alti scanni”.,"All'interno di esso degno dei posti più alti."""
Come s'avviva a lo spirar d'i venti,Come al soffiare dei venti un carbone
"carbone in fiamma, così vid'io quella","Accelera la fiamma, così ho visto quella luce"
luce risplendere a' miei blandimenti;,Diventare splendente ai miei blandishments.
"e come a li occhi miei si fé più bella,","Quanto ai miei occhi, divenne più bello,"
"così con voce più dolce e soave,","Con voce più dolce e tenera, ma non in"
"ma non con questa moderna favella,",Questo dialetto moderno mi disse:
dissemi: “Da quel dì che fu detto  'Ave/i>',"""Dalla pronuncia della 'Ave' fino alla nascita"
"al parto in che mia madre, ch'è or santa,","In cui mia madre, che ora è santa,"
"s'allevïò di me ond'era grave,'","Di me fu alleviato chi era stato il suo fardello,"
al suo Leon cinquecento cinquanta,Al suo Leone fu restituito questo fuoco
e trenta fiate venne questo foco,"Cinquecentocinquanta volte e trenta in più,"
a rinfiammarsi sotto la sua pianta.,Per reinfiammarsi sotto la sua zampa.
Li antichi miei e io nacqui nel loco,Io e i miei antenati abbiamo avuto la nostra casa natale.
dove si truova pria l'ultimo sesto,Dove prima si trova l'ultimo reparto della città
da quei che corre il vostro annüal gioco.,Da colui che corre nel vostro gioco annuale.
Basti d'i miei maggiori udirne questo:,Basta che i miei anziani sentano questo:
"chi ei si fosser e onde venner quivi,","ma chi erano e da dove venivano,"
più è tacer che ragionare onesto.,Il silenzio e' piu' premuroso del discorso.
Tutti color ch'a quel tempo eran ivi,Tutti coloro che in quel momento erano lì tra
"da poter arme tra Marte e 'l Batista,","Marte e il Battista, pronti a portare le armi,"
erano il quinto di quei ch'or son vivi.,erano una quinta parte di coloro che ora vivono;
"Ma la cittadinanza, ch'è or mista","Ma la comunità, che ora è mista"
"di Campi, di Certaldo e di Fegghine,","Con Campi e Certaldo e Fighine,"
pura vediesi ne l'ultimo artista.,Puro nel più basso artigiano è stato visto.
Oh quanto fora meglio esser vicine,O quanto sarebbe meglio avere come vicini
"quelle genti ch'io dico, e al Galluzzo","Il popolo di cui parlo, e a Galluzzo"
"e a Trespiano aver vostro confine,","E a Trespiano hai il tuo confine,"
che averle dentro e sostener lo puzzo,che hanno nella città e sopportano la puzza
"del villan d'Aguglion, di quel da Signa,","Del churl di Aguglione, e lui di Signa"
che già per barattare ha l'occhio aguzzo!,Che ha già occhi affilati per ingannare.
Se la gente ch'al mondo più traligna,"non aveva il popolo, che la maggior parte di tutto il mondo"
"non fosse stata a Cesare noverca,","Degenerati, è stato un step-dame per Cesare,"
"ma come madre a suo figlio benigna,","Ma come madre di suo figlio benigna,"
"tal fatto è fiorentino e cambia e merca,","Alcuni che girano fiorentini, commercio e sconto,"
"che si sarebbe vòlto a Simifonti,",Sarebbe tornato di nuovo a Simifonte.
là dove andava l'avolo a la cerca;,Lì dove i loro nonni andavano come mendicanti.
sariesi Montemurlo ancor de' Conti;,"A Montemurlo sarebbero ancora i Conti,"
"sarieno i Cerchi nel piovier d'Acone,","I Cerchi nella parrocchia di Acone,"
e forse in Valdigrieve i Buondelmonti.,Forse a Valdigrieve i Buondelmonti.
Sempre la confusion de le persone,Mai la mescolanza del popolo
"principio fu del mal de la cittade,","è stata la fonte della malattia nelle città,"
come del vostro il cibo che s'appone;,Come nel cibo per il corpo su cui surfa;
e cieco toro più avaccio cade,E un toro cieco più headlong si tuffa giù
che cieco agnello; e molte volte taglia,Di un agnello cieco; e molto spesso tagli
più e meglio una che le cinque spade.,Meglio e più una spada che cinque.
Se tu riguardi Luni e Orbisaglia,"Se Luni tu consideri, e Urbisaglia,"
"come sono ite, e come se ne vanno",Come sono morti e come sono passati
"di retro ad esse Chiusi e Sinigaglia,","Chiusi e Sinigaglia dopo di loro,"
udir come le schiatte si disfanno,"Sentire come le razze si sprecano,"
"non ti parrà nova cosa né forte,","Ti sembrerà niente di nuovo né duro,"
poscia che le cittadi termine hanno.,Vedere che anche le città hanno una fine.
"Le vostre cose tutte hanno lor morte,","Tutte le tue cose hanno la loro mortalità,"
sì come voi; ma celasi in alcuna,"Come voi stessi, ma è nascosta in alcuni"
"che dura molto, e le vite son corte.","che un lungo periodo dura, e le vite sono brevi;"
E come 'l volger del ciel de la luna,E come la svolta del cielo lunare
"cuopre e discuopre i liti sanza posa,","Copre e spoglia le rive senza sosta,"
così fa di Fiorenza la Fortuna:,In questo modo la fortuna fa con Firenze.
per che non dee parer mirabil cosa,Quindi non dovrebbe apparire una cosa meravigliosa
ciò ch'io dirò de li alti Fiorentini,Cosa dirò dei grandi fiorentini
onde è la fama nel tempo nascosa.,Di cui la fama è nascosta nel passato.
"Io vidi li Ughi e vidi i Catellini,","Ho visto gli Ughi, ho visto i Catellini,"
"Filippi, Greci, Ormanni e Alberichi,","Filippi, Greci, Ormanni e Alberichi,"
"già nel calare, illustri cittadini;",Anche nella loro caduta cittadini illustri;
"e vidi così grandi come antichi,","e vide, come erano antichi,"
"con quel de la Sannella, quel de l'Arca,","Con lui di La Sannella lui di Arca,"
e Soldanieri e Ardinghi e Bostichi.,"E Soldanier, Ardinghi e Bostichi."
Sovra la porta ch'al presente è carca,Vicino alla porta che è attualmente carica
di nova fellonia di tanto peso,Con un nuovo reato di cosi' tanto peso
"che tosto fia iattura de la barca,","che presto sarà jtsam dalla corteccia,"
"erano i Ravignani, ond'è disceso","I Ravignani erano, da cui discendevano"
il conte Guido e qualunque del nome,"La contea di Guido, e chissà il nome"
de l'alto Bellincione ha poscia preso.,Del grande Bellincione da allora ha preso.
Quel de la Pressa sapeva già come,Lui di La Pressa conosceva l'arte del regnare
"regger si vuole, e avea Galigaio","Già, e già Galigajo"
dorata in casa sua già l'elsa e 'l pome.,Aveva hilt e pommel dorato in casa sua.
"Grand'era già la colonna del Vaio,","Potente era già la Colonna Vair,"
"Sacchetti, Giuochi, Fifanti e Barucci","Sacchetti, Giuochi, Fifant e Barucci,"
e Galli e quei ch'arrossan per lo staio.,"E Galli, e quelli che per il bushel arrossiscono."
Lo ceppo di che nacquero i Calfucci,Il bestiame da cui nacquero i Calfucci
"era già grande, e già eran tratti","Era già grande, e già scelto"
