Original,Translate_IT
"Taciti, soli, sanza compagnia","Silenzio, solitudine, nessuno ci accompagna,"
"n'andavam l'un dinanzi e l'altro dopo,","Abbiamo fatto il nostro modo-uno è andato prima, uno dopo--"
come frati minor vanno per via.,come frati minori quando camminano insieme.
Vòlt'era in su la favola d'Isopo,Le attuali fracas mi hanno fatto pensare ad Aesop...
"lo mio pensier per la presente rissa,",quella favola dove racconta del topo
dov'el parlò de la rana e del topo;,"e rana; per ""vicino"" e ""vicino"" non sono più vicini"
ché più non si pareggia 'mo' e 'issa',"che sono quella favola e questo incidente,"
"che l'un con l'altro fa, se ben s'accoppia",se si confronta con attenzione la fine
principio e fine con la mente fissa.,di uno con l'inizio del secondo.
"E come l'un pensier de l'altro scoppia,","E come un pensiero nasce dall'altro,"
"così nacque di quello un altro poi,","così da quello era ancora un altro nato,"
che la prima paura mi fé doppia.,che ha fatto la paura che ho provato prima di raddoppiare.
Io pensava così: 'Questi per noi,"Ho pensato: ""A causa nostra, sono stati presi in giro,"
sono scherniti con danno e con beffa,e questo inflisse tanto dolore e disprezzo
"sì fatta, ch'assai credo che lor nòi.",che sono sicuro provino profonda indignazione.
"Se l'ira sovra 'l mal voler s'aggueffa,","Se la rabbia deve essere aggiunta alla loro malizia,"
ei ne verranno dietro più crudeli,ci daranno la caccia con più ferocia
che 'l cane a quella lievre ch'elli acceffa'.,"di qualsiasi cane i cui denti hanno intrappolato una lepre."""
Già mi sentia tutti arricciar li peli,Riuscivo già a sentire i miei capelli rannicchiarsi
"de la paura e stava in dietro intento,","dalla paura, e ho guardato indietro con attenzione,"
"quand'io dissi: “Maestro, se non celi","dicendo: ""Maestro, se non nascondi"
"te e me tostamente, i' ho pavento","tu ed io in una volta mi terrorizzano,"
d'i Malebranche. Noi li avem già dietro;,"i Malebranchi, ci stanno inseguendo;"
"io li 'magino sì, che già li sento”.","Li immagino, li sento ora."""
"E quei: “S'i' fossi di piombato vetro,","E lui a me: ""Sono stato uno specchio guidato,"
l'imagine di fuor tua non trarrei,Non potevo raccogliermi nella tua immagine esterna
"più tosto a me, che quella dentro 'mpetro.",più in fretta di quanto io abbia ricevuto il tuo intimo.
"Pur mo venieno i tuo' pensier tra ' miei,",Perche' anche ora i tuoi pensieri si sono uniti ai miei.
"con simile atto e con simile faccia,",In entrambi i nostri atti e aspetti siamo parenti-
sì che d'intrambi un sol consiglio fei.,con entrambe le nostre menti ho preso una decisione.
"S'elli è che sì la destra costa giaccia,","Se quella riva destra non è estremamente ripida,"
"che noi possiam ne l'altra bolgia scendere,",possiamo scendere nell'altro fossato
noi fuggirem l'imaginata caccia”.,"e quindi fuggite dall'inseguimento immaginato."""
"Già non compié di tal consiglio rendere,",Aveva appena finito di dirmi il suo piano
ch'io li vidi venir con l'ali tese,"quando li vidi avvicinarsi con ali distese,"
"non molto lungi, per volerne prendere.","Non troppo lontano, e desideroso di portarci."
"Lo duca mio di sùbito mi prese,","La mia guida mi ha rapito all'istante, proprio come"
come la madre ch'al romore è desta,la madre che è risvegliata da un ruggito
"e vede presso a sé le fiamme accese,","e intravede accanto a lei fiamme ardenti,"
"che prende il figlio e fugge e non s'arresta,",Solleverà suo figlio e correrà senza fermarsi.
"avendo più di lui che di sé cura,",Si prende più cura del bambino che di se stessa.
tanto che solo una camiscia vesta;,non fermarsi nemmeno a fare un turno;
e giù dal collo de la ripa dura,e giù per il bordo duro del terrapieno-la sua schiena
"supin si diede a la pendente roccia,",giacere pianeggiante lungo la roccia inclinata che chiude
che l'un de' lati a l'altra bolgia tura.,da un lato del fossato adiacente.
Non corse mai sì tosto acqua per doccia,Non c'era acqua che corresse così veloce.
