Original,Translate_IT
Solea creder lo mondo in suo periclo,"Il mondo, quando era ancora in pericolo, pensò che, ruotando,"
che la bella Ciprigna il folle amore,"nel terzo epiciclo, Cipriano"
"raggiasse, volta nel terzo epiciclo;","la fiera ha fatto scendere i suoi raggi d'amore frenetico,"
per che non pur a lei faceano onore,"in modo che, nell'antico errore, antichi popoli"
di sacrificio e di votivo grido,non solo l'ha onorata con sacrifici
le genti antiche ne l'antico errore;,"e grida votive, ma onorato, anche, Diöne"
"ma Dïone onoravano e Cupido,","e Cupido, uno come madre, uno come figlio"
"quella per madre sua, questo per figlio,","di Cipriano, e raccontato come Cupido seduto"
e dicean ch'el sedette in grembo a Dido;,in grembo di Dido; e diede il nome di lei
e da costei ond'io principio piglio,"con il quale ho cominciato questo canto,"
pigliavano il vocabol de la stella,"il pianeta che è corteggiato dal sole,"
che 'l sol vagheggia or da coppa or da ciglio.,a volte dietro di lei e a volte davanti.
Io non m'accorsi del salire in ella;,"Non ho notato la mia salita ad esso,"
ma d'esservi entro mi fé assai fede,Eppure ero sicuro di essere stato a Venere quando
la donna mia ch'i' vidi far più bella.,Ho visto la mia signora diventare piu' bella.
"E come in fiamma favilla si vede,","E come, in una fiamma, si vede una scintilla,"
"e come in voce voce si discerne,","e come, in canto semplice, si sente la voce in voce,"
"quand'una è ferma e altra va e riede,","Uno tiene il biglietto, l'altro va e viene..."
vid'io in essa luce altre lucerne,"Ho visto in quella luce altre lampade a ruote,"
"muoversi in giro più e men correnti,","alcuni più e alcuni meno veloci, ma in accordo,"
"al modo, credo, di lor viste interne.","Penso, con quello che la loro visione interiore era."
"Di fredda nube non disceser venti,","I venti, visti o invisibili, non sono mai scesi"
"o visibili o no, tanto festini,",così rapidamente da nuvole fredde come non sembrare
che non paressero impediti e lenti,"impedito, lento, a chiunque avesse visto"
a chi avesse quei lumi divini,"quelle luci divine che ci si avvicinano, fermandosi"
"veduti a noi venir, lasciando il giro",la danza circolare quegli spiriti avevano cominciato
pria cominciato in li alti Serafini;,"nel cielo degli alti Serafini,"
e dentro a quei che più innanzi appariro,"e una ""Hosanna"" suonata dall'interno"
"sonava 'Osanna' sì, che unque poi",i loro ranghi di fronte-tale che non sono mai stato
di rïudir non fui sanza disiro.,senza il desiderio di sentirlo suonare di nuovo.
Indi si fece l'un più presso a noi,"Poi uno si avvicinò a noi, ed egli cominciò"
e solo incominciò: “Tutti sem presti,"solo: ""Siamo tutti pronti per il vostro piacere,"
"al tuo piacer, perché di noi ti gioi.",affinché possiate ricevere da noi delizie.
Noi ci volgiam coi principi celesti,Un cerchio e un cerchio e una sete
"d'un giro e d'un girare e d'una sete,",siamo nostri mentre giriamo con i celesti
ai quali tu del mondo già dicesti:,"Principi che, dal mondo, una volta hai invocato:"
'Voi che 'ntendendo il terzo ciel movete';,"'Tu che, attraverso la comprensione, muovi il terzo"
"e sem sì pien d'amor, che, per piacerti,",Il nostro amore è così completo da portare
