Original,Translate_IT
"“O Padre nostro, che ne' cieli stai,","""Padre nostro, tu che abiti nei cieli,"
"non circunscritto, ma per più amore",ma non sono circoscritti da loro-
"ch'ai primi effetti di là sù tu hai,","Il tuo amore più grande per le tue prime opere sopra,"
laudato sia 'l tuo nome e 'l tuo valore,"sia lodato il Tuo nome e la Tua onnipotenza,"
"da ogne creatura, com'è degno","per ogni creatura, proprio come sembra"
di render grazie al tuo dolce vapore.,per offrire grazie alla Tua dolce effluenza.
"Vegna ver' noi la pace del tuo regno,","La pace del tuo regno viene a noi, perché se"
"ché noi ad essa non potem da noi,","non viene, allora anche se noi evochiamo tutti"
"s'ella non vien, con tutto nostro ingegno.","la nostra forza, non possiamo raggiungerla da noi stessi."
Come del suo voler li angeli tuoi,"Proprio come i tuoi angeli, mentre cantano Hosanna,"
"fan sacrificio a te, cantando osanna,","offri a Te la loro volontà come sacrificio,"
così facciano li uomini de' suoi.,così possano gli uomini offrire la loro volontà a Te.
"Dà oggi a noi la cotidiana manna,",Dacci oggi la manna quotidiana
sanza la qual per questo aspro diserto,senza il quale chi lavora di più per muoversi
a retro va chi più di gir s'affanna.,avanti attraverso questa dura natura selvaggia cade indietro.
E come noi lo mal ch'avem sofferto,Come noi perdoniamo tutti coloro che hanno fatto
"perdoniamo a ciascuno, e tu perdona","a noi ferita, che possiate, benevolente,"
"benigno, e non guardar lo nostro merto.",perdonate e non giudicateci con il nostro valore.
"Nostra virtù che di legger s'adona,","Non cercare la nostra forza, così facilmente sottomesso,"
"non spermentar con l'antico avversaro,","contro l'antico nemico, ma liberalo"
ma libera da lui che sì la sprona.,da colui che lo distrugge alla perversita'.
"Quest'ultima preghiera, segnor caro,","Quest'ultima richiesta ci rivolgiamo ora a Lei,"
"già non si fa per noi, ché non bisogna,","Signore, non per noi stessi, che non ne abbiamo bisogno."
ma per color che dietro a noi restaro”.,"ma per coloro che abbiamo lasciato indietro."""
Così a sé e noi buona ramogna,"Implorando, così, una buona penitenza per noi"
"quell'ombre orando, andavan sotto 'l pondo,","e per se stessi, quelle ombre si muovevano sotto"
"simile a quel che talvolta si sogna,","i loro pesi, come quelli che a volte portiamo nei sogni..."
disparmente angosciate tutte a tondo,ciascuno nel proprio grado di sofferenza
"e lasse su per la prima cornice,","ma tutto, esausto, circondando la prima terrazza,"
purgando la caligine del mondo.,Purgandosi delle scoriae di questo mondo.
"Se di là sempre ben per noi si dice,","Se là pregano per noi, che cosa può"
di qua che dire e far per lor si puote,sia detto e fatto qui su questa terra per loro
da quei c'hanno al voler buona radice?,da coloro i cui testamenti sono radicati nel vero valore?
Ben si de' loro atar lavar le note,In effetti dovremmo aiutarli a lavarsi.
"che portar quinci, sì che, mondi e lievi,","le macchie che portavano da questo mondo,"
possano uscire a le stellate ruote.,"resi puri e leggeri, raggiungono le ruote stellate."
"“Deh, se giustizia e pietà vi disgrievi","""Ah, così presto la giustizia e la compassione"
"tosto, sì che possiate muover l'ala,","liberati, perché le tue ali si muovano"
"che secondo il disio vostro vi lievi,","come tu li desideri, e ti elevano,"
mostrate da qual mano inver' la scala,mostraci su quale mano si trova il sentiero più breve
"si va più corto; e se c'è più d'un varco,",per raggiungere le scale; se ce n'è più di una
quel ne 'nsegnate che men erto cala;,"passaggio, allora mostraci ciò che è meno ripido;"
"ché questi che vien meco, per lo 'ncarco","per colui che viene con me, perché indossa"
"de la carne d'Adamo onde si veste,","il peso della carne di Adamo come vestito, nonostante"
"al montar sù, contra sua voglia, è parco”.","la sua volontà pronta, è lenta nella sua salita."""
"Le lor parole, che rendero a queste","Queste parole, che erano state pronunciate dalla mia guida,"
"che dette avea colui cu' io seguiva,",hanno risposto con ancora altre parole che abbiamo sentito;
non fur da cui venisser manifeste;,"perché, sebbene non fosse chiaro chi avesse risposto,"
ma fu detto: “A man destra per la riva,"Venne una risposta: ""Vieni con noi a destra"
"con noi venite, e troverete il passo","lungo il muro di roccia, e troverete"
possibile a salir persona viva.,un passaggio dove anche uno vivo può arrampicarsi.
E s'io non fossi impedito dal sasso,E non sono stato impedito dalla pietra
"che la cervice mia superba doma,","che, poiché ha abbassato il mio collo altezzoso,"
"onde portar convienmi il viso basso,","costringe i miei occhi a guardare in basso, poi io"
"cotesti, ch'ancor vive e non si noma,",dovrebbe guardare quest'uomo che è ancora vivo
"guardere' io, per veder s'i' 'l conosco,","e senza nome, per vedere se riconosco"
e per farlo pietoso a questa soma.,e di muovere la sua pietà per il mio fardello.
Io fui latino e nato d'un gran Tosco:,"Ero italiano, figlio di un grande toscano:"
Guiglielmo Aldobrandesco fu mio padre;,mio padre era Guiglielmo Aldobrandesco;
non so se 'l nome suo già mai fu vosco.,Non so se avete sentito il suo nome.
L'antico sangue e l'opere leggiadre,L'antico sangue e le splendide opere della mia
"d'i miei maggior mi fer sì arrogante,",i miei antenati mi hanno reso così presuntuoso
"che, non pensando a la comune madre,","che, senza pensare alla nostra comune madre,"
"ogn'uomo ebbi in despetto tanto avante,","Ho disprezzato tutti gli uomini oltre la misura, e quel disprezzo"
"ch'io ne mori', come i Sanesi sanno,","mi ha portato la mia morte - i senesi sanno come,"
e sallo in Campagnatico ogne fante.,Come ogni bambino in Campagnatico.
Io sono Omberto; e non pur a me danno,"Io sono Omberto, e la mia arroganza"
"superbia fa, ché tutti miei consorti","non mi ha fatto male da solo, perché ha attirato"
ha ella tratti seco nel malanno.,tutti i miei parenti in calamità.
E qui convien ch'io questo peso porti,"Finche' Dio non sara' soddisfatto, io portero'..."
"per lei, tanto che a Dio si sodisfaccia,",questo peso qui tra i morti perché
"poi ch'io nol fe' tra ' vivi, qui tra ' morti”.","Non ho portato questo carico tra i vivi."""
Ascoltando chinai in giù la faccia;,Il mio volto è stato abbassato come ho ascoltato; e
"e un di lor, non questi che parlava,",una di quelle anime - non colui che aveva parlato-twisted
"si torse sotto il peso che li 'mpaccia,",sotto il peso che li opprimeva;
"e videmi e conobbemi e chiamava,","vide e mi conobbe e mi chiamò,"
tenendo li occhi con fatica fisi,fissare i suoi occhi su di me faticosamente
a me che tutto chin con loro andava.,"mentre io, completamente intuitivo, camminavo con loro."
"“Oh!”, diss'io lui, “non se' tu Oderisi,","""Oh,"" gridai, ""non sei Oderisi,"
l'onor d'Agobbio e l'onor di quell'arte,"gloria di Gubbio, gloria di quell'arte"
ch'alluminar chiamata è in Parisi?”.,"Adesso chiamano illuminazione a Parigi?"""
"“Frate”, diss'elli, “più ridon le carte","""Fratello,"" disse, ""le pagine dipinte da"
che pennelleggia Franco Bolognese;,la spazzola del sorriso di Franco Bolognese
"l'onore è tutto or suo, e mio in parte.",più luminosamente: tutta la gloria ora è sua;
Ben non sare' io stato sì cortese,"la mia, ma una parte. In verità sarei stato"
"mentre ch'io vissi, per lo gran disio",meno grazioso quando ho vissuto così grande era che
de l'eccellenza ove mio core intese.,desiderio di eminenza che ha spinto il mio cuore.
Di tal superbia qui si paga il fio;,"Per tale orgoglio, qui si paga la pena;"
"e ancor non sarei qui, se non fosse","e non sarei ancora qui, se non fosse stato"
"che, possendo peccar, mi volsi a Dio.","che, mentre ancora potevo peccare, mi rivolgevo a Lui."
Oh vana gloria de l'umane posse!,O vana gloria dei poteri degli umani!
"com' poco verde in su la cima dura,",Come il verde dura brevemente sulla vetta
se non è giunta da l'etati grosse!,a meno che non la segua un'età di noia.
Credette Cimabue ne la pittura,Nella pittura Cimabue pensava di tenere
"tener lo campo, e ora ha Giotto il grido,","il campo, e ora è Giotto che acclamano..."
sì che la fama di colui è scura.,il primo mantiene solo una fama ombreggiata.
Così ha tolto l'uno a l'altro Guido,"Anche uno Guido, dall'altro, ha lottato."
la gloria de la lingua; e forse è nato,la gloria della nostra lingua - e forse
chi l'uno e l'altro caccerà del nido.,è nato che scaccerà entrambi dal nido.
Non è il mondan romore altro ch'un fiato,La fama mondiale non è altro che
"di vento, ch'or vien quinci e or vien quindi,","un soffio di vento che soffia ora qui, ora là,"
e muta nome perché muta lato.,e cambia nome quando ha cambiato rotta.
"Che voce avrai tu più, se vecchia scindi",Prima di mille anni sono passati-un intervallo
"da te la carne, che se fossi morto","che, per l'eternità, è meno spazio di"
"anzi che tu lasciassi il 'pappo' e 'l 'dindi',",un battito di ciglia per la sfera più lenta del paradiso...
pria che passin mill'anni? ch'è più corto,troveresti più gloria se te ne andassi
"spazio a l'etterno, ch'un muover di ciglia",la tua carne quando era vecchia che se la tua morte
al cerchio che più tardi in cielo è torto.,era venuto prima che le tue parole infantili fossero consumate?
Colui che del cammin sì poco piglia,Tutta la Toscana acclamato il suo nome-l'uomo
"dinanzi a me, Toscana sonò tutta;","che si muove così lentamente sul sentiero davanti a me,"
"e ora a pena in Siena sen pispiglia,",e ora bisbigliano a malapena di lui
