Original,Translate_IT_1
"Inteso può essere sofficientemente per le prenarrate parole della litterale sentenza della prima parte; per che alla seconda è da intendere, nella quale si manifesta quello che dentro io sentia della battaglia.","Abbastanza è stato detto per rendere il significato letterale della prima parte sufficientemente intelligibile, e quindi è tempo di rivolgere la nostra attenzione alla seconda parte, che descrive la mia esperienza della battaglia condotta in me."
"E questa parte ha due divisioni: ché in prima, cioè nel primo verso, narro la qualitade di queste diversitadi secondo la loro radice, che erano dentro a me; poi narro quello che dicea l'una e l'altra diversitade, e però, prima, quello che dicea la parte che perdea, cioè nel verso ch'è lo secondo di questa parte [e lo terzo della canzone; e poi quello che dicea la parte che vincea, cioè nel verso ch'è lo terzo di questa parte] e lo quarto della canzone.","Questa parte è essa stessa suddivisa: prima di tutto, cioè nella sua prima strofa, racconto i pensieri conflittuali parlando della loro radice, che si trovava dentro di me; poi racconto quello che ciascuno dei pensieri conflittuali diceva, e così racconto prima quello che il pensiero che stava perdendo diceva, nella seconda strofa di questa parte e la terza della canzone, e poi quello che il nuovo pensiero diceva, nella terza strofa di questa parte e la quarta della canzone."
"Ad evidenzia dunque della sentenza della prima divisione, è da sapere che le cose deono essere denominate dall'ultima nobilitade della loro forma: sì come l'uomo dalla ragione, e non dal senso né d'altro che sia meno nobile. Onde, quando si dice l'uomo vivere, si dee intendere l'uomo usare la ragione, che è sua speziale vita ed atto della sua più nobile parte.","Il significato della prima suddivisione diventerà chiaro se spiegherò che le cose sono propriamente designate dalla più alta nobiltà posseduta dalla loro forma, come l'uomo, per esempio, è designato dalla ragione e non dai sensi o da qualcosa di meno nobile. Quindi, quando si dice che l'uomo vive, questo deve significare che egli usa la sua ragione, che è la vita specifica a lui e l'attività della sua parte più nobile."
"E però chi dalla ragione si parte e usa pure la parte sensitiva, non vive uomo ma vive bestia: sì come dice quello eccellentissimo Boezio: «Asino vive». Dirittamente, dico, però che lo pensiero è propio atto della ragione, per che le bestie non pensano, ché non l'hanno; e non dico pur delle minori bestie, ma di quelle che hanno apparenza umana e spirito di pecora o d'altra bestia abominevole.","Quindi chiunque metta da parte la ragione e usi solo la sua parte sensibile vive non come un uomo ma come una bestia, un punto fatto dal Boezio più eccellente quando dice: ""Vive come un asino."" Concordo del tutto, perché il pensiero è l'atto proprio della ragione; gli animali non pensano, perché non hanno quella facoltà una descrizione che si adatta non solo agli animali inferiori ma a quelli che hanno un aspetto umano ma lo spirito di una pecora o di qualche altra bestia vile."
"Dico adunque che vita del mio core, cioè del mio dentro, suole essere un pensiero soave ('soave' è tanto quanto 'suaso', cioè abellito, dolce, piacente e dilettoso): questo pensiero se ne gìa spesse volte a' piedi del sire di costoro a cu' io parlo, ch'è Iddio: ciò è a dire che io pensando contemplava lo regno de' beati.","Dico, dunque, che per il mio cuore, cioè per il mio io interiore, la vita consisteva in un pensiero gentile (gentile [soave] significa lo stesso di Suasive, cioè attraente, dolce, piacevole e delizioso), un pensiero che spesso avrebbe fatto la sua strada ai piedi del signore di coloro che mi rivolgo, Dio stesso; dico, in altre parole, che nei miei pensieri ho usato per contemplare il regno dei beati."
"E dico la finale cagione incontanente per che lassù io saliva pensando, quando dico: ove una donna glorïar vedia; a dare a intendere che , perché io era certo, e sono, per sua graziosa revelazione, che ella era in cielo. Onde io pensando spesse volte come possibile m'era, me n'andava quasi rapito.","Vado subito a dare la ragione per cui ascenderei a quelle altezze nei miei pensieri, quando dico: Dove ha visto una signora in gloria/i>; queste parole significano che questo è successo perché ero certo (come sono ancora) che Beatrice era in cielo, grazie ad una graziosa rivelazione da parte sua. E così, passando il mio tempo nel pensiero il più spesso possibile, ci andavo come uno rapito."
"Poi sussequentemente dico l'effetto di questo pensiero, a dare a intendere la sua dolcezza, la quale era tanta che mi facea disioso della morte, per andare là dov'elli gìa; e ciò dico quivi: di cui parlava me sì dolcemente, che l'anima dicea: Io men vo' gire. E questa è la radice dell'una delle diversitadi ch'era in me.","Poi parlo dell'effetto di questo pensiero, per comunicarne la dolcezza, che era così grande da farmi desiderare la morte, per andare dove era andata; lo dico alle parole: Mi parlerebbe di lei così dolcemente che la mia anima mi dichiarerebbe: ""Anche io desidero farmi strada là."""
"Ed è da sapere che qui si dice 'pensiero', e non 'anima', di quello che salia a vedere quella beata, perché era spezial pensiero a quello atto. L'anima s'intende, come detto è nel precedente capitolo, per lo generale pensiero, col consentimento.","Tale è la radice di uno dei pensieri contrastanti dentro di me. Dovrei spiegare che qui uso la parola ""pensiero"" e non ""anima,"" di ciò che ascese a vedere quella beata, perché questo era un pensiero specifico costituito da quell'atto particolare. Come ho spiegato nel capitolo precedente, ""anima"" si riferisce al pensiero generico associato al consenso."
"Poi quando dico: Or apparisce chi lo fa fuggire, narro la radice dell'altra diversitade, dicendo [che], sì come questo pensiero di sopra suol essere vita di me, così un altro apparisce che fa quello cessare. E dico 'fuggire', per mostrare quello essere contrario, ché naturalmente l'uno contrario fugge l'altro, e quello che fugge mostra per difetto di vertù di fuggire.","Quando poi dico: Ora appare uno che la fa fuggire, descrivo la radice dell'altro pensiero conflittuale, raccontando che proprio come il pensiero parlato di sopra era vita per me, così appare un altro che mette fine a quel pensiero. Uso la parola ""fuga"" per indicare che il vecchio pensiero è contrario al nuovo, perché un contrario naturalmente fugge l'altro, e quello che fugge dimostra che lo fa per mancanza di forza."
"E dico che questo pensiero che di nuovo apparisce, è poderoso in prendere me e in vincere l'anima tutta, dicendo che esso segnoreggia sì che 'l cuore, cioè lo mio dentro, triema, e lo mio di fuori lo dimostra in alcuna nova sembianza.","Dichiaro allora che questo pensiero che è appena apparso ha il potere di impossessarsi di me e di conquistare completamente la mia anima, quando dico che ha tale influenza su di me che il mio cuore, cioè il mio io interiore, trema, e il mio aspetto esteriore manifesta questo nel cambiamento che subisce."
"Sussequentemente mostro la potenza di questo pensiero nuovo per suo effetto, dicendo che esso mi fa mirare una donna, e dicemi parole di lusinghe, cioè ragiona dinanzi alli occhi del mio intelligibile affetto per meglio inducermi, promettendomi che la vista delli occhi suoi è sua salute.","Poi indico il potere di questo nuovo pensiero descrivendone l'effetto: mi fa guardare una donna, e mi parla affascinante; cioè, parla davanti agli occhi del mio desiderio intellettuale per attirarmi più forte, promettendomi che questo desiderio troverà il suo compimento agli occhi dei suoi occhi."
"E a meglio fare ciò credere all'anima esperta, dice che non è da guardare nelli occhi di questa donna per persona che tema angoscia di sospiri. Ed è bel modo rettorico, quando di fuori pare la cosa disabellirsi, e dentro veramente s'abellisce. Più non potea questo novo pensiero d'amore inducere la mia mente a consentire, che [co]l ragionare della vertù delli occhi di costei profondamente.","Per rendere questo credibile all'anima esperta, si dice che nessuno che ha paura di sopportare l'angoscia del sospiro dovrebbe guardare negli occhi di questa signora. E 'un dispositivo retorica attraente quando qualcosa appare in superficie per farsi poco attraente, mentre in realtà facendo il contrario. Non c'era modo più narrante per questo nuovo pensiero d'amore di attirare la mia mente al consenso che a parlare profondamente sul potere degli occhi di quella signora."
,
,
,
