Original,Translate_IT
Ora era onde 'l salir non volea storpio;,"L'ora ha cominciato a salire veloce,"
ché 'l sole avëa il cerchio di merigge,Dopo che il sole qui l'arco di mezzogiorno
lasciato al Tauro e la notte a lo Scorpio:,"Sgombrato il toro, la notte lo scorpione."
"per che, come fa l'uom che non s'affigge","Ma, come un uomo che, attratto da niente,"
"ma vassi a la via sua, che che li appaia,","Qualunque cosa si manifesti, la sua strada"
"se di bisogno stimolo il trafigge,","Spinto dall'impulso del bisogno alla massima fretta,"
"così intrammo noi per la callaia,",Così entrammo nell'area più alta
uno innanzi altro prendendo la scala,Da una trincea che ci limitava cosi' tanto...
che per artezza i salitor dispaia.,Che gli stretti ci separano l'uno dall'altro.
E quale il cicognin che leva l'ala,"E come una cicogna che agitava le ali,"
"per voglia di volare, e non s'attenta","Dall'aria al volo, ma poi, ma coraggioso,"
"d'abbandonar lo nido, e giù la cala;","Andare via dal nido, li ha abbassati di nuovo,"
tal era io con voglia accesa e spenta,"Se io, presto ardente, presto il fuoco si spegne"
"di dimandar, venendo infino a l'atto","Il desiderio di interrogarsi, mostrando così il volto,"
che fa colui ch'a dicer s'argomenta.,Come quello che si manda a parlare.
"Non lasciò, per l'andar che fosse ratto,",Allora il mio signore disse:
"lo dolce padre mio, ma disse: “Scocca","""Non lasciare che la freccia del discorso inaspettatamente,"
"l'arco del dir, che 'nfino al ferro hai tratto”.","Il tendine solo piegando fino all'impulsore."""
Allor sicuramente apri' la bocca,"Su cosa ho messo, certo, con questa parola,"
e cominciai: “Come si può far magro,"La bocca chiuse: ""Come si diventa così magri qui,"
là dove l'uopo di nodrir non tocca?”.,"Qui, dove non c'è corpo, quale cibo riceve?"""
“Se t'ammentassi come Meleagro,"E lui: ""Sei tu che pensi a Meleager,"
"si consumò al consumar d'un stizzo,","Colui che divorava un fuoco di legno,"
"non fora”, disse, “a te questo sì agro;",Si e' rotto che tu non fossi un tale interrogatore.
"e se pensassi come, al vostro guizzo,",E pensi che sia come se fossi in me e in una specie...
"guizza dentro a lo specchio vostra image,","Il vostro volto si muove con le immagini dello specchio,"
ciò che par duro ti parrebbe vizzo.,"Allora sembri mite e ti ammorbidisci, che ora è duro."
"Ma perché dentro a tuo voler t'adage,","Solo per raccontarti tutto quello che vuoi,"
ecco qui Stazio; e io lui chiamo e prego,Guarda qui lo Stazio che ti promette...
che sia or sanator de le tue piage”.,"Perche' gli sto chiedendo di alleviare la tua sete."""
"“Se la veduta etterna li dislego”,","""Gli sto sviluppando il giudizio divino,"""
"rispuose Stazio, “là dove tu sie,","Ha parlato Stazio su di esso, ""qui, dove si sta attualmente,"
discolpi me non potert'io far nego”.,"Se tu vuoi, io non lo so."""
"Poi cominciò: “Se le parole mie,","E poi: ""Ora il tuo spirito sia pronto e pronto"
"figlio, la mente tua guarda e riceve,","Per il mio discorso, ""Figlio di Come""?"
lume ti fiero al come che tu die.,Che mi stai chiedendo... in piena luce.
"Sangue perfetto, che poi non si beve",Il sangue puro che le vene non hanno mai
"da l'assetate vene, e si rimane","è bevuto, simile a un cibo,"
"quasi alimento che di mensa leve,","Che ha dato circa il bisogno di natura,"
prende nel core a tutte membra umane,Riceve meravigliosamente nel cuore
"virtute informativa, come quello","La forza educativa per la figura umana,"
ch'a farsi quelle per le vene vane.,"Poi vai con questo attraverso le vene cerchi,"
"Ancor digesto, scende ov'è più bello","Ancora più bollito, per un soggiorno,"
tacer che dire; e quindi poscia geme,Che non si chiamano da dove da un altro sangue
sovr'altrui sangue in natural vasello.,"In una vasca, naturalmente."
"Ivi s'accoglie l'uno e l'altro insieme,","Che entrambe le cose fossero inondate di immagini,"
"l'un disposto a patire, e l'altro a fare","È sofferente questo, e che opera, dal luogo,"
per lo perfetto loco onde si preme;,In cui l'elevato livello di istruzione era basato.
"e, giunto lui, comincia ad operare","Entro, la sua azione comincia lì;"
"coagulando prima, e poi avviva","Prima di tutto, crea una vita giovane"
ciò che per sua matera fé constare.,E continuate nella compattazione del tessuto.
Anima fatta la virtute attiva,"L'anima nasce dalle forze accattivanti,"
"qual d'una pianta, in tanto differente,","Come quella della pianta che gia' si ferma,"
"che questa è in via e quella è già a riva,",Quando questi cominciano a malapena a rialzarsi.
"tanto ovra poi, che già si move e sente,","Il movimento si manifesta poi, emozione nasce,"
come spungo marino; e indi imprende,"Come nella spugna del mare, e da sviluppare"
ad organar le posse ond'è semente.,Iniziate la forza attiva di ciò che semina.
"Or si spiega, figliuolo, or si distende","Ora chinate, ora il frutto si espande, mentre cammina"
"la virtù ch'è dal cor del generante,","Il potere del Testimone che, mai confuso"
dove natura a tutte membra intende.,"Da una spinta straniera, è solo per modellare."
"Ma come d'animal divegna fante,","Sì, figliolo, come la bestia diventa l'uomo,"
"non vedi tu ancor: quest'è tal punto,","Non vedi ancora, e questa è una lezione,"
"che più savio di te fé già errante,",Il che e' piu' saggio di te.
sì che per sua dottrina fé disgiunto,Pensava che l'anima fosse
"da l'anima il possibile intelletto,",Separato la ragione perché nessun organo
perché da lui non vide organo assunto.,La dichiarazione degli ultimi ci spiega.
Apri a la verità che viene il petto;,"Ora il tuo cuore sia aperto alla verità,"
"e sappi che, sì tosto come al feto",Affinché il vostro spirito sappia ciò che seguirà!
"l'articular del cerebro è perfetto,","Quando la formazione raccomanda il cervello del frutto,"
lo motor primo a lui si volge lieto,"Tornate, felici se alla natura opere d'arte,"
"sovra tant'arte di natura, e spira","A lei il Creatore s'infuoca e lo spirito,"
"spirito novo, di vertù repleto,","Un nuovo spirito voi, di tale forza,"
"che ciò che trova attivo quivi, tira","Che quello che c'e' li' si rompera' in se',"
"in sua sustanzia, e fassi un'alma sola,","E si unisce a lui in un'anima,"
che vive e sente e sé in sé rigira.,"Che vive e sente, che pesa e gira dentro di sé."
"E perché meno ammiri la parola,","E che non ti manchi la luce della luce,"
"guarda il calor del sol che si fa vino,",Pensa solo a come diventare un vino nobile
giunto a l'omor che de la vite cola.,La luce solare dipinse il succo di vite.
"Quando Làchesis non ha più del lino,","Se poi si rompe il lachesi al lino,"
"solvesi da la carne, e in virtute",Poi porta fuori il corpo con sé
ne porta seco e l'umano e 'l divino:,dell'Associazione Umana e Divina;
l'altre potenze tutte quante mute;,"Tutte le altre forze sono mute e silenziose,"
"memoria, intelligenza e volontade","Ma più forte di prima nel potere e nell'azione,"
in atto molto più che prima agute.,"Memoria, potere mentale e volontà."
"Sanza restarsi, per sé stessa cade","E senza fibbie, cade in mezzo alla Gestad,"
mirabilmente a l'una de le rive;,"Colui in cui si prostra meravigliosamente,"
quivi conosce prima le sue strade.,Ed e' qui che si rende conto del cammino che c'e'.
"Tosto che loco lì la circunscrive,",E' appena tornata in un posto sicuro.
la virtù formativa raggia intorno,Il potere educativo che li circonda...
così e quanto ne le membra vive.,Come una volta nella vita delle loro membra.
"E come l'aere, quand'è ben pïorno,","E come l'aria, bagnata dalla pioggia e pesante."
"per l'altrui raggio che 'n sé si reflette,",Si adorna brillantemente con l'arco colorato
di diversi color diventa addorno;,Nella controluce del mare del sole;
così l'aere vicin quivi si mette,"Così ora i venti, che l'anima ha girato,"
e in quella forma ch'è in lui suggella,"L'immagine che caratterizza il potenziale dell'istruzione,"
virtüalmente l'alma che ristette;,Non appena l'anima si estrae da quella spiaggia.
e simigliante poi a la fiammella,"E come la fiamma che si muove,"
"che segue il foco là 'vunque si muta,","Dove camminano i sentieri del Fuoco,"
segue lo spirto sua forma novella.,Così segue la forma in cui lo spirito la porta.
"Però che quindi ha poscia sua paruta,","Guarda, quindi, l'apparizione sorgerà,"
è chiamata ombra; e quindi organa poi,L'ombra si chiama; così si forma in essa
ciascun sentire infino a la veduta.,"Sentimento di Jedwed, sentire e vedere."
Quindi parliamo e quindi ridiam noi;,"E quindi parliamo, per questo ridiamo,"
quindi facciam le lagrime e ' sospiri,E per questo piangiamo le amare donzelle
che per lo monte aver sentiti puoi.,E sospiri forte sulla nostra montagna.
Secondo che ci affliggono i disiri,L'ombra si forma come il desiderio
"e li altri affetti, l'ombra si figura;",E la passione ci irrita e il piacere e il dolore.
e quest'è la cagion di che tu miri”.,"Questo può spiegarti ciò che ti è piaciuto."""
E già venuto a l'ultima tortura,E già quando sono arrivato all'ultimo Marter...
"s'era per noi, e vòlto a la man destra,","Uscindo, girati a destra, dalla gola,"
ed eravamo attenti ad altra cura.,Mi accorsi di quello che c'era lì.
"Quivi la ripa fiamma in fuor balestra,","Ho visto la roccia sparare fiamme in avanti,"
e la cornice spira fiato in suso,"Il vantaggio, però, sale verso il muro"
che la reflette e via da lei sequestra;,Sbalzi di vento che hanno spinto indietro le fiamme.
ond'ir ne convenia dal lato schiuso,"Abbiamo dovuto camminare individualmente sul bordo libero,"
ad uno ad uno; e io temëa 'l foco,"E ho paura di sentire la fiamma che fluttua,"
"quinci, e quindi temeva cader giuso.",Ma lì si trovò un profondo abisso.
Lo duca mio dicea: “Per questo loco,"Il mio capo disse: ""Qui non ti confondere"
"si vuol tenere a li occhi stretto il freno,","E tieniti stretto agli occhi veloci,"
però ch'errar potrebbesi per poco”.,"Perché qui è facile sbagliare con un calcio."""
'Summae Deus clementïae' nel seno,"Dio misericordioso! Sento uscire dalla stanza,"
"al grande ardore allora udi' cantando,",Cantare quello che riempiva quel grande ardore
che di volger mi fé caler non meno;,E a malapena guardavo la mia strada.
e vidi spirti per la fiamma andando;,"Ho visto dei fantasmi che passavano attraverso il fuoco,"
"per ch'io guardava a loro e a' miei passi,","E guardato il mio presto, presto il suo corso"
compartendo la vista a quando a quando.,E ha fatto saltare lo sguardo da qui a lì.
"Appresso il fine ch'a quell'inno fassi,",Non ho sentito parlare di un uomo.
gridavano alto: 'Virum non cognosco';,"Con un gran grido, quando quel cantico s'incontrava,"
indi ricominciavan l'inno bassi.,"E cominciarono di nuovo con un canto silenzioso,"
"Finitolo, anco gridavano: “Al bosco",E gridarono di nuovo quando cantarono:
"si tenne Diana, ed Elice caccionne","""Diana rimase nel boschetto e fuggì arrabbiato"
che di Venere avea sentito il tòsco”.,"Kalisto che penetra il veleno di Venere."""
Indi al cantar tornavano; indi donne,"Poi l'inno fu di nuovo allineato,"
gridavano e mariti che fuor casti,"Poi gridarono da donne caste e sposi,"
come virtute e matrimonio imponne.,"Sono vissuti, ha portato a Eh e la virtù è vero."
E questo modo credo che lor basti,"E lo fanno solo senza stancarsi,"
