Original,Translate_IT
"Né 'l dir l'andar, né l'andar lui più lento",“Non devi guardare né quella scabbia secca
"facea, ma ragionando andavam forte,","che scolorisce così la mia pelle, mi disse,"
sì come nave pinta da buon vento;,né quel resto di carne che s’incornicia su di me;
"e l'ombre, che parean cose rimorte,",ma parlami di te; dimmi chi sono anche
per le fosse de li occhi ammirazione,"queste due ombre laggiù, che ti fanno compagnia;"
"traean di me, di mio vivere accorte.",e non allontanarti senza avermi raccontato tutto!”.
"E io, continüando al mio sermone,","Il tuo volto, che la tua morte mi aveva tanto fatto piangere,"
dissi: “Ella sen va sù forse più tarda,"ora mi provoca quasi tanto dolore,"
"che non farebbe, per altrui cagione.","Allora gli ho risposto, vedendola così storta."
"Ma dimmi, se tu sai, dov'è Piccarda;","Dì, per l’amor di Dio, chi te lo disfa così?"
dimmi s'io veggio da notar persona,"Dissipa la mia sorpresa prima che io parli,"
tra questa gente che sì mi riguarda”.,"perché ci si spiega male, se lo spirito è altrove»."
"“La mia sorella, che tra bella e buona","“Il volere eterno”, mi disse, “ha posto"
"non so qual fosse più, trïunfa lieta",nell'albero e nelle acque che restano indietro
ne l'alto Olimpo già di sua corona”.,Una virtù che mi fa allungare così.
Sì disse prima; e poi: “Qui non si vieta,Tutte queste ombre che cantano piangendo
"di nominar ciascun, da ch'è sì munta","per aver seguito troppo i piaceri della bocca,"
nostra sembianza via per la dïeta.,La fame e la sete diventano finalmente pure.
"Questi”, e mostrò col dito, “è Bonagiunta,",L’appetito di mangiare e bere si eccita
Bonagiunta da Lucca; e quella faccia,Profumo rilasciato dall'albero e dal filo d'acqua
di là da lui più che l'altre trapunta,"che si fa strada dall’alto, tra le foglie."
ebbe la Santa Chiesa in le sue braccia:,Ed è più di una volta che facciamo il giro
"dal Torso fu, e purga per digiuno","dal luogo che vedi, che rinfresca le nostre pene;"
l'anguille di Bolsena e la vernaccia”.,"ma io dico fatica e dovrei dire gioia,"
Molti altri mi nomò ad uno ad uno;,"perché lo stesso desiderio ci conduce verso questo albero,"
"e del nomar parean tutti contenti,","che un tempo portava Cristo a dire: ""Eli!"""
sì ch'io però non vidi un atto bruno.,"quando ci ricomprò, gioioso, col suo sangue»."
Vidi per fame a vòto usar li denti,"“Da quel giorno, Forèse, dove lasciasti il mondo,"
Ubaldin da la Pila e Bonifazio,"Risposi allora, per un mondo migliore,"
che pasturò col rocco molte genti.,Non è ancora trascorso cinque anni.
"Vidi messer Marchese, ch'ebbe spazio",Ma dal momento che hai perso il potere di peccare
"già di bere a Forlì con men secchezza,",prima che l’ora venga dal buon dolore
"e sì fu tal, che non si sentì sazio.","che rifa l’unione della nostra anima con Dio,"
Ma come fa chi guarda e poi s'apprezza,Come hai fatto a salire fino a qui?
"più d'un che d'altro, fei a quel da Lucca,","che saresti ancora al piano di sotto,"
che più parea di me aver contezza.,dove il tempo dell’errore si paga con il tempo”.
El mormorava; e non so che “Gentucca”,"“Io fui aiutato, così fu la sua risposta,"
"sentiv'io là, ov'el sentia la piaga",per gustare il dolce assenzio della pena
de la giustizia che sì li pilucca.,con tutto il pianto versato dalla mia buona Nella.
"“O anima”, diss'io, “che par sì vaga","Le sue lacrime, i suoi sospiri, le sue devote preghiere"
"di parlar meco, fa sì ch'io t'intenda,","mi hanno tirato fuori dalla costa dove le anime attendono,"
e te e me col tuo parlare appaga”.,Evitando il soggiorno nei seguenti circoli.
"“Femmina è nata, e non porta ancor benda”,","Essa è tanto più cara al Cielo e più amata,"
"cominciò el, “che ti farà piacere","la mia vedova che un tempo amavo così teneramente,"
"la mia città, come ch'om la riprenda.","che alle buone azioni ha meno compagne,"
Tu te n'andrai con questo antivedere:,Dal momento che la Barbagia di Sardegna ha
"se nel mio mormorar prendesti errore,","più donne che sanno che cos'è il pudore,"
dichiareranti ancor le cose vere.,L'altra Barbagia che la tiene ora.
Ma dì s'i' veggio qui colui che fore,"Caro fratello, cosa vuoi che ti dica ancora?"
"trasse le nove rime, cominciando",Credo di aver già visto questo tempo futuro.
