Original,Translate_IT_1
"Nel primo capitolo di questo trattato è sì compiutamente ragionata la cagione che mosse me a questa canzone, che non è più mestiere di ragionar[n]e; ché assai leggiermente a questa esposizione ch'è detta ella si può reducere. E però secondo le divisioni fatte la litterale sentenza transcorrerò, per questa volgendo lo senso della lettera là dove sarà mestiere.","Nel primo capitolo di questo trattato ho discusso così pienamente il motivo che mi ha ispirato a scrivere questo canzone che non c'è bisogno di discuterne di nuovo qui, perché può essere capito molto facilmente in termini della presente esposizione, di cui ho parlato. Così in questo commento mi ripercorrerò il conto letterale, seguendo le divisioni già dato, e smettere di interpretare il senso letterale dove c'è bisogno di farlo."
"Dico: Amor che nella mente mi ragiona. Per Amore io intendo lo studio lo quale io mettea per acquistare l'amore di questa donna: ove si vuole sapere che studio si può qui doppiamente considerare. È uno studio lo quale mena l'uomo all'abito dell'arte e della scienza; è un altro studio lo quale nell'abito acquistato adopera, usando quello.","Io dico: Amore, che mi parla... nella mia mente. Con ""amore"" intendo lo studio a cui mi sono dedicato per ottenere l'amore di questa signora. Va spiegato qui che lo ""studio"" può essere compreso in due modi: lo studio attraverso il quale una persona acquisisce il possesso abituale di un'abilità o di una scienza; o lo studio in cui una persona mette in uso l'abitudine già acquisita."
"E questo primo è quello ch'io chiamo qui Amore, lo quale nella mia mente informava continue, nuove e altissime considerazioni di questa donna che di sopra è dimostrata: sì come suole fare lo studio che si mette in acquistare un'amistade, che di quella amistade grandi cose prima considera, desiderando quella.","È lo studio nel primo senso che qui chiamo ""amore""; questo mi ha continuamente ispirato la mente con pensieri nuovi e sublime su questa signora, che è stato descritto sopra, come quello studio fa abitualmente che una persona dedica ad ottenere un'amicizia, perché riflette prima su nobili idee su quell'amicizia per desiderio per esso."
"Questo è quello studio e quella affezione che suole procedere nelli uomini la generazione dell'amistade, quando già dall'una parte è nato amore, e desiderasi e procurasi che sia dall'altra; ché, sì come di sopra si dice, Filosofia è quando l'anima e la sapienza sono fatte amiche, sì che l'una sia tutta amata dall'altra per lo modo che detto è di sopra.","Mi riferisco qui a quello studio e quell'affetto che tra gli esseri umani normalmente precede la generazione dell'amicizia, quando l'amore è già nato in una persona, e desidera e si sforza di realizzare che nasca anche nell'altra. Infatti, come si è detto sopra, la filosofia esiste quando l'anima e la saggezza sono diventate amiche, in modo che ciascuno sia completamente amato dall'altro, nel modo sopra descritto."
"Né più è mestiere di ragionare per la presente sposizione questo primo verso, che [per] proemio fu nella litterale esposizione ragionato, però che per la prima sua ragione assai di leggiero a questa seconda si può volgere lo 'ntendimento.","Né c'è bisogno, ai fini del presente commento, di discutere ulteriormente questa prima strofa che è stato discusso come introduzione nel commento letterale, dal momento che dalla prima spiegazione della strofa il suo secondo significato può essere facilmente divinato."
"Onde al secondo verso, lo quale è cominciatore del trattato, è da procedere, là ove io dico: Non vede il sol, che tutto 'l mondo gira. Qui è da sapere che, sì come trattando di insensibile cosa per cosa sensibile si tratta convenevolemente, così di cosa [non] intelligibile per cosa intelligibile trattare si conviene. E però, sì come nella litterale si parlava cominciando dal sole corporale e sensibile, così ora è da ragionar[n]e per lo sole spirituale e intelligibile, che è Iddio.","È tempo, allora, di andare alla seconda stanza, dove inizia il trattato stesso, alle parole: Il sole che circonda il mondo intero non vede. Va spiegato qui che proprio come si tratta necessariamente di ciò che è al di là dei sensi con riferimento a ciò che è sensibile, così si deve trattare di ciò che è al di là del nostro intelletto con riferimento a ciò che è intelligibile. Pertanto, proprio come nel racconto letterale ho iniziato parlando del sole fisico e sensibile, così ora la mia discussione deve riguardare il sole spirituale e intelligibile, cioè Dio."
"Nullo sensibile in tutto lo mondo è più degno di farsi essemplo di Dio che 'l sole. Lo quale di sensibile luce sé prima e poi tutte le corpora celestiali e [le] elementali allumina: così Dio prima sé con luce intellettuale allumina, e poi le [creature] celestiali e l'altre intelligibili.","Nessun oggetto senso in tutto l'universo è più degno di agire come simbolo di Dio che il sole: si illumina con luce sensibile prima di sé, poi tutti i corpi celesti e i corpi formati dagli elementi; Dio si illumina allo stesso modo con luce intellettuale prima se stesso, poi le creature celesti e le altre creature intelligibili."
"Lo sole tutte le cose col suo calore vivifica, e se alcuna [se] ne corrompe, non è della 'ntenzione della cagione, ma è accidentale effetto: così Iddio tutte le cose vivifica in bontade, e se alcuna n'è rea, non è della divina intenzione, ma conviene quello per accidente essere [nel]lo processo dello inteso effetto.","Il sole dà vita a tutte le cose con il suo calore, e se qualcosa di conseguenza subisce danno questo non fa parte dell'intenzione della causa, ma è un effetto incidentale; Dio dà anche vita a tutte le cose per bontà, e se c'è di conseguenza sono male questa non fa parte dell'intenzione divina, ma deve essere semplicemente qualcosa di incidentale per lo svolgimento dell'effetto previsto."
"Ché se Dio fece li angeli buoni e li rei, non fece l'uno e l'altro per intenzione, ma solamente li buoni. Seguitò poi fuori d'intenzione la malizia de' rei, ma non sì fuori d'intenzione, che Dio non sapesse dinanzi in sé predire la loro malizia; ma tanta fu l'affezione a producere la creatura spirituale, che la pres[ci]enza d'alquanti che a malo fine doveano venire, non dovea né potea Iddio da quella produzione rimuovere.","Infatti, sebbene Dio abbia creato il bene e gli angeli malvagi, Egli non ha creato entrambi per intenzione, ma solo il bene. La malvagità degli angeli malvagi era qualcosa che seguì in seguito, estraneo all'intenzione di Dio, anche se non così estraneo alla sua intenzione che Egli non poteva in se stesso prevedere la loro malvagità; ma era così grande il desiderio di Dio di portare la creatura spirituale in essere che la sua prescienza che alcuni erano tenuti a comprendere la propria rovina non ha obbligato o forzato Lui ad astenersi dal produrre tale creatura."
"Ché non sarebbe da laudare la Natura, se, sappiendo prima che li fiori d'un'arbore in certa parte perdere si dovessero, non producesse in quella fiori, e per li vani abandonasse la produzione delli fruttiferi.","Perché non sarebbe merito della Natura se, sapendo che alcuni dei fiori su un certo albero erano destinati a fallire, non producesse fiori su di esso, e a causa dei fiori sterili cessasse di produrre quelli che avrebbero dato frutto."
"Dico adunque che Dio, che tutto intende (ché suo 'girare' è suo 'intendere'), non vede tanto gentil cosa quanto elli vede quando mira là dove è questa Filosofia. Ché, avegna che Dio, esso medesimo mirando, veggia insiememente tutto, in quanto la distinzione delle cose è in lui per [lo] modo che lo effetto è nella cagione, vede quelle distinte.","Dico, allora, che Dio, che concepisce tutte le cose (perché il Suo ""circolo"" è il Suo ""concepimento"") non vede nulla di così nobile come Lui quando guarda dove questo essere, la Filosofia, esiste. Infatti, sebbene Dio guardando se stesso veda tutte le cose come un unico insieme, Lui le vede tutte come distinte in quanto ogni cosa esiste distintamente in Lui nel modo in cui esiste un effetto nella sua causa."
