Original,Translate_IT
“O sodalizio eletto a la gran cena,O compagnia eletta a questa grande cena
"del benedetto Agnello, il qual vi ciba",dell'Agnello sacrosanto che vi nutre così bene
"sì, che la vostra voglia è sempre piena,",che tutti i vostri appetiti si vedano sempre appagati!
se per grazia di Dio questi preliba,Se la grazia di Dio vuole che quest'uomo assaggi
"di quel che cade de la vostra mensa,","le briciole che possono cadere dalla vostra tavola,"
"prima che morte tempo li prescriba,","prima che la morte metta alla sua età una fine,"
ponete mente a l'affezione immensa,"Guardate l’immenso amore che lo spinge! Offritegli,"
e roratelo alquanto: voi bevete,"voi che bevete sempre alla fonte stessa,"
sempre del fonte onde vien quel ch'ei pensa”.,"Da dove viene ciò che aspetta, la goccia di rugiada!”"
Così Beatrice; e quelle anime liete,Così dice Beatrice; e queste anime felici
"si fero spere sopra fissi poli,","giravano come il globo intorno ai poli fissi,"
"fiammando, volte, a guisa di comete.",Il fuoco è più luminoso di quello che fanno le comete.
E come cerchi in tempra d'orïuoli,Come un orologio cammina attraverso gli ingranaggi
"si giran sì, che 'l primo a chi pon mente","che girano in modo che, quando li si guarda,"
"quïeto pare, e l'ultimo che voli;","l’una sembra a riposo, l’altra sembra volare,"
"così quelle carole, differente-","queste carole, danzando ciascuna a modo suo,"
"mente danzando, de la sua ricchezza","lasciavano vedere il grado della propria ricchezza,"
"mi facieno stimar, veloci e lente.",a seconda che la loro andatura fosse più vivace o lenta.
Di quella ch'io notai di più carezza,Da quella in cui credevo di vedere le più grandi bellezze
"vid'ïo uscire un foco sì felice,","si allontanò improvvisamente un fuoco così beato,"
che nullo vi lasciò di più chiarezza;,che nessuno lasciava vedere uno splendore così vivo.
e tre fïate intorno di Beatrice,"Egli girò per tre volte intorno a Beatrice,"
"si volse con un canto tanto divo,","al ritmo del suo canto, che sembrava così divino,"
che la mia fantasia nol mi ridice.,nudo il mio spirito non ha modo di dirlo;
Però salta la penna e non lo scrivo:,"la mia penna salta, senza voler scrivere nulla,"
"ché l'imagine nostra a cotai pieghe,","perché la lingua e persino l’immaginazione,"
"non che 'l parlare, è troppo color vivo.","Per rendere tali pieghe, sono colori troppo crudi."
“O santa suora mia che sì ne prieghe,"O mia santissima sorella, che così devotamente"
"divota, per lo tuo ardente affetto","vieni a chiedermelo, l'ardore del tuo amore"
da quella bella spera mi disleghe”.,Mi fa staccare dalla mia bella ghirlanda».
"Poscia fermato, il foco benedetto","Questa fiamma benedetta, dopo essersi fermata,"
"a la mia donna dirizzò lo spiro,",dirigò dalla parte di mia signora l’alito
che favellò così com'i' ho detto.,che pronunciava le parole che ho appena citato.
Ed ella: “O luce etterna del gran viro,"O luce senza fine, disse, del grande uomo"
"a cui Nostro Segnor lasciò le chiavi,",A chi il Signore ha affidato le chiavi
"ch'ei portò giù, di questo gaudio miro,","della suprema felicità che egli offrì alla terra,"
"tenta costui di punti lievi e gravi,","Lo esaminiamo a tuo piacimento, su alcuni punti."
"come ti piace, intorno de la fede,","semplici o delicate, riguardo a questa fede"
per la qual tu su per lo mare andavi.,che ti faceva camminare sulla faccia delle acque!
"S'elli ama bene e bene spera e crede,","Se gli piace, se crede e spera bene,"
"non t'è occulto, perché 'l viso hai quivi","non lo ignori, perché il tuo sguardo si posa"
dov'ogne cosa dipinta si vede;,al punto in cui ogni oggetto è figurato.
ma perché questo regno ha fatto civi,Ma come questo regno acquista i suoi cittadini
"per la verace fede, a glorïarla,","con la vera fede, conviene che gli si dia"
di lei parlare è ben ch'a lui arrivi”.,Questa è l’occasione per parlare alla sua gloria”.
Sì come il baccialier s'arma e non parla,"Come un bachelor si prepara in silenzio,"
"fin che 'l maestro la question propone,","In attesa che il Maestro concluda l’esposizione,"
"per approvarla, non per terminarla,","se non per risolverlo, per discutere i suoi termini,"
così m'armava io d'ogne ragione,"così mi procuravo di tutte le ragioni,"
"mentre ch'ella dicea, per esser presto","mentre parlava, per sostenere al meglio"
a tal querente e a tal professione.,"una simile tesi, e davanti a un tale maestro."
"“Dì, buon Cristiano, fatti manifesto:","“Parla dunque, buon cristiano, dimmi ciò che sai:"
fede che è?”. Ond'io levai la fronte,"Che cos’è dunque la fede?” Io alzai la testa,"
in quella luce onde spirava questo;,per vedere meglio la chiarezza che mi soffiava queste parole.
"poi mi volsi a Beatrice, ed essa pronte","Poi mi voltai verso Beatrice, e lei"
sembianze femmi perch'ïo spandessi,Fece subito segno di lasciar sbocciare
l'acqua di fuor del mio interno fonte.,verso l'esterno il flusso delle sorgenti dall'interno.
"“La Grazia che mi dà ch'io mi confessi”,","La grazia che mi si fa, dico allora, di potere"
"comincia' io, “da l'alto primipilo,","per confessarmi al più grande primogenito,"
faccia li miei concetti bene espressi”.,Mi incita a formulare chiaramente il mio pensiero”.
E seguitai: “Come 'l verace stilo,"Io continuai: «Mio padre, come aveva scritto"
"ne scrisse, padre, del tuo caro frate",lo stilo che dice il vero fratello amato
"che mise teco Roma nel buon filo,","che pose Roma, con te, sulla via del bene,"
