Original,Translate_IT
Quando colui che tutto 'l mondo alluma,Quando colui che inonda il mondo intero con la sua luce
"de l'emisperio nostro sì discende,",affonda costantemente dalla vista all'interno del nostro emisfero
"che 'l giorno d'ogne parte si consuma,","finché il giorno non sia trascorso da ogni parte,"
"lo ciel, che sol di lui prima s'accende,","il cielo, illuminato davanti a lui solo,"
subitamente si rifà parvente,improvvisamente scintilla con una moltitudine di luci
"per molte luci, in che una risplende;",che riflettono tutti uno solo.
"e questo atto del ciel mi venne a mente,",Mi è stato ricordato di questa alterazione nel cielo
come 'l segno del mondo e de' suoi duci,quando l'emblema del mondo e dei suoi signori
nel benedetto rostro fu tacente;,"ha cessato di parlare nel suo becco benedetto,"
"però che tutte quelle vive luci,","e tutte quelle luci viventi, splendenti"
"vie più lucendo, cominciaron canti","ancora più luminoso, ha iniziato le loro canzoni"
da mia memoria labili e caduci.,"che scivolano, e svaniscono, e cadono dalla memoria."
"O dolce amor che di riso t'ammanti,","O dolce amore, mantieniti in un sorriso,"
"quanto parevi ardente in que' flailli,","quanto ardente hai suonato in quei tubi,"
ch'avieno spirto sol di pensier santi!,pieno solo del soffio dei pensieri santi!
Poscia che i cari e lucidi lapilli,"Una volta le pietre brillanti e preziose della sesta luce,"
ond'io vidi ingemmato il sesto lume,"che scintillavano nel loro ambiente,"
"puoser silenzio a li angelici squilli,","avevano zittito i loro toni angelici,"
udir mi parve un mormorar di fiume,"mi sembrava di sentire il mormorio di un ruscello,"
"che scende chiaro giù di pietra in pietra,","le sue acque che cadono cristalline da roccia a roccia,"
mostrando l'ubertà del suo cacume.,rivelando l'abbondanza della sua fonte sopra.
E come suono al collo de la cetra,E come un suono è dato forma
"prende sua forma, e sì com'al pertugio",al collo del liuto o dal vento
"de la sampogna vento che penètra,","forzato attraverso i fori di sfiato di una cornamusa,"
"così, rimosso d'aspettare indugio,","Quindi, non mi trattengo piu' in suspense,"
quel mormorar de l'aguglia salissi,il mormorio dell'aquila emesso attraverso il suo collo
"su per lo collo, come fosse bugio.",come se fosse stato svuotato.
"Fecesi voce quivi, e quindi uscissi","Là divenne una voce e, venendo dal becco,"
"per lo suo becco in forma di parole,","ha formato le parole che il mio cuore stava aspettando,"
quali aspettava il core ov'io le scrissi.,e sul mio cuore li ho scritti.
“La parte in me che vede e pate il sole,"La parte di me che, nelle aquile mortali,"
"ne l'aguglie mortali”, incominciommi,","vede e sopporta il sole, ora devi guardare"
"“or fisamente riguardar si vole,","con l'attenzione fissa, 'sono state le sue parole a me,"
"perché d'i fuochi ond'io figura fommi,","'perché, dalle fiamme da cui prendo la mia forma,"
"quelli onde l'occhio in testa mi scintilla,","quelli che mi fanno brillare l'occhio così luminoso nella mia testa,"
e' di tutti lor gradi son li sommi.,questi sono gli spiriti più alti dei loro ranghi.
"Colui che luce in mezzo per pupilla,",Colui che brilla come la pupilla con una scintilla centrale
"fu il cantor de lo Spirito Santo,",è colui che ha cantato le lodi dello Spirito Santo
che l'arca traslatò di villa in villa:,e portò l'arca di città in città.
"ora conosce il merto del suo canto,","Ora conosce il merito della sua canzone,"
"in quanto effetto fu del suo consiglio,","nella misura in cui deriva dal suo pensiero,"
per lo remunerar ch'è altrettanto.,per la giusta ricompensa di cui ora gode.
"Dei cinque che mi fan cerchio per ciglio,","Dei cinque che mi formano il sopracciglio,"
"colui che più al becco mi s'accosta,",colui che è più vicino al mio becco
la vedovella consolò del figlio:,Consolava la vedova quando perse suo figlio.
