Original,Translate_IT
Era lo loco ov'a scender la riva,Il luogo che avevamo raggiunto per la nostra discesa
"venimmo, alpestro e, per quel che v'er' anco,",lungo la riva era alpino; cosa reclinato
"tal, ch'ogne vista ne sarebbe schiva.","su quella banca, anche, respingerebbe tutti gli occhi."
Qual è quella ruina che nel fianco,Proprio come la massa rovesciata di roccia che ha colpito...
"di qua da Trento l'Adice percosse,",a causa di terremoti o oggetti di scena erosi.
"o per tremoto o per sostegno manco,","l'Adige sul suo fianco, questo lato di Trento,"
"che da cima del monte, onde si mosse,",dove dalla cima della montagna da cui si spinge
"al piano è sì la roccia discoscesa,","giù per la pianura, la roccia è frantumata così"
ch'alcuna via darebbe a chi sù fosse:,che permette un sentiero per coloro che stanno sopra:
cotal di quel burrato era la scesa;,tale era il passaggio fino a quel burrone.
e 'n su la punta de la rotta lacca,"E sul bordo sopra l'abisso incrinato,"
l'infamïa di Creti era distesa,"là si stese l'infamia di Creta,"
che fu concetta ne la falsa vacca;,concepito all'interno della mucca contraffatta;
"e quando vide noi, sé stesso morse,","e, vedendoci, si morse"
sì come quei cui l'ira dentro fiacca.,come uno che devasta la furia interiore.
Lo savio mio inver' lui gridò: “Forse,"Volgendosi a lui, il mio saggio gridò: ""Forse"
"tu credi che qui sia 'l duca d'Atene,","Credi che questo sia il Duca di Atene,"
che sù nel mondo la morte ti porse?,"che, nel mondo in alto, ti ha portato la tua morte."
"Pàrtiti, bestia, ché questi non vene","Vattene, bestia; quest'uomo che viene non ha"
"ammaestrato da la tua sorella,",è stato insegnato da tua sorella; tutto ciò che vuole
ma vassi per veder le vostre pene”.,"venire qui è osservare i tuoi tormenti."""
Qual è quel toro che si slaccia in quella,Proprio come il toro che si stacca dal suo alberello
"c'ha ricevuto già 'l colpo mortale,","nel momento in cui riceve l'ictus fatale,"
"che gir non sa, ma qua e là saltella,","e non può correre se non si tuffa avanti e indietro,"
vid'io lo Minotauro far cotale;,così ho visto la risposta del Minotauro;
e quello accorto gridò: “Corri al varco;,"e la mia guida sveglia gridò: ""Corri verso il passo;"
"mentre ch'e' 'nfuria, è buon che tu ti cale”.","E' meglio scendere mentre e' arrabbiato."""
Così prendemmo via giù per lo scarco,E così ci siamo fatti strada attraverso quel mucchio
"di quelle pietre, che spesso moviensi","di pietre, che spesso si muovevano sotto i miei piedi"
sotto i miei piedi per lo novo carco.,perché il mio peso era un po' strano per loro.
Io gia pensando; e quei disse: “Tu pensi,"Mentre scendevo ho pensato: ""Ti chiedi:"
"forse a questa ruina, ch'è guardata","forse, a proposito di quella massa caduta, vegliato sopra"
da quell'ira bestial ch'i' ora spensi.,per l'inumana rabbia che ho appena spento.
Or vo' che sappi che l'altra fïata,Ora vorrei che tu sapessi: l'altra volta
"ch'i' discesi qua giù nel basso inferno,","che sono sceso nell'Inferno inferiore,"
questa roccia non era ancor cascata.,questa massa di massi non era ancora crollata;
"Ma certo poco pria, se ben discerno,","Ma se ragiono a ragione, era solo..."
che venisse colui che la gran preda,prima della venuta di Colui Che prese
"levò a Dite del cerchio superno,",da Dis il più alto cerchio splendido bottino
da tutte parti l'alta valle feda,"che, su tutti i lati, la ripida e sudicia valle"
"tremò sì, ch'i' pensai che l'universo","era tremato così, ho pensato che l'universo"
"sentisse amor, per lo qual è chi creda","sentito amore (da cui, come alcuni credono, il mondo"
più volte il mondo in caòsso converso;,è stato spesso convertito in caos);
"e in quel punto questa vecchia roccia,","e in quel momento, qui come altrove,"
"qui e altrove, tal fece riverso.","Questi massi antichi si sono rovesciati, in questo modo."
"Ma ficca li occhi a valle, ché s'approccia","Ma fissa i tuoi occhi in basso, sulla valle,"
la riviera del sangue in la qual bolle,"per ora ci avviciniamo al flusso di sangue, dove quelli"
qual che per vïolenza in altrui noccia”.,"che feriscono violentemente gli altri, bolliscono."""
"Oh cieca cupidigia e ira folle,","O cupidigia cieca e ira folle,"
"che sì ci sproni ne la vita corta,","che ci affliggono così tanto nella nostra breve vita,"
e ne l'etterna poi sì mal c'immolle!,poi ci immergete in un tale dolore eternamente!
"Io vidi un'ampia fossa in arco torta,",Ho visto un fosso largo piegato in un arco
"come quella che tutto 'l piano abbraccia,","in modo che potesse abbracciare tutta quella pianura,"
secondo ch'avea detto la mia scorta;,esattamente come aveva detto prima la mia guida;
"e tra 'l piè de la ripa ed essa, in traccia",tra esso e la base del terrapieno
"corrien centauri, armati di saette,","i Centauri armati di frecce,"
come solien nel mondo andare a caccia.,"come, nel mondo di sopra, erano soliti cacciare."
"Veggendoci calar, ciascun ristette,","Vedendoci scendere, tutti si sono incastrati;"
e de la schiera tre si dipartiro,"e dopo aver scelto archi e alberi,"
con archi e asticciuole prima elette;,tre del loro numero si sono allontanati dai loro ranghi;
e l'un gridò da lungi: “A qual martiro,"e ancora lontano, uno gridò: ""Che punizione"
venite voi che scendete la costa?,vi avvicinate mentre scendete la pendenza?
"Ditel costinci; se non, l'arco tiro”.","Ma parlate di là; se no, trarrò il mio arco."""
Lo mio maestro disse: “La risposta,"Il mio padrone gli disse: ""Noi risponderemo"
farem noi a Chirón costà di presso:,"solo a Chirone, quando raggiungiamo il suo fianco;"
mal fu la voglia tua sempre sì tosta”.,"la tua frettolosa volontà non ti ha mai servito bene."""
"Poi mi tentò, e disse: “Quelli è Nesso,","Poi mi ha spinto e mi ha detto: ""Quello è Nesso,"
"che morì per la bella Deianira,",che è morto a causa della bella Deianira
e fé di sé la vendetta elli stesso.,e di se stesso ha fatto vendetta per se stesso.
"E quel di mezzo, ch'al petto si mira,","E nel mezzo, guardandogli il petto,"
"è il gran Chirón, il qual nodrì Achille;","Chirone potente, tutore di Achille,"
"quell'altro è Folo, che fu sì pien d'ira.","Il terzo è Pholus, colui che era così frenetico."
"Dintorno al fosso vanno a mille a mille,","E molte migliaia di ruote intorno al fossato,"
saettando qual anima si svelle,le loro frecce puntate ad ogni anima che spinge
del sangue più che sua colpa sortille”.,"sopra il sangue, più che la sua colpevolezza."""
Noi ci appressammo a quelle fiere isnelle:,ormai ci eravamo avvicinati a quelle bestie agili;
"Chirón prese uno strale, e con la cocca","Chirone ha tirato fuori una freccia; con la tacca,"
fece la barba in dietro a le mascelle.,Si e' staccato la barba sulle mascelle.
"Quando s'ebbe scoperta la gran bocca,","Quando aveva scoperto la sua enorme bocca,"
disse a' compagni: “Siete voi accorti,"disse ai suoi compagni: ""Hai notato"
che quel di retro move ciò ch'el tocca?,come colui che cammina dietro muove ciò che tocca?
Così non soglion far li piè d'i morti”.,"Le anime morte non sono abituate a farlo."""
"E 'l mio buon duca, che già li er' al petto,","E la mia buona guida ora vicino al petto del Centauro,"
"dove le due nature son consorti,",il luogo in cui le sue due nature si sono incontrate:
"rispuose: “Ben è vivo, e sì soletto","""In verità è vivo, e così solo"
mostrar li mi convien la valle buia;,Tocca a me mostrargli la valle oscura.
"necessità 'l ci 'nduce, e non diletto.","La necessità l'ha portato qui, non il piacere."
Tal si partì da cantare alleluia,Per lei che mi ha dato questo nuovo compito è stato uno
che mi commise quest'officio novo:,che era appena venuto da alleluia cantante:
"non è ladron, né io anima fuia.",non è un ladro; io non sono un ladro
Ma per quella virtù per cu' io movo,Ma dal Potere che permette i miei passi
"li passi miei per sì selvaggia strada,","per percorrere un sentiero così selvaggio, dacci"
"danne un de' tuoi, a cui noi siamo a provo,","uno della vostra banda, per servire come nostro compagno;"
"e che ne mostri là dove si guada,","e ci mostri dove guadare il fosso,"
"e che porti costui in su la groppa,","e porti quest'uomo sulle sue spalle,"
ché non è spirto che per l'aere vada”.,"perché non è uno spirito capace di volare attraverso l'aria."""
"Chirón si volse in su la destra poppa,",Poi Chiron si è spinto a destra e a destra e ha detto
"e disse a Nesso: “Torna, e sì li guida,","a Nesso: ""Allora ritornate e siate loro guida;"
e fa cansar s'altra schiera v'intoppa”.,"se altre truppe vi disturbano, allontanateli."""
Or ci movemmo con la scorta fida,"Ora, con la nostra fedele scorta, abbiamo avanzato"
"lungo la proda del bollor vermiglio,","lungo le rive del fosso bollente,"
dove i bolliti facieno alte strida.,accanto alle grida piercing di coloro che hanno bollito.
Io vidi gente sotto infino al ciglio;,"Ho visto alcuni che sono stati affondati fino alle loro sopracciglia,"
e 'l gran centauro disse: “E' son tiranni,"e quell'enorme Centauro disse: ""Questi sono i tiranni"
che dier nel sangue e ne l'aver di piglio.,che si immergevano le mani nel sangue e saccheggiavano.
Quivi si piangon li spietati danni;,Qui si lamentano dei loro crimini spietati; qui ci sono
"quivi è Alessandro, e Dïonisio fero","Alessandro e il feroce Dioniso,"
che fé Cicilia aver dolorosi anni.,che portarono questi anni di dolore in Sicilia.
"E quella fronte c'ha 'l pel così nero,",Quella fronte con i capelli cosi' neri e' Ezzelino.
"è Azzolino; e quell'altro ch'è biondo,","l'altro là, quello biondo, è Obizzo"
"è Opizzo da Esti, il qual per vero","di Este, colui che in verità era disperso,"
fu spento dal figliastro sù nel mondo”.,"nel mondo di sopra, con il suo figliastro."""
"Allor mi volsi al poeta, e quei disse:",Poi mi rivolsi al poeta e disse:
"“Questi ti sia or primo, e io secondo”.","""Lascia che sia lui la tua prima guida, io la tua seconda."""
Poco più oltre il centauro s'affisse,"Un po' più avanti, il Centauro si fermò"
sovr'una gente che 'nfino a la gola,sopra un gruppo che sembrava salire sopra
parea che di quel bulicame uscisse.,il sangue bollente fino alla gola.
