Original,Translate_IT
"Io dico, seguitando, ch'assai prima","Tanto tempo fa, io continuo a dire:"
"che noi fossimo al piè de l'alta torre,","Al piede della torre alta potevamo accostarci,"
li occhi nostri n'andar suso a la cima,"Il nostro sguardo sullo stagno si era alzato,"
"per due fiammette che i vedemmo porre,",Perche' abbiamo visto due fiocchi infiammarsi li'...
"e un'altra da lungi render cenno,","Come un altro segnale di ritorno, così remoto,"
tanto ch'a pena il potea l'occhio tòrre.,Che l'occhio non riesce a capire.
E io mi volsi al mar di tutto 'l senno;,Allora mi rivolgo al mio saggio:
dissi: “Questo che dice? e che risponde,"""Che cos'è questo? Che segno è questo?"
quell'altro foco? e chi son quei che 'l fenno?”.,"Il terzo Fuoco? Chi sono essi per eccitare questo?"""
Ed elli a me: “Su per le sucide onde,"E lui mi dice: ""Guarda, il tuo occhio scoperto."
"già scorgere puoi quello che s'aspetta,","Quello che ci aspetta, quello che sporca..."
se 'l fummo del pantan nol ti nasconde”.,"Se non ti nascondi il fumo della palude."""
Corda non pinse mai da sé saetta,E veloce come ho la freccia leggera dall'arco
"che sì corresse via per l'aere snella,","Più si vedeva svelto con l'aria alta,"
com'io vidi una nave piccioletta,C'era una piccola barca nella palude.
"venir per l'acqua verso noi in quella,","Ben presto si avvicinò a noi sulla spiaggia grigia,"
"sotto 'l governo d'un sol galeoto,","Anche se guidato da un rudr,"
"che gridava: “Or se' giunta, anima fella!”.","Lui urlava: ""Anima rugosa, ci sei?"
"“Flegïàs, Flegïàs, tu gridi a vòto”,","""Phlegias, Phlegias, potresti risparmiare le tue urla,"""
"disse lo mio segnore, “a questa volta:","Così disse il mio Signore: ""Nessun motivo è stato deciso;"
più non ci avrai che sol passando il loto”.,"Siamo solo tuoi finché investiamo."""
Qual è colui che grande inganno ascolta,"Come si sente parlare di un grande inganno,"
"che li sia fatto, e poi se ne rammarca,","Colui che gli è stato fatto a biasimo e a danno,"
fecesi Flegïàs ne l'ira accolta.,Così Flegia si mostrò selvaggio e si arrabbiò.
"Lo duca mio discese ne la barca,","Il mio capo e' salito sulla nave dalle spiagge,"
e poi mi fece intrare appresso lui;,"E siede a sé mi chiamò,"
e sol quand'io fui dentro parve carca.,"E quando ero dentro, sembrava carica."
"Tosto che 'l duca e io nel legno fui,","Una volta che ci siamo schierati, ha cominciato"
segando se ne va l'antica prora,"Il viaggio di retroguardia e le righe più profonde,"
de l'acqua più che non suol con altrui.,Quando puo' scoreggiare con un altro peso.
"Mentre noi corravam la morta gora,","Nel frattempo, condividiamo l'alluvione morta,"
"dinanzi mi si fece un pien di fango,","Qualcuno viene davanti a me, coperto di sterco, e dice:"
e disse: “Chi se' tu che vieni anzi ora?”.,"""Chi ti dice di scendere prima del tempo?"""
"E io a lui: “S'i' vegno, non rimango;","""Vengo,"" dissi, ""ma non rimanere."
"ma tu chi se', che sì se' fatto brutto?”.","Ma chi sei tu, così ostile e disgustoso?."""
Rispuose: “Vedi che son un che piango”.,"""Uno che piange, questo ti dice la faccia."""
"E io a lui: “Con piangere e con lutto,","E io: ""Credi che il tuo pianto sia piacevole?"
"spirito maladetto, ti rimani;","Lo spirito maldestro, allontanati da me!"
"ch'i' ti conosco, ancor sie lordo tutto”.","Ti conosco, sii ancora così selvaggio e crudele!"""
Allor distese al legno ambo le mani;,"Ora stende le mani verso la barca piena d'avidità,"
"per che 'l maestro accorto lo sospinse,","E con la forza, il mio Signore lo scaccia,"
dicendo: “Via costà con li altri cani!”.,"Disse: ""Con gli altri cani, allontanati da qui."""
Lo collo poi con le braccia mi cinse;,E mi ha preso a calci in culo.
"basciommi 'l volto e disse: “Alma sdegnosa,","E mi baciò e disse: ""Spirito irascibile,"
benedetta colei che 'n te s'incinse!,Felici la Madre che ti ha portato!
Quei fu al mondo persona orgogliosa;,L'orgoglio è stato lodato nella vita di nessuno
bontà non è che sua memoria fregi:,"Di lui solo una buona mossa sulla terra,"
così s'è l'ombra sua qui furïosa.,E' per questo che e' ancora infuriato.
Quanti si tegnon or là sù gran regi,"Ci sono molti principi là che partoriscono orgogliosi,"
"che qui staranno come porci in brago,","Loro, lasciando solo il biasimo, come il saun,"
di sé lasciando orribili dispregi!”.,"Si rompono nel fango qui per sempre."""
"E io: “Maestro, molto sarei vago","E io: ""Ero ansioso di guardare,"
di vederlo attuffare in questa broda,"Come dovrebbe immergersi in questo fango,"
prima che noi uscissimo del lago”.,"Usciamo da questo lago pieno di orrori."""
Ed elli a me: “Avante che la proda,"E lui mi ha detto: ""Prima ancora la costa"
