Original,Translate_IT
"Dal centro al cerchio, e sì dal cerchio al centro","Dal centro al bordo, dal bordo al centro,"
"movesi l'acqua in un ritondo vaso,","In un vaso rotondo l'acqua si muove,"
secondo ch'è percosso fuori o dentro:,Come dall'esterno è colpito o dall'interno.
ne la mia mente fé sùbito caso,Nella mia mente su un'improvvisa caduta
"questo ch'io dico, sì come si tacque","Quello che sto dicendo, al momento in cui"
"la glorïosa vita di Tommaso,","Il silenzio divenne la gloriosa vita di Tommaso,"
per la similitudine che nacque,A causa della somiglianza che è nata
"del suo parlare e di quel di Beatrice,","del suo discorso e di quello di Beatrice,"
"a cui sì cominciar, dopo lui, piacque:","Chi, dopo di lui, si è compiaciuto così di iniziare:"
"“A costui fa mestieri, e nol vi dice","""Quest'uomo ha bisogno (e non ve lo dice,"
"né con la voce né pensando ancora,","Né con la voce, né neppure con il suo pensiero)"
d'un altro vero andare a la radice.,Di andare alla radice di un'altra verità.
Diteli se la luce onde s'infiora,Dichiaragli se la luce con cui
"vostra sustanza, rimarrà con voi",Fiorisce la vostra sostanza rimarrà con voi
etternalmente sì com'ell'è ora;,Eternamente lo stesso che è ora;
"e se rimane, dite come, poi","E se rimane, di' in che modo,"
"che sarete visibili rifatti,","Dopo che sarete di nuovo resi visibili,"
esser porà ch'al veder non vi nòi”.,"Può essere che non ferisca la tua vista."""
"Come, da più letizia pinti e tratti,",Come da una più grande letizia esortata e disegnata
a la fïata quei che vanno a rota,Quelli che ballano in un ring a volte
"levan la voce e rallegrano li atti,",Sollevare le loro voci e i loro movimenti accelerare;
"così, a l'orazion pronta e divota,","Quindi, in quell'Orison devoto e pronto,"
li santi cerchi mostrar nova gioia,I santi cerchi una nuova gioia mostrata
nel torneare e ne la mira nota.,Nel loro giro e nella loro meravigliosa canzone.
Qual si lamenta perché qui si moia,Chi lo lamenta che qui moriamo
"per viver colà sù, non vide quive","Che noi possiamo vivere di sopra, non ci ha mai"
lo refrigerio de l'etterna ploia.,Visto il ristoro della pioggia eterna.
Quell'uno e due e tre che sempre vive,"L'uno e due e tre che vivono,"
"e regna sempre in tre e 'n due e 'n uno,","e regna sempre in tre e due e uno,"
"non circunscritto, e tutto circunscrive,","Non circoscritto e tutto circonciso,"
tre volte era cantato da ciascuno,Tre volte più volte è stato cantato da ciascuno
"di quelli spirti con tal melodia,","Tra quegli spiriti, con tale melodia"
ch'ad ogne merto saria giusto muno.,Che per ogni merito era solo una ricompensa;
E io udi' ne la luce più dia,"E, nel lustro più divino di tutti"
"del minor cerchio una voce modesta,","L'anello minore, ho sentito una voce modesta,"
"forse qual fu da l'angelo a Maria,","Come forse l'Angelo era per Maria,"
risponder: “Quanto fia lunga la festa,"Risposta: ""Fino a quando la festa"
"di paradiso, tanto il nostro amore","Del Paradiso sarà, fino a quando il nostro amore"
si raggerà dintorno cotal vesta.,Radierà intorno a noi una tale veste.
La sua chiarezza séguita l'ardore;,"La sua luminosità è proporzionale all'ardore,"
"l'ardor la visïone, e quella è tanta,",l'ardore della visione e la visione
quant'ha di grazia sovra suo valore.,Eguaglia la grazia che ha al di sopra del suo valore.
Come la carne glorïosa e santa,"Quando, gloriosa e santificata, la nostra carne"
"fia rivestita, la nostra persona","È riassunta, allora le nostre persone saranno"
più grata fia per esser tutta quanta;,Più piacevole dal loro essere tutti completi;
per che s'accrescerà ciò che ne dona,Perché ci aumenterà ciò che ci è stato concesso
"di gratüito lume il sommo bene,","di luce gratuita il Buon Supremo,"
lume ch'a lui veder ne condiziona;,Luce che ci permette di guardarlo;
"onde la visïon crescer convene,","Pertanto la visione deve perforce aumentare,"
"crescer l'ardor che di quella s'accende,","Aumenta l'ardore che da ciò è acceso,"
crescer lo raggio che da esso vene.,Aumentare la luminosità che da questo procede.
"Ma sì come carbon che fiamma rende,","Ma anche come un carbone che manda la fiamma,"
"e per vivo candor quella soverchia,",E per la sua vivida bianchezza lo sopraffa
sì che la sua parvenza si difende;,"Così che la sua propria apparenza mantiene,"
così questo folgór che già ne cerchia,Così l'effulgenza che ci circonda ora
fia vinto in apparenza da la carne,"La carne avrà un aspetto potente,"
che tutto dì la terra ricoperchia;,che ancora oggi la terra copre;
né potrà tanta luce affaticarne:,"né un tale splendore può stancarci,"
ché li organi del corpo saran forti,Perché forti saranno gli organi del corpo
a tutto ciò che potrà dilettarne”.,"A tutto ciò che ha il potere di compiacerci."""
Tanto mi parver sùbiti e accorti,Così improvviso e vigile mi è apparso
"e l'uno e l'altro coro a dicer “Amme!”,","Sia l'uno che l'altro coro per dire Amen,"
che ben mostrar disio d'i corpi morti:,Che hanno mostrato desiderio per i loro cadaveri;
"forse non pur per lor, ma per le mamme,","né per loro, forse, ma per le madri,"
per li padri e per li altri che fuor cari,I padri e gli altri che erano stati cari
anzi che fosser sempiterne fiamme.,O mai sono diventate fiamme eterne.
"Ed ecco intorno, di chiarezza pari,",Ed ecco tutto intorno di uguale luminosità
"nascere un lustro sopra quel che v'era,","Scuotete una lucentezza su ciò che c'era,"
per guisa d'orizzonte che rischiari.,Come un orizzonte che si sta schiarendo.
E sì come al salir di prima sera,E come all'alba della vigilia inizio
"comincian per lo ciel nove parvenze,","Lungo le nuove apparenze di Welkin,"
"sì che la vista pare e non par vera,","In modo che la vista sembra reale e irreale,"
parvemi lì novelle sussistenze,Mi è sembrato che le nuove condizioni di sussistenza
"cominciare a vedere, e fare un giro","Iniziai lì per essere visto, e fare un cerchio"
di fuor da l'altre due circunferenze.,Fuori dalle altre due circonferenze.
Oh vero sfavillar del Santo Spiro!,"O molto scintillante dello Spirito Santo,"
come si fece sùbito e candente,Come è diventato improvviso e incandescente
"a li occhi miei che, vinti, nol soffriro!","Ai miei occhi, quello sconfitto non lo annoiava!"
Ma Bëatrice sì bella e ridente,Ma Beatrice così bella e sorridente
"mi si mostrò, che tra quelle vedute","Mi è apparso, che con gli altri sguardi"
si vuol lasciar che non seguir la mente.,"Questo non mi ha seguito la memoria, devo lasciarla."
Quindi ripreser li occhi miei virtute,Poi per alzare se stessi i miei occhi ripresero
a rilevarsi; e vidimi translato,"Il potere, e mi sono visto tradotto"
sol con mia donna in più alta salute.,Alla salvezza superiore solo con la mia Signora.
"Ben m'accors'io ch'io era più levato,","Beh, ero convinto di essere piu' elegante."
"per l'affocato riso de la stella,","Per il sorriso acceso della stella,"
che mi parea più roggio che l'usato.,Mi è sembrato più da maleducati che da maleducati.
Con tutto 'l core e con quella favella,"Con tutto il mio cuore, e in quel dialetto"
"ch'è una in tutti, a Dio feci olocausto,","Che è lo stesso in tutti, tale olocausto"
qual conveniesi a la grazia novella.,A Dio ho fatto la nuova grazia che mi è sembrata;
E non er'anco del mio petto essausto,E non ancora dal mio seno era esausto
"l'ardor del sacrificio, ch'io conobbi","L'ardore del sacrificio, prima che io sapessi"
esso litare stato accetto e fausto;,Questa offerta è stata accettata e di buon auspicio;
ché con tanto lucore e tanto robbi,Per con così grande lucentezza e così rosso
"m'apparvero splendor dentro a due raggi,","Splendours mi è apparso in due raggi,"
ch'io dissi: “O Elïòs che sì li addobbi!”.,"Dissi: ""O Helios che li adornano così!."""
Come distinta da minori e maggi,Anche come distinto con meno e più grandi luci
lumi biancheggia tra ' poli del mondo,Glimmers tra i due poli del mondo
