Original,Translate_IT
"Godi, Fiorenza, poi che se' sì grande","Rallegrati, Firenze, poiché sei così grande,"
"che per mare e per terra batti l'ali,","che sopra il mare e la terra batterai le tue ali,"
e per lo 'nferno tuo nome si spande!,Per tutto l'Inferno il tuo nome si diffonderà all'estero!
Tra li ladron trovai cinque cotali,Tra i ladri cinque cittadini dei tuoi
"tuoi cittadini onde mi ven vergogna,","Come queste ho trovato, da dove viene la vergogna a me,"
e tu in grande orranza non ne sali.,E tu così a nessun grande onore sorge.
"Ma se presso al mattin del ver si sogna,","Ma se quando la mamma e' vicina ai nostri sogni e' vero,"
"tu sentirai, di qua da picciol tempo,",Sentirai che tra un po 'di tempo da ora
"di quel che Prato, non ch'altri, t'agogna.","Che Prato, se non altro, brama per te."
"E se già fosse, non saria per tempo.","E se lo fosse ora, non sarebbe troppo presto;"
"Così foss'ei, da che pur esser dee!","Se lo fosse, visto che ha bisogno di essere,"
"ché più mi graverà, com' più m'attempo.",Perche' non mi affliggera' piu' invecchiero'.
"Noi ci partimmo, e su per le scalee","Siamo andati per la nostra strada, e su per le scale"
"che n'avea fatto iborni a scender pria,","I ruscelli ci avevano fatto scendere prima,"
rimontò 'l duca mio e trasse mee;,Ha rimontato il mio direttore e mi ha disegnato.
"e proseguendo la solinga via,",E seguire il sentiero solitario
tra le schegge e tra ' rocchi de lo scoglio,"Tra le rocce e le creste della falesia,"
lo piè sanza la man non si spedia.,Il piede senza la mano velocizzava per niente.
"Allor mi dolsi, e ora mi ridoglio","Poi mi sono addolorato, e mi sono di nuovo addolorato,"
"quando drizzo la mente a ciò ch'io vidi,","Quando dirigo la mia mente a quello che ho visto,"
"e più lo 'ngegno affreno ch'i' non soglio,","E piu' il mio piano geniale di quanto non lo sia io,"
perché non corra che virtù nol guidi;,a meno che la virtù non lo guidi;
"sì che, se stella bona o miglior cosa",Quindi se una buona stella o qualcosa di meglio...
"m'ha dato 'l ben, ch'io stessi nol m'invidi.","Mi hai dato del buono, potrei non rancore."
"Quante 'l villan ch'al poggio si riposa,",Quanti come la cerva (che sulla collina
nel tempo che colui che 'l mondo schiara,Si riposa nel momento in cui colui che illumina il mondo
"la faccia sua a noi tien meno ascosa,","Il suo volto ci tiene meno nascosti,"
"come la mosca cede a la zanzara,",Mentre la mosca dà posto al moscerino)
"vede lucciole giù per la vallea,","Vede i lombrichi lungo la valle,"
forse colà dov'e' vendemmia e ara:,Per caso là dove ara e fa la sua annata;
di tante fiamme tutta risplendea,Con fiamme come molteplici risplendenti tutti
"l'ottava bolgia, sì com'io m'accorsi","Era l'ottava Bolgia, come mi sono reso conto"
tosto che fui là 've 'l fondo parea.,Non appena sono stato dove la profondità è apparsa.
E qual colui che si vengiò con li orsi,E come colui che con gli orsi lo ha vendicato
"vide 'l carro d'Elia al dipartire,","vide la carrozza di Elia partire,"
"quando i cavalli al cielo erti levorsi,","A che ora i destrieri al cielo ereggono l'inferno,"
"che nol potea sì con li occhi seguire,",Perché con l'occhio non poteva seguirlo
"ch'el vedesse altro che la fiamma sola,","Per vedere nient'altro che la sola fiamma,"
"sì come nuvoletta, in sù salire:","Come una piccola nuvola che sale verso l'alto,"
tal si move ciascuna per la gola,Così ciascuno lungo la gola dell'intreccio
"del fosso, ché nessuna mostra 'l furto,","Si muoveva, perché non si rivela il furto,"
e ogne fiamma un peccatore invola.,E ogni fiamma che un peccatore ruba.
"Io stava sovra 'l ponte a veder surto,","Mi trovai sul ponte a rialzarmi per vedere,"
"sì che s'io non avessi un ronchion preso,","Così che, se non avessi afferrato su una roccia,"
caduto sarei giù sanz'esser urto.,Ero caduto senza essere spinto.
"E 'l duca, che mi vide tanto atteso,","E il Leader, che mi ha visto così attente,"
disse: “Dentro dai fuochi son li spirti;,"Esclamò: ""Nei fuochi gli spiriti sono;"
catun si fascia di quel ch'elli è inceso”.,"Ognuno si accarezza con quello con cui brucia."""
"“Maestro mio”, rispuos'io, “per udirti","""Mio Maestro,"" risposi, ""ascoltandoti"
son io più certo; ma già m'era avviso,Sono più sicuro; ma ho già ipotizzato
"che così fosse, e già voleva dirti:","Potrebbe essere così, e già voluto chiedere a te"
chi è 'n quel foco che vien sì diviso,"Chi è dentro quel fuoco, che viene così a pezzi"
"di sopra, che par surger de la pira","In cima, sembra sollevarsi dalla pira"
dov'Eteòcle col fratel fu miso?”.,"Dove si trovava Eteocles con suo fratello."""
Rispuose a me: “Là dentro si martira,"Egli mi rispose: ""In là sono tormentati"
"Ulisse e Dïomede, e così insieme","Ulysses e Diomed, e così insieme"
a la vendetta vanno come a l'ira;,Essi alla vendetta corrono come all'ira.
e dentro da la lor fiamma si geme,E là dentro la loro fiamma si lamentano
l'agguato del caval che fé la porta,"L'imboscata del cavallo, che ha fatto la porta"
onde uscì de' Romani il gentil seme.,Da dove emise il seme gentile dei Romani;
"Piangevisi entro l'arte per che, morta,","In essa è pianto il mestiere, per il quale essendo morto"
"Deïdamìa ancor si duol d'Achille,","Deidamia deplora ancora Achille,"
e del Palladio pena vi si porta”.,"E il dolore per il Palladio è sopportato."""
“S'ei posson dentro da quelle faville,"""Se all'interno di quelle scintille possiedono il potere"
"parlar”, diss'io, “maestro, assai ten priego","Per parlare,"" ho detto, ""tu, Maestro, molto prego,"
"e ripriego, che 'l priego vaglia mille,","e pregate, affinché la preghiera valga mille,"
che non mi facci de l'attender niego,Che tu non faccia rinnegare l'attesa
fin che la fiamma cornuta qua vegna;,Finche' non arrivera' la fiamma cornuta.
vedi che del disio ver' lei mi piego!”.,"Tu vedi che con desiderio mi appoggio ad esso."""
Ed elli a me: “La tua preghiera è degna,"Ed egli a me: ""Degno è la tua supplica"
"di molta loda, e io però l'accetto;","Di molti applausi, e quindi lo accetto;"
ma fa che la tua lingua si sostegna.,Ma bada che la tua lingua si trattenga.
"Lascia parlare a me, ch'i' ho concetto","Lasciami parlare, perché ho concepito"
"ciò che tu vuoi; ch'ei sarebbero schivi,","Ciò che desideri, perché potrebbero disdegnare"
"perch'e' fuor greci, forse del tuo detto”.","Forse, poiché erano Greci, discorso del tuo."""
Poi che la fiamma fu venuta quivi,"Quando la fiamma giunse a quel punto,"
"dove parve al mio duca tempo e loco,","Dove al mio Leader sembrava ora e luogo,"
in questa forma lui parlare audivi:,Dopo questa moda l'ho sentito parlare:
"“O voi che siete due dentro ad un foco,","""O voi, che siete due in un solo fuoco,"
"s'io meritai di voi mentre ch'io vissi,","Se mi meritassi di te, mentre vivevo..."
s'io meritai di voi assai o poco,Se mi meritassi di te o molto o poco
"quando nel mondo li alti versi scrissi,","Quando nel mondo ho scritto i versetti alti,"
non vi movete; ma l'un di voi dica,"Non voltate pagina, ma uno di voi dichiara:"
"dove, per lui, perduto a morir gissi”.","Dove, smarrito, se n'è andato a morire."""
Lo maggior corno de la fiamma antica,"Poi dell'antica fiamma il corno più grande,"
"cominciò a crollarsi mormorando,","Murmuring, ha cominciato ad agitarsi circa"
pur come quella cui vento affatica;,Come una fiamma che il vento fatica.
"indi la cima qua e là menando,","In seguito, il vertice va e viene"
"come fosse la lingua che parlasse,","Muovendosi come se fosse la lingua che parlava,"
gittò voce di fuori e disse: “Quando,"Essa pronunziò una voce e disse: ""Quando io"
"mi diparti' da Circe, che sottrasse","Da Circe era partito, che mi ha nascosto"
"me più d'un anno là presso a Gaeta,","Più di un anno là vicino a Gaeta,"
"prima che sì Enëa la nomasse,","O ancora Enea lo chiamò così,"
"né dolcezza di figlio, né la pieta","Ne' affetto per mio figlio, ne' riverenza."
"del vecchio padre, né 'l debito amore","Per il mio vecchio padre, né il dovuto affetto"
"lo qual dovea Penelopè far lieta,","Quale gioioso avrebbe dovuto fare Penelope,"
vincer potero dentro a me l'ardore,Poteva superare dentro di me il desiderio
ch'i' ebbi a divenir del mondo esperto,"Dovevo avere esperienza del mondo,"
e de li vizi umani e del valore;,e del vizio e della virtù dell'umanità;
ma misi me per l'alto mare aperto,Ma ho messo avanti sull'alto mare aperto
sol con un legno e con quella compagna,"Con una sola nave, e quella piccola compagnia"
picciola da la qual non fui diserto.,Da cui non avevo mai abbandonato.
"L'un lito e l'altro vidi infin la Spagna,","Entrambe le rive che ho visto fino alla Spagna,"
"fin nel Morrocco, e l'isola d'i Sardi,","fino al Marocco e all'isola di Sardes,"
e l'altre che quel mare intorno bagna.,E gli altri che quel mare bagna tutt'intorno.
Io e ' compagni eravam vecchi e tardi,Io e la mia compagnia eravamo vecchi e lenti.
quando venimmo a quella foce stretta,Quando a quel passaggio stretto siamo arrivati
dov'Ercule segnò li suoi riguardi,"Dove Hercules i suoi punti di riferimento impostati come segnali,"
acciò che l'uom più oltre non si metta;,Quell'uomo non dovrebbe andare oltre.
"da la man destra mi lasciai Sibilia,","Alla mano destra dietro di me sinistra I Siviglia,"
da l'altra già m'avea lasciata Setta.,E dall'altro aveva già lasciato Ceuta.
"""O frati,"" dissi, ""che per cento milia","'O fratelli, che in mezzo a centomila"
"perigli siete giunti a l'occidente,","Pericoli - dissi - sono venuti in Occidente,"
a questa tanto picciola vigilia,A questa così indegna veglia
d'i nostri sensi ch'è del rimanente,Che rimane ancora dei tuoi sensi.
"non vogliate negar l'esperïenza,","Non siate disposti a rinnegare la scienza,"
"di retro al sol, del mondo sanza gente.","Seguendo il sole, del mondo non popoloso."
Considerate la vostra semenza:,Considerate il seme dal quale siete germogliati;
"fatti non foste a viver come bruti,","Non siete stati fatti per vivere come bruti,"
"ma per seguir virtute e canoscenza"".","Ma per la ricerca della virtù e della conoscenza."""
"Li miei compagni fec'io sì aguti,","Così ansioso ho reso i miei compagni,"
"con questa orazion picciola, al cammino,","Con questa breve esortazione, per il viaggio,"
che a pena poscia li avrei ritenuti;,Che allora avrei a malapena potuto trattenerli.
"e volta nostra poppa nel mattino,","e volgendo la nostra poppa fino al mattino,"
"de' remi facemmo ali al folle volo,","Noi dei remi abbiamo fatto ali per il nostro folle volo,"
sempre acquistando dal lato mancino.,Evermore guadagnando sul lato di lavagna.
Tutte le stelle già de l'altro polo,Già tutte le stelle dell'altro polo
"vedea la notte, e 'l nostro tanto basso,","La notte vide, e la nostra così bassa"
che non surgëa fuor del marin suolo.,Non si è alzato sopra il fondo dell'oceano.
Cinque volte racceso e tante casso,Cinque volte riacceso e tanti spenti
"lo lume era di sotto da la luna,","era stato lo splendore sotto la luna,"
"poi che 'ntrati eravam ne l'alto passo,","Da quando siamo entrati nel passo profondo,"
"quando n'apparve una montagna, bruna","Quando ci apparve una montagna,"
"per la distanza, e parvemi alta tanto","Da lontano, e mi è sembrato così alto"
quanto veduta non avëa alcuna.,Come non avevo mai visto nessuno.
"Noi ci allegrammo, e tosto tornò in pianto;",Gioiosi eravamo noi e presto si trasformò in un pianto;
