Original,Translate_IT
"“Vergine Madre, figlia del tuo figlio,","Vergine Madre, figlia di tuo Figlio,"
"umile e alta più che creatura,","più umile ed esaltato di ogni altra creatura,"
"termine fisso d'etterno consiglio,","obiettivo fisso del piano eterno,"
tu se' colei che l'umana natura,Sei tu che hai nobilitato la natura umana.
"nobilitasti sì, che 'l suo fattore",che Colui Che l'ha fatto per primo non disdegnava
non disdegnò di farsi sua fattura.,per fare di se stesso la sua propria creazione.
"Nel ventre tuo si raccese l'amore,","""Il tuo grembo riviveva la fiamma dell'amore..."
per lo cui caldo ne l'etterna pace,il suo calore ha fatto questo seme di fiori
così è germinato questo fiore.,e fiorire nella pace eterna.
Qui se' a noi meridïana face,"'Per noi sei una fiaccola di carità di mezzogiorno,"
"di caritate, e giuso, intra ' mortali,","mentre in basso, tra quelli ancora in carne,"
se' di speranza fontana vivace.,Sei la fonte vivente della speranza.
"Donna, se' tanto grande e tanto vali,","'Signorina, sei così grande e così prevalere sopra,"
"che qual vuol grazia e a te non ricorre,","chi desidera la grazia non si converta a te,"
sua disïanza vuol volar sanz'ali.,La sua brama sarebbe condannata al volo senza ali.
La tua benignità non pur soccorre,'La tua gentilezza amorevole non solo aiuta
"a chi domanda, ma molte fïate","chi lo cerca, ma molte volte"
liberamente al dimandar precorre.,dà liberamente ciò che deve ancora essere implorato.
"In te misericordia, in te pietate,","'Nella vostra clemenza, nella vostra compassione,"
"in te magnificenza, in te s'aduna","in voi la munificenza, in voi siete uniti"
quantunque in creatura è di bontate.,tutte le virtù trovate in ogni creatura.
"Or questi, che da l'infima lacuna","'Quest'uomo che, dall'interno della fossa più profonda"
de l'universo infin qui ha vedute,l'universo contiene fino a queste altezze
"le vite spiritali ad una ad una,","ha visto gli spiriti disincarnati, uno per uno,"
"supplica a te, per grazia, di virtute","'ora ti supplica, per tua grazia, di concedere tale potere"
"tanto, che possa con li occhi levarsi","che, alzando gli occhi,"
più alto verso l'ultima salute.,può salire più in alto verso la sua salvezza ultima.
"E io, che mai per mio veder non arsi","'E io, che non ho mai bruciato per il mio vedere"
"più ch'i' fo per lo suo, tutti miei prieghi","più che ora brucio per la sua, offro tutte le mie preghiere,"
"ti porgo, e priego che non sieno scarsi,","e pregate affinché non cadano in corto,"
perché tu ogne nube li disleghi,'così che le vostre preghiere si disperdano per suo conto
"di sua mortalità co' prieghi tuoi,",tutte le nuvole della sua mortalità e lasciare
sì che 'l sommo piacer li si dispieghi.,gli sia mostrata la più alta bellezza.
"Ancor ti priego, regina, che puoi","""Anche questo, mia Regina, vi chiedo, chi può raggiungere"
"ciò che tu vuoli, che conservi sani,","qualunque cosa desideriate, che lo aiutiate a conservare,"
"dopo tanto veder, li affetti suoi.","dopo tale visione, la purezza dei suoi affetti."
Vinca tua guardia i movimenti umani:,Lascia che la tua protezione regoli le sue passioni mortali.
vedi Beatrice con quanti beati,"Veda Beatrice, con tanti beati,"
per li miei prieghi ti chiudon le mani!”.,"palme schiacciate insieme, unendosi a me in preghiera. '"
"Li occhi da Dio diletti e venerati,","Quegli occhi amanti e venerati da Dio,"
"fissi ne l'orator, ne dimostraro","fissato su colui che ha pregato, ci ha reso chiaro"
quanto i devoti prieghi le son grati;,quanto è cara a lei ogni vera devozione.
"indi a l'etterno lume s'addrizzaro,",Poi volse lo sguardo verso la Luce eterna.
nel qual non si dee creder che s'invii,Non è corretto pensare che qualsiasi essere vivente
per creatura l'occhio tanto chiaro.,puo' penetrare quella luminosita' con occhi cosi' sciolti.
E io ch'al fine di tutt'i disii,"E, mentre mi avvicinavo alla fine di ogni desiderio,"
"appropinquava, sì com'io dovea,","Ho esteso fino al suo limite, come era giusto,"
l'ardor del desiderio in me finii.,l'ardore del desiderio nella mia anima.
"Bernardo m'accennava, e sorridea,","Con il suo sorriso, Bernard ha segnalato"
perch'io guardassi suso; ma io era,"che io guardo verso l'alto, ma di mia volontà"
già per me stesso tal qual ei volea:,Stavo gia' facendo cio' che voleva.
"ché la mia vista, venendo sincera,","per la mia vista, diventando puro,"
e più e più intrava per lo raggio,è salito sempre più in alto attraverso il raggio
de l'alta luce che da sé è vera.,della luce esaltata che di per sé è vera.
Da quinci innanzi il mio veder fu maggio,Da quel momento il mio potere di vista superò
"che 'l parlar mostra, ch'a tal vista cede,","quello del parlare, che fallisce in una tale visione,"
e cede la memoria a tanto oltraggio.,come la memoria fallisce a tale abbondanza.
"Qual è colüi che sognando vede,","Proprio come il sognatore, dopo essersi svegliato,"
che dopo 'l sogno la passione impressa,"ancora mescolato da sentimenti che il sogno evocava,"
"rimane, e l'altro a la mente non riede,","non riesco a ricordare il resto,"
"cotal son io, ché quasi tutta cessa","tale sono io, la mia visione quasi sbiadita dalla mia mente,"
"mia visïone, e ancor mi distilla",mentre nel mio cuore dura ancora
nel core il dolce che nacque da essa.,la dolcezza che ne è nata.
Così la neve al sol si disigilla;,Così il sole non sigilla un'impronta nella neve.
così al vento ne le foglie levi,"Così gli oracoli di Sibyl, su foglie senza peso,"
si perdea la sentenza di Sibilla.,"si levarono dal vento, furono spazzati via."
O somma luce che tanto ti levi,"O Luce esaltata al di là del pensiero mortale,"
"da' concetti mortali, a la mia mente",Concedimi che in memoria io rivedrò
