Original,Translate_IT
"Quando si parte il gioco de la zara,","Quando i giocatori si allontanano dal gioco dei dadi,"
"colui che perde si riman dolente,","Rimanete che perse, afflitte e irritate"
"repetendo le volte, e tristo impara;",E lancia e lancia per imparare meglio
con l'altro se ne va tutta la gente;,Ma tutto si spinge verso il vincitore.
"qual va dinanzi, e qual di dietro il prende,","Quello che segue e cerca il modo in cui ottiene il suo vestito,"
e qual dallato li si reca a mente;,"Un altro, di lato, dice: Ricordati di me."
"el non s'arresta, e questo e quello intende;","Ma non si ferma, non ascoltate a lungo,"
"a cui porge la man, più non fa pressa;","E a chi dà qualcosa, se ne va."
e così da la calca si difende.,E' cosi' che si e' liberato di questa seccatura.
"Tal era io in quella turba spessa,",Cosi' ero in quel mucchio di merda...
"volgendo a loro, e qua e là, la faccia,",E dovette girare qui la testa e là
e promettendo mi sciogliea da essa.,E mi sciolse con molte promesse;
Quiv'era l'Aretin che da le braccia,"Ha visto Benincasa, che ha la mano d'assalto"
"fiere di Ghin di Tacco ebbe la morte,","Ghin si arrese e vide anche lui,"
e l'altro ch'annegò correndo in caccia.,La sorte era di finire cacciando nel diluvio.
Quivi pregava con le mani sporte,Novella mi supplicò di perdonare.
"Federigo Novello, e quel da Pisa","Anche quello di Pisa allora, attraverso il quale il buono,"
che fé parer lo buon Marzucco forte.,Il coraggioso Marzucco apparve forte.
Vidi conte Orso e l'anima divisa,"Anche il Conte Orfo, e il Frevelmute"
"dal corpo suo per astio e per inveggia,","Distrutta, dice, per invidia e rancore,"
"com'e' dicea, non per colpa commisa;","Non perche' su di lui c'e' stato un grave crimine,"
"Pier da la Broccia dico; e qui proveggia,",A Broccia intendo... ..mamma umilta'...
"mentr'è di qua, la donna di Brabante,","Per il pentimento la brabanta comoda,"
sì che però non sia di peggior greggia.,Se non vuole che arrivi a una brutta consolazione.
Come libero fui da tutte quante,"Appena sono stato liberato da tutti quei schemi,"
"quell'ombre che pregar pur ch'altri prieghi,",Quelli che mi implorano di supplicarli
"sì che s'avacci lor divenir sante,",Venire alla santificazione con grande fretta;
"io cominciai: “El par che tu mi nieghi,","Allora dissi: ""Tu, che mi ha sempre dato luce,"
"o luce mia, espresso in alcun testo","Hai scritto da qualche parte nella tua opera,"
che decreto del cielo orazion pieghi;,La fine del cielo non pieghi mai le suppliche.
e questa gente prega pur di questo:,Ma hai sentito cosa mi spingevano a fare.
"sarebbe dunque loro speme vana,",Forse la speranza inganna questa folla?
o non m'è 'l detto tuo ben manifesto?”.,"Forse non mi è rimasto chiaro il tuo senso?"""
Ed elli a me: “La mia scrittura è piana;,"""Non inganna la speranza, e la mia parola è chiara,"""
"e la speranza di costor non falla,","Così ha detto, ""Ti piace solo guardarlo"
se ben si guarda con la mente sana;,"Con lo spirito luminoso, così ti è rivelato."
ché cima di giudicio non s'avvalla,"Si deve rispettare il diritto severo per chi è inchinato,"
perché foco d'amor compia in un punto,"Quando questo riempie l'amore di desiderio caldo,"
ciò che de' sodisfar chi qui s'astalla;,Quello che era loro compito e che non hanno fatto?
"e là dov'io fermai cotesto punto,","Dove ho scritto quel principio,"
"non s'ammendava, per pregar, difetto,","Non c'erano peccati per supplica,"
perché 'l priego da Dio era disgiunto.,Perché la richiesta di Dio non fu ascoltata.
Veramente a così alto sospetto,Ma ora non puoi capire cos'e' profondo...
"non ti fermar, se quella nol ti dice","Così aspettateli, che sono tra il tuo spirito"
che lume fia tra 'l vero e lo 'ntelletto.,E la verità eterna accendera' una luce.
Non so se 'ntendi: io dico di Beatrice;,Beatrix e'... se non sai...
"tu la vedrai di sopra, in su la vetta","La sorridente, felice di vedere"
"di questo monte, ridere e felice”.","La cima dell'alto monte ti promette."""
"E io: “Segnore, andiamo a maggior fretta,","E io: ""Maestro, andiamo più in fretta!"
"ché già non m'affatico come dianzi,","Mi torna la forza che a malapena era ancora sottomessa,"
e vedi omai che 'l poggio l'ombra getta”.,"E guarda, già le ombre gettano quelle altezze."""
"“Noi anderem con questo giorno innanzi”,","""Andiamo il più possibile questo giorno."""
"rispuose, “quanto più potremo omai;","Risponde: ""Ma troverai altri,"
ma 'l fatto è d'altra forma che non stanzi.,Proprio come la tua mente può pensare.
