Original,Translate_IT
Poi che la carità del natio loco,Il ricordo comune del nostro luogo natale
"mi strinse, raunai le fronde sparte",che raccoglievo i rami staccati
"e rende'le a colui, ch'era già fioco.",e li rese al tronco che aveva appena taciuto.
Indi venimmo al fine ove si parte,Passammo poi ai confini dove sfociava.
"lo secondo giron dal terzo, e dove","il secondo girone, per entrare nel terzo,"
si vede di giustizia orribil arte.,dove si offriva agli occhi una terribile giustizia.
"A ben manifestar le cose nove,","Per dire chiaramente cose così nuove,"
dico che arrivammo ad una landa,Io dico che eravamo in un deserto di sabbia.
che dal suo letto ogne pianta rimove.,Il cui terreno non portava alcun filo di verde.
La dolorosa selva l'è ghirlanda,"La foresta dei dolori lo circondava dappertutto,"
"intorno, come 'l fosso tristo ad essa;",come il fossato aggirava il bosco;
quivi fermammo i passi a randa a randa.,e noi ci fermammo sull’orlo di questo deserto.
"Lo spazzo era una rena arida e spessa,","Il terreno ne era fatto di una sabbia spessa e secca,"
non d'altra foggia fatta che colei,"molto simile all’altro, che un tempo"
che fu da' piè di Caton già soppressa.,Era stato calpestato dai piedi di Catone.
"O vendetta di Dio, quanto tu dei","O vendetta di Dio, quanto devi apparire"
esser temuta da ciascun che legge,Il lettore che può immaginare
ciò che fu manifesto a li occhi mei!,Quello che ho visto con i miei occhi.
D'anime nude vidi molte gregge,"Vidi grandi mandrie di spiriti completamente nudi,"
"che piangean tutte assai miseramente,",che si lamentavano tutti miseramente
e parea posta lor diversa legge.,Sembrano soggetti a leggi diverse.
"Supin giacea in terra alcuna gente,","Alcuni di questi spiriti giacevano sdraiati per terra,"
"alcuna si sedea tutta raccolta,","altri stavano seduti, raccolti su se stessi,"
e altra andava continüamente.,e poi altri incorn continuavano a camminare.
"Quella che giva 'ntorno era più molta,",Quelli che si aggiravano in questo modo formavano il maggior numero di persone.
"e quella men che giacëa al tormento,","e benché i coricati fossero i meno numerosi,"
ma più al duolo avea la lingua sciolta.,I loro lamenti sembravano i più forti.
"Sovra tutto 'l sabbion, d'un cader lento,",Su questo mare di sabbia pioveva lentamente
"piovean di foco dilatate falde,","grandi fiocchi di fuoco che cadevano senza sosta,"
come di neve in alpe sanza vento.,"Come i giorni senza vento, nevica sulla montagna."
Quali Alessandro in quelle parti calde,E come Alessandro nel caldo paese delle Indie
d'Indïa vide sopra 'l süo stuolo,vide cadere sulle sue persone le fiamme
"fiamme cadere infino a terra salde,","che non si spegnevano, neppure toccando la terra,"
per ch'ei provide a scalpitar lo suolo,e si vide costretto a farli calpestare
"con le sue schiere, acciò che lo vapore","ai piedi dei suoi soldati, per soffocarli meglio"
mei si stingueva mentre ch'era solo:,"ed evitare che ne nasca un oceano di fuoco,"
tale scendeva l'etternale ardore;,così discende là quell’ardore eterno
"onde la rena s'accendea, com'esca","dove si accende la sabbia come all'accendino lo stoppino,"
"sotto focile, a doppiar lo dolore.",e che fa raddoppiare i loro dolori cuocenti.
