Original,Translate_IT
“Chi è costui che 'l nostro monte cerchia,"""Chi è questo che gira intorno alla nostra montagna,"
"prima che morte li abbia dato il volo,","O mai la morte gli ha dato potere di fuga,"
e apre li occhi a sua voglia e coverchia?”.,"E gli opera' gli occhi e li chiudera' alla sua volonta'?"""
"“Non so chi sia, ma so ch'e' non è solo;","""Non so chi, ma so che non è solo;"
"domandal tu che più li t'avvicini,","Chiedi a lui te stesso, perché sei più vicino a lui,"
"e dolcemente, sì che parli, acco'lo”.","E dolcemente, perché parli, lo accassi."""
"Così due spirti, l'uno a l'altro chini,","Così fecero due spiriti, appoggiandosi a vicenda,"
ragionavan di me ivi a man dritta;,Discorso su di me là sulla mano destra;
"poi fer li visi, per dirmi, supini;",Poi ha tenuto supino i loro volti per rivolgersi a me.
e disse l'uno: “O anima che fitta,"E l'uno disse: ""O anima, che si è fermata"
"nel corpo ancora inver' lo ciel ten vai,","All'interno del corpo, il cielo è l'arte che va,"
per carità ne consola e ne ditta,perché la carità ci consola e ci dichiara
onde vieni e chi se'; ché tu ne fai,"Da dove vieni e chi sei, perché ci hai"
"tanto maravigliar de la tua grazia,",Tanto da meravigliarsi di questa grazia della tua
quanto vuol cosa che non fu più mai”.,"Come deve essere una cosa che non è mai stata."""
E io: “Per mezza Toscana si spazia,"E io: ""Attraverso la Toscana là vaga"
"un fiumicel che nasce in Falterona,","Un ruscello che nasce a Falterona,"
e cento miglia di corso nol sazia.,"E non sono sufficienti cento miglia, naturalmente;"
Di sovr'esso rech'io questa persona:,Da lì in poi questo corpo lo porto io.
"dirvi ch'i' sia, saria parlare indarno,","Per dirvi chi sono io sono stato discorso invano,"
ché 'l nome mio ancor molto non suona”.,"Perché il mio nome non fa ancora un gran rumore."""
“Se ben lo 'ntendimento tuo accarno,"""Se bene il tuo significato posso penetrare"
"con lo 'ntelletto”, allora mi rispuose","Con intelletto mio,"" poi mi rispose"
"quei che diceva pria, “tu parli d'Arno”.","Colui che per primo parlò, ""tu parli dell'Arno."""
E l'altro disse lui: “Perché nascose,"E gli disse l'altro: ""Perché nascondersi"
"questi il vocabol di quella riviera,","Questa è la denominazione di quel fiume,"
pur com'om fa de l'orribili cose?”.,"Come un uomo fa cose orribili?"""
