Original,Translate_IT_1
"Dimostrata è la sentenza di quella parte nella qual parla l'anima, cioè l'antico pensiero che si corruppe. Ora seguentemente si dee mostrare la sentenza della parte nella qual parla lo pensiero nuovo avverso; e questa parte si contiene tutta nel verso che comincia: «Tu non se' morta».","Ho chiarito il significato di quella parte in cui l'anima parla, il vecchio pensiero che viene distrutto. È ora di procedere a chiarire il significato della parte in cui parla il suo avversario, il nuovo pensiero; questa parte è interamente contenuta nella stanza iniziale: Tu non sei morto."
"La qual parte, a bene intendere, si vuole in due partire: ché nella prima parte nella seconda parte], che comincia: «Mira quant'ell'è pïetosa».","Questa parte sarà meglio compresa se si riconosce che ha due suddivisioni: nel primo il pensiero opposto rimprovera all'anima di essere base; nel secondo dice a quest'anima che è stata rimproverata ciò che deve fare, a cominciare dalle parole: Guarda quanto è compassionevole ... lei."
"Dice adunque, continuandosi all'ultime sue parole: Non è vero che tu sie morta; ma la cagione per che morta ti pare essere, si è uno smarrimento nel quale se' caduta vilmente per questa donna che è apparita: - e qui è da notare che, sì come dice Boezio nella sua Consolazione, «ogni sùbito movimento di cose non aviene sanza alcuno discorrimento d'animo» -; e questo vuol dire lo riprendere di questo pensiero.","Prendendo le parole finali dell'anima, dice: non è vero che siete morti; ciò che vi fa pensare che siete un disorientamento in cui siete caduti basicamente a causa di questa signora che è apparsa. Va notato qui che, come dice Boezio nella sua Consolazione, ""nessun cambiamento improvviso nelle circostanze si verifica senza la mente che subisce un certo disorientamento"" Questo è ciò che si intende con il rimprovero fatto dal nuovo pensiero."
"Lo quale si chiama 'spiritel d'amore' a dare a intendere che lo consentimento mio piegava inver di lui; e così si può questo intendere maggiormente, e conoscer la sua vittoria, quando dice già 'anima nostra', faccendosi familiare di quella.","Questo pensiero è chiamato ""un nuovo spirito d'amore"" per indicare che il mio potere di consenso è stato inclinato a suo favore; questo è ulteriormente e più chiaramente indicato, e la vittoria di questo pensiero segnalato in anticipo, quando anche in questa fase utilizza le parole ""la nostra anima,"" assumendo amicizia con esso."
"Poi, com'è detto, comanda quello che far dee quest'anima ripresa per venire lei a sé, e lei dice: Mira quant'ell'è pïetosa e umìle: ché sono propio rimedio alla temenza, della qual parea l'anima passionata, due cose, [e] sono queste che, massimamente congiunte, fanno della persona bene sperare, e massimamente la pietade, la quale fa risplendere ogni altra bontade col lume suo. Per che Virgilio, d'Enea parlando, in sua maggiore loda pietoso lo chiama.","Poi, come è stato notato, dice a quest'anima che è stata rimproverata ciò che deve fare per riconquistare il suo possesso di sé. Le dice: Guarda com'è compassionevole e umile, perché ci sono due qualità che sono il rimedio giusto per la paura, che è l'emozione che chiaramente ha sopraffatto l'anima. Queste sono le qualità appena menzionate, che, in particolare in combinazione, danno garanzia della buona volontà di una persona; questo è particolarmente vero per la compassione, che rende ogni altra buona qualità radiosa con la sua luce. Ecco perché il più grande tributo che Virgilio paga ad Enea è quello di chiamarlo compassionevole."
"E non è pietade quella che crede la volgare gente, cioè dolersi dell'altrui male, anzi è questo uno suo speziale effetto, che si chiama misericordia e[d è] passione; ma pietade non è passione, anzi è una nobile disposizione d'animo, apparecchiata di ricevere amore, misericordia ed altre caritative passioni.","Né la compassione è ciò che la gente comune comprende con questa parola, cioè, commettendo con qualcuno nella sua disgrazia; questo è, piuttosto, uno dei suoi effetti particolari, chiamato pietà, che è un'emozione evocata in noi. La compassione, tuttavia, non è un'emozione evocata in noi, ma una disposizione nobile della mente, ricettiva all'amore, alla pietà e ad altre emozioni gentili."
"Poi dice: Mira anche quanto è saggia e cortese nella sua grandezza. Or dice tre cose le quali, secondo quelle che per noi acquistar si possono, massimamente fanno la persona piacente. Dice 'saggia': or che è più bello in donna che savere? Dice 'cortese': nulla cosa sta più in donna bene che cortesia. E non siano li miseri volgari anche di questo vocabulo ingannati, che credono che cortesia non sia altro che larghezza; e larghezza è una speziale, e non generale, cortesia!","Continua: Vedi, anche, quanto saggia e cortese è nella sua grandezza. Qui, parlando di quelle qualità che noi esseri umani possiamo acquisire con i nostri sforzi, ne individua tre che la maggior parte ci attira ad una persona. Parla del suo essere ""saggio"": ora cosa c'è di più attraente in una donna della saggezza? Parla del suo essere ""cortevole"": niente di più diventa donna che cortesia. E il popolo miserabile non dovrebbe rimanere nell'ignoranza sul significato di questa parola, credendo che la cortesia non significhi altro che la liberalità: anche la liberalità è una particolare forma di cortesia, non di cortesia nel suo senso generico."
"Cortesia e onestade è tutt'uno: e però che nelle corti anticamente le vertudi e li belli costumi s'usavano, sì come oggi s'usa lo contrario, si tolse quello vocabulo dalle corti, e fu tanto a dire cortesia quanto uso di corte. Lo qual vocabulo se oggi si togliesse dalle corti, massimamente d'Italia, non sarebbe altro a dire che turpezza.","Cordialità e bontà umana sono una cosa sola e la stessa cosa; è stato perché le virtù e le buone maniere erano la forma normale di condotta nei tribunali dei tempi antichi come sono i loro opposti oggi che questa parola è stata derivata dai tribunali, e la cortesia è stata presa per significare esattamente la forma normale di condotta a corte. Se questa parola oggi da derivare dai tribunali, soprattutto dall'Italia, significherebbe semplicemente degrado."
"Dice «nella sua grandezza». La grandezza temporale, della quale qui s'intende, massimamente sta bene acompagnata colle due predette bontadi, però ch'ell'apre lume che mostra lo bene e l'altro della persona chiaramente. E quanto savere e quanto abito virtuoso non si pare, per questo lume non avere! e quanta mat[t]erìa e quanti vizii si discernono per avere questo lume!","Il nuovo pensiero dice nella sua grandezza. La grandezza sociale, che è ciò a cui si riferisce qui, diventa la maggior parte una persona quando è accompagnata dalle altre due buone qualità appena dette, perché getta una luce che porta in chiaro rilievo la bontà di una persona, o l'opposto. Quale sapienza e virtù personale passano inosservate perché manca questa luce! Quale insensatezza, quali vizi si rivelano perché questa luce è posseduta!"
"Meglio sarebbe alli miseri grandi, matti, stolti e viziosi, essere in basso stato, ché né in mondo né dopo la vita sarebbero tanto infamati. Veramente per costoro dice Salomone nello Ecclesiaste: «E un'altra infermitade pessima vidi sotto lo sole, cioè ricchezze conservate in male del loro signore».","Sarebbe meglio per i grandi che conducono la vita di base essere di umile proprietà, insensato, stupido e vizioso come sono, perché allora né durante la loro vita né dopo la loro morte sarebbero così infame. È senza dubbio con loro in mente che Salomone dice in Ecclesiaste: ""E un altro male ho visto sotto il sole, del peggior tipo: ricchezze possedute a danno del loro proprietario."""
