Original,Translate_IT_1
"Ritornando al proposito, dico che la umana vita si parte per quattro etadi. La prima si chiama Adolescenza, cioè 'acrescimento di vita'; la seconda si chiama Gioventute, cioè 'etade che puote giovare', cioè perfezione dare, e così s'intende perfetta - ché nullo puote dare se non quello ch'elli ha -; la terza si chiama Senettute; la quarta si chiama Senio, sì come di sopra detto è.","Per tornare al tema principale, affermo che la vita umana è divisa in quattro fasi. La prima è chiamata gioventù, cioè ""la crescita della vita."" La seconda è chiamata maturità (gioventute), cioè ""lo stadio che può essere d'aiuto (giovare), in altre parole, che può portare alla perfezione; il nome indica, quindi, che questo è lo stadio in cui si realizza la perfezione, poiché nessuno può dare ciò che non possiede. La terza è chiamata ""vecchiaia,"" e la quarta ""vecchia età estrema."""
"Della prima nullo dubita, ma ciascuno savio s'acorda ch'ella dura in fino al venticinquesimo anno; e però che infino a quel tempo l'anima nostra intende allo crescere e allo abellire del corpo, onde molte e grandi transmutazioni sono nella persona, non puote perfettamente la razionale parte discernere. Per che la Ragione vuole che dinanzi a quella etade l'uomo non possa certe cose fare sanza curatore di perfetta etade.","Per quanto riguarda la prima fase, c'è un accordo unanime tra i dotti che dura fino al venticinquesimo anno. Da allora la nostra anima dirige le sue energie per produrre crescita fisica e bellezza, e il nostro corpo, di conseguenza, subisce molti cambiamenti significativi, la nostra parte razionale non può esercitare perfettamente il suo potere di discriminazione. Ecco perché la legge stabilisce che chiunque non abbia raggiunto l'età di 25 anni non può compiere determinate azioni senza un custode di anni maturi."
"Della seconda, la quale veramente è colmo della nostra vita, diversamente è preso lo tempo da molti. Ma, lasciando ciò che ne scrivono li filosofi e li medici, e tornando alla ragione propia, dico che nelli più, nelli quali prendere si puote e dee ogni naturale giudicio, quella etade è venti anni. E la ragione che ciò mi dà si è che, se 'l colmo del nostro arco è nelli trentacinque, tanto quanto questa etade ha di salita tanto dee avere di scesa; e quella salita e quella scesa è quasi lo tenere dell'arco, nel quale poco di flessione si discerne. Avemo dunque che la gioventute nel quarantacinquesimo anno si compie.","Per quanto riguarda la seconda fase, che è senza dubbio il culmine della nostra vita, la sua durata esatta è una questione di disputa. Tuttavia, lascio da parte ciò che i filosofi e i medici hanno scritto su questo argomento, e dare il punto di vista a cui le mie riflessioni mi hanno condotto. Io ritengo che nella maggior parte dei casi, che costituisce l'unica base possibile e appropriata per fare un giudizio su ciò che è naturale, questa fase dura per 20 anni. Accettando che lo zenith dell'arco della nostra vita è 35, il mio motivo per la figura 20 è che in questa fase della vita l'ascesa e la discesa deve essere di uguale lunghezza. Questo, a sua volta, si basa sul fatto che questa particolare salita e discesa si avvicinano ad essere un mantenimento costante dell'altezza dall'arco, durante il quale percepiamo solo una lieve curvatura."
"E sì come l'adolescenza è in venticinque anni, che precede, montando, alla gioventute, così lo discendere, cioè la senettute, è [in] altrettanto tempo che succede alla gioventute; e così si termina la senettute nel settantesimo anno.","Questo ci lascia con la conclusione che la maturità finisce a 45 anni. La vecchiaia corrisponde alla gioventù. Sappiamo che la gioventù, il periodo del movimento verso l'alto verso la maturità, dura 25 anni; così, anche, fa la vecchiaia, il periodo del movimento verso il basso che segue la maturità. La vecchiaia, quindi, termina a 70."
"Ma però che l'adolescenza non comincia dal principio della vita, pigliandola per lo modo che detto è, ma presso ad otto anni dopo quello; e però che la nostra natura si studia di salire, e allo scendere raffrena, però che 'l caldo naturale è menomato e puote poco, e l'umido è ingrossato (non per[ò] in quantitade, ma pur in qualitade, sì ch'è meno vaporabile e consumabile), aviene che oltre la senettute rimane della nostra vita forse in quantitade di diece anni o poco più o poco meno: e questo tempo si chiama senio.","Inoltre, dal momento che la gioventù non inizia al primo momento della vita (capire la ""vita"" come è stato descritto sopra) ma circa otto mesi dopo; e dal momento che, inoltre, la nostra natura promuove attivamente il movimento verso l'alto, mentre agisce come una briglia durante il basso, perché il nostro calore naturale è diminuito e ha poca forza, e la nostra umidità diventa più densa di un cambiamento nella sua qualità, non nella sua quantità di in modo che è meno facilmente suscettibile di essere vaporizzato e consumato, ci rimane dopo la vecchiaia uno stadio di vita che dura circa dieci anni, più o meno. Questo chiamiamo estrema vecchiaia."
"Onde avemo di Platone, del quale ottimamente si può dire che fosse naturato, e per la sua perfezione e per la fisonomia che di lui prese Socrate quando prima lo vide, che esso vivette ottantuno anno, secondo che testimonia Tulio in quello Di Senettute. E io credo che se Cristo fosse stato non crucifisso, e fosse vivuto lo spazio che la sua vita potea secondo natura trapassare, elli sarebbe alli ottantuno anno di mortale corpo in etternale transmutato.","Platone è un buon esempio: egli visse fino all'età di 81 anni, e noi possiamo essere fiduciosi dalla sua stessa realizzazione e da ciò che Socrate lo divinò sulla base della sua apparizione quando lo incontrò per la prima volta, che egli era dotato di una natura straordinariamente fine. E credo che se Cristo non fosse stato crocifisso, e avesse vissuto l'arco di anni per cui la natura lo aveva installato, sarebbe stato nel suo ottanta-primo anno che avrebbe scambiato il corpo mortale per l'eterno."
"Veramente, sì come di sopra detto è, queste etadi possono essere più lunghe e più corte secondo la complessione nostra e la composizione; ma come elle siano, questa proporzione, come detto è, in tutti mi pare da servare, cioè di fare l'etadi in quelli cotali e più lunghe e meno, secondo la integritade di tutto lo tempo della naturale vita.","Come è stato osservato sopra, non c'è dubbio che queste fasi possono essere di durata più lunga o più breve, a seconda della nostra costituzione e della particolare composizione degli elementi in noi. Mi sembra, tuttavia, che la proporzione di lunghezza descritta sopra tra le diverse fasi ottenga nel caso di tutti, la lunghezza effettiva di ogni fase che varia a seconda della durata totale della vita dell'individuo. In queste varie fasi la nobiltà di cui ho parlato rivela la sua presenza nei diversi effetti che produce nell'anima nobilitata. È l'obiettivo della parte del testo che stiamo discutendo per mostrarlo in dettaglio."
"Per queste tutte etadi questa nobilitade di cui si parla, diversamente mostra li suoi effetti nell'anima nobilitata; e questo è quello che questa parte, sopra la quale al presente si scrive, intende a dimostrare. Dove è da sapere che la nostra buona e diritta natura ragionevolemente procede in noi sì come vedemo procedere la natura delle piante in quelle; e però altri costumi e altri portamenti sono ragionevoli ad una etade che ad altra, nelli quali l'anima nobilitata ordinatamente procede per una semplice via, usando li suoi atti nelli loro tempi ed etadi, sì come all'ultimo suo frutto sono ordinati. E Tulio in ciò s'acorda in quello Di Senettute.","Va spiegato qui che la nostra natura, quando è buona e retta, si sviluppa in noi seguendo una sequenza adeguata (come osserviamo la natura delle piante che si sviluppano in loro), e così diverse usanze e diversi tipi di comportamenti si adattano ad una fase che non sono così ad un'altra. In queste l'anima nobilitata si sviluppa in modo ordinato guidato da un unico criterio: mette in gioco le sue attività ai tempi e alle fasi adatte a produrre il suo frutto finale."
"E lasciando lo figurato che di questo diverso processo dell'etadi tiene Virgilio nello Eneida, e lasciando stare quello che Egidio eremita ne dice nella prima parte dello Reggimento de' Principi, e lasciando stare quello che ne tocca Tulio in quello delli Officii, e seguendo solo quello che la ragione per sé ne puote vedere, dico che questa prima etade è porta e via per la quale s'entra nella nostra buona vita.","Vari racconti di questo continuo sviluppo della natura in queste fasi sono stati dati: Virgilio tratta figurativamente nell'Eneide; Aegidio l'Eremita commenta su di esso nella prima parte del Regime dei Principi; Cicerone tocca su di esso negli Uffici. Lascio tutti questi da parte, e, basandosi semplicemente su ciò che la ragione stessa può osservare, dichiaro che la prima di queste fasi è la porta e il percorso attraverso cui entriamo nella vita di eccellenza che ci si adatta come esseri umani."
"E questa entrata conviene avere di necessitade certe cose, le quali la buona natura, che non viene meno nelle cose necessarie, ne dà; sì come vedemo che dà alla vite le foglie per difensione del frutto, e li vignuoli colli quali difende e lega la sua imbecillitade sì che sostiene lo peso del suo frutto.","Certe cose sono necessarie perché questo ingresso sia compiuto con successo, e queste la bontà della natura, che non manca mai di fornire ciò che è necessario, ci dà, facendo in noi come noi, vedere che fa nella vite: alla natura della vite dà foglie per proteggere il frutto, e viticci per compensare e superare la sua debolezza, permettendogli di portare il peso del suo frutto."
