Original,Translate_IT
Era già l'ora che volge il disio,Per fare il suo corso attraverso l'acqua più liscia
ai navicanti e 'ntenerisce il core,"la piccola corteccia del mio spirito ora arrampica la sua vela,"
lo dì c'han detto ai dolci amici addio;,lasciando alle spalle quel mare crudele.
e che lo novo peregrin d'amore,"Ora canterò il secondo regno,"
"punge, se ode squilla di lontano","là dove l'anima dell'uomo è purificata,"
che paia il giorno pianger che si more;,resa degna di ascendere al Cielo.
quand'io incominciai a render vano,"Qui dai morti la poesia si alzi,"
l'udire e a mirare una de l'alme,"O Muse sacre, da quando sono vostra."
"surta, che l'ascoltar chiedea con mano.",Lasciate che Calliope si alzi.
"Ella giunse e levò ambo le palme,",per accompagnare la mia canzone con quegli stessi accordi
"ficcando li occhi verso l'orïente,",la cui forza colpì così le miserabili magpie
come dicesse a Dio: 'D'altro non calme'.,"che, ascoltando, hanno perso ogni speranza di perdono."
'Te lucis ante' sì devotamente,"Colore dolce dello zaffiro orientale,"
"le uscìo di bocca e con sì dolci note,",aleggiando nell'aspetto calmo e tranquillo
che fece me a me uscir di mente;,"d'aria intervenente, pura all'orizzonte,"
e l'altre poi dolcemente e devote,mi sono compiaciuto ancora una volta dei miei occhi
"seguitar lei per tutto l'inno intero,",non appena ho lasciato l'aria morbosa
avendo li occhi a le superne rote.,che aveva afflitto sia il mio petto che gli occhi.
"Aguzza qui, lettor, ben li occhi al vero,","Il pianeta giusto che incoraggia l'amore,"
"ché 'l velo è ora ben tanto sottile,","sorridente, illuminato a est,"
certo che 'l trapassar dentro è leggero.,velando i pesci nel suo treno.
Io vidi quello essercito gentile,"Mi voltai a destra e, fissando la mia attenzione"
"tacito poscia riguardare in sùe,","sull'altro polo, ho visto quattro stelle"
"quasi aspettando, palido e umìle;","non visti, ma dai primi sulla terra."
e vidi uscir de l'alto e scender giùe,Il cielo stesso sembrava gioire
"due angeli con due spade affocate,",nel loro splendente luccichio. O vedova
tronche e private de le punte sue.,"regione del nord, negata quella vista!"
Verdi come fogliette pur mo nate,"Una volta che ho attirato il mio sguardo da loro,"
"erano in veste, che da verdi penne",girare a malapena verso l'altro polo
percosse traean dietro e ventilate.,"dove era posta la costellazione del fiume,"
"L'un poco sovra noi a star si venne,","Ho visto accanto a me un vecchio, da solo,"
"e l'altro scese in l'opposita sponda,",che dal suo aspetto era così meritevole di rispetto
sì che la gente in mezzo si contenne.,che nessun figlio deve di più a suo padre.
Ben discernëa in lor la testa bionda;,"La sua barba era lunga e striata di bianco,"
"ma ne la faccia l'occhio si smarria,","come i suoi capelli, che cadde"
come virtù ch'a troppo si confonda.,in doppi fili fino al petto.
"“Ambo vegnon del grembo di Maria”,",I raggi di quelle quattro stelle sante
"disse Sordello, “a guardia de la valle,",adornava il suo viso con tanta luce
per lo serpente che verrà vie via”.,Sembrava splendere con la luminosità del sole.
"Ond'io, che non sapeva per qual calle,","Quali anime sei tu per essere fuggito dall'eterna prigione,"
"mi volsi intorno, e stretto m'accostai,",arrampicarsi contro il ruscello oscuro e nascosto?
"tutto gelato, a le fidate spalle.","chiese, scuotendo quelle venerate serrature."
E Sordello anco: “Or avvalliamo omai,'Chi era la tua guida o chi la tua lanterna
"tra le grandi ombre, e parleremo ad esse;",per condurvi fuori da quella notte profonda
grazïoso fia lor vedervi assai”.,quale ripida la valle dell'Inferno nelle tenebre?
"Solo tre passi credo ch'i' scendesse,","Le leggi dell'abisso sono così infrante,"
"e fui di sotto, e vidi un che mirava","o è stato fatto un nuovo decreto in cielo,"
"pur me, come conoscer mi volesse.","che, dannazione, stai davanti alle mie scogliere?"""
"Temp'era già che l'aere s'annerava,",Il mio capo mi ha poi contattato.
ma non sì che tra li occhi suoi e ' miei,e con le sue parole e segni e con le sue mani
non dichiarisse ciò che pria serrava.,"mi ha fatto mostrare riverenza con il ginocchio e la fronte,"
"Ver' me si fece, e io ver' lui mi fei:","Allora gli rispose: ""Non sono venuto da solo."
"giudice Nin gentil, quanto mi piacque",Una donna discesa dal Cielo e su sua richiesta
quando ti vidi non esser tra ' rei!,Ho prestato a quest'uomo compagnia e aiuto.
Nullo bel salutar tra noi si tacque;,Ma siccome è la tua volontà che dico chiaramente
poi dimandò: “Quant'è che tu venisti,"la vera condizione della nostra presenza qui,"
a piè del monte per le lontane acque?”.,Non puo' essere che io neghi il tuo desiderio.
"“Oh!”, diss'io lui, “per entro i luoghi tristi","Quest'uomo non ha ancora visto il suo ultimo tramonto,"
"venni stamane, e sono in prima vita,",ma attraverso la sua follia era così vicino ad esso
"ancor che l'altra, sì andando, acquisti”.",Il suo tempo era quasi finito.
"E come fu la mia risposta udita,","- Gli fui mandato, come ho detto,"
Sordello ed elli in dietro si raccolse,per la sua liberazione.
come gente di sùbito smarrita.,Ma questo poteva essere salvato.
L'uno a Virgilio e l'altro a un si volse,Gli ho mostrato tutta la razza colpevole.
"che sedea lì, gridando: “Sù, Currado!",e ora intende fargli vedere quegli spiriti
vieni a veder che Dio per grazia volse”.,che si purificano sotto la tua responsabilità.
"Poi, vòlto a me: “Per quel singular grado",Come l'ho condotto ci metterei molto a dirlo.
che tu dei a colui che sì nasconde,Scendendo dall'alto un potere mi aiuta
"lo suo primo perché, che non lì è guado,","per portarlo qui, perché possa vederti e sentirti."
"quando sarai di là da le larghe onde,","Che possiate dare il benvenuto al suo arrivo,"
dì a Giovanna mia che per me chiami,"dal momento che è in cerca di libertà, che è così caro,"
là dove a li 'nnocenti si risponde.,come ben sa chi dona la sua vita per essa.
"Non credo che la sua madre più m'ami,","Lo sai bene, dalla morte a Utica."
"poscia che trasmutò le bianche bende,","non sembrava amaro, là dove te ne sei andato"
"le quai convien che, misera!, ancor brami.",l'abito che splenderà in quel grande giorno.
Per lei assai di lieve si comprende,"'Non da noi sono gli eterni editti rotti,"
"quanto in femmina foco d'amor dura,","perché quest'uomo vive e Minos non mi lega,"
se l'occhio o 'l tatto spesso non l'accende.,ma io sono del cerchio dove la tua Marcia
Non le farà sì bella sepultura,"'Implora con i suoi occhi casti, o santo seno,"
"la vipera che Melanesi accampa,",che pensi ancora a lei come a te.
com'avria fatto il gallo di Gallura”.,"Per amore di lei, allora, ti supplico,"
"Così dicea, segnato de la stampa,",Permettici di passare attraverso i tuoi sette regni.
"nel suo aspetto, di quel dritto zelo",Le riferiro' la sua gentilezza...
che misuratamente in core avvampa.,"se degni di essere menzionato qui di seguito."""
"Li occhi miei ghiotti andavan pur al cielo,",Marcia era cosi' contenta dei miei occhi mentre ero ancora viva.
"pur là dove le stelle son più tarde,","Disse: ""Qualunque favore"
sì come rota più presso a lo stelo.,"Mi ha cercato, l'ho concesso."
"E 'l duca mio: “Figliuol, che là sù guarde?”.",'Ora che abita al di là del flusso malvagio
E io a lui: “A quelle tre facelle,"non può più muovermi,"
di che 'l polo di qua tutto quanto arde”.,secondo la legge fatta alla mia liberazione.
Ond'elli a me: “Le quattro chiare stelle,"Ma se, come dici tu, una donna del Cielo"
"che vedevi staman, son di là basse,","si muove e ti dirige, non c'è bisogno di adulazione."
e queste son salite ov'eran quelle”.,Basta che lo chiedi a suo nome.
"Com'ei parlava, e Sordello a sé il trasse","Vai allora, assicurati di cingerlo."
dicendo: “Vedi là 'l nostro avversaro”;,"con la canna dritta e il suo viso bagnato,"
e drizzò il dito perché 'n là guardasse.,"per cancellare tutte le tracce di contaminazione da esso,"
Da quella parte onde non ha riparo,"""perché non sarebbe opportuno apparire,"
"la picciola vallea, era una biscia,","i suoi occhi ancora oscurati da ogni nebbia,"
forse qual diede ad Eva il cibo amaro.,"davanti al ministro, il primo dal Paradiso."
"Tra l'erba e ' fior venìa la mala striscia,","'Questa piccola isola, nel suo punto più basso,"
"volgendo ad ora ad or la testa, e 'l dosso","là dove le onde l'hanno battuto,"
leccando come bestia che si liscia.,cresce canne nel fango morbido e plaiant.
"Io non vidi, e però dicer non posso,","Non c'è altra pianta che possa fogliare,"
come mosser li astor celestïali;,"o indurire a sopportare,"
ma vidi bene e l'uno e l'altro mosso.,senza soccombere alle onde d'urto.
"Sentendo fender l'aere a le verdi ali,","Dopo che avrai finito, non tornare da questa parte."
"fuggì 'l serpente, e li angeli dier volta,","Il sole, ora che sorge, rivelerà"
suso a le poste rivolando iguali.,"una salita più facile per raggiungere il picco."""
L'ombra che s'era al giudice raccolta,"Con quello scomparve, e mi alzai in piedi,"
"quando chiamò, per tutto quello assalto","Senza parole. Avvicinandosi al mio capo,"
punto non fu da me guardare sciolta.,Gli ho rivolto gli occhi addosso.
“Se la lucerna che ti mena in alto,"Iniziò: ""Figlio mio, segui i miei passi."
truovi nel tuo arbitrio tanta cera,"Voltiamoci, per queste pendici pianeggianti"
"quant'è mestiere infino al sommo smalto”,","da qui, fino al limite più basso."""
"cominciò ella, “se novella vera","Dawn stava sorpassando l'oscurità dell'ora,"
di Val di Magra o di parte vicina,"che fuggirono prima di esso, e vidi e conobbi"
"sai, dillo a me, che già grande là era.",la lontana tremante del mare.
Fui chiamato Currado Malaspina;,"Siamo andati lungo la pianura solitaria,"
"non son l'antico, ma di lui discesi;",come qualcuno che ha perso la strada
a' miei portai l'amor che qui raffina”.,e pensa che si allontana finché non trova la strada.
"“Oh!”, diss'io lui, “per li vostri paesi",Quando siamo arrivati in un luogo dove la rugiada
già mai non fui; ma dove si dimora,può tenere il proprio contro il sole
per tutta Europa ch'ei non sien palesi?,"perché è protetto da una brezza,"
"La fama che la vostra casa onora,",il mio padrone spalanca le sue mani
"grida i segnori e grida la contrada,",dolcemente sull'erba.
sì che ne sa chi non vi fu ancora;,"E io, che ho capito cosa voleva dire,"
"e io vi giuro, s'io di sopra vada,",ha alzato le mie guance macchiate di lacrime
che vostra gente onrata non si sfregia,e ha restaurato il colore
del pregio de la borsa e de la spada.,L'inferno mi aveva oscurato.
"Uso e natura sì la privilegia,",Ora siamo arrivati alla riva vuota.
"che, perché il capo reo il mondo torca,",Su quelle acque nessun uomo ha mai navigato
sola va dritta e 'l mal cammin dispregia”.,che poi sperimentò il suo ritorno.
Ed elli: “Or va; che 'l sol non si ricorca,Lì mi cinse come piaceva ad un altro.
sette volte nel letto che 'l Montone,Che meraviglia era che l'umile pianta
"con tutti e quattro i piè cuopre e inforca,",Scelse di andare a prenderlo subito.
che cotesta cortese oppinïone,proprio nel luogo dove l'aveva strappata.
