Original,Translate_IT
"Noi eravamo al sommo de la scala,",Avevamo raggiunto la cima delle scale
dove secondamente si risega,dove ancora una volta la montagna la cui salita
lo monte che salendo altrui dismala.,libera l'uomo dal peccato è stato indentato.
Ivi così una cornice lega,"Lì, come nel caso della prima terrazza,"
"dintorno il poggio, come la primaia;","una seconda terrazza corre intorno al pendio,"
se non che l'arco suo più tosto piega.,tranne che descrive un arco più nitido.
Ombra non lì è né segno che si paia:,Nessuna effigia c'è e nessun contorno:
parsi la ripa e parsi la via schietta,"la riva è visibile, il sentiero nudo..."
col livido color de la petraia.,Solo il colore livido della roccia cruda.
"“Se qui per dimandar gente s'aspetta”,","""Se aspettiamo qui per informarci"
"ragionava il poeta, “io temo forse",di quelli che passano - disse il poeta - temo
che troppo avrà d'indugio nostra eletta”.,"la nostra scelta di percorso può essere ritardata troppo a lungo."""
Poi fisamente al sole li occhi porse;,Poi ha fissato gli occhi sul sole;
"fece del destro lato a muover centro,","lasciando che il suo lato destro serva a guidare il suo movimento,"
e la sinistra parte di sé torse.,Ha girato a sinistra e ha cambiato direzione.
“O dolce lume a cui fidanza i' entro,"""O dolce luce, attraverso la fiducia nella quale entro"
"per lo novo cammin, tu ne conduci”,","su questa nuova via, ci conduca qui"""
"dicea, “come condur si vuol quinc'entro.","Disse: ""Perché gli uomini hanno bisogno di una guida in questo luogo."
"Tu scaldi il mondo, tu sovr'esso luci;",Riscaldi il mondo e lo illumini;
"s'altra ragione in contrario non ponta,","a meno che un Potere superiore non ci stimoli altrove,"
esser dien sempre li tuoi raggi duci”.,"i tuoi raggi devono essere sempre le guide che guidano."""
"Quanto di qua per un migliaio si conta,",Avevamo già viaggiato fino a lì.
"tanto di là eravam noi già iti,","come dovremmo pensare qui per essere un miglio,"
"con poco tempo, per la voglia pronta;","e lo ha fatto in breve tempo - la nostra volontà era ansioso,"
"e verso noi volar furon sentiti,","quando udimmo gli spiriti mentre volavano verso di noi,"
"non però visti, spiriti parlando",anche se non potevano essere visti-spiriti pronunciando
a la mensa d'amor cortesi inviti.,inviti cortesi al tavolo dell'amore.
La prima voce che passò volando,La prima voce che volò chiamò ad alta voce:
"'Vinum non habent' altamente disse,","""Vinum non habitent,"" e dietro di noi che"
e dietro a noi l'andò reïterando.,La stessa voce ha ribadito il suo esempio.
E prima che del tutto non si udisse,"E mentre quella voce si allontanava,"
"per allungarsi, un'altra 'I' sono Oreste'","Finalmente è sbiadito, un altro ha pianto:"
"passò gridando, e anco non s'affisse.","""Io sono Oreste."" Anche questo non si è fermato."
"“Oh!”, diss'io, “padre, che voci son queste?”.","""Che voci sono queste, padre?"" furono le mie parole;"
"E com'io domandai, ecco la terza","e come gli ho chiesto questo, ho sentito un terzo"
dicendo: 'Amate da cui male aveste'.,"Di': ""Amate coloro dai quali siete stati feriti."""
E 'l buon maestro: “Questo cinghio sferza,"E il mio buon padrone disse: ""Il peccato dell'invidia"
"la colpa de la invidia, e però sono","è flagellato all'interno di questo cerchio; così, le corde"
tratte d'amor le corde de la ferza.,che formano la frusta sfrangiante sono plied dall'amore.
Lo fren vuol esser del contrario suono;,"I suoni dell'invidia punita, dell'invidia bloccata,"
"credo che l'udirai, per mio avviso,","sono diversi; se io giudico giusto, si sentirà"
prima che giunghi al passo del perdono.,quei suoni prima di raggiungere il passo del perdono.
"Ma ficca li occhi per l'aere ben fiso,",Ma fa' che i tuoi occhi siano sistemati con attenzione.
"e vedrai gente innanzi a noi sedersi,","e, attraverso l'aria, vedrete la gente seduta"
e ciascun è lungo la grotta assiso”.,"davanti a noi, tutti sulla terrazza di pietra."""
Allora più che prima li occhi apersi;,Ho aperto piu' di prima i miei occhi.
"guarda'mi innanzi, e vidi ombre con manti","Ho guardato davanti a me, e ho visto le sfumature"
al color de la pietra non diversi.,con manti che condividevano il loro colore con le rocce.
"E poi che fummo un poco più avanti,",E una volta che ci siamo allontanati un po' di piu'...
udia gridar: 'Maria òra per noi':,"Ho sentito il grido di ""Maria, prega per noi,"""
gridar 'Michele' e 'Pietro' e 'Tutti santi'.,"e poi sentito, ""Michael,"" ""Peter,"" e ""Tutti i santi."""
Non credo che per terra vada ancoi,Penso che nessun uomo ora cammini sulla terra
"omo sì duro, che non fosse punto",che è così difficile che non sarebbe stato
per compassion di quel ch'i' vidi poi;,trafitto dalla compassione per quello che ho visto dopo;
"ché, quando fui sì presso di lor giunto,",perché quando mi ero avvicinato abbastanza per vedere
"che li atti loro a me venivan certi,","chiaramente il modo in cui hanno pagato la pena,"
per li occhi fui di grave dolor munto.,la forza del dolore mi ha strappato le lacrime dagli occhi.
"Di vil ciliccio mi parean coperti,",Quelle anime... Sembravano nascoste in un pelo grossolano.
"e l'un sofferia l'altro con la spalla,","spalla di un altro servito ogni ombra come puntello,"
e tutti da la ripa eran sofferti.,e tutti furono rinforzati dalle rocce;
"Così li ciechi a cui la roba falla,",così appaiono i ciechi che devono mendicare
"stanno a' perdoni a chieder lor bisogna,","nei giorni del perdono per supplicare ciò di cui hanno bisogno,"
"e l'uno il capo sopra l'altro avvalla,","ciascuno piegando la testa indietro e verso l'altro,"
"perché 'n altrui pietà tosto si pogna,",che tutti quelli che guardano il tocco della compassione
"non pur per lo sonar de le parole,",non solo attraverso le parole che supplicherebbero
ma per la vista che non meno agogna.,"ma attraverso la vista, che non può-meno-suggerire."
"E come a li orbi non approda il sole,","E come, per i ciechi, non appare il sole,"
"così a l'ombre quivi, ond'io parlo ora,","così alle ombre delle quali ora parlo,"
luce del ciel di sé largir non vole;,la luce del cielo non si dona;
ché a tutti un fil di ferro i cigli fóra,per trafori e cuciture in filo di ferro
"e cusce sì, come a sparvier selvaggio","i coperchi di tutte quelle tonalità, come falchi incontaminati"
si fa però che queto non dimora.,"sono gestiti, per non, troppo irrequieto, volano via."
"A me pareva, andando, fare oltraggio,",Mi è sembrata una grave scortesia.
"veggendo altrui, non essendo veduto:","per me, andando, per vedere e non essere visto;"
per ch'io mi volsi al mio consiglio saggio.,per questo mi rivolgei al mio saggio consigliere.
Ben sapev'ei che volea dir lo muto;,"Sapeva abbastanza bene cosa io, anche se muto, intendevo;"
"e però non attese mia dimanda,","e così non ha aspettato la mia richiesta,"
"ma disse: “Parla, e sie breve e arguto”.","ma disse: ""Parla, e sii breve e al punto."""
Virgilio mi venìa da quella banda,"Virgil era alla mia destra, lungo l'esterno,"
"de la cornice onde cader si puote,",più vicino alla terrazza-bordo-no parapetto
perché da nulla sponda s'inghirlanda;,era lì per impedire che un uomo cadesse;
da l'altra parte m'eran le divote,e dall'altra parte c'erano i devoti
"ombre, che per l'orribile costura","ombre; attraverso i loro occhi cuciti così atrocemente,"
"premevan sì, che bagnavan le gote.",quegli spiriti forzarono le lacrime che bagnavano le loro guance.
"Volsimi a loro e: “O gente sicura”,","Mi rivolgei a loro, e ""Tu che puoi essere sicuro,"""
"incominciai, “di veder l'alto lume","Allora ho cominciato, ""di vedere quella luce alta"
"che 'l disio vostro solo ha in sua cura,","che è l'unico oggetto della tua brama,"
se tosto grazia resolva le schiume,"può, nella vostra coscienza, tutta l'impurità"
di vostra coscïenza sì che chiaro,"presto sarà sciolto per grazia, in modo che il flusso"
"per essa scenda de la mente il fiume,",del flusso di memoria attraverso di esso limpidi;
"ditemi, ché mi fia grazioso e caro,","mi dica, perché darò il benvenuto a queste belle parole,"
s'anima è qui tra voi che sia latina;,se tra di voi c'è un'anima italiana;
e forse lei sarà buon s'i' l'apparo”.,"Se lo so, allora forse posso aiutarlo."""
"“O frate mio, ciascuna è cittadina","""Fratello mio, ognuno di noi è cittadino"
d'una vera città; ma tu vuo' dire,di una vera città: quello che volevi dire
che vivesse in Italia peregrina”.,"era ""uno che viveva in Italia come pellegrino."""
Questo mi parve per risposta udire,La mia udienza ha posto il punto da cui questa risposta
"più innanzi alquanto che là dov'io stava,","era venuto un po 'di avanti di me; quindi,"
ond'io mi feci ancor più là sentire.,"Mi sono fatto sentire più avanti; muovendomi,"
Tra l'altre vidi un'ombra ch'aspettava,Ho visto un'ombra tra gli altri che guardavano
"in vista; e se volesse alcun dir 'Come?',",Aspettante; e se c'è qualcuno dovrebbe chiedere come-
lo mento a guisa d'orbo in sù levava.,Il mento e' stato sollevato come quello di un cieco.
"“Spirto”, diss'io, “che per salir ti dome,","""Spirito,"" ho detto, ""che si sono sottomessi"
"se tu se' quelli che mi rispondesti,","perché tu possa salire, se sei tu che hai risposto,"
fammiti conto o per luogo o per nome”.,"allora fammi sapere per il tuo posto o nome."""
"“Io fui sanese”, rispuose, “e con questi","""Ero un senese,"" rispose, ""e"
"altri rimendo qui la vita ria,","con gli altri qui ho riparato la mia vita malvagia,"
lagrimando a colui che sé ne presti.,piangendo a Lui che Egli stesso ci concede.
"Savia non fui, avvegna che Sapìa","Non ero sapiente, anche se mi chiamavano Sapia;"
"fossi chiamata, e fui de li altrui danni",e mi sono rallegrato molto di più per il dolore degli altri
più lieta assai che di ventura mia.,che per la mia buona fortuna. E per timore che tu
"E perché tu non creda ch'io t'inganni,","dovrei pensare di averti ingannato, ascoltare e giudicare"
"odi s'i' fui, com'io ti dico, folle,","se non lo fossi, come ti ho detto, pazzo"
già discendendo l'arco d'i miei anni.,quando i miei anni 'arco aveva raggiunto la sua parte verso il basso.
Eran li cittadin miei presso a Colle,"I miei concittadini erano vicini a Colle,"
"in campo giunti co' loro avversari,","dove si erano uniti alla battaglia con i loro nemici,"
e io pregava Iddio di quel ch'e' volle.,e pregai Dio per quello che aveva voluto.
Rotti fuor quivi e vòlti ne li amari,"Lì furono instradati, battuti, travolti"
"passi di fuga; e veggendo la caccia,",lungo i sentieri acerrimi di fuga; e vedendo
"letizia presi a tutte altre dispari,","che inseguivo, provai gioia incomparabile,"
"tanto ch'io volsi in sù l'ardita faccia,",così ho alzato il mio viso audace
"gridando a Dio: ""Omai più non ti temo!"",","e gridò a Dio: ""Ora non ti temo più!."""
come fé 'l merlo per poca bonaccia.,Cosi' come il merlo dopo un breve bel tempo.
Pace volli con Dio in su lo stremo,Ho cercato la pace con Dio alla fine della mia vita.
de la mia vita; e ancor non sarebbe,la pena che devo per il peccato non sarebbe
"lo mio dover per penitenza scemo,",essere ridotto ora dalla penitenza non aveva
"se ciò non fosse, ch'a memoria m'ebbe",uno che era addolorato per me perché
"Pier Pettinaio in sue sante orazioni,",di carità in lui-Pier Pettinaio-
a cui di me per caritate increbbe.,Mi ha ricordato nelle sue devote petizioni.
"Ma tu chi se', che nostre condizioni","Ma chi sei tu, che metti in dubbio la nostra condizione"
"vai dimandando, e porti li occhi sciolti,","mentre tu vai avanti, i cui occhi... se io giudicassi giusto..."
"sì com'io credo, e spirando ragioni?”.","non sono stati cuciti, chi usa il respiro per parlare?"""
"“Li occhi”, diss'io, “mi fieno ancor qui tolti,","""I miei occhi,"" dissi, ""mi saranno negati qui,"
