Original,Translate_IT
"Al tornar de la mente, che si chiuse","Ricuperando le mie menti, dopo il fallimento"
"dinanzi a la pietà d'i due cognati,",che mi venne per pietà per questi due innamorati
"che di trestizia tutto mi confuse,","e che mi fece sprofondare nel loro stesso dolore,"
novi tormenti e novi tormentati,Vivo intorno a me molti altri tormenti.
"mi veggio intorno, come ch'io mi mova","e altri tormentati, estendendosi così lontano"
"e ch'io mi volga, e come che io guati.",Potevo voltare gli occhi e guardare.
"Io sono al terzo cerchio, de la piova",Mi trovavo nel terzo cerchio.
"etterna, maladetta, fredda e greve;",castigato dalla pioggia eterna e ghiacciata
regola e qualità mai non l'è nova.,che non cessa mai di cadere in questo luogo.
"Grandine grossa, acqua tinta e neve",La grande grandine e l'acqua che si mescolano alla neve
per l'aere tenebroso si riversa;,"ricadono senza tregua nell'aria carica di nero,"
pute la terra che questo riceve.,Trasformando in palude la terra empuantia.
"Cerbero, fiera crudele e diversa,","Cerbero guarda là, bestia strana e crudele,"
con tre gole caninamente latra,abbaiare come un cane dal suo triplo gosier
sovra la gente che quivi è sommersa.,contro le persone che si tuffano nelle acque di là.
"Li occhi ha vermigli, la barba unta e atra,","Ha gli occhi di brace e il mento soffice,"
"e 'l ventre largo, e unghiate le mani;",un enorme petto e zampe screpolate
graffia li spirti ed iscoia ed isquatra.,"di cui batte gli spiriti, i lacerati e scortica."
Urlar li fa la pioggia come cani;,come gli animali gridano sotto la pioggia;
de l'un de' lati fanno a l'altro schermo;,Gli sfortunati golosi si coprono dei loro corpi
volgonsi spesso i miseri profani.,"e, per proteggersi, si voltano spesso."
"Quando ci scorse Cerbero, il gran vermo,","Appena ci vide, il grande drago Cerbero"
le bocche aperse e mostrocci le sanne;,"aprì la sua triplice bocca e ci fece vedere le sue zanne,"
non avea membro che tenesse fermo.,mentre un lungo brivido percorreva tutto il suo corpo.
"E 'l duca mio distese le sue spanne,","La mia guida però stese le sue due mani,"
"prese la terra, e con piene le pugna",raccolse dalla terra e da manici pieni
la gittò dentro a le bramose canne.,L’aveva buttata in quelle polpette.
"Qual è quel cane ch'abbaiando agogna,","Come il cane rabbrividisce vedendolo mangiare,"
"e si racqueta poi che 'l pasto morde,",e si placa non appena morde alla pastura
"ché solo a divorarlo intende e pugna,","e guarda solo lei, abbandonando il resto,"
cotai si fecer quelle facce lorde,Improvvisamente si placarono le tre terrificanti teste.
"de lo demonio Cerbero, che 'ntrona","di Cerbero, demone che fa così paura alle anime,"
"l'anime sì, ch'esser vorrebber sorde.",che avrebbero voluto cento volte di più essere sordi.
Noi passavam su per l'ombre che adona,Camminavamo in mezzo alle ombre che fustigavano
"la greve pioggia, e ponavam le piante","questa pioggia opprimente, e noi mettevamo i nostri piedi"
sovra lor vanità che par persona.,sulla loro vana apparenza in cui si crede di vedere dei corpi.
"Elle giacean per terra tutte quante,","giacevano a terra, le une sulle altre;"
"fuor d'una ch'a seder si levò, ratto","Una di loro si alzò subito,"
ch'ella ci vide passarsi davante.,quando ci vide arrivare da lei.
