Original,Translate_IT_1
"Tornando al proposito, dico che in questo verso che comincia: Trova contraro tal che lo distrugge, intendo manifestare quello che dentro a me l'anima mia ragionava, cioè l'antico pensiero contra lo nuovo. E prima brievemente manifesto la cagione del suo lamentevole parlare, quando dico: Trova contraro tal che lo distrugge l'umil pensero che parlar mi sòle d'un'angela che 'n cielo è coronata. Questo è quello speziale pensiero, del quale detto è di sopra che solea «esser vita dello cor dolente».","Ritornando al tema principale, dichiaro che nell'inizio della stanza L'umile pensiero che parlava il mio scopo è quello di trasmettere ciò che la mia anima ha detto in me, cioè ciò che il vecchio pensiero ha detto contro il nuovo. Prima di tutto spiego brevemente la causa delle sue parole piaghevoli, quando dico: L'umile pensiero che mi parlava di un angelo incoronato in cielo trova in questo un avversario fatale. Queste parole sono pronunciate da quel particolare pensiero che ho detto sopra che il mio cuore dolente ha usato per trarre la sua vita da esso."
"Poi quando dico: L'anima piange, sì ancor len dole, manifesto l'anima mia essere ancora dalla sua parte e con tristizia parlare; e dico che dice parole lamentandosi, quasi come si maravigliasse della sùbita transmutazione, dicendo: Oh lassa a me, come si fugge questo pietoso che m'ha consolata! Ben può dire 'consolata', ché nella sua grande perdita questo pensiero che in cielo salia, l'avea data molta consolazione.","Quando continuo a dire: L'anima si lamenta, così intensamente si addolora ancora di quel pensiero, io spiego che la mia anima è ancora dalla parte del primo, e parla con tristezza; si lamenta la sua condizione, come se meravigliarsi del cambiamento improvviso, dove dice: Che dolore è il mio: come lei fugge, questo compassionevole che mi ha consolato! Ebbene, può dire consolato, perché quando la mia anima ha sofferto la sua grande perdita questo pensiero che salirebbe al cielo lo ha portato profonda consolazione."
"Poi appresso, ad iscusa di sé dico che si volge tutto lo mio pensiero, cioè l'anima, della quale dico «questa affannata», e parla contra li occhi; e questo si manifesta quivi: De li occhi miei dice questa affannata. E dico ch'ella dice di loro e contra loro tre cose.","Dico allora che il mio pensiero più profondo, cioè la mia anima (parlato qui come questo stanco), si alzò a sua difesa, e inveished contro i miei occhi; lo descrivo alle parole: Dei miei occhi questo stanco dice."
"La prima è che biastemmia l'ora che questa donna li vide. E qui si vuol sapere che, avegna che più cose nell'occhio a un'ora possano venire, veramente quella che viene per retta linea nella punta della pupilla, quella veramente si vede e nella imaginativa si suggella solamente.","La mia anima ha tre cose da dire sui miei occhi, tre cariche da mettere contro di loro. In primo luogo, maledice l'ora in cui questa signora li ha visti. Qui dovrebbe essere spiegato che anche se molte cose possono entrare nell'occhio in una sola volta, è in realtà quello che viene lungo una linea retta nella punta stessa dell'alunno che è realmente visto, e quello solo che si impregna sull'immaginazione."
"E questo è però che 'l nervo per lo quale corre lo spirito visivo, è diritto a quella parte, e però veramente l'occhio l'altro occhio non può guardare, sì che esso non sia veduto da lui; ché, sì come quello che mira riceve la forma nella pupilla per retta linea, così per quella medesima linea la sua forma se ne va in quello ch'ello mira; e molte volte, nel dirizzare di questa linea, discocca l'arco di colui al quale ogni arme è leggiere. Però quando dico: «che tal donna li vide», è tanto a dire quanto che li occhi suoi e li miei si guardaro.","La ragione di questo è che il nervo, lungo il quale il potere visivo viaggia, si dirige in quella direzione; così infatti un occhio non può guardare un altro occhio senza essere visto da esso, perché proprio come l'occhio che guarda riceve la forma nella sua pupilla da lungo una linea retta, così la sua forma esce lungo quella stessa linea nell'occhio su cui sta guardando. E spesso quando gli occhi sono diretti lungo questa linea particolare una freccia è lasciata volare da colui che fa luce lavoro di ogni difesa. Così, quando dico che questa signora li vide questo è lo stesso come dire che i suoi occhi e i miei guardavano l'uno nell'altro."
"La seconda cosa che dice, si è che riprende la sua disobedienza, quando dice: E perché non credeano a me di lei? Poi procede alla terza cosa, e dice che non dee sé riprendere di provedimento, ma loro di non ubbidire: però che dice che alcuna volta, di questa donna ragionando, dicesse: Nelli occhi di costei doverebbe esser virtù sopra me, se ella avesse aperta la via di venire; e questo dice quivi: Io dicea ben: nelli occhi di costei.","In secondo luogo, li rimprovera con disobbedienza, alle parole: O perché non hanno tenuto conto di quello che ho detto di lei? E poi continua a fare il terzo punto, dicendo che non dovrebbe incolpare se stessa, per qualche mancanza di lungimiranza, ma loro, per non obbedire, perché dichiara che di tanto in tanto, parlando di questa signora: ""Ai suoi occhi certamente ci sarebbe una potenza che non potrei resistere, se la strada fosse lasciata aperta per lei."" Dice questo alle parole: Ho detto loro: ""Senza dubbio, ai suoi occhi ...""."
"E bene si dee credere che l'anima mia conoscea la sua disposizione atta a ricevere l'atto di questa donna, e però ne temea; ché l'atto dell'agente si prende nel disposto paziente, sì come dice lo Filosofo nel secondo dell'Anima. E però, se la cera avesse spirito da temere, più temerebbe di venire allo raggio del sole che non farebbe la pietra, però che la sua disposizione riceve quello per più forte operazione.","Non ci dovrebbe essere il minimo dubbio che la mia anima ha riconosciuto che la sua disposizione era tale da essere prontamente influenzato dall'influenza di questa signora, e che proprio per questo motivo è andato nel timore di lei, perché l'influenza di qualsiasi agente produce il suo effetto in un soggetto che è disposto a riceverlo, come il filosofo dice in On the Soul. Quindi, se un pezzo di cera aveva la capacità di temere, avrebbe più paura di una pietra di essere esposto alla luce del sole, dal momento che la disposizione della cera è tale da essere più potentemente influenzato in tal modo."
"Ultimamente manifesta l'anima nel suo parlare la presunzione loro pericolosa essere stata, quando dice: E non mi valse ch'io ne fosse acorta, che non mirasser tal, ch'io ne son morta. Non là «mirasser», dice, colui di cui prima detto avea: «colui che le mie pari ancide». E così termina le sue parole; alle quali risponde lo novo pensiero, sì come nel seguente capitolo si dichiarerà.","Le parole dell'anima spiegano infine che l'insouciance dei suoi occhi aveva portato al pericolo, quando dice: Ma non mi ha fatto bene essere consapevole di questo: sono andati dritti avanti e guardato su di lei, e in tal modo hanno causato la mia morte; dicendo che hanno guardato su di lei, si riferisce a colui che aveva descritto in precedenza come colui che uccide tutti come me. Su questa nota si avvicinano le sue parole; a loro risponde il nuovo pensiero, come sarà raccontato nel capitolo seguente."
,
,
