Original,Translate_IT
"Imagini, chi bene intender cupe","Chi vuole capire quello che ho visto,"
"quel ch'i' or vidi - e ritegna l'image,","L'immagine si irriga e lascia l'immagine nella mente,"
"mentre ch'io dico, come ferma rupe -,","Ma io parlo, forte, come rocce, in piedi,"
quindici stelle che 'n diverse plage,Cinque stelle che si trovano sul fiume
lo cielo avvivan di tanto sereno,"Il cielo si trova in molte parti del mondo,"
che soperchia de l'aere ogne compage;,Così splendente che la loro luce scorre attraverso la nebbia;
imagini quel carro a cu' il seno,"Il carro che gira intorno al nostro polo,"
"basta del nostro cielo e notte e giorno,","e la sua volta vaga di giorno e di notte,"
sì ch'al volger del temo non vien meno;,Non minaccia di sparire durante il giro della diga;
imagini la bocca di quel corno,"Immagina ciò che la bocca del corno mostra,"
che si comincia in punta de lo stelo,"Questo inizia dall'asse celeste confini,"
"a cui la prima rota va dintorno,",Intorno alla quale la prima ruota non si ferma mai;
"aver fatto di sé due segni in cielo,","Pensa alle stelle in due corone,"
qual fece la figliuola di Minoi,Quello che si muove per l'esortazione
allora che sentì di morte il gelo;,"Alla morte di Arianna, brillare nel cielo,"
"e l'un ne l'altro aver li raggi suoi,","Circondate l'uno dall'altro,"
e amendue girarsi per maniera,"E girato entrambi in cerchio in questo modo,"
che l'uno andasse al primo e l'altro al poi;,"Che colui che precede, quello che segue,"
e avrà quasi l'ombra de la vera,Allora egli crede che un'ombra gli sia saggia
costellazione e de la doppia danza,"La vera costellazione, che è divisa in due,"
che circulava il punto dov'io era:,Il punto su cui stavo... e' che balla in cerchio.
"poi ch'è tanto di là da nostra usanza,","Perche' cio' che conosciamo gli sta dietro, fin qui..."
quanto di là dal mover de la Chiana,Come solo il chiana trasversale del rotolo
si move il ciel che tutti li altri avanza.,Il cielo piu' lontano e' veloce.
"Lì si cantò non Bacco, non Peana,","Là non si cantava da Bacco, da Apollo,"
"ma tre persone in divina natura,","No, tre in un solo Dio e uomo solo uno,"
e in una persona essa e l'umana.,Erano le canzoni che sparavano lì.
Compié 'l cantare e 'l volger sua misura;,Sang e danza dell'Associazione Sacra
"e attesersi a noi quei santi lumi,","E 'stato compiuto, si è girato verso di noi, di ansietà"
felicitando sé di cura in cura.,"Alla ricerca, eterna felicità di questo essere."
Ruppe il silenzio ne' concordi numi,E la luce che sento alzare la voce
poscia la luce in che mirabil vita,In un cerchio di concordia che mi ha preceduto
"del poverel di Dio narrata fumi,",Racconta la vita miracolosa al povero guarito.
"e disse: “Quando l'una paglia è trita,","Mi disse: ""L'unica paglia è vuota"
"quando la sua semenza è già riposta,","E custodisce i semi, solo sgorga"
a batter l'altra dolce amor m'invita.,"Di amore dolce, ti sto tremando ancora di più."
Tu credi che nel petto onde la costa,Credi: il petto da cui è estratto lo strappo
si trasse per formar la bella guancia,"Per il tessuto della donna, il cui palato dopo"
"il cui palato a tutto 'l mondo costa,","Il mondo intero è venuto così in alto,"
"e in quel che, forato da la lancia,","Colui che, trafiggendo la lancia,"
"e prima e poscia tanto sodisfece,","Continuava a portare grandi benedizioni,"
"che d'ogne colpa vince la bilancia,","Che ha infranto il potere di ogni peccato,"
quantunque a la natura umana lece,"Sii ogni luce che mai rida all'uomo,"
"aver di lume, tutto fosse infuso","E di cui è capace, pieno d'inganno"
da quel valor che l'uno e l'altro fece;,Di quella potenza che fece quella e questa;
"e però miri a ciò ch'io dissi suso,",E non vedevo l'ora di usare la parola:
quando narrai che non ebbe 'l secondo,Il quinto splendore è alla base più profonda
lo ben che ne la quinta luce è chiuso.,"La sapienza, come nessun altro, immersa."
"Or apri li occhi a quel ch'io ti rispondo,",Chiudete gli occhi del mio cliente.
e vedräi il tuo credere e 'l mio dire,Vedrai la mia parola e la tua fede
nel vero farsi come centro in tondo.,"In verità, come il centro del giro."
Ciò che non more e ciò che può morire,Quello che non muore... e quello che puo' morire...
non è se non splendor di quella idea,"È apparso solo come uno splendore dell'idea,"
"che partorisce, amando, il nostro Sire;","Quelli che, amorevole testimonianza, hanno inventato il nostro esercito."
ché quella viva luce che sì mea,Perché quella luce della vita che si è rivelata
"dal suo lucente, che non si disuna","L'eterno sorgente di luce, eternamente uno con lui,"
"da lui né da l'amor ch'a lor s'intrea,","E con l'amore, terzo, uno in loro,"
"per sua bontate il suo raggiare aduna,",Un tempo misericordioso i raggi del suo splendore
"quasi specchiato, in nove sussistenze,","Essi, come a specchio, mostrando in nove cieli,"
etternalmente rimanendosi una.,Nell'unione eterna di un essere.
Quindi discende a l'ultime potenze,"Tendendosi di là a forze finali,"
"giù d'atto in atto, tanto divenendo,","Diventare più debole poi la lucentezza di gradi in gradi,"
