Original,Translate_IT_1
"«Lo rege si letificherà in Dio, e saranno lodati tutti quelli che giurano in lui, però che serrata è la bocca di coloro che parlano le inique cose». Queste parole posso io qui veramente proponere; però che ciascuno vero rege dee massimamente amare la veritade. Onde è scritto nel libro di Sapienza: «Amate lo lume di sapienza, voi che siete dinanzi alli populi»; e lo lume di sapienza è essa veritade. Dico adunque che però si ralegrerà ogni rege che riprovata è la falsissima e dannosissima oppinione delli malvagi e ingannati uomini, che di nobilitade hanno infino a ora iniquamente parlato.","""Il re gioirà in Dio, e tutti coloro che commettono la loro vita a Lui saranno lodati, perché la voce di coloro che dicono il male è stata messa a tacere."" Io sono pienamente giustificato nel citare queste parole qui, poiché ogni vero re deve soprattutto amare la verità. Ecco perché è scritto nel Libro della Sapienza: ""Amate la luce della sapienza, voi che guidate i popoli,"" perché è la verità stessa che è la luce della sapienza. Dichiaro, quindi, che ogni re sarà lieto che l'opinione del tutto falsa e dannosa di uomini malvagi e sviati che finora hanno parlato perversamente sulla nobiltà è stata confutata."
"Convienesi [omai] procedere al trattato della veritade, secondo la divisione fatta di sopra nel terzo capitolo del presente trattato. Questa seconda parte adunque, che comincia: Dico ch'ogni vertù principalmente, intende diterminare d'essa nobilitade secondo la veritade; e partesi questa parte in due: ché nella prima s'intende mostrare che è questa nobilitade; nella seconda s'intende mostrare come conoscere si puote colui dov'ella è; e comincia questa parte seconda: L'anima cui adorna esta bontate.","E' ora opportuno continuare ad affrontare il vero parere in materia, secondo il metodo di procedura proposto nel terzo capitolo del presente trattato. Questa seconda parte, quindi, inizia: affermo che ogni virtù deriva alla fine. Questa parte è destinata a dimostrare che cosa è veramente la nobiltà. Essa ha due sezioni: l'obiettivo nella prima sezione è quello di mostrare che cosa costituisce la nobiltà; nella seconda è quello di mostrare come si può riconoscere la persona in cui si trova."
La prima parte ha due parti ancora: ché nella prima si cercano certe cose che sono mestiere a vedere la diffinizione di nobilitade; nella seconda si cerca della sua diffinizione; e comincia questa seconda parte: È gentilezza dovunqu'è vertute.,"La seconda sezione comincia: L'anima che questa bontà adorna. La prima stessa sezione ha due sottosezioni: la prima cerca di stabilire alcuni punti che sono preliminari essenziali per percepire la definizione di nobiltà; la seconda cerca di determinare che cosa questa definizione è. La seconda sottosezioni inizia: Ovunque la virtù è presente, così, anche, è nobiltà."
"A perfettamente intrare per lo trattato è prima da vedere due cose: l'una [è], che per questo vocabulo 'nobilitade' s'intende, solo semplicemente considerato; l'altra è, per che via sia da camminare a cercare la prenominata diffinizione.","Per metterci nella migliore posizione per capire ciò che il trattato sta dicendo, dobbiamo prima chiarire due punti: che cosa si intende con la parola nobiltà come termine puramente generale; e quale metodo dovrebbe essere utilizzato per stabilire la definizione appena detto. Contengo, quindi, sulla base di come la parola nobiltà è usata in comune, che significa in ogni essere la perfezione della propria natura particolare."
"Dico adunque che, se volemo riguardo avere alla comune consuetudine di parlare, per questo vocabulo 'nobilitade' s'intende 'perfezione di propia natura in ciascuna cosa'. Onde non pur dell'uomo è predicata, ma eziandio di tutte cose: ché l'uomo chiama nobile pietra, nobile pianta, nobile cavallo, nobile falcone, [e così] qualunque [cosa] in sua natura si vede essere perfetta. E però dice Salomone nello Ecclesiastes: «Beata la terra lo cui rege è nobile», che non è altro a dire, se non: lo cui rege è perfetto secondo la perfezione dell'animo e del corpo; e ciò si manifesta per quello che dice dinanzi quando dice: «Guai a te, terra, lo cui rege è pargolo», cioè non perfetto uomo: e non è pargolo uomo pur per etade, ma per costumi disordinati e per difetto di vita, sì come n'amaestra lo Filosofo nel primo dell'Etica.","È usato in questo senso non solo dell'umanità, ma di tutte le classi di cose, perché le persone chiamano nobile qualunque cosa sia una pietra, una pianta, un cavallo o un falco che è perfetto nella natura particolare che possiede. Questo significato si riflette nelle parole di Salomone in Ecclesiaste: ""Beato il paese il cui re è nobile,"" che è lo stesso come dire, il cui re è perfetto, possesso di perfezione dell'anima e del corpo. Lo stesso senso è chiaramente presente nel versetto precedente: ""Guai a te, o paese, il cui re è un bambino,"" cioè, mancando la perfezione dell'età adulta. (Posso dire che un uomo può essere un bambino non solo a causa dell'età, ma anche a causa della condotta immorale e di uno stile di vita superficiale, come il Filosofo rende evidente nell'Etica.)"
"Bene sono alquanti folli che credono che per questo vocabulo 'nobile' s'intenda 'essere da molti nominato e conosciuto', e dicono che viene da uno verbo che sta per conoscere, cioè 'nosco'. E questo è falsissimo; ché se ciò fosse, quali cose più fossero nomate e conosciute in loro genere, più sarebbero in loro genere nobili: e così la guglia di San Piero sarebbe la più nobile pietra del mondo; e Asdente, lo calzolaio da Parma, sarebbe più nobile che alcuno suo cittadino; e Albuino della Scala sarebbe più nobile che Guido da Castello di Reggio: che ciascuna di queste cose è falsissima. E però è falsissimo che 'nobile' vegna da 'conoscere', ma viene da 'non-vile'; onde 'nobile' è quasi 'non vile'.","Alcune persone, certamente, sono così sciocche da pensare che ciò che si intende con la parola ""nobile"" è ""essere ampiamente parlato e conosciuto""; sostengono che la parola proviene da una variante di conoscere, di sapere, cioè, nosco, lo so. Questo è del tutto falso, perché se questo caso sarebbe seguito che in qualsiasi classe di essere il più ampiamente qualcosa è stato parlato e conosciuto il più nobile sarebbe. Così l'obelisco di San Pietro sarebbe la pietra più nobile del mondo; Asdente, il ciottolatore di Parma, sarebbe più nobile di qualsiasi suo concittadini; e Albuino de la Scala sarebbe più nobile di Guido da Castello di Reggio; ma in realtà ciascuna di queste proposizioni è del tutto falso. È, allora, anche del tutto falso che ""nobile"" viene da concere. La vera etimologia non è vile, che significa ""non base""; di conseguenza, ""nobile"" è equivalente a ""non base."""
"Questa perfezione intende lo Filosofo nel settimo della Fisica quando dice: «Ciascuna [cosa] è massimamente perfetta quando tocca e aggiugne la sua vertude propia, e allora è massimamente secondo sua natura; onde allora lo circulo si può dicere perfetto quando veramente è circulo», cioè quando aggiugne la sua propia vertude; e allora è in tutta sua natura, e allora si può dire nobile circulo.","Il filosofo parla della perfezione in discussione quando dice nella Fisica: ""Ogni essere è perfetto nel più alto grado quando raggiunge e raggiunge il possesso impeccabile della qualità che gli è propria; quando ciò accade, esiste come realizzare la propria natura al più alto grado. Così un cerchio può essere chiamato perfetto quando è veramente un cerchio,"" cioè quando raggiunge il possesso impeccabile della qualità che gli appartiene. Quando ciò accade, esiste come realizzare la propria natura propria nella sua interezza, e può essere chiamato un cerchio nobile."
"E questo è quando in esso è uno punto, lo quale equalmente distante sia dalla circunferenza, [...........................] sua virtute parte per lo circulo; ché [lo circulo che] ha figura d'uovo non è nobile, [n]é quello che ha figura di presso che piena luna, però che non è in quello sua natura perfetta. E così manifestamente vedere si può che generalmente questo vocabulo, cioè 'nobilitade', dice in tutte cose perfezione di loro natura: e questo è quello che primamente si cerca[va] per meglio entrare nel trattato della parte che esponere s'intende.","Questo è il caso quando c'è un punto all'interno del cerchio che è esattamente equidistante dalla circonferenza, tale è la qualità propria di un cerchio. Quindi un cerchio che ha la forma di un uovo non è nobile; né un cerchio nobile che ha la forma di una luna quasi piena, poiché in esso la natura di un cerchio non è perfettamente realizzato. Dovrebbe essere chiaro, quindi, che ogni volta che attribuiamo nobiltà a qualcosa attribuiamo ad esso la perfetta realizzazione della sua particolare natura. Questo, quindi, è il primo punto che doveva essere esaminato per metterci in una posizione migliore per capire la parte del trattato con cui ora siamo interessati."
"Secondamente è da vedere come da camminare è a trovare la diffinizione dell'umana nobilitade, alla quale intende lo presente processo. Dico adunque che, con ciò sia cosa che in quelle cose che sono d'una spezie, sì come sono tutti li uomini, non si può per li principii essenziali la loro ottima perfezione diffinire, convienesi quella e diffinire e conoscere per li loro effetti.","Il secondo argomento da chiarire è come procedere per arrivare alla definizione della nobiltà umana, che è lo scopo della presente discussione. Poiché la massima perfezione degli esseri che appartengono ad una specie (come fanno tutti gli uomini) non può essere definita semplicemente facendo riferimento alle capacità fondamentali comuni alla specie, essa deve essere sia definita che riconosciuta attraverso gli effetti prodotti da tali capacità."
"E però si legge nel Vangelio di santo Mateo - quando dice Cristo: «Guardatevi dalli falsi profeti» -: «Alli frutti loro conoscerete quelli». E per lo cammino diritto è da vedere, questa diffinizione che cercando si vae, per li frutti: che sono morali vertù e intellettuali, delle quali essa nostra nobilitade è seme, sì come nella sua diffinizione sarà pienamente manifesto.","Ecco perché Cristo (come riporta il Vangelo di san Matteo) segue la sua esortazione ""Guardatevi dai falsi profeti"" con le parole: ""Con i loro frutti li conoscerete."" Dobbiamo determinare che cosa questa definizione è seguendo la via più diretta, e questo sarà fatto studiando questi frutti. Queste sono, infatti, le virtù morali ed intellettuali, di cui la nostra nobiltà è il seme, come sarà chiaramente indicato nella definizione. Questi sono i due punti che devono essere compresi prima che si possano compiere ulteriori progressi, come è stato detto in questo capitolo."
"E queste sono quelle due cose che vedere si convenia prima che ad altre si procedesse, sì come in questo capitolo di sopra si dice.",
