Original,Translate_IT
Vago già di cercar dentro e dintorno,Già desideroso di sbirciare intorno e dentro
"la divina foresta spessa e viva,","Nella foresta divina, vivente, fitta,"
"ch'a li occhi temperava il novo giorno,","Colui che ammorbidì dolcemente la mattina ai sensi,"
"sanza più aspettar, lasciai la riva,","Lasciai la Gestad ora come una volta,"
prendendo la campagna lento lento,"Per entrare lentamente, lentamente nel campo..."
su per lo suol che d'ogne parte auliva.,Su un terreno che si espande intorno al profumo.
"Un'aura dolce, sanza mutamento","Da una ventola, da un dolce, da un soffio,"
"avere in sé, mi feria per la fronte","Ward mi ha tirato giu' la fronte,"
non di più colpo che soave vento;,"Non piu', come se il vento di primavera mi avesse spaventato."
"per cui le fronde, tremolando, pronte","Ha costretto il fogliame a muoversi leggermente per tremare,"
tutte quante piegavano a la parte,"Tendersi verso quel lato,"
u' la prim'ombra gitta il santo monte;,Dove la montagna batte la prima ombra.
non però dal loro esser dritto sparte,"Ma non è così feroce che si agita nei rami,"
"tanto, che li augelletti per le cime",Che impedisce ai bulbi di cantare
lasciasser d'operare ogne lor arte;,Da verdi grotte per mostrare tutta la loro arte.
"ma con piena letizia l'ore prime,","No, come l'aspirapolvere ha infilato un soffio nella pozzanghera..."
"cantando, ricevieno intra le foglie,","Si rallegrarono della loro canzone mattutina,"
"che tenevan bordone a le sue rime,",Sussurri di fogliame suonavano...
tal qual di ramo in ramo si raccoglie,Suona così quando il ramo si muove intorno ai rami
"per la pineta in su 'l lito di Chiassi,","Nella foresta di abete, vicino a Chiassis Meergestad,"
quand'Ëolo scilocco fuor discioglie.,Una volta che lo scirocco si sta muovendo.
Già m'avean trasportato i lenti passi,"Ero già stato avvicinato a passo lento,"
"dentro a la selva antica tanto, ch'io","E ben presto cosi' vicino al vecchio boschetto,"
non potea rivedere ond'io mi 'ntrassi;,Che non c'era da vedere dove l'ho entrato.
"ed ecco più andar mi tolse un rio,","Guarda il sentiero chiuso da un torrente,"
che 'nver' sinistra con sue picciole onde,"Quello a sinistra, con le piccole onde di colpo"
piegava l'erba che 'n sua ripa uscìo.,Le erbe che sgorgavano sulla sua barca.
"Tutte l'acque che son di qua più monde,","L'acqua piu' pura che ci sia qui, il giorno piu' chiaro..."
parrieno avere in sé mistura alcuna,"La tristezza appare e mischiata a cose strane,"
"verso di quella, che nulla nasconde,","Se si paragona a ciò che non si può recuperare,"
avvegna che si mova bruna bruna,"Anche se le ombre lo circondano per sempre,"
"sotto l'ombra perpetüa, che mai","È buio, scorre buio e non entra mai"
raggiar non lascia sole ivi né luna.,"Il sole, ancora la luna, penetra i raggi."
Coi piè ristetti e con li occhi passai,"Il mio piede stava in piedi, ma al di là del boschetto"
"di là dal fiumicello, per mirare","Lasciai che i miei sguardi passassero attraverso il fiume,"
la gran varïazion d'i freschi mai;,E vide molti main verdi lì.
"e là m'apparve, sì com'elli appare","E a me è sembrato, così lo sguardo in tempo"
subitamente cosa che disvia,"Essere inaspettatamente stupefacente,"
"per maraviglia tutto altro pensare,",Sfruttare lo spirito di tutto il resto...
una donna soletta che si gia,Una donna solitaria che cammina meravigliosamente
e cantando e scegliendo fior da fiore,"Mentre camminava cantava, raccogliendo fiori intorno alla fioritura,"
ond'era pinta tutta la sua via.,Il che dipingeva il pavimento prima di lei.
"“Deh, bella donna, che a' raggi d'amore","""O bella che tu, mostra l'anima,"
"ti scaldi, s'i' vo' credere a' sembianti","Come, nell'aspetto, mi costringe a credere,"
"che soglion esser testimon del core,","Che all'amore il tuo cuore si accese,"
"vegnati in voglia di trarreti avanti”,","Oh, ti piacerebbe che ti avvicinassi"""
"diss'io a lei, “verso questa rivera,","Ho parlato a lei, guidando il piede alla bache,"
tanto ch'io possa intender che tu canti.,"""Che posso capire quello che canti."
Tu mi fai rimembrar dove e qual era,"Ti vedo ora, commemorando Proserpinen,"
Proserpina nel tempo che perdette,"Il luogo dove la madre l'ha persa,"
"la madre lei, ed ella primavera”.","E lei la Lenz, affondandosi nella notte."""
"Come si volge, con le piante strette",E come la ballerina che a malapena saliva
"a terra e intra sé, donna che balli,","Le suole si alzano, scorrendo con passi stretti,"
"e piede innanzi piede a pena mette,",Un dolce piede a malapena davanti all'altro;
volsesi in su i vermigli e in su i gialli,"Così l'ho vista camminare attraverso fiori colorati,"
"fioretti verso me, non altrimenti","Vergine girato verso il fondo della vista,"
che vergine che li occhi onesti avvalli;,"E l'onestà e la dignità li accompagnano,"
"e fece i prieghi miei esser contenti,","5o che presto trovai soddisfatto il desiderio,"
"sì appressando sé, che 'l dolce suono",Avvicinandomi a loro...
veniva a me co' suoi intendimenti.,Il senso della canzone dolce capiva.
Tosto che fu là dove l'erbe sono,"Una volta che è stata lì, dove il fiume Wagen"
"bagnate già da l'onde del bel fiume,","Spruzzare il prato verde lungo la costa,"
di levar li occhi suoi mi fece dono.,Li ha raccolti hold delle ciglia bellissimi arco.
Non credo che splendesse tanto lume,"Non piace, come Amor, troppo audace,"
"sotto le ciglia a Venere, trafitta","La madre ha ferito con le sue frecce,"
dal figlio fuor di tutto suo costume.,L'occhio di Cytheren è così ardente.
"Ella ridea da l'altra riva dritta,","Si fermò sulla riva destra e rideva,"
"trattando più color con le sue mani,","E i fiori raccolti dal prato orlo,"
che l'alta terra sanza seme gitta.,Che senza seme ha prodotto l'altezza.
Tre passi ci facea il fiume lontani;,"Il ruscello ci separa a malapena di tre passi,"
