Original,Translate_IT
"“O tu che se' di là dal fiume sacro”,","""Tu, al di là del torrente guaritore,"" ritornò"
"volgendo suo parlare a me per punta,","Ora si punta il discorso contro di me,"
"che pur per taglio m'era paruto acro,","Dopo che il taglio mi adorava tanto,"
"ricominciò, seguendo sanza cunta,","Continuando senza fiato: ""Di', oh,"
"“dì, dì se questo è vero; a tanta accusa",Ti rendi conto del tuo errore?
tua confession conviene esser congiunta”.,"La confessione si addice a tale lamento."""
"Era la mia virtù tanto confusa,","La voce si muoveva, ma in gola"
"che la voce si mosse, e pria si spense","Rivolgetevi alla Parola, perché, anziché la misericordia sperata."
che da li organi suoi fosse dischiusa.,Confuse la mia anima.
Poco sofferse; poi disse: “Che pense?,Solo poco ha avuto pazienza con me:
Rispondi a me; ché le memorie triste,"""Che cosa hai in mente? Di', non hanno ancora estirpato le onde"
in te non sono ancor da l'acqua offense”.,"Il Lethe ricorda la tua colpa."""
Confusione e paura insieme miste,"Paura e confusione, mescolando, trascinato"
"mi pinsero un tal “sì” fuor de la bocca,","Un sì! dalla mia bocca, che si vede"
al quale intender fuor mestier le viste.,"E' stato tolto dall'occhio, solo dall'orecchio."
"Come balestro frange, quando scocca","Proprio come la balestra si inginocchia troppo forte,"
"da troppa tesa, la sua corda e l'arco,","E quando i tendini e gli arco si sovrappongono,"
"e con men foga l'asta il segno tocca,","Manda la freccia con forza minima per bersagli,"
"sì scoppia' io sottesso grave carco,","Così rotto, troppo debole, così pesante da portare,"
"fuori sgorgando lagrime e sospiri,",Sto sospirando e piangendo
e la voce allentò per lo suo varco.,E l'audio non osò andare all'aperto.
"Ond'ella a me: “Per entro i mie' disiri,","Ma loro mi dicono: ""Nei miei desideri ardente,"
che ti menavano ad amar lo bene,"Che una volta ti condusse ad amare quel bene,"
"di là dal qual non è a che s'aspiri,",Che il nostro desiderio rapisce tutti gli altri beni.
quai fossi attraversati o quai catene,"Che collana era quella che ti singhiozzava,"
"trovasti, per che del passare innanzi","Quello sul progresso, con un senso ostinato,"
dovessiti così spogliar la spene?,La speranza ti sarebbe stata meritata.
E quali agevolezze o quali avanzi,"E quale sostegno, quale guadagno,"
"ne la fronte de li altri si mostraro,",Ti ridevano addosso?
per che dovessi lor passeggiare anzi?”.,"Cosa ti ha portato alla loro strada?"""
"Dopo la tratta d'un sospiro amaro,",Dopo un sospiro profondo e amaro
"a pena ebbi la voce che rispuose,","Tanti suoni, liberi dal mio petto,"
e le labbra a fatica la formaro.,Che a malapena hanno prodotto le labbra come una parola.
Piangendo dissi: “Le presenti cose,"""Il presente, con il suo finto desiderio,"""
"col falso lor piacer volser miei passi,","Così piango, ""quando il vostro sguardo è sfuggito,"
tosto che 'l vostro viso si nascose”.,"Indietro girare il mio passo sapeva."""
Ed ella: “Se tacessi o se negassi,"""Nascondi, credi quello che hai confessato,"""
"ciò che confessi, non fora men nota","Disse loro: ""Non è meno noto al giudice,"
la colpa tua: da tal giudice sassi!,Da cui la menzogna non è mai esistita.
Ma quando scoppia de la propria gota,Ma se ti fai causa con la bocca piena...
"l'accusa del peccato, in nostra corte","E' cosi' che la spada della vendetta si intorpidisce,"
rivolge sé contra 'l taglio la rota.,E la grazia fa guarire il cuore del peccatore.
"Tuttavia, perché mo vergogna porte","Acciocchè la tua follia ti arrossisca di più,"
"del tuo errore, e perché altra volta,",E che il tuo cuore in ogni altro tempo
