Original,Translate_IT
"Io vidi già cavalier muover campo,",Prima di questo ho visto i cavalieri iniziare a marciare
"e cominciare stormo e far lor mostra,",e aprire l'assalto e radunare ranghi
e talvolta partir per loro scampo;,"e li vide anche loro, a volte battevano il loro ritiro;"
"corridor vidi per la terra vostra,","e sulla tua terra, o Aretina, ho visto"
"o Aretini, e vidi gir gualdane,","ranger e raid party galoppanti,"
fedir torneamenti e correr giostra;,"lo scontro dei tornei, la corsa delle giostre,"
"quando con trombe, e quando con campane,","ora fatto con le trombe, ora con le campane, e ora"
"con tamburi e con cenni di castella,","con tamburi, e ora con segni dalle mura del castello,"
e con cose nostrali e con istrane;,con le cose autoctone e con i beni importati;
né già con sì diversa cennamella,ma non ho mai visto cavalieri o
"cavalier vidi muover né pedoni,",visto fanteria o nave che naviga per segnale
né nave a segno di terra o di stella.,di terra o di stella si muovono in una tromba così strana!
Noi andavam con li diece demoni.,Ci siamo fatti strada insieme a dieci demoni:
Ahi fiera compagnia! ma ne la chiesa,"Ah, che compagnia feroce! Eppure"
"coi santi, e in taverna coi ghiottoni.","""in chiesa con i santi, con i marciri nella taverna."""
"Pur a la pegola era la mia 'ntesa,","Ma io ero tutto intento al lancio,"
per veder de la bolgia ogne contegno,per cercare ogni caratteristica del sacchetto
e de la gente ch'entro v'era incesa.,e della gente che bruciava in essa.
"Come i dalfini, quando fanno segno","Proprio come fanno i delfini, quando con la schiena inarcata,"
a' marinar con l'arco de la schiena,Segnalano ai marinai di prepararsi
"che s'argomentin di campar lor legno,","per la tempesta, che la loro nave possa essere risparmiata,"
"talor così, ad alleggiar la pena,","così qui di tanto in tanto, per alleviare il suo tormento,"
mostrav'alcun de' peccatori 'l dosso,"qualche peccatore ha mostrato la sua schiena sopra la superficie,"
e nascondea in men che non balena.,poi si nascose più velocemente di un lampo.
E come a l'orlo de l'acqua d'un fosso,"E proprio come sul margine di un fosso,"
"stanno i ranocchi pur col muso fuori,","le rane si accovacciano, i loro muso soli sopra l'acqua,"
"sì che celano i piedi e l'altro grosso,","per nascondere i loro piedi e la loro carne paffuta,"
sì stavan d'ogne parte i peccatori;,così qui da ogni parte questi peccatori accovacciati;
"ma come s'appressava Barbariccia,","ma più veloce di un lampo, quando Barbariccia"
così si ritraén sotto i bollori.,"si avvicinarono, si tuffarono sotto il pece bollente."
"I' vidi, e anco il cor me n'accapriccia,",Ho visto... il mio cuore trema ancora per ricordare...
"uno aspettar così, com'elli 'ncontra","uno che ha ritardato, proprio come a volte una rana"
ch'una rana rimane e l'altra spiccia;,è lasciato indietro mentre altri si tuffano sotto;
"e Graffiacan, che li era più di contra,","e Graffiacane, che era più vicino a lui,"
li arruncigliò le 'mpegolate chiome,poi l'ha agganciato con le sue serrature intrecciate
"e trassel sù, che mi parve una lontra.",e lo trasportò su; mi sembrò una lontra.
"I' sapea già di tutti quanti 'l nome,",Ormai conoscevo i nomi di tutti quei demoni...
"sì li notai quando fuorono eletti,",Avevo prestato attenzione quando sono stati scelti i diavoli;
"e poi ch'e' si chiamaro, attesi come.",Ho guardato mentre facevano un passo avanti uno ad uno.
"“O Rubicante, fa che tu li metti","""O Rubicante, vedi di impostare i tuoi talloni"
"li unghioni a dosso, sì che tu lo scuoi!”,","dritto in lui, così si può friggere la sua carne!"""
gridavan tutti insieme i maladetti.,Anche quei maledetti gridavano insieme.
"E io: “Maestro mio, fa, se tu puoi,","E io: ""Il mio padrone, se puoi, scoprilo"
che tu sappi chi è lo sciagurato,Qual è il nome di quello sfortunato
venuto a man de li avversari suoi”.,"che è caduto vittima dei suoi nemici."""
Lo duca mio li s'accostò allato;,"La mia guida, che poi si avvicinò al lato del peccatore,"
"domandollo ond'ei fosse, e quei rispuose:",Gli chiese di dirlo alla sua casa natale.
“I' fui del regno di Navarra nato.,"""La mia patria era il regno della Navarra."
"Mia madre a servo d'un segnor mi puose,","Mia madre, che mi aveva preso da un cretino,"
"che m'avea generato d'un ribaldo,","distruttore di se stesso e dei suoi beni,"
distruggitor di sé e di sue cose.,mi aveva messo al servizio di un signore.
Poi fui famiglia del buon re Tebaldo;,Poi ero nella casa dei degni
"quivi mi misi a far baratteria,",Re Thibault; lì ho cominciato a prendere l'innesto;
di ch'io rendo ragione in questo caldo”.,"con questo caldo pago il conto per questo."""
"E Cirïatto, a cui di bocca uscia","E Ciriatto, dalla cui bocca si gonfiò"
"d'ogne parte una sanna come a porco,","a destra e a sinistra due zanne come un maiale selvatico,"
li fé sentir come l'una sdruscia.,Allora fagli sentire come uno di loro potrebbe strangolare.
Tra male gatte era venuto 'l sorco;,Il topo era caduto con gatti cattivi;
ma Barbariccia il chiuse con le braccia,ma Barbariccia lo stringeva tra le braccia
"e disse: “State in là, mentr'io lo 'nforco”.","e disse: ""Vattene là, mentre io lo biforco digiunando."""
E al maestro mio volse la faccia;,"Poi, rivoltosi al mio padrone, disse:"
"“Domanda”, disse, “ancor, se più disii","""Chiedi, se vuoi saperne di più da lui"
"saper da lui, prima ch'altri 'l disfaccia”.","prima che uno degli altri lo faccia entrare."""
Lo duca dunque: “Or dì: de li altri rii,"Alla quale la mia guida: ""Ora dite: tra i peccatori"
conosci tu alcun che sia latino,"che si nascondono sotto il campo, sono tutti gli altri"
"sotto la pece?”. E quelli: “I' mi partii,","Italiano?"" E lui: ""Io me ne sono appena andato"
"poco è, da un che fu di là vicino.",uno che era lì vicino; e se io fossi
