Original,Translate_IT
Era già l'ora che volge il disio,L'ora era quella di piangere silenziosamente
ai navicanti e 'ntenerisce il core,"Prima della nostalgia di casa, costringe il marinaio commosso,"
lo dì c'han detto ai dolci amici addio;,"Il giorno in cui ha lasciato i suoi costosi,"
e che lo novo peregrin d'amore,"Il dolore d'amore porta al nuovo Pilgram,"
"punge, se ode squilla di lontano","Quando lontano, lamento se il giorno cada,"
che paia il giorno pianger che si more;,La campana del lutto suona.
quand'io incominciai a render vano,"Qualunque suono sembrava muoversi con la luce,"
l'udire e a mirare una de l'alme,E apparve una delle anime
"surta, che l'ascoltar chiedea con mano.",E attira l'attenzione con un segno
"Ella giunse e levò ambo le palme,","Avvicinatevi e alzate le due mani,"
"ficcando li occhi verso l'orïente,","Quando disse: ""Tu, Dio, sei solo il mio costume!"
come dicesse a Dio: 'D'altro non calme'.,Perdendo lo sguardo ad est.
'Te lucis ante' sì devotamente,Te Lucis Ante... ..queste parole...
"le uscìo di bocca e con sì dolci note,","E poi le loro labbra... cosi' devote, cosi' belle..."
che fece me a me uscir di mente;,Che mi hanno fatto dimenticare di me stesso.
e l'altre poi dolcemente e devote,Con un tonino affettuoso e affettuoso
"seguitar lei per tutto l'inno intero,","Uno dei cori è d'accordo con l'abbondanza di benevolenza,"
avendo li occhi a le superne rote.,Guardando in alto verso i grotti celesti.
"Aguzza qui, lettor, ben li occhi al vero,",La verità qui è sotto copertura facile;
"ché 'l velo è ora ben tanto sottile,","È, lettore, ora il tuo sguardo solo affilato e chiaro,"
certo che 'l trapassar dentro è leggero.,Cosi' potrai facilmente scoprire cosa nascondono.
Io vidi quello essercito gentile,"Umile, pallido, ho visto la nobile moltitudine"
"tacito poscia riguardare in sùe,","Guarda su, aspettando e in silenzio,"
"quasi aspettando, palido e umìle;",E guardava dalla volta celeste una coppia
e vidi uscir de l'alto e scender giùe,"Scendendo dall'aria dagli angeli,"
"due angeli con due spade affocate,","Due spade di fiamma nelle loro mani,"
tronche e private de le punte sue.,Mostrando solo con punte rotte;
Verdi come fogliette pur mo nate,"Verde come il fogliame che è appena nato,"
"erano in veste, che da verdi penne","E, travolto dalle ali verdi,"
percosse traean dietro e ventilate.,All'indietro troppo leggermente fluttuante il mantello.
"L'un poco sovra noi a star si venne,","Uno è rimasto vicino a noi, e laggiu',"
"e l'altro scese in l'opposita sponda,","Al di là della valle, si fermò l'altro,"
sì che la gente in mezzo si contenne.,Così che le ombre rimasero in mezzo.
Ben discernëa in lor la testa bionda;,"Immagino di aver visto la testa bionda,"
"ma ne la faccia l'occhio si smarria,","Ma alla faccia, il mio sguardo è passato, accecato,"
come virtù ch'a troppo si confonda.,Quante volte il senso passa all'eccesso.
"“Ambo vegnon del grembo di Maria”,","""Questa coppia è stata inviata dal grembo di Maria,"
"disse Sordello, “a guardia de la valle,","Al cappello della valle, perché il serpente si avvicina."""
per lo serpente che verrà vie via”.,"E' cosi' che ha parlato Sordell, che ci ha girati entrambi."
"Ond'io, che non sapeva per qual calle,","E io, che non sapevo, su quale sentiero,"
"mi volsi intorno, e stretto m'accostai,","Guardando in giro, mi guarderò fisso di paura"
"tutto gelato, a le fidate spalle.",Fedele al leader fedele si fermò alle spalle.
E Sordello anco: “Or avvalliamo omai,"Sordell ha ricominciato: ""Andate con fiducia"
"tra le grandi ombre, e parleremo ad esse;","Ora andate dai grandi e parlate loro,"
grazïoso fia lor vedervi assai”.,Perche' a loro piacera' vedervi qui.
"Solo tre passi credo ch'i' scendesse,","Ero in fondo come ho fatto tre passi,"
"e fui di sotto, e vidi un che mirava","E cercando me, ho visto l'uno,"
