Original,Translate_IT
"Al tornar de la mente, che si chiuse",Nella mia mente riviveva - aveva chiuso
"dinanzi a la pietà d'i due cognati,","ascoltando il lamento di quei due parenti,"
"che di trestizia tutto mi confuse,",dal momento che il dolore mi aveva completamente confuso...
novi tormenti e novi tormentati,"Vedo nuove sofferenze, nuovi sofferenti"
"mi veggio intorno, come ch'io mi mova","mi circonda da ogni lato, ovunque"
"e ch'io mi volga, e come che io guati.",Mi muovo o mi giro o guardo.
"Io sono al terzo cerchio, de la piova","Sono nel terzo cerchio, pieno di freddo,"
"etterna, maladetta, fredda e greve;","pioggia infinita, pesante e maledetta;"
regola e qualità mai non l'è nova.,la sua misura e il suo genere non sono mai cambiati.
"Grandine grossa, acqua tinta e neve","Grosse grandine, acqua grigia con sporcizia, e neve"
per l'aere tenebroso si riversa;,venire strisciando giù attraverso l'aria ombreggiata;
pute la terra che questo riceve.,"la terra, come riceve quella doccia, puzza."
"Cerbero, fiera crudele e diversa,",Sulle anime di coloro che sono sommersi
con tre gole caninamente latra,"che disordine, è una bestia stravagante e viziosa,"
sovra la gente che quivi è sommersa.,"le sue tre gole abbaiano, come un cane: Cerbero."
"Li occhi ha vermigli, la barba unta e atra,","I suoi occhi sono rossi di sangue; unti, neri, la sua barba;"
"e 'l ventre largo, e unghiate le mani;",il suo ventre rigonfie e le sue mani sono artigli;
graffia li spirti ed iscoia ed isquatra.,i suoi artigli si lacerano e si sfumano e strappano le ombre.
Urlar li fa la pioggia come cani;,Quel acquazzone fa urlare i peccatori come cani;
de l'un de' lati fanno a l'altro schermo;,Usano uno dei loro lati per schermare l'altro...
volgonsi spesso i miseri profani.,Quei miseri miserabili si voltano e si voltano.
"Quando ci scorse Cerbero, il gran vermo,","Quando Cerbero, il grande verme, ci ha notati,"
le bocche aperse e mostrocci le sanne;,"aprì la bocca, ci mostrò le sue zanne;"
non avea membro che tenesse fermo.,Non c'era parte di lui che non si muovesse.
"E 'l duca mio distese le sue spanne,","La mia guida aprì le sue mani fino alla loro piena portata,"
"prese la terra, e con piene le pugna","strappato un po 'di terra, e con i suoi pugni pieni"
la gittò dentro a le bramose canne.,L'ha buttato dritto in quelle mascelle affamate.
"Qual è quel cane ch'abbaiando agogna,",Proprio come un cane che abbaia con fame avida
"e si racqueta poi che 'l pasto morde,","cadrà tranquillo quando si spoglierà del suo cibo,"
"ché solo a divorarlo intende e pugna,","intenta e difficile da infilare dentro,"
cotai si fecer quelle facce lorde,così erano i volti sporchi del demone
"de lo demonio Cerbero, che 'ntrona",Cerbero trasformato... dopo essere stato sbalordito.
"l'anime sì, ch'esser vorrebber sorde.",gli spiriti volevano essere sordi.
Noi passavam su per l'ombre che adona,Abbiamo camminato attraverso le ombre su cui ci thuds
"la greve pioggia, e ponavam le piante","che pioggia pesante, e ha messo le nostre suole su"
sovra lor vanità che par persona.,le loro immagini vuote che sembrano persone.
"Elle giacean per terra tutte quante,","E tutti quegli spiriti giacciono sulla terra,"
"fuor d'una ch'a seder si levò, ratto",eccetto uno che si sedette eretto al più presto
ch'ella ci vide passarsi davante.,mentre ci vedeva davanti a lui.
"“O tu che se' per questo 'nferno tratto”,","""O voi che siete condotti attraverso questo Inferno,"""
"mi disse, “riconoscimi, se sai:","mi disse: ""Ricordami, se puoi;"
"tu fosti, prima ch'io disfatto, fatto”.","per te, prima che io fossi disfatto, sono stati fatti."""
E io a lui: “L'angoscia che tu hai,"E io a lui: ""Forse è la tua angoscia"
"forse ti tira fuor de la mia mente,","che ti strappa dalla mia memoria,"
sì che non par ch'i' ti vedessi mai.,in modo che sembri che non ti abbia mai visto.
Ma dimmi chi tu se' che 'n sì dolente,"Ma dimmi chi sei, tu che sei sistemato"
"loco se' messo, e hai sì fatta pena,","in un luogo così triste, tale punizione,"
"che, s'altra è maggio, nulla è sì spiacente”.","se altri dolori sono più, nessuno è più disgustoso."""
"Ed elli a me: “La tua città, ch'è piena","E lui a me: ""La tua città - una così piena"
"d'invidia sì che già trabocca il sacco,",di invidia che il suo sacco ha sempre rovesciato
seco mi tenne in la vita serena.,Quella citta' mi teneva nella vita illuminata dal sole.
Voi cittadini mi chiamaste Ciacco:,Il nome che mi avete dato voi cittadini era Ciacco;
"per la dannosa colpa de la gola,","e per il dannato peccato di gola,"
"come tu vedi, a la pioggia mi fiacco.","Come puoi vedere, io languisco sotto la pioggia."
"E io anima trista non son sola,","E io, un'anima miserabile, non sono sola,"
ché tutte queste a simil pena stanno,per tutti questi hanno la stessa pena
per simil colpa”. E più non fé parola.,"per questo stesso peccato. ""E non disse nient'altro."
"Io li rispuosi: “Ciacco, il tuo affanno","Gli risposi: ""Ciacco, la tua sofferenza"
"mi pesa sì, ch'a lagrimar mi 'nvita;",mi pesa così tanto che sono costretto a piangere;
"ma dimmi, se tu sai, a che verranno","ma dimmi, se lo sai, che fine ti aspetta"
