Original,Translate_IT
"Lo giorno se n'andava, e l'aere bruno",Il giorno era ora in partenza; l'aria oscura
toglieva li animai che sono in terra,liberati gli esseri viventi della terra
da le fatiche loro; e io sol uno,dal lavoro e dalla stanchezza; e io stesso
m'apparecchiava a sostener la guerra,solo preparato a subire la battaglia
"sì del cammino e sì de la pietate,","sia del viaggio che della pietà,"
che ritrarrà la mente che non erra.,"che la memoria, non sbagliando, deve mostrare."
"O muse, o alto ingegno, or m'aiutate;","O Muse, o grande genio, aiutami ora;"
"o mente che scrivesti ciò ch'io vidi,","o memoria che ha impostato quello che ho visto,"
qui si parrà la tua nobilitate.,qui si rivelerà la tua eccellenza!
"Io cominciai: “Poeta che mi guidi,","Ho iniziato: ""Poeta, tu che sei la mia guida,"
"guarda la mia virtù s'ell' è possente,",vedere se la forza in me è abbastanza forte
prima ch'a l'alto passo tu mi fidi.,prima che tu mi lasci affrontare quel passo robusto.
"Tu dici che di Silvïo il parente,","Dici che colui che ha generato Sylvius,"
"corruttibile ancora, ad immortale","mentre era ancora corruttibile, aveva viaggiato"
"secolo andò, e fu sensibilmente.",nel mondo senza morte con il suo corpo vivo.
"Però, se l'avversario d'ogne male","Perché, se il nemico di ogni male"
"cortese i fu, pensando l'alto effetto","era cortese con lui, considerando"
"ch'uscir dovea di lui, e 'l chi e 'l quale","tutto quello che avrebbe causato e chi e cosa era,"
non pare indegno ad omo d'intelletto;,"che non sembra incomprensibile,"
ch'e' fu de l'alma Roma e di suo impero,dal momento che nel paradiso empireo è stato scelto
ne l'empireo ciel per padre eletto:,a padre onorato Roma e il suo impero;
"la quale e 'l quale, a voler dir lo vero,","e se la verità fosse detta, Roma e il suo regno"
fu stabilita per lo loco santo,"erano destinati a diventare il luogo sacro,"
u' siede il successor del maggior Piero.,la sede del successore del grande Pietro.
"Per quest'andata onde li dai tu vanto,","E attraverso il cammino gli attribuisci,"
intese cose che furon cagione,è venuto a sapere di cose che dovevano portare
di sua vittoria e del papale ammanto.,la sua vittoria e anche il mantello papale.
"Andovvi poi lo Vas d'elezïone,","Più tardi il Vescovo Prescelto vi ha viaggiato,"
per recarne conforto a quella fede,per riportarci la certezza di quella fede
ch'è principio a la via di salvazione.,con cui inizia la via della nostra salvezza.
"Ma io, perché venirvi? o chi 'l concede?",Ma perche' dovrei andarci?
"Io non Enëa, io non Paulo sono;","Perché io non sono Enea, non sono Paolo;"
me degno a ciò né io né altri 'l crede.,né io né gli altri mi considero così degno.
"Per che, se del venire io m'abbandono,","Quindi, se acconsento a iniziare questo viaggio,"
temo che la venuta non sia folle.,Temo che la mia avventura possa essere selvaggia e vuota.
Se' savio; intendi me' ch'i' non ragiono”.,"Sei saggio; sai molto più di quello che dico io."""
E qual è quei che disvuol ciò che volle,E come colui che non vuole ciò che vuole
"e per novi pensier cangia proposta,",e cambia ciò che intende cercare nuovi fini
"sì che dal cominciar tutto si tolle,","in modo che sia tratto da ciò che aveva iniziato,"
"tal mi fec'ïo 'n quella oscura costa,","così ero io in mezzo a quella terra oscura,"
"perché, pensando, consumai la 'mpresa","perché, con tutto il mio pensiero, ho annullato"
che fu nel cominciar cotanto tosta.,il compito che avevo intrapreso così in fretta.
"“S'i' ho ben la parola tua intesa”,","""Se ho capito quello che hai detto,"""
"rispuose del magnanimo quell'ombra,","rispose l'ombra di quello di gran cuore,"
“l'anima tua è da viltade offesa;,"""La tua anima è stata assalita dalla codardia,"
la qual molte fïate l'omo ingombra,che spesso pesa tanto su un uomo...
"sì che d'onrata impresa lo rivolve,",Distrarlo da processi d'onore...
come falso veder bestia quand'ombra.,come fantasmi spaventano le bestie quando le ombre cadono.
"Da questa tema acciò che tu ti solve,","affinché tu sia liberato da questo timore,"
dirotti perch'io venni e quel ch'io 'ntesi,Ti diro' perche' sono venuto e per quello che ho sentito.
nel primo punto che di te mi dolve.,quando ho provato compassione per il tuo dolore.
"Io era tra color che son sospesi,",Ero tra quelle anime che sono sospese;
"e donna mi chiamò beata e bella,","una donna mi ha chiamato, così benedetta, così bella"
tal che di comandare io la richiesi.,che ho implorato di servire al suo comando.
Lucevan li occhi suoi più che la stella;,I suoi occhi superavano lo splendore della stella;
"e cominciommi a dir soave e piana,",e ha cominciato a parlare con me-così gentilmente
"con angelica voce, in sua favella:",e dolcemente con voce angelica. Disse:
"""O anima cortese mantoana,","""O spirito del cortese Mantova,"
"di cui la fama ancor nel mondo dura,",la cui fama è ancora una presenza nel mondo
"e durerà quanto 'l mondo lontana,","e durera' finche' durera' il mondo,"
