Original,Translate_IT
La gloria di colui che tutto move,La gloria di Colui che muove ogni cosa
"per l'universo penetra, e risplende",permea l'universo ma brilla
in una parte più e meno altrove.,in una parte di più e in un'altra di meno.
Nel ciel che più de la sua luce prende,Ero nel cielo che riceve
"fu' io, e vidi cose che ridire",più della sua luce; e ho visto cose che egli
né sa né può chi di là sù discende;,"che da quell'altezza scende, dimentica o può"
"perché appressando sé al suo disire,","non parlare, perché si avvicina alla sua fine desiderata,"
"nostro intelletto si profonda tanto,",il nostro intelletto affonda in un abisso
che dietro la memoria non può ire.,così profonda che la memoria non riesce a seguirla.
Veramente quant'io del regno santo,"Tuttavia, per quanto io, all'interno"
"ne la mia mente potei far tesoro,","la mia mente, potrebbe tesoro del regno santo"
sarà ora materia del mio canto.,ora diventera' la questione della mia canzone.
"O buono Appollo, a l'ultimo lavoro","O buon Apollo, per questo compito finale"
"fammi del tuo valor sì fatto vaso,","fa' di me il vaso della tua eccellenza,"
come dimandi a dar l'amato alloro.,"quello che tu, per meritare il tuo alloro amato, chiedi."
Infino a qui l'un giogo di Parnaso,"Fino a questo punto, una delle vette di Parnassus"
assai mi fu; ma or con amendue,"bastava per me, ma ora affronto la prova,"
m'è uopo intrar ne l'aringo rimaso.,l'ago che rimane; ho bisogno di entrambe le creste.
"Entra nel petto mio, e spira tue","Entra nel mio petto, respira dentro di me"
sì come quando Marsïa traesti,lo stesso potere che hai reso manifesto
de la vagina de le membra sue.,quando hai tirato fuori Marsyas dal fodero delle sue membra.
"O divina virtù, se mi ti presti","O forza divina, se così ti presti"
tanto che l'ombra del beato regno,"a me, per mostrare l'ombra di"
"segnata nel mio capo io manifesti,","il regno benedetto iscritto nella mia mente,"
vedra'mi al piè del tuo diletto legno,allora mi vedresti sotto l'albero
"venire, e coronarmi de le foglie",tu ami; là io prenderò come corona le foglie
che la materia e tu mi farai degno.,di cui il mio tema e voi mi renderete degno.
"Sì rade volte, padre, se ne coglie","Così raramente, padre, sono quelle ghirlande raccolte"
"per trïunfare o cesare o poeta,",per il trionfo di un sovrano o di un poeta
"colpa e vergogna de l'umane voglie,","un segno di colpa o vergogna nei testamenti umani,"
che parturir letizia in su la lieta,che quando i rami di Peneian possono incitare
delfica deïtà dovria la fronda,"qualcuno a lungo e sete di loro, delizia"
"peneia, quando alcun di sé asseta.",deve riempire la felice divinità Delphic.
Poca favilla gran fiamma seconda:,Grande fuoco può seguire una piccola scintilla: ci può
forse di retro a me con miglior voci,essere voci migliori dopo di me a pregare
si pregherà perché Cirra risponda.,"al dio di Cyrrha in cerca di aiuto, che egli possa rispondere."
Surge ai mortali per diverse foci,La lanterna del mondo si avvicina ai mortali
la lucerna del mondo; ma da quella,da sentieri diversi; ma su quella via che collega
"che quattro cerchi giugne con tre croci,","quattro cerchi con tre croci, emerge"
con miglior corso e con migliore stella,unita ad una migliore costellazione e
"esce congiunta, e la mondana cera","lungo un corso migliore, e può temperare"
più a suo modo tempera e suggella.,e timbrare la cera del mondo più a modo suo.
Fatto avea di là mane e di qua sera,Il suo ingresso da quel punto dell'orizzonte
"tal foce, e quasi tutto era là bianco",portato mattina e sera qui; quasi
"quello emisperio, e l'altra parte nera,","tutto quell'emisfero era bianco, mentre il nostro"
quando Beatrice in sul sinistro fianco,era buio quando vidi Beatrice girarsi
vidi rivolta e riguardar nel sole:,"e se ne andò, perché vedesse il sole; nessuna aquila"
aguglia sì non li s'affisse unquanco.,L'ha sempre guardata cosi' costantemente.
E sì come secondo raggio suole,E come un secondo raggio emetterà da
"uscir del primo e risalire in suso,","il primo e risorgere, come un pellegrino"
"pur come pelegrin che tornar vuole,","che cerca di nuovo la sua casa, così sulla sua azione,"
"così de l'atto suo, per li occhi infuso","nutrito dai miei occhi alla mia immaginazione,"
"ne l'imagine mia, il mio si fece,","la mia azione ha disegnato, e sul sole ho tramontato"
e fissi li occhi al sole oltre nostr'uso.,la mia vista piu' di quanto facciamo di solito.
"Molto è licito là, che qui non lece",Più è permesso ai nostri poteri lì
"a le nostre virtù, mercé del loco","che è permesso qui, in virtù di"
fatto per proprio de l'umana spece.,"quel luogo, fatto per l'umanità come sua vera dimora."
"Io nol soffersi molto, né sì poco,","Non l'ho sopportato a lungo, ma non così brevemente"
"ch'io nol vedessi sfavillar dintorno,","per non vederlo scintillare intorno,"
com' ferro che bogliente esce del foco;,come il ferro fuso che emerge dal fuoco;
e di sùbito parve giorno a giorno,e all'improvviso sembrava che quel giorno fosse stato
"essere aggiunto, come quei che puote","aggiunto al giorno, come se Colui che può"
avesse il ciel d'un altro sole addorno.,aveva abbellito il cielo con un secondo sole.
Beatrice tutta ne l'etterne rote,Gli occhi di Beatrice erano tutti intenti
fissa con li occhi stava; e io in lei,"sui cerchi eterni; dal sole,"
"le luci fissi, di là sù rimote.","Mi sono voltato, l'ho guardata."
"Nel suo aspetto tal dentro mi fei,","Nel guardarla, dentro di me sono stato cambiato"
qual si fé Glauco nel gustar de l'erba,"come Glauco cambiato, assaggiando l'erba che ha fatto"
che 'l fé consorto in mar de li altri dèi.,un compagno degli altri dei del mare.
Trasumanar significar,Passare oltre l'umano non può essere
non si poria; però l'essemplo basti,Lasciate che Glauco serva da simile...
a cui esperïenza grazia serba.,finche' la grazia non vi concedera' l'esperienza.
S'i' era sol di me quel che creasti,Se ero solo la parte di me
"novellamente, amor che 'l ciel governi,","che hai creato l'ultimo, Tu-governante"
"tu 'l sai, che col tuo lume mi levasti.",il cielo sappi: è stata la Tua luce che mi ha risuscitato.
Quando la rota che tu sempiterni,Quando quella ruota che tu fai eterna attraverso
"desiderato, a sé mi fece atteso",il desiderio del cielo per Tu mi hai disegnato con
"con l'armonia che temperi e discerni,","l'armonia Tu dimostri e distingui,"
parvemi tanto allor del cielo acceso,il fuoco del sole poi mi sembrò
"de la fiamma del sol, che pioggia o fiume","per accendere così tanto il cielo, che pioggia"
lago non fece alcun tanto disteso.,o il fiume non ha mai formato un lago così ampio.
La novità del suono e 'l grande lume,La novità del suono e la grande luce
di lor cagion m'accesero un disio,mi ha incitato ad imparare la loro causa- ero
mai non sentito di cotanto acume.,Piu' entusiasta di quanto fossi mai stato prima.
"Ond'ella, che vedea me sì com'io,","E lei che mi ha letto mentre leggevo me stessa,"
"a quïetarmi l'animo commosso,","per calmare la confusione nella mia mente,"
"pria ch'io a dimandar, la bocca aprio",ha aperto le sue labbra prima che io aprissi le mie
e cominciò: “Tu stesso ti fai grosso,"per chiedere, e ha cominciato: ""Ti fai te stesso"
"col falso imaginar, sì che non vedi",ottuso con l'immaginario falso; si può
ciò che vedresti se l'avessi scosso.,Non vedete cosa vedreste se lo disinnescaste.
"Tu non se' in terra, sì come tu credi;",Non sei sulla terra come credi;
"ma folgore, fuggendo il proprio sito,","ma fulmini che volano dalla propria dimora,"
non corse come tu ch'ad esso riedi”.,"è meno veloce di te, tornando a casa."""
S'io fui del primo dubbio disvestito,Mentre sono stato liberato dal mio primo dubbio da questi
"per le sorrise parolette brevi,","brevi parole mi sorrise, ero ancora preso"
dentro ad un nuovo più fu' inretito,"in una nuova perplessità. Dissi: ""Ero"
e dissi: “Già contento,"già contento; dopo tanta meraviglia,"
di grande ammirazion; ma ora ammiro,Ho riposato. Ma ancora una volta mi chiedo come
com'io trascenda questi corpi levi”.,"il mio corpo si innalza davanti a questi corpi più leggeri."""
"Ond'ella, appresso d'un pïo sospiro,","Al quale, dopo un sospiro di pietà, lei"
li occhi drizzò ver' me con quel sembiante,ha posato i suoi occhi su di me con lo stesso sguardo
"che madre fa sovra figlio deliro,","una madre getta su un bambino raving,"
e cominciò: “Le cose tutte quante,"e cominciò: ""Tutte le cose, tra loro,"
"hanno ordine tra loro, e questo è forma",possedere un ordine; e questo ordine è
che l'universo a Dio fa simigliante.,la forma che rende l'universo come Dio.
Qui veggion l'alte creature l'orma,Qui gli esseri superiori vedono l'impronta
"de l'etterno valore, il qual è fine","della Valore Eterna, che è la fine"
al quale è fatta la toccata norma.,a cui tende lo schema che ho menzionato.
Ne l'ordine ch'io dico sono accline,"In quell'ordine, ogni natura ha"
"tutte nature, per diverse sorti,","la sua piega, secondo una stazione diversa,"
più al principio loro e men vicine;,più o meno vicino alla sua origine.
onde si muovono a diversi porti,"Pertanto, queste nature si spostano in porti diversi"
"per lo gran mar de l'essere, e ciascuna","attraverso il mare possente dell'essere, ciascuno"
con istinto a lei dato che la porti.,dato l'impulso che lo porterà.
Questi ne porta il foco inver' la luna;,Questo impulso porta il fuoco sulla luna;
questi ne' cor mortali è permotore;,questa è la forza motrice nelle creature mortali;
questi la terra in sé stringe e aduna;,"questo lega la terra insieme, la rende una cosa sola."
né pur le creature che son fore,Non solo l'albero tirato da questo arco
"d'intelligenza quest'arco saetta,","colpire creature prive di intelletto, ma quelli"
ma quelle c'hanno intelletto e amore.,che hanno intelligenza e che possono amare.
"La provedenza, che cotanto assetta,",La Provvidenza che ha schierato tutto questo
del suo lume fa 'l ciel sempre quïeto,per sempre si calma-con la sua luce-che il cielo
nel qual si volge quel c'ha maggior fretta;,in cui ruotano le sfere più veloci;
"e ora lì, come a sito decreto,","a là, come verso un luogo destinato, noi ora"
cen porta la virtù di quella corda,sono trasportati dal potere dell'arco
che ciò che scocca drizza in segno lieto.,che mira sempre al suo albero ad un buon segno.
"Vero è che, come forma non s'accorda","Eppure è vero che, anche come forma"
"molte fïate a l'intenzion de l'arte,","può, spesso, non conforme con l'intento dell'arte,"
"perch'a risponder la materia è sorda,","poiché la materia può essere insensibile, sorda,"
così da questo corso si diparte,"così, da questo corso, la creatura si allontana a volte"
"talor la creatura, c'ha podere","perché ha il potere, una volta spinto,"
"di piegar, così pinta, in altra parte;",per sterzare altrove; come fulmine da una nuvola
e sì come veder si può cadere,"è visto cadere, così fa il primo impulso,"
"foco di nube, sì l'impeto primo","quando l'uomo è stato deviato dal falso piacere,"
l'atterra torto da falso piacere.,"Volgilo verso la terra, dovresti... se ho ragione..."
"Non dei più ammirar, se bene stimo,",non sentire più meraviglia per la vostra arrampicata che
"lo tuo salir, se non come d'un rivo",Se avessi considerato un ruscello...
se d'alto monte scende giuso ad imo.,che dall'altezza di una montagna cade alla sua base.
"Maraviglia sarebbe in te se, privo",Sarebbe motivo di meraviglia in te se...
"d'impedimento, giù ti fossi assiso,","non più ostacolato, sei rimasto sotto,"
com'a terra quïete in foco vivo”.,"come se, sulla terra, una fiamma viva si fermasse."""
Quinci rivolse inver' lo cielo il viso.,Poi ha di nuovo rivolto lo sguardo verso il cielo.
