Original,Translate_IT
Quel color che viltà di fuor mi pinse,La codardia di colore mostrata in me
"veggendo il duca mio tornare in volta,","quando vidi che la mia guida era stata allontanata,"
più tosto dentro il suo novo ristrinse.,gli ha fatto mascherare più velocemente il suo nuovo pallore.
Attento si fermò com'uom ch'ascolta;,"Stava attento, come un ascoltatore attento,"
ché l'occhio nol potea menare a lunga,perché il suo occhio difficilmente poteva viaggiare lontano
per l'aere nero e per la nebbia folta.,attraverso l'aria nera e la nebbia pesante.
"“Pur a noi converrà vincer la punga”,","""Dobbiamo vincere questa battaglia,"" cominciò,"
"cominciò el, “se non ... Tal ne s'offerse.","""Se non... ma uno così grande aveva offerto aiuto."
Oh quanto tarda a me ch'altri qui giunga!”.,"Quanto mi sembra lento che qualcuno stia arrivando!"""
I' vidi ben sì com'ei ricoperse,Ma ho visto abbastanza bene come aveva coperto
"lo cominciar con l'altro che poi venne,",le sue prime parole con le parole che seguirono...
che fur parole a le prime diverse;,così diverso da quello che aveva detto prima;
"ma nondimen paura il suo dir dienne,","Tuttavia, il suo discorso mi ha fatto paura,"
perch'io traeva la parola tronca,perché ho tratto fuori dalla sua frase rotta
forse a peggior sentenzia che non tenne.,un significato peggiore di quello che aveva previsto.
“In questo fondo de la trista conca,"""C'è qualcuno del primo cerchio, uno"
"discende mai alcun del primo grado,","il cui solo castigo è la speranza storpia,"
che sol per pena ha la speranza cionca?”.,"mai scendere così in profondità in questo triste vuoto?"""
Questa question fec'io; e quei “Di rado,Questa era la mia domanda e lui rispose così:
"incontra”, mi rispuose, “che di noi","""E' piuttosto raro per uno di noi andarsene"
faccia il cammino alcun per qual io vado.,lungo il cammino che ho intrapreso ora.
"Ver è ch'altra fïata qua giù fui,","Ma io, in verità, sono già stato qui una volta:"
congiurato da quella Eritón cruda,"quella strega selvaggia Erichton, che ha chiamato"
che richiamava l'ombre a' corpi sui.,"le ombre tornano ai loro corpi, mi hanno convocato."
"Di poco era di me la carne nuda,",La mia carne non era stata a lungo spogliata quando lei
"ch'ella mi fece intrar dentr'a quel muro,","mi ha fatto scendere attraverso tutti gli anelli dell'Inferno,"
per trarne un spirto del cerchio di Giuda.,per tirare indietro uno spirito dal cerchio di Giuda.
"Quell'è 'l più basso loco e 'l più oscuro,","Questo e' il posto piu' profondo e piu' oscuro,"
e 'l più lontan dal ciel che tutto gira:,"il più lontano dal cielo che cinge tutti,"
ben so 'l cammin; però ti fa sicuro.,"Quindi stai tranquillo, conosco bene il percorso."
Questa palude che 'l gran puzzo spira,Questa palude che alleva e respira il fetore gigante
"cigne dintorno la città dolente,","circonda la città del dolore,"
u' non potemo intrare omai sanz'ira”.,"che ora non possiamo entrare senza rabbia."""
"E altro disse, ma non l'ho a mente;","E disse di più, ma non ricordo"
però che l'occhio m'avea tutto tratto,perché i miei occhi mi avevano preso
"ver' l'alta torre a la cima rovente,",a quella torre alta con la vetta incandescente
dove in un punto furon dritte ratto,"dove, ad un solo punto, all'improvviso"
"tre furïe infernal di sangue tinte,","tre furie infernali sferrate di sangue,"
"che membra feminine avieno e atto,",che aveva gli arti delle donne e le loro vie
e con idre verdissime eran cinte;,"ma indossava, come cinture, serpenti di verde più profondo;"
"serpentelli e ceraste avien per crine,","piccoli serpenti e vipere cornute formavano i loro capelli,"
onde le fiere tempie erano avvinte.,e questi furono usati per legare i loro templi bestiali.
"E quei, che ben conobbe le meschine","E lui, che conosceva bene queste ancelle, serviva"
"de la regina de l'etterno pianto,",la Regina dei lamenti infiniti...
"“Guarda”, mi disse, “le feroci Erine.","Disse: ""Guardate i feroci Erinyes!"
Quest'è Megera dal sinistro canto;,"Quella e' Megaera a sinistra, e lei..."
quella che piange dal destro è Aletto;,"che piange sulla destra, ecco Allecto."
Tesifón è nel mezzo”; e tacque a tanto.,"Tisiphone è tra loro."" Era finito."
Con l'unghie si fendea ciascuna il petto;,Ogni furia si lacerava il seno con unghie talonate;
"battiensi a palme e gridavan sì alto,","ciascuno, con le sue palme, battuto su se stesso e pianto"
ch'i' mi strinsi al poeta per sospetto.,"così forte che io, nella paura, mi avvicinai al poeta."
"“Vegna Medusa: sì 'l farem di smalto”,","""Lasciate venire Medusa, poi ci gireremo"
dicevan tutte riguardando in giuso;,"e tutti gridarono: ""Guardate giù!."""
“mal non vengiammo in Tesëo l'assalto”.,"""avremmo dovuto punire l'aggressione di Teseo."""
“Volgiti 'n dietro e tien lo viso chiuso;,"""Torna indietro e tieni gli occhi chiusi, perché"
"ché se 'l Gorgón si mostra e tu 'l vedessi,","il Gorgone si mostra e tu la vedi,"
nulla sarebbe di tornar mai suso”.,"non torneresti mai più sopra,"""
Così disse 'l maestro; ed elli stessi,"disse il mio padrone, ed egli stesso mi volse"
"mi volse, e non si tenne a le mie mani,","intorno e, non contento solo con le mie mani,"
che con le sue ancor non mi chiudessi.,Ha usato anche il suo per coprirmi gli occhi.
"O voi ch'avete li 'ntelletti sani,","O possedete intelletti robusti,"
mirate la dottrina che s'asconde,osservare l'insegnamento che è nascosto qui
sotto 'l velame de li versi strani.,sotto il velo dei versi così oscuri.
E già venìa su per le torbide onde,"E ora, attraverso le onde torbide, là passò"
"un fracasso d'un suon, pien di spavento,","un suono riboantico fracas-horrid,"
"per cui tremavano amendue le sponde,",abbastanza da far tremare entrambe le coste:
non altrimenti fatto che d'un vento,"un suono non diverso da un vento quando, selvaggio"
"impetüoso per li avversi ardori,","perché deve lottare con correnti più calde,"
che fier la selva e sanz'alcun rattento,"colpisce contro la foresta senza lasciare,"
"li rami schianta, abbatte e porta fori;","fracassare, abbattersi, portare via rami,"
"dinanzi polveroso va superbo,","mentre si muove orgogliosamente, nuvole di polvere prima di esso,"
e fa fuggir le fiere e li pastori.,e mette in fuga sia gli animali che i pastori.
Li occhi mi sciolse e disse: “Or drizza il nerbo,"Mi ha liberato gli occhi e ha detto: ""Ora lasciate che la vostra ottica"
del viso su per quella schiuma antica,"il nervo girare direttamente verso quell'antica schiuma,"
per indi ove quel fummo è più acerbo”.,"là dove la nebbia è più spessa e più acre."""
Come le rane innanzi a la nimica,"Come rane di fronte al loro nemico,"
"biscia per l'acqua si dileguan tutte,","il serpente, spargerà sott'acqua fino"
"fin ch'a la terra ciascuna s'abbica,","ogni intonaco in un mucchio lungo il fondo,"
vid'io più di mille anime distrutte,Cosi' come le mille anime rovinate che ho visto
fuggir così dinanzi ad un ch'al passo,prendere il volo prima di una figura che attraversa Styx
passava Stige con le piante asciutte.,che camminavano come a terra e con suole secche.
