Original,Translate_IT
Benigna volontade in che si liqua,"Una volontà benigna, in cui si rivela"
"sempre l'amor che drittamente spira,","sempre l'amore che ispira rettamente,"
"come cupidità fa ne la iniqua,","Come nella cupidigia iniqua,"
"silenzio puose a quella dolce lira,","Silenzio imposto a quella dulcet lyre,"
e fece quïetar le sante corde,"E zittirono gli accordi consacrati,"
che la destra del cielo allenta e tira.,La mano destra del Cielo si stringe e si rilassa.
Come saranno a' giusti preghi sorde,Come alle suppliche giuste deve essere sordo
"quelle sustanze che, per darmi voglia","Quelle sostanze, che, per darmi desiderio"
"ch'io le pregassi, a tacer fur concorde?","Di pregare loro, con un solo accordo è diventato silenzioso?"
Bene è che sanza termine si doglia,"E' bene che si lamenti senza fine,"
"chi, per amor di cosa che non duri",Chi per amore di ciò che non dura
"etternalmente, quello amor si spoglia.",Eternamente lo spoglia di quell'amore!
Quale per li seren tranquilli e puri,Come attraverso l'aria pura e tranquilla della sera
"discorre ad ora ad or sùbito foco,","Ci spara di tanto in tanto un fuoco improvviso,"
"movendo li occhi che stavan sicuri,","Muovendo gli occhi che erano fermi prima,"
"e pare stella che tramuti loco,","E sembra essere una stella che cambia posto,"
se non che da la parte ond'e' s'accende,Tranne che nella parte in cui è acceso
"nulla sen perde, ed esso dura poco:","Non manca nulla, e questo dura poco;"
tale dal corno che 'n destro si stende,Così dal corno che a destra si estende
a piè di quella croce corse un astro,Al piede di quella croce c'era una stella.
de la costellazion che lì resplende;,Fuori dalla costellazione splendente là;
"né si partì la gemma dal suo nastro,","né la gemma fu dispersa dal suo nastro,"
"ma per la lista radïal trascorse,","Ma giù per il filetto radiante correva,"
che parve foco dietro ad alabastro.,Quindi quel fuoco sembrava dietro l'alabastro.
"Sì pïa l'ombra d'Anchise si porse,","Così l'ombra di Anchise si protrasse,"
"se fede merta nostra maggior musa,","Se qualche fede merita la nostra più grande Musa,"
quando in Eliso del figlio s'accorse.,Quando in Elysium egli suo figlio percepito.
"“O sanguis meus, o superinfusa","""O sanguis meus, O superinfusa"
"gratïa Deï, sicut tibi cui","Gratia Dei, sicut tibi, cui"
bis unquam celi ianüa reclusa?”.,"Bis unquam Coeli Janua reclusa?"""
Così quel lume: ond'io m'attesi a lui;,Così fulgore; da dove l'ho dato ascolto;
"poscia rivolsi a la mia donna il viso,","Poi, verso la mia Signora, voltò la mia vista,"
e quinci e quindi stupefatto fui;,e da questo lato e che era stupefatto;
ché dentro a li occhi suoi ardeva un riso,Perché nei suoi occhi bruciava un tale sorriso
"tal, ch'io pensai co' miei toccar lo fondo",Che con il mio methought ho toccato il fondo
de la mia gloria e del mio paradiso.,Sia della mia grazia che del mio Paradiso!
"Indi, a udire e a veder giocondo,","Poi, piacevole all'udito e alla vista,"
"giunse lo spirto al suo principio cose,",Lo spirito unito alle sue cose iniziali
"ch'io non lo 'ntesi, sì parlò profondo;","Non ho capito, così profondo che ha parlato;"
"né per elezïon mi si nascose,","E non si è nascosta a me per scelta,"
"ma per necessità, ché 'l suo concetto","Ma per necessità, per la sua concezione"
al segno d'i mortal si soprapuose.,Sopra il segno dei mortali si è posto.
E quando l'arco de l'ardente affetto,E quando l'arco della compassione ardente
"fu sì sfogato, che 'l parlar discese","È stato finora rallentato, che il suo discorso è sceso"
"inver' lo segno del nostro intelletto,","Verso il marchio della nostra intelligenza,"
"la prima cosa che per me s'intese,",La prima cosa che ho capito
"“Benedetto sia tu”, fu, “trino e uno,","""Benedetto sia Tu, o Trino e Uno,"
che nel mio seme se' tanto cortese!”.,"Chi è stato così cortese verso il mio seme?"""
"E seguì: “Grato e lontano digiuno,","E continuò: ""Affamata lunga e grata,"
tratto leggendo del magno volume,Disegnato dalla lettura del potente volume
"du' non si muta mai bianco né bruno,","dove non è mai cambiato il bianco o il buio,"
"solvuto hai, figlio, dentro a questo lume","Tu hai placato, figlio mio, in questa luce"
"in ch'io ti parlo, mercé di colei","In cui ti parlo, per grazia di lei"
ch'a l'alto volo ti vestì le piume.,Che a questo volo alto con piumaggio ti ha vestito.
Tu credi che a me tuo pensier mei,Pensi che il tuo pensiero passi
"da quel ch'è primo, così come raia","Da Colui che è il primo, come dall'unità,"
"da l'un, se si conosce, il cinque e 'l sei;","Se questo è noto, raggio fuori il cinque e sei;"
e però ch'io mi sia e perch'io paia,E dunque chi sono io non chiedi:
"più gaudïoso a te, non mi domandi,",E perché ti sembro più gioioso
che alcun altro in questa turba gaia.,Di qualunque altra di questa folla felice.
Tu credi 'l vero; ché i minori e ' grandi,"Tu pensi la verità, perché il piccolo e grande"
di questa vita miran ne lo speglio,Di questa esistenza guarda nello specchio
"in che, prima che pensi, il pensier pandi;","Dove, prima che tu pensi, mostri il tuo pensiero."
ma perché 'l sacro amore in che io veglio,"Ma che l'amore sacro, in cui osservo"
con perpetüa vista e che m'asseta,"con la vista perpetua, e che mi fa sete"
"di dolce disïar, s'adempia meglio,","Con dolce desiderio, può meglio essere soddisfatto,"
"la voce tua sicura, balda e lieta","Ora la tua voce sia sicura, sincera e felice"
"suoni la volontà, suoni 'l disio,","Proclama i desideri, il desiderio proclama,"
a che la mia risposta è già decreta!”.,"A cui la mia risposta è già decretata."""
"Io mi volsi a Beatrice, e quella udio","A Beatrice mi voltai, e sentì"
"pria ch'io parlassi, e arrisemi un cenno","Prima di parlare, e mi sorrise un segno,"
che fece crescer l'ali al voler mio.,che ha fatto crescere le ali del mio desiderio;
"Poi cominciai così: “L'affetto e 'l senno,","Allora in questo saggio ho cominciato: ""Amore e conoscenza,"
"come la prima equalità v'apparse,","Quando hai visto la prima Uguaglianza,"
"d'un peso per ciascun di voi si fenno,",Lo stesso peso per ciascuno di voi è diventato;
"però che 'l sol che v'allumò e arse,","Perché nel Sole, che ti ha illuminato e bruciato"
"col caldo e con la luce è sì iguali,","Con calore e luminosità, sono così uguali,"
che tutte simiglianze sono scarse.,Che tutte le somiglianze sono insufficienti.
"Ma voglia e argomento ne' mortali,","Ma tra i mortali la volontà e la discussione,"
"per la cagion ch'a voi è manifesta,","Per la ragione che a voi è manifesto,"
diversamente son pennuti in ali;,Diversamente piuma nei loro pignoni lo sono.
"ond'io, che son mortal, mi sento in questa","Da dove io, che sono mortale, sento in me stesso"
"disagguaglianza, e però non ringrazio","Questa disuguaglianza; quindi non ringraziare,"
se non col core a la paterna festa.,"Salva nel mio cuore, per questa paterna accoglienza."
"Ben supplico io a te, vivo topazio","Ti supplico davvero, topazio vivente!"
"che questa gioia prezïosa ingemmi,","Incastonato in questo prezioso gioiello come una gemma,"
perché mi facci del tuo nome sazio”.,"perché tu mi esaudisca con il tuo nome."""
“O fronda mia in che io compiacemmi,"""O mia foglia, nella quale mi piaceva prendere"
"pur aspettando, io fui la tua radice”:","E' in attesa che io fossi la tua radice!"""
"cotal principio, rispondendo, femmi.",Che inizio mi ha dato la risposta.
Poscia mi disse: “Quel da cui si dice,"Allora mi disse: ""Quello dal quale si chiama"
tua cognazione e che cent'anni e piùe,"la tua razza, e che cento anni e più"
"girato ha 'l monte in la prima cornice,","ha cerchiato intorno al monte sul primo cornicione,"
mio figlio fu e tuo bisavol fue:,Un mio figlio e la tua bisnonna erano:
ben si convien che la lunga fatica,"Beh, ti sta bene che la lunga fatica"
