Original,Translate_IT
"Godi, Fiorenza, poi che se' sì grande","Tu puoi vantarti di tanto splendore, Firenze,"
"che per mare e per terra batti l'ali,",perché il tuo nome suona alto per terra e sul mare
e per lo 'nferno tuo nome si spande!,e s’incornicia fino al fondo dell’Inferno.
Tra li ladron trovai cinque cotali,"In effetti, ho trovato cinque dei tuoi cittadini."
"tuoi cittadini onde mi ven vergogna,","tra tutti questi ladri, a mia grande vergogna"
e tu in grande orranza non ne sali.,"– e tu stesso, puoi trarne molto onore?"
"Ma se presso al mattin del ver si sogna,",Ma se i sogni fatti nell'ora in cui l'alba
"tu sentirai, di qua da picciol tempo,","sono veri, probabilmente sentirai prima di molto tempo"
"di quel che Prato, non ch'altri, t'agogna.",Tutto il male che ti si vuole non più lontano di Prato.
"E se già fosse, non saria per tempo.","Se viene, non saprebbe sorprenderti troppo presto;"
"Così foss'ei, da che pur esser dee!","e poiché deve venire, venga più presto,"
"ché più mi graverà, com' più m'attempo.","Perché più divento vecchio, più me ne deve costare."
"Noi ci partimmo, e su per le scalee","Poi partimmo, approfittando delle rocce."
"che n'avea fatto iborni a scender pria,","che ci avevano servito da gradini per scendere,"
rimontò 'l duca mio e trasse mee;,"e la mia guida, salendo, mi tirava dietro."
"e proseguendo la solinga via,","Così, seguendo sempre la via solitaria,"
tra le schegge e tra ' rocchi de lo scoglio,"tra tutti i detriti e i punti salienti del ponte,"
lo piè sanza la man non si spedia.,Il piede non avanzava senza aiutarsi con la mano.
"Allor mi dolsi, e ora mi ridoglio","Avevo paura, ma ce l'ho di più."
"quando drizzo la mente a ciò ch'io vidi,",ora che penso a tutto ciò che ho visto;
"e più lo 'ngegno affreno ch'i' non soglio,",Freno la mia mente più che la mia ordinaria.
perché non corra che virtù nol guidi;,"e non voglio uscire dalla via della virtù,"
"sì che, se stella bona o miglior cosa","perché, se la mia stella o qualcuno di migliore"
"m'ha dato 'l ben, ch'io stessi nol m'invidi.","Mi ha scoperto il bene, ne faccio un buon uso."
"Quante 'l villan ch'al poggio si riposa,",Perché come il cattivo sdraiato sulla collina
nel tempo che colui che 'l mondo schiara,in questa stagione in cui la fiaccola del mondo
"la faccia sua a noi tien meno ascosa,","ci nasconde meno a lungo l'aspetto del suo volto,"
"come la mosca cede a la zanzara,","nel momento in cui fugge la mosca e appare la zanzara,"
"vede lucciole giù per la vallea,",vede un numero infinito di versi lucidi in fondo
forse colà dov'e' vendemmia e ara:,"del vallone dove forse ara o vendemmia,"
di tante fiamme tutta risplendea,come ho visto brillare nell'ottavo girone
"l'ottava bolgia, sì com'io m'accorsi","senza numero, non appena verrò"
tosto che fui là 've 'l fondo parea.,nel punto in cui la vista arrivava fino in fondo.
E qual colui che si vengiò con li orsi,"E come quello che gli orsi hanno vendicato,"
"vide 'l carro d'Elia al dipartire,","Al momento della partenza, dovette vedere il carro di Elia."
"quando i cavalli al cielo erti levorsi,","quando fu portato in cielo dai suoi cavalli,"
"che nol potea sì con li occhi seguire,",che gli occhi lo seguissero senza potere
"ch'el vedesse altro che la fiamma sola,",Nulla distingue più di una palla di fuoco.
"sì come nuvoletta, in sù salire:","che saliva nell'aria come una piccola nuvola,"
tal si move ciascuna per la gola,"questi fuochi si agitavano sul fondo della fossa,"
"del fosso, ché nessuna mostra 'l furto,","senza che si potesse, da lontano, distinguere il loro nucleo;"
e ogne fiamma un peccatore invola.,e ogni fiamma era la prigione di un peccatore.
"Io stava sovra 'l ponte a veder surto,",Li stavo esaminando dall'alto del molo.
"sì che s'io non avessi un ronchion preso,","e mi chinava su di lei, sull'orlo di una sporgenza,"
caduto sarei giù sanz'esser urto.,Altrimenti avrei potuto cadere senza che mi spingessero.
"E 'l duca, che mi vide tanto atteso,","La mia guida, tuttavia, vedendomi assorbito,"
disse: “Dentro dai fuochi son li spirti;,"mi spiegò: «Questi peccatori sono in mezzo a questi fuochi,"
catun si fascia di quel ch'elli è inceso”.,ciascuno avvolto dalle fiamme che lo bruciano».
"“Maestro mio”, rispuos'io, “per udirti","“Maestro”, gli dissi allora, “quello che hai appena detto"
son io più certo; ma già m'era avviso,"conferma i miei sospetti, perché avevo creduto di capire"
"che così fosse, e già voleva dirti:","che cosa è stato; tuttavia, stavo per chiederti"
chi è 'n quel foco che vien sì diviso,"che viene in quel fuoco, che si vede spaccarsi in due"
"di sopra, che par surger de la pira","dall'alto, e che sembra sfuggire al rogo"
dov'Eteòcle col fratel fu miso?”.,Chi ha ricevuto sia Eteocle che suo fratello?”
Rispuose a me: “Là dentro si martira,Rispose: “Qui si punisce.
"Ulisse e Dïomede, e così insieme",Ulisse e Diomede: restano insieme
a la vendetta vanno come a l'ira;,per la loro comune colpa e per la loro punizione.
e dentro da la lor fiamma si geme,"Tutti e due piangono, in questa doppia fiamma,"
l'agguato del caval che fé la porta,l'astuzia del cavallo che urtò la strada
onde uscì de' Romani il gentil seme.,Da dove venne dai Romani il generoso antenato.
"Piangevisi entro l'arte per che, morta,",Piangono l'artificio a cui Deidamie
"Deïdamìa ancor si duol d'Achille,","deve sempre versare lacrime per Achille,"
e del Palladio pena vi si porta”.,e il Palladio che avevano rubato”.
“S'ei posson dentro da quelle faville,"«Se possono, dico allora, in mezzo alla loro fiamma"
"parlar”, diss'io, “maestro, assai ten priego","Ascolta i nostri discorsi, o maestro, ti prego."
"e ripriego, che 'l priego vaglia mille,",(e che questa preghiera abbia la forza di mille)
che non mi facci de l'attender niego,"Lascia che mi fermi un po' in questo posto,"
fin che la fiamma cornuta qua vegna;,per attendere qui questa fiamma cornuta:
vedi che del disio ver' lei mi piego!”.,Vedi che il desiderio mi spinge forte verso di lei!”
Ed elli a me: “La tua preghiera è degna,Egli rispose: “La tua richiesta merita
"di molta loda, e io però l'accetto;","l'elogio più grande, anche io lo autorizzo;"
ma fa che la tua lingua si sostegna.,"Tuttavia, dovrai astenerti dal parlare."
"Lascia parlare a me, ch'i' ho concetto","Li affronterò per te, perché ho capito"
"ciò che tu vuoi; ch'ei sarebbero schivi,","ciò che vuoi sapere; e questi sono i Greci,"
"perch'e' fuor greci, forse del tuo detto”.",che potrebbero disprezzare il tuo modo di parlare”.
Poi che la fiamma fu venuta quivi,"Così, quando la fiamma arrivò vicino a noi"
"dove parve al mio duca tempo e loco,","e la mia guida credette nel momento favorevole,"
in questa forma lui parlare audivi:,Alla fine l’ho sentita pronunciare questo discorso:
"“O voi che siete due dentro ad un foco,","“O voi che venite due in mezzo allo stesso fuoco,"
"s'io meritai di voi mentre ch'io vissi,","se ho mantenuto diritti su di voi, da vivo,"
s'io meritai di voi assai o poco,"se ho mantenuto dei diritti su di te, molto o poco,"
"quando nel mondo li alti versi scrissi,","Scrivendo lassù questo illustre poema,"
non vi movete; ma l'un di voi dica,"Non allontanatevi, che uno di voi ci dica"
"dove, per lui, perduto a morir gissi”.","in quale luogo, perdendosi, fu cercato la morte!»."
Lo maggior corno de la fiamma antica,La cima più alta di questa vecchia fiamma
"cominciò a crollarsi mormorando,","si agita improvvisamente, mormorando"
pur come quella cui vento affatica;,Come se la tempesta avesse tormentato la sua punta.
"indi la cima qua e là menando,","Poi, passeggiando di qua e di là,"
"come fosse la lingua che parlasse,","come una lingua che cerca di parlare,"
gittò voce di fuori e disse: “Quando,Egli emise una voce che si sentiva dire:
"mi diparti' da Circe, che sottrasse","Dopo aver abbandonato Circe, che per più di un anno"
"me più d'un anno là presso a Gaeta,","mi trattenne nei suoi rets, laggiù, vicino a Gaeta"
"prima che sì Enëa la nomasse,","(che non aveva questo nome, imposto da Enea),"
"né dolcezza di figlio, né la pieta","né il grande amore che avevo per mio figlio,"
"del vecchio padre, né 'l debito amore","né l'amore filiale, né la fede coniugale"
"lo qual dovea Penelopè far lieta,",che avrebbe reso felice il cuore di Penelope
vincer potero dentro a me l'ardore,non sono stati sufficienti per vincere in me la sete
ch'i' ebbi a divenir del mondo esperto,"che avevo di sapere tutti i segreti del mondo,"
e de li vizi umani e del valore;,tutti i vizi dell'uomo e le sue virtù.
ma misi me per l'alto mare aperto,"Ripresero il mare e partii verso il largo,"
sol con un legno e con quella compagna,con una sola nave e la piccola truppa
picciola da la qual non fui diserto.,Chi non ha voluto abbandonarmi allora?
"L'un lito e l'altro vidi infin la Spagna,","Ho corso entrambi i bordi fino alla fine della Spagna,"
"fin nel Morrocco, e l'isola d'i Sardi,",La costa del Marocco e l'isola della Sardegna
e l'altre che quel mare intorno bagna.,e gli altri paesi che circondano questo mare.
