Original,Translate_IT
Poi che la carità del natio loco,"Urgendo dall'amore che ho portato il mio luogo di nascita,"
"mi strinse, raunai le fronde sparte",Raccogliei le foglie sparse e le restituii
"e rende'le a colui, ch'era già fioco.","a lui, che aveva già trascorso il suo respiro."
Indi venimmo al fine ove si parte,Poi siamo arrivati al confine che si divide
"lo secondo giron dal terzo, e dove",il secondo giro dal terzo.
si vede di giustizia orribil arte.,E qui si rivela l'orribile opera della giustizia.
"A ben manifestar le cose nove,","Per dire quanto fosse strano il nuovo posto,"
dico che arrivammo ad una landa,Io dico che siamo arrivati in una pianura sterile.
che dal suo letto ogne pianta rimove.,che non lascia alcuna pianta mettere radici nel suo terreno.
La dolorosa selva l'è ghirlanda,La foresta cupa la suona come una ghirlanda
"intorno, come 'l fosso tristo ad essa;",ed è a sua volta circondato dal fossato.
quivi fermammo i passi a randa a randa.,"Qui, al limite, siamo rimasti i nostri passi"
"Lo spazzo era una rena arida e spessa,","in una distesa di sabbia profonda e arida,"
non d'altra foggia fatta che colei,molto simile alla sabbia pressata molto tempo fa
che fu da' piè di Caton già soppressa.,sotto i piedi di Cato.
"O vendetta di Dio, quanto tu dei","O vendetta di Dio, quanto"
esser temuta da ciascun che legge,se foste temuti da tutti coloro che leggono
ciò che fu manifesto a li occhi mei!,quello che ora ho visto svelato davanti ai miei occhi!
D'anime nude vidi molte gregge,"Vidi molte mandria di anime nude,"
"che piangean tutte assai miseramente,","tutti gridando in pari miseria,"
e parea posta lor diversa legge.,sebbene ciascuno sembrasse soggetto ad una legge diversa:
"Supin giacea in terra alcuna gente,","alcuni sdraiati a faccia in su per terra,"
"alcuna si sedea tutta raccolta,","alcuni si sedettero, i loro corpi si incuriosirono,"
e altra andava continüamente.,e altri vagavano in continuo movimento.
"Quella che giva 'ntorno era più molta,","Moltissimi erano coloro che vagavano,"
"e quella men che giacëa al tormento,","coloro che giacciono lì nel tormento meno,"
ma più al duolo avea la lingua sciolta.,anche se le loro lingue gridano di più.
"Sovra tutto 'l sabbion, d'un cader lento,","Sopra la sabbia che si estende, in lenta discesa,"
"piovean di foco dilatate falde,",grandi fiocchi di fuoco doccia giù
come di neve in alpe sanza vento.,come la neve cade sulle colline nei giorni senza vento.
Quali Alessandro in quelle parti calde,"Se Alexander, sulle pianure torride dell'India,"
d'Indïa vide sopra 'l süo stuolo,vedere i fiocchi di fuoco caduti indiminuiti
"fiamme cadere infino a terra salde,","a terra e sulle sue truppe,"
per ch'ei provide a scalpitar lo suolo,ordinò ai suoi uomini di calpestare la terra
"con le sue schiere, acciò che lo vapore",in modo che la doccia fiammeggiante è stato spento
mei si stingueva mentre ch'era solo:,"prima che il fuoco prendesse e si diffondesse,"
tale scendeva l'etternale ardore;,qui svuotate le fiamme eterne
"onde la rena s'accendea, com'esca","scese, e la sabbia prese fuoco"
"sotto focile, a doppiar lo dolore.","come triturare sotto la pietra focaia, raddoppiando il tormento."
Sanza riposo mai era la tresca,Mai senza riposo è stata la danza maleducata
"de le misere mani, or quindi or quinci","di mani miserabili, ora qui, ora là,"
escotendo da sé l'arsura fresca.,Schiaffeggiando ogni nuovo bruciante cenere.
"I' cominciai: “Maestro, tu che vinci","Ho cominciato: ""Maestro, tu che vinci ogni cosa..."
"tutte le cose, fuor che ' demon duri",tutti tranne i demoni ostinati che si sono salvati
"ch'a l'intrar de la porta incontra uscinci,","contro di noi alla soglia della porta,"
