Original,Translate_IT
“Poscia che Costantin l'aquila volse,"""Dopo che Costantino aveva trasformato l'Aquila"
"contr'al corso del ciel, ch'ella seguio","contro il corso del paradiso, il corso che ha preso"
"dietro a l'antico che Lavina tolse,","dietro l'antico che sposò Lavinia,"
cento e cent'anni e più l'uccel di Dio,"centocento anni e più,"
"ne lo stremo d'Europa si ritenne,","l'uccello di Dio rimase vicino ai confini dell'Europa,"
vicino a' monti de' quai prima uscìo;,vicino alle cime da cui è emerso per la prima volta;
e sotto l'ombra de le sacre penne,"sotto l'ombra delle ali sacre,"
"governò 'l mondo lì di mano in mano,","governò il mondo, di mano in mano, fino"
"e, sì cangiando, in su la mia pervenne.",che il cambiamento di governo è diventato il mio compito.
"Cesare fui e son Iustinïano,","Cesare io ero e sono Justinian,"
"che, per voler del primo amor ch'i' sento,","che, per volontà dell'Amore Primale sento,"
d'entro le leggi trassi il troppo e 'l vano.,rimosso il vano e inutile dalle leggi.
"E prima ch'io a l'ovra fossi attento,","Prima che diventassi attento a questo travaglio,"
"una natura in Cristo esser, non piùe,","L'ho tenuto, ma una sola natura... e non piu'..."
"credea, e di tal fede era contento;","era di Cristo-e in quella fede, ero contento;"
"ma 'l benedetto Agapito, che fue","ma poi il beato Agapeto,"
"sommo pastore, a la fede sincera","che era pastore capo, con le sue parole mi ha girato"
mi dirizzò con le parole sue.,a quella fede che ha verità e purezza.
"Io li credetti; e ciò che 'n sua fede era,","Gli ho creduto, e ora vedo chiaramente"
"vegg'io or chiaro sì, come tu vedi","la sua fede, come voi con contradditorie"
ogne contradizione e falsa e vera.,può vedere che uno è vero e uno è falso.
"Tosto che con la Chiesa mossi i piedi,","Non appena i miei passi hanno condiviso il cammino della Chiesa,"
a Dio per grazia piacque di spirarmi,"Dio, della Sua grazia, ha ispirato il mio alto compito"
"l'alto lavoro, e tutto 'n lui mi diedi;",come a Lui piaciuto. Sono stato pienamente attratto da questo.
"e al mio Belisar commendai l'armi,",Affidamento al mio Belisarius
"cui la destra del ciel fu sì congiunta,","le mie braccia, ho trovato un segno per me per riposare"
che segno fu ch'i' dovessi posarmi.,dalla guerra: la mano destra del Cielo lo ha favorito.
Or qui a la question prima s'appunta,La mia risposta alla domanda che mi hai rivolto per la prima volta
