Original,Translate_IT
"Da poi che Carlo tuo, bella Clemenza,","Quando il tuo Charles mi ebbe, bella Clemenza, istruito"
"m'ebbe chiarito, mi narrò li 'nganni","su ciascuno di questi punti, mi dice le disgrazie"
che ricever dovea la sua semenza;,"che la sua progenie avrebbe sofferto più tardi,"
ma disse: “Taci e lascia muover li anni”;,"Ma aggiunse: «Taci, lascia passare il tempo!»."
sì ch'io non posso dir se non che pianto,"Perciò non dico nulla, se non che vi verrà"
giusto verrà di retro ai vostri danni.,Un dolore alle tue disgrazie.
E già la vita di quel lume santo,Già lo spirito vitale della santa luce
rivolta s'era al Sol che la rïempie,"si voltava per vedere il sole che lo colmava,"
come quel ben ch'a ogne cosa è tanto.,come l’unico luogo per il quale ognuno è tutto.
"Ahi anime ingannate e fatture empie,","Cuori che vi ingannano, creature empie"
"che da sì fatto ben torcete i cuori,",che distogliete i cuori da questo bene sovrano
drizzando in vanità le vostre tempie!,per dirigere i vostri voti verso qualche vanità!
Ed ecco un altro di quelli splendori,Ecco un’altra luce che mi apparve all’improvviso
"ver' me si fece, e 'l suo voler piacermi","si avvicinava a me, mostrando con lo splendore"
significava nel chiarir di fori.,"che brillava su di lui, il suo desiderio di piacermi."
"Li occhi di Bëatrice, ch'eran fermi",Gli occhi di Beatrice erano puntati su di me.
"sovra me, come pria, di caro assenso","e, come prima, assicuravano il mio desiderio"
al mio disio certificato fermi.,che avevo ottenuto il suo caro assenso.
"“Deh, metti al mio voler tosto compenso,","O beato spirito, contenta dunque più in fretta,"
"beato spirto”, dissi, “e fammi prova","Io gli dico, il mio desiderio, e dammi la prova"
ch'i' possa in te refletter quel ch'io penso!”.,che tu possa riflettere il fondo del mio pensiero!”
"Onde la luce che m'era ancor nova,","Allora questa chiarezza, nuova incorna per me,"
"del suo profondo, ond'ella pria cantava,","dal profondo di se stessa, avendo finito il suo canto,"
seguette come a cui di ben far giova:,"felice di poter agire bene, rispose:"
“In quella parte de la terra prava,In questa porzione di terra italiana
italica che siede tra Rïalto,"Perversa, che si estende dalle rive di Rialto"
"e le fontane di Brenta e di Piava,","fino all'inizio del Piave e del Brenta,"
"si leva un colle, e non surge molt'alto,","si erge un'altezza di media importanza,"
là onde scese già una facella,Da dove una volta scese una torcia accesa
che fece a la contrada un grande assalto.,che mise a sangue e a fuoco tutta questa terra.
D'una radice nacqui e io ed ella:,Io e lei usciamo dalla stessa radice.
"Cunizza fui chiamata, e qui refulgo","Il mio nome fu Cunizza; se tu mi vedi qui,"
perché mi vinse il lume d'esta stella;,È per aver sentito il fuoco di questa stella.
ma lietamente a me medesma indulgo,Mi perdonerò allegramente io stesso.
"la cagion di mia sorte, e non mi noia;","la fonte della mia sorte, e non ho rimpianti,"
che parria forse forte al vostro vulgo.,Cosa che potrebbe sembrare incredibile al volgare.
Di questa luculenta e cara gioia,"Quanto a questo caro gioiello, immerso nella chiarezza"
"del nostro cielo che più m'è propinqua,","e che nel nostro cielo è il più vicino a me,"
"grande fama rimase; e pria che moia,","lascia una grande fama che non deve spegnersi,"
questo centesimo anno ancor s'incinqua:,Moltiplicando il nostro secolo per cinque:
"vedi se far si dee l'omo eccellente,","vedi se l’uomo fa bene, quando eccelle in modo"
sì ch'altra vita la prima relinqua.,Che vinca nella prima una seconda vita.
E ciò non pensa la turba presente,"La folla di oggi non pensa così,"
"che Tagliamento e Adice richiude,","che vive tra l’Adige e il Tagliamento,"
né per esser battuta ancor si pente;,"e non pentirsi, per forte che la si flagelli."
ma tosto fia che Padova al palude,"Tuttavia, in poco tempo, si va a vedere Padova"
"cangerà l'acqua che Vincenza bagna,","cambiare l’acqua della palude dove si bagna Vicenza,"
per essere al dover le genti crude;,perché il suo popolo ostinato si ribella al dovere;
"e dove Sile e Cagnan s'accompagna,",e nel luogo che unisce il Sile e Cagnano
"tal signoreggia e va con la testa alta,","questa fetta del Signore e va a testa alta,"
che già per lui carpir si fa la ragna.,quando già per prenderla si preparano i ret.
Piangerà Feltro ancora la difalta,E a sua volta Feltro piangerà sul crimine
"de l'empio suo pastor, che sarà sconcia","del suo pastore perverso, che deve sembrare orrendo"
"sì, che per simil non s'entrò in malta.",Molto più di nessuno di quelli che portano a Malta.
Troppo sarebbe larga la bigoncia,"La vasca sarebbe grande, che dovrebbe raccogliere"
"che ricevesse il sangue ferrarese,","tutto il sangue ferrerebbe, e ci si sarebbe stancati"
"e stanco chi 'l pesasse a oncia a oncia,",Se mai volessimo pesare oncia per oncia
che donerà questo prete cortese,il sangue che sta per consegnare questo sacerdote magnanimo
per mostrarsi di parte; e cotai doni,per spirito partigiano: doni di questo tipo
conformi fieno al viver del paese.,In linea con i costumi di questo paese.
"Sù sono specchi, voi dicete Troni,",Più in alto sono questi specchi (le chiamate troni)
onde refulge a noi Dio giudicante;,dove risplende per noi la luce di Dio:
sì che questi parlar ne paion buoni”.,Ecco perché questo linguaggio è al suo posto”.
