Original,Translate_IT
Contra miglior voler voler mal pugna;,"Difficile combattere la volontà contro la volontà migliore,"
"onde contra 'l piacer mio, per piacerli,","Mi dispiace di aver tirato fuori la bocca dalla sorgente,"
trassi de l'acqua non sazia la spugna.,Perche' vuole che soffri di sete.
Mossimi; e 'l duca mio si mosse per li,Abbiamo camminato un modo in cui libera la ragione
"luoghi spediti pur lungo la roccia,","Per camminare, lungo la strada rocciosa,"
come si va per muro stretto a' merli;,Stesso pendio vicino al muro.
ché la gente che fonde a goccia a goccia,Perché quella folla che si è messa in lacrima
"per li occhi il mal che tutto 'l mondo occupa,","Liberati dal male che riempie il mondo,"
da l'altra parte in fuor troppo s'approccia.,Chiudete i sentieri verso l'esterno.
"Maladetta sie tu, antica lupa,","Vecchio lupo, sii dipinto!"
che più che tutte l'altre bestie hai preda,"Non c'è bestia che insegua preda come la tua,"
per la tua fame sanza fine cupa!,Ma il tuo ventre rimane infinitamente vuoto e lontano.
"O ciel, nel cui girar par che si creda","O Cielo, il cui ciclo, secondo noi,"
"le condizion di qua giù trasmutarsi,","Alla terra deve camminare l'essere e la condizione,"
quando verrà per cui questa disceda?,Quando apparirà l'eroe che li scaccia?
"Noi andavam con passi lenti e scarsi,",Partimmo lentamente e con fatica
"e io attento a l'ombre, ch'i' sentia","Io, ascoltando, da quella ombra di mezzo"
pietosamente piangere e lagnarsi;,E' scoppiato un lamento lamentoso.
e per ventura udi' “Dolce Maria!”,"""Maria, dolcezza!"" suonava prima del mio passo,"
dinanzi a noi chiamar così nel pianto,"E come una donna graziosa si lamenta,"
come fa donna che in parturir sia;,Così misericordioso è sembrato il grido di supplica religiosa.
"e seguitar: “Povera fosti tanto,","""Sei stato così povero!"" così dice che si muove,"
quanto veder si può per quello ospizio,"""Alla povertà vogliamo corrispondere quei Kripp,"
dove sponesti il tuo portato santo”.,"In cui hai posto il frutto salutare."""
"Seguentemente intesi: “O buon Fabrizio,","""Fabricius, Wackrer!"" sento continuare a parlare,"
con povertà volesti anzi virtute,"""La forza della povertà ti sembrava più vantaggiosa"
che gran ricchezza posseder con vizio”.,"Come il possesso della ricchezza con il crimine."""
"Queste parole m'eran sì piaciute,",Mi e' piaciuto molto questo discorso.
ch'io mi trassi oltre per aver contezza,E per vedere chi dei banchi di roccia
di quello spirto onde parean venute.,Mi sono voltato lì.
Esso parlava ancor de la larghezza,"E parlò anche dei doni,"
"che fece Niccolò a le pulcelle,","I Nicola fecero la fanciulla,"
per condurre ad onor lor giovinezza.,Per guidarli verso la via dell'onore.
"“O anima che tanto ben favelle,","""O fantasma che parli così bene,"" mi sono ricordato,"
"dimmi chi fosti”, dissi, “e perché sola","""Di' ora chi eri e per quale motivo?"
tu queste degne lode rinovelle.,Ricominci a fare lode da solo?
"Non fia sanza mercé la tua parola,","Non deve rimanere senza ricompensa tali clienti,"
s'io ritorno a compiér lo cammin corto,Torno al resto della breve ferrovia
di quella vita ch'al termine vola”.,"La vita che scorre all'ultima ora."""
"Ed elli: “Io ti dirò, non per conforto","E lui: ""Non da lì io raccomando aiuto,"
"ch'io attenda di là, ma perché tanta","Ma io dico, perché mi risplende la luce"
grazia in te luce prima che sie morto.,La grazia che Dio ti ha fatto prima di morire.
Io fui radice de la mala pianta,La radice dell'albero sono io che sono in denso
