Original,Translate_IT
"O voi che siete in piccioletta barca,","O tu che sei dentro la tua piccola corteccia,"
"desiderosi d'ascoltar, seguiti","desideroso di ascoltare, seguendo dietro"
"dietro al mio legno che cantando varca,","la mia nave che, cantando, attraversa i mari profondi,"
tornate a riveder li vostri liti:,voltatevi indietro per vedere le vostre coste di nuovo: non
"non vi mettete in pelago, ché forse,","tentate di navigare nei mari io salpavo; voi potete,"
"perdendo me, rimarreste smarriti.","perdendo di vista me, sia lasciato smarrito."
L'acqua ch'io prendo già mai non si corse;,Le onde che prendo non sono mai state salpate prima;
"Minerva spira, e conducemi Appollo,","Minerva respira, Apollo mi pilota,"
e nove Muse mi dimostran l'Orse.,e le nove Muse mi mostrano gli Orsi.
Voialtri pochi che drizzaste il collo,Voi altri pochi che avete cambiato idea nel tempo
"per tempo al pan de li angeli, del quale","al pane degli angeli,"
"vivesi qui ma non sen vien satollo,","uomini qui con la vita, ma affamati di piu'..."
metter potete ben per l'alto sale,puoi davvero impegnare il tuo vascello a
"vostro navigio, servando mio solco","il mare del sale profondo, mantenendo il vostro corso all'interno"
dinanzi a l'acqua che ritorna equale.,"la mia veglia, davanti a dove si levi di nuovo le onde."
Que' glorïosi che passaro al Colco,"Quegli uomini di gloria, quelli che passarono a Colchide,"
"non s'ammiraron come voi farete,",quando videro Jason trasformarsi in un aratro
quando Iasón vider fatto bifolco.,sono rimasti meno stupiti di quanto ne rimarrete stupiti.
La concreata e perpetüa sete,La sete che è innata ed eterna...
del deïforme regno cen portava,la sete del regno divino-noi-noi lontano
veloci quasi come 'l ciel vedete.,come i cieli che vedete.
"Beatrice in suso, e io in lei guardava;","Beatrice guardava verso l'alto, io la guardavo."
e forse in tanto in quanto un quadrel posa,Ma in un intervallo forse non più di
"e vola e da la noce si dischiava,","una freccia prende per colpire, per volare, per andarsene"
giunto mi vidi ove mirabil cosa,"l'arco, raggiunsi un luogo dove potevo vedere"
mi torse il viso a sé; e però quella,che qualcosa di meraviglioso mi ha disegnato; e lei
"cui non potea mia cura essere ascosa,","da cui il mio bisogno non poteva essere nascosto, voltato"
"volta ver' me, sì lieta come bella,",a me (la sua gioia corrispondeva alla sua bellezza):
"“Drizza la mente in Dio grata”, mi disse,","""Dirigete la vostra mente a Dio con gratitudine,"""
“che n'ha congiunti con la prima stella”.,"ella disse: ""Ci ha condotti alla prima stella."""
Parev'a me che nube ne coprisse,Mi sembrava che fossimo coperti da
"lucida, spessa, solida e pulita,","una nube brillante, solida, densa e inox,"
quasi adamante che lo sol ferisse.,come un diamante che il sole ha colpito.
Per entro sé l'etterna margarita,"In se stesso, la perla eterna"
"ne ricevette, com'acqua recepe","ci ha accolti, proprio come l'acqua accetterà"
raggio di luce permanendo unita.,"un raggio di luce, ma rimane intatto."
"S'io era corpo, e qui non si concepe",Se io fossi corpo (e sulla terra noi possiamo
"com'una dimensione altra patio,",non vedere come le cose materiali possono condividere
"ch'esser convien se corpo in corpo repe,","uno spazio-il caso, quando il corpo entra nel corpo),"
accender ne dovria più il disio,allora il nostro desiderio dovrebbe essere ancora più infiammato
di veder quella essenza in che si vede,per vedere quell'Essenza in cui discernere
come nostra natura e Dio s'unio.,come Dio e la natura umana sono stati fatti una cosa sola.
"Lì si vedrà ciò che tenem per fede,","Ciò che abbiamo qui per fede, sarà visto,"
"non dimostrato, ma fia per sé noto","non dimostrato ma direttamente noto,"
a guisa del ver primo che l'uom crede.,come la prima verità che l'uomo crede.
"Io rispuosi: “Madonna, sì devoto","Ho risposto: ""Con la più devozione I"
"com'esser posso più, ringrazio lui","può evocare, io ringrazio Colui che mi ha portato"
lo qual dal mortal mondo m'ha remoto.,lontano dal mondo mortale. Ma ora dimmi:
Ma ditemi: che son li segni bui,quali sono i segni oscuri sul corpo di questo pianeta
"di questo corpo, che là giuso in terra","che là sotto, sulla terra, hanno fatto dire agli uomini"
fan di Cain favoleggiare altrui?”.,"la storia di Caino?"" Sorrise un po ', e poi"
"Ella sorrise alquanto, e poi “S'elli erra","ha detto: ""Se l'opinione dei mortali"
"l'oppinïon”, mi disse, “d'i mortali",cade in errore quando la chiave dei sensi
"dove chiave di senso non diserra,","non può sbloccare la verità, non si dovrebbe essere"
certo non ti dovrien punger li strali,colpito dalle frecce di stupore una volta
"d'ammirazione omai, poi dietro ai sensi","Riconosci questa ragione, anche quando"
vedi che la ragione ha corte l'ali.,"sostenuto dai sensi, ha ali corte."
Ma dimmi quel che tu da te ne pensi”.,"Ma dimmi cosa ne pensi tu stesso."""
E io: “Ciò che n'appar qua sù diverso,"E io: ""Ciò che ci sembra diverso quassù"
credo che fanno i corpi rari e densi”.,"è causato-penso-da materia densa e rara."""
Ed ella: “Certo assai vedrai sommerso,"E lei: ""Sicuramente vedrete che il vostro"
"nel falso il creder tuo, se bene ascolti",credenza è profondamente affondato nell'errore se
l'argomentar ch'io li farò avverso.,Ascolta attentamente mentre lo confuto.
La spera ottava vi dimostra molti,"L'ottava sfera vi offre molte luci,"
"lumi, li quali e nel quale e nel quanto","e si può dire che essi, in qualità"
notar si posson di diversi volti.,"e dimensioni, sono stelle con diversi visti."
"Se raro e denso ciò facesser tanto,",Se la rarità e la densità da sole
"una sola virtù sarebbe in tutti,","ha causato questo, allora tutte le stelle avrebbero condiviso un potere"
più e men distributa e altrettanto.,"distribuito in minore, maggiore, o"
Virtù diverse esser convegnon frutti,in pari forza. Ma poteri diversi devono
"di princìpi formali, e quei, for ch'uno,",essere frutto di diversi principi formali;
seguiterieno a tua ragion distrutti.,"se avessi ragione, ne sarebbe rimasto solo uno,"
"Ancor, se raro fosse di quel bruno","il resto, distrutto. E di più, erano rarità"
"cagion che tu dimandi, o d'oltre in parte","la causa delle macchie scure che si interrogano,"
fora di sua materia sì digiuno,in parte questo pianeta mancherebbe di materia attraverso
"esto pianeto, o, sì come comparte","e attraverso, o altrimenti come, in un corpo, magro"
"lo grasso e 'l magro un corpo, così questo","e grasso può alternare, così sarebbe questo pianeta"
nel suo volume cangerebbe carte.,alternare le pagine nel suo volume.
"Se 'l primo fosse, fora manifesto","Per convalidare il primo caso, nel sole"
"ne l'eclissi del sol, per trasparere","eclissi, la luce dovrebbe mostrare attraverso, solo"
lo lume come in altro raro ingesto.,come quando attraversa la materia che è slanciata.
Questo non è: però è da vedere,"Non è così, quindi dobbiamo considerare"
"de l'altro; e s'elli avvien ch'io l'altro cassi,","quest'ultimo caso - se annullo anche quello,"
falsificato fia lo tuo parere.,allora la tua opinione è confutata.
"S'elli è che questo raro non trapassi,",Se la rarità non passa attraverso e attraverso
esser conviene un termine da onde,"la luna, allora ci deve essere un limite dove"
lo suo contrario più passar non lassi;,lo spessore non consente il passaggio della luce;
e indi l'altrui raggio si rifonde,"da lì, i raggi del sole sarebbero gettati indietro,"
così come color torna per vetro,"proprio come, dal vetro che nasconde il piombo sulla schiena,"
lo qual di retro a sé piombo nasconde.,"un raggio di luce colorata ritorna, riflesso."
Or dirai tu ch'el si dimostra tetro,Ora dirai che dove un raggio è stato
"ivi lo raggio più che in altre parti,","riflessa da una sezione più indietro,"
