Original,Translate_IT
Ora era onde 'l salir non volea storpio;,"Ora era l'ascesa nessun ostacolo Brooked,"
ché 'l sole avëa il cerchio di merigge,Perché il sole aveva il suo cerchio meridiano
lasciato al Tauro e la notte a lo Scorpio:,"A Taurus a sinistra, e notte a Scorpione;"
"per che, come fa l'uom che non s'affigge","Percio' come un uomo che non si arrende,"
"ma vassi a la via sua, che che li appaia,","Ma va per la sua strada, quello che gli appare,"
"se di bisogno stimolo il trafigge,","Se per necessità il pungiglione lo trafigge,"
"così intrammo noi per la callaia,","In questo saggio siamo entrati attraverso il gap,"
uno innanzi altro prendendo la scala,"Prendendo la scala, uno prima dell'altro,"
che per artezza i salitor dispaia.,Che per la sua ristrettezza divide gli alpinisti.
E quale il cicognin che leva l'ala,E come la piccola cicogna che solleva la sua ala
"per voglia di volare, e non s'attenta","Con il desiderio di volare, e non avventurarsi"
"d'abbandonar lo nido, e giù la cala;","Per lasciare il nido, e lasciarlo cadere verso il basso,"
tal era io con voglia accesa e spenta,"Anche io ero così, con il desiderio di chiedere"
"di dimandar, venendo infino a l'atto","Gentile e spensierato, al moto che viene"
che fa colui ch'a dicer s'argomenta.,Egli fa parlare chi si rivolge a se stesso.
"Non lasciò, per l'andar che fosse ratto,","Non per il nostro ritmo, anche se veloce potrebbe essere,"
"lo dolce padre mio, ma disse: “Scocca","Mio padre, dolce, ha abbandonato, ma ha detto: ""Lasciate volare"
"l'arco del dir, che 'nfino al ferro hai tratto”.","L'arco della parola tu hai attirato al barbecue."""
Allor sicuramente apri' la bocca,"Con fiducia aprii poi la bocca,"
e cominciai: “Come si può far magro,"E cominciai: ""Come può crescere un povero"
là dove l'uopo di nodrir non tocca?”.,"Là dove non si applica il bisogno di nutrimento?"""
“Se t'ammentassi come Meleagro,"""Se tu volessi ricordare come Meleager"
"si consumò al consumar d'un stizzo,","E' stato sprecato dallo spreco di un marchio,"
"non fora”, disse, “a te questo sì agro;","Questo non sarebbe,"" disse, ""essere a te così aspro;"
"e se pensassi come, al vostro guizzo,",E tu penseresti come ad ogni movimento tremulo
"guizza dentro a lo specchio vostra image,",Trema all'interno di uno specchio la tua immagine;
ciò che par duro ti parrebbe vizzo.,Quello che sembra difficile ti sembrerebbe tranquillo.
"Ma perché dentro a tuo voler t'adage,",ma perché tu ti accontenti del tuo desiderio
ecco qui Stazio; e io lui chiamo e prego,"Lo statius qui, e lui io chiamo e prego"
che sia or sanator de le tue piage”.,"Egli sarà il guaritore delle tue ferite."""
"“Se la veduta etterna li dislego”,","""Se gli dispiegassi l'eterna vendetta,"""
"rispuose Stazio, “là dove tu sie,","Stazio rispose: ""Dove sei presente,"
discolpi me non potert'io far nego”.,"Sii la mia scusa per non poterti rinnegare."""
"Poi cominciò: “Se le parole mie,","Allora cominciò: ""Figlio, se queste mie parole"
"figlio, la mente tua guarda e riceve,","la tua mente contempla e accoglie,"
lume ti fiero al come che tu die.,Saranno la tua luce per quello che dirai.
"Sangue perfetto, che poi non si beve","Il sangue perfetto, che non si ubriaca mai."
"da l'assetate vene, e si rimane",nelle vene assetate e che rimangono
"quasi alimento che di mensa leve,","Come il cibo che ti togli dalla tavola,"
prende nel core a tutte membra umane,Prende nel cuore tutti i membri umani
"virtute informativa, come quello","Virtù informativo, in quanto tale"
ch'a farsi quelle per le vene vane.,Che per essere cambiato a loro passa attraverso le vene
"Ancor digesto, scende ov'è più bello","Digerisce ancora, scende dove e' meglio"
tacer che dire; e quindi poscia geme,Silenzio per essere che dire; e poi scende di là
sovr'altrui sangue in natural vasello.,Sul sangue di un altro in vaso naturale.
"Ivi s'accoglie l'uno e l'altro insieme,","Lì uno insieme agli altri mingoli,"
"l'un disposto a patire, e l'altro a fare","Uno per essere passivo significa, l'altro attivo"
per lo perfetto loco onde si preme;,a causa del luogo perfetto da cui nasce;
