Original,Translate_IT
Nel tempo che Iunone era crucciata,Nel momento in cui il cuore di Juno si adira
"per Semelè contra 'l sangue tebano,","Se Semele, in collera con il sangue di Tebe,"
"come mostrò una e altra fïata,","Come hanno dimostrato molte volte con le azioni,"
"Atamante divenne tanto insano,","Afferrato l'Athamas così grande rabbia,"
che veggendo la moglie con due figli,"Che, quando la moglie gli piacque,"
"andar carcata da ciascuna mano,","Che ogni braccio con un figlio belud,"
"gridò: “Tendiam le reti, sì ch'io pigli",Il selvaggio grido della follia fece risuonare:
la leonessa e ' leoncini al varco”;,"""La leonessa e i ragazzi siano presi!"""
"e poi distese i dispietati artigli,",Poi allunga gli artigli senza pietà;
"prendendo l'un ch'avea nome Learco,","E come lui, il Learch, con Hat"
e rotollo e percosselo ad un sasso;,"Preparati, piegati e schiacciati sulla roccia,"
e quella s'annegò con l'altro carco.,Si annegò con il secondo peso.
E quando la fortuna volse in basso,"E come la fortuna di osare tutto questo audace,"
"l'altezza de' Troian che tutto ardiva,","L'orgoglioso trot ha guidato la sua ruota girata,"
"sì che 'nsieme col regno il re fu casso,","Cosi' che, insieme, il regno e il principe si siano accampati,"
"Ecuba trista, misera e cattiva,","E Ekuba, catturato e bandito,"
"poscia che vide Polissena morta,","Immolata la polixena,"
e del suo Polidoro in su la riva,E lei la sua disgrazia sulla spiaggia di Trazia
"del mar si fu la dolorosa accorta,","Mandò al corpo del loro polidoro,"
forsennata latrò sì come cane;,"E abbaiava, pazza, come un cane,"
tanto il dolor le fé la mente torta.,Perche' il dolore sbagliava la mente e si preoccupava del tutto.
Ma né di Tebe furie né troiane,Ma nulla fu rivelato a Tebe né a Troia
"si vider mäi in alcun tanto crude,","Da una rabbia che ha afferrato il bestiame e l'uomo,"
"non punger bestie, nonché membra umane,",Come ho visto in questo decimo buco.
"quant'io vidi in due ombre smorte e nude,","Una coppia di fantasmi, bandito morto, nudo,"
che mordendo correvan di quel modo,Come il maiale della sua stalla...
che 'l porco quando del porcil si schiude.,Hackerando tutto con gli hacker.
"L'una giunse a Capocchio, e in sul nodo",L'ha colpita nel collo di Capocchio
"del collo l'assannò, sì che, tirando,","E trascinatelo via, e non strofinate affatto dolcemente"
grattar li fece il ventre al fondo sodo.,Gli ha dato la pancia sulla pietra dura.
"E l'Aretin che rimase, tremando","L'Aretino, rimasto spaventato,"
"mi disse: “Quel folletto è Gianni Schicchi,","Lingua: ""Schichi è, il grande poltergeist,"
e va rabbioso altrui così conciando”.,"Che ha fatto spesso un gioco così arrabbiato."""
"“Oh”, diss'io lui, “se l'altro non ti ficchi","""Come sei al sicuro da quel casino."""
"li denti a dosso, non ti sia fatica","Rispondo: ""Parla pure, prima che scampa,"
"a dir chi è, pria che di qui si spicchi”.","Chi è quest'ombra e come si chiama."""
Ed elli a me: “Quell'è l'anima antica,"""La mirra è inventata, l'inganno stupido,"""
"di Mirra scellerata, che divenne","Risponde, ""che è più che degno di se stesso"
"al padre, fuor del dritto amore, amica.","Prima dell'antichità il padre amato,"
"Questa a peccar con esso così venne,","Colui che con lui compie l'opera di concupiscenza,"
"falsificando sé in altrui forma,",Perche' si e' attaccata alla forma straniera.
"come l'altro che là sen va, sostenne,","Come quello che ha rapito Capocchio,"
"per guadagnar la donna de la torma,",Perche' Simon e' obbligato dal miglior cavallo...
"falsificare in sé Buoso Donati,",Come un buoso finto si è messo a letto
testando e dando al testamento norma”.,"E così edifica un testamento per lui."""
E poi che i due rabbiosi fuor passati,Ora che i tolli si sono spostati...
"sovra cu' io avea l'occhio tenuto,",Lasciai che il mio occhio si dissolvesse dalla profondità
rivolsilo a guardar li altri mal nati.,E vide che cos'altro ha la gola sui peccatori.
"Io vidi un, fatto a guisa di lëuto,","Uno è stato quello di paragonare i suoni,"
pur ch'elli avesse avuta l'anguinaia,"Se un taglio gli avesse portato via la forchetta,"
tronca da l'altro che l'uomo ha forcuto.,Ogni essere umano ha giù dai piedi.
"La grave idropesì, che sì dispaia","L'acquazzone, il succo malcotto"
"le membra con l'omor che mal converte,","Un anello dimagrante e l'altro pallido,"
"che 'l viso non risponde a la ventraia,","Che fa la pancia dura, la faccia si affievolisce..."
faceva lui tener le labbra aperte,"Tenetegli aperte le due labbra,"
"come l'etico fa, che per la sete","Il mento, e il alzato,"
l'un verso 'l mento e l'altro in sù rinverte.,E l'assuefazione è come se stessi morendo di sete.
"“O voi che sanz'alcuna pena siete,","""Voi che andate indolori e intatti,"
"e non so io perché, nel mondo gramo”,","Come? Non so, in questi talloni di dolore"""
"diss'elli a noi, “guardate e attendete","Egli disse: ""Oh guardate e sappiate e siate ammaestrati"
a la miseria del maestro Adamo;,L'angoscia del maestro Adamo.
"io ebbi, vivo, assai di quel ch'i' volli,","Niente goccioline, ah, saziate qui la sete di fuoco;"
"e ora, lasso!, un gocciol d'acqua bramo.",Lì potevo pagare quello che volevo.
Li ruscelletti che d'i verdi colli,I ruscelli tranquilli che dal verde della collina
"del Casentin discendon giuso in Arno,",Rotolare il Casentino all'Arno
"faccendo i lor canali freddi e molli,","E spruzzare il bordo fresco e lenzuolo del letto,"
"sempre mi stanno innanzi, e non indarno,","Oh, che mi mostrino per sempre,"
ché l'imagine lor vie più m'asciuga,"E non per niente piu' dell'avifauna,"
che 'l male ond'io nel volto mi discarno.,Infiamma questa immagine la sete del lamentoso.
La rigida giustizia che mi fruga,"perché la giustizia che mi maledice,"
tragge cagion del loco ov'io peccai,"Attraversate il luogo in cui mi sento in colpa,"
a metter più li miei sospiri in fuga.,E' una grande fretta per la mia fuga di sospiri.
"Ivi è Romena, là dov'io falsai","Là si trova Romena, dove ho usato metalli"
la lega suggellata del Batista;,"Il valore inferiore altera il buon denaro,"
per ch'io il corpo sù arso lasciai.,Ecco perche' sono caduto laggiu'.
Ma s'io vedessi qui l'anima trista,Ma Guido sarebbe stato l'unico ad associarmi...
"di Guido o d'Alessandro o di lor frate,",E chiunque mi abbia sedotto come un vizio...
per Fonte Branda non darei la vista.,Io daro' la fonte piu' bella del mondo.
"Dentro c'è l'una già, se l'arrabbiate","Anche se, quando la Grande Verità dice, si sentiva"
ombre che vanno intorno dicon vero;,Lui l'ha fatto di recente quella notte.
"ma che mi val, c'ho le membra legate?","Ma poiché questo era male allenito dalle mie membra,"
S'io fossi pur di tanto ancor leggero,Se solo avessi cosi' tanto potere...
"ch'i' potessi in cent'anni andare un'oncia,","Per avanzare in dogana nel secolo,"
"io sarei messo già per lo sentiero,",Mi sarei gia' messo in viaggio...
"cercando lui tra questa gente sconcia,","In cerca di Lui attraverso questa valle da ogni lato,"
"con tutto ch'ella volge undici miglia,","Mags nel giro di undici migli si tirano,"
e men d'un mezzo di traverso non ci ha.,E non meno di mezzo largo.
Io son per lor tra sì fatta famiglia;,"Con questi storpi qui, sono passato attraverso di lui,"
e' m'indussero a batter li fiorini,"Perche' mi ha sedotto, perche'..."
ch'avevan tre carati di mondiglia”.,"Con l'aggiunta peggiore, dare tre carati."""
E io a lui: “Chi son li due tapini,"E io: ""Che cosa hanno dovuto quei due,"
"che fumman come man bagnate 'l verno,","Quella che vaporizza, come nel gelo la mano bagnata,"
giacendo stretti a' tuoi destri confini?”.,"Stai sdraiato su di te, sopportando il loro castigo?"""
"“Qui li trovai - e poi volta non dierno -”,","Disse: ""Essi sono saldi come li ho trovati,"
"rispuose, “quando piovvi in questo greppo,",Quando sono arrivato a Minosse...
e non credo che dieno in sempiterno.,E per sempre non saranno girati.
L'una è la falsa ch'accusò Gioseppo;,Questa è la donna di Potifar; a sinistra
l'altr'è 'l falso Sinon greco di Troia:,"Sinon è mio, famoso per il cavallo di Troia."
per febbre aguta gittan tanto leppo”.,"Nella febbre pigra si sdraia e puzza."""
"E l'un di lor, che si recò a noia",E l'ultimo che potrebbe aver rovinato...
"forse d'esser nomato sì oscuro,","Che la parola del Maestro Adamo lo deridesse,"
col pugno li percosse l'epa croia.,"Gli ha dato una spinta sul dritto,"
Quella sonò come fosse un tamburo;,Che questo suonava come il tamburo migliore.
e mastro Adamo li percosse il volto,Ma nella faccia dell'altro
"col braccio suo, che non parve men duro,",Adamo il pugno altrettanto duro e geme:
dicendo a lui: “Ancor che mi sia tolto,"""Se non posso muovermi subito,"
"lo muover per le membra che son gravi,","Ma il mio braccio è ancora come hai sentito,"
ho io il braccio a tal mestiere sciolto”.,"Ancora libero e agile a tali esigenze."""
Ond'ei rispuose: “Quando tu andavi,"""Quando sei andato al fuoco,"" gridò Sinon, ""ha toccato"
"al fuoco, non l'avei tu così presto;","Tu non il braccio veloce come era,"
ma sì e più l'avei quando coniavi”.,"Ma piu' veloce, visto che una volta avevi il timbro."""
E l'idropico: “Tu di' ver di questo:,"L'assuefazione dell'acqua: ""Questo è ciò che tu dici,"
ma tu non fosti sì ver testimonio,Ma non hai dato un esempio a Troia
là 've del ver fosti a Troia richesto”.,"Da una testimonianza così verace."""
"“S'io dissi falso, e tu falsasti il conio”,","""Se falsificassi la parola, falsificaresti il timbro."
"disse Sinon; “e son qui per un fallo,",Sono qui solo per un errore.
e tu per più ch'alcun altro demonio!”.,"Ma tu hai sempre servito nel tempio di Satana."""
"“Ricorditi, spergiuro, del cavallo”,","Così Sinon. ""Ricorda il cavallo, stronzo!"""
rispuose quel ch'avëa infiata l'epa;,"Colui che lo attacca con la pancia incandescente,"
“e sieti reo che tutto il mondo sallo!”.,"""Qual sia per te che per tutto il mondo."""
"“E te sia rea la sete onde ti crepa”,","""Qual sia per te,"" gridò il Greco, ""il pianto,"
"disse 'l Greco, “la lingua, e l'acqua marcia","E soffia sempre per il baluardo,"
che 'l ventre innanzi a li occhi sì t'assiepa!”.,"La sete che immerge il tuo tesoro in fiamme."""
Allora il monetier: “Così si squarcia,"La moneta: ""Tu che hai sempre in mente di mentire,"
la bocca tua per tuo mal come suole;,Ti strappo la bocca per questo piacere!
"ché, s'i' ho sete e omor mi rinfarcia,",Se riesci a vedermi sete... gonfio...
"tu hai l'arsura e 'l capo che ti duole,","Così ti tormenti la sete, ti punga il mal di testa."
