Original,Translate_IT
"Quando il settentrïon del primo cielo,","Una volta che l'Empire e la fronte del nord,"
che né occaso mai seppe né orto,"(Non si alza, non si abbassa,"
"né d'altra nebbia che di colpa velo,",E questo fu solo annebbiato dai peccati;
e che faceva lì ciascuno accorto,"In cui tutti vi ricordano il dovere,"
"di suo dover, come 'l più basso face","A cui conduce, come la canoa,"
"qual temon gira per venire a porto,","Quello che è più profondo, che conduce al porto),"
"fermo s'affisse: la gente verace,","Fermi, tornati indietro, si allontanarono dalla presa,"
"venuta prima tra 'l grifone ed esso,","Le due dodici e quattro verita',"
al carro volse sé come a sua pace;,Andare in macchina come per la sua pace.
"e un di loro, quasi da ciel messo,","Colui che somigliava ai messaggeri del cielo,"
"'Veni, sponsa, de Libano' cantando",Ha gridato tre volte cantando all'altra Sange:
"gridò tre volte, e tutti li altri appresso.","""Vieni, sposa del Libano, e mostrati!"""
Quali i beati al novissimo bando,Come alla corte universale di tromba
"surgeran presti ognun di sua caverna,","Il Selgen Shar, con un corpo leggero,"
"la revestita voce alleluiando,","Al sepolcro sorgerà con draghe diligenti,"
cotali in su la divina basterna,Così si alzarono dalla carrozza sanata
"si levar cento, ad vocem tanti senis,","Centinaia di suoni in questa voce,"
ministri e messagger di vita etterna.,"Servo della vita eterna, celeste."
"Tutti dicean: 'Benedictus qui venis!',","""Ciao, che viene!"" suonava così nell'esultanza,"
"e fior gittando e di sopra e dintorno,","""Risparmiate i gigli con le mani piene!"""
"'Manibus, oh, date lilïa plenis!'.",E i fiori gettavano tutti intorno e sopra.
Io vidi già nel cominciar del giorno,Ho visto l'inizio del giorno
"la parte orïental tutta rosata,","Abbellisce l'Oriente mostrandosi con le rose,"
e l'altro ciel di bel sereno addorno;,Vide chiaramente il cielo e la regina
"e la faccia del sol nascere ombrata,","Il giorno, ombreggiato dolcemente, salire più in alto,"
sì che per temperanza di vapori,"Così, quando il suo soffio sgorgava di foschia,"
l'occhio la sostenea lunga fïata:,Il mio sguardo lo resisteva senza piegarsi.
così dentro una nuvola di fiori,Qui... attraverso la diluvio dei fiori che li circondava...
che da le mani angeliche saliva,"e si abbattono sul carro,"
"e ricadeva in giù dentro e di fori,","Si sparse dalla mano dei messaggeri del cielo,"
sovra candido vel cinta d'uliva,"Quando vidi una donna in velo bianco,"
"donna m'apparve, sotto verde manto","il ramo d'ulivo la sua corona, e intorno alla veste,"
vestita di color di fiamma viva.,Il fuoco sembrava battuto dal mantello verde.
"E lo spirito mio, che già cotanto","Il mio spirito, che è scomparso da tanti anni,"
tempo era stato ch'a la sua presenza,Da quando ha avuto tremori in sua presenza
"non era di stupor, tremando, affranto,","Demolizione entusiasmante lussuria,"
"sanza de li occhi aver più conoscenza,","Sentite che l'occhio gli ha dato il cliente,"
"per occulta virtù che da lei mosse,","Attraverso la forza segreta che voi dequoll,"
d'antico amor sentì la gran potenza.,Il vecchio amore si leva potentemente.
Tosto che ne la vista mi percosse,"Appena l'alta potenza era piena di anima,"
l'alta virtù che già m'avea trafitto,"La forza attraverso la quale, prima ancora che io sfugga"
"prima ch'io fuor di püerizia fosse,","l'età del ragazzo, il mio cuore ferito s'incuriosisce,"
volsimi a la sinistra col respitto,"Così mi giravo a sinistra, con il desiderio,"
col quale il fantolin corre a la mamma,Con il quale un bambino corre verso la madre e il coraggio
"quando ha paura o quando elli è afflitto,","Nel terrore cerca consolazione nella sofferenza e nell'ansia,"
per dicere a Virgilio: 'Men che dramma,"Per dire a Virgil: ""Oh, il mio sangue!"
di sangue m'è rimaso che non tremi:,Non mi rimase nessuna gocciolina che non fosse tremante.
conosco i segni de l'antica fiamma'.,"Conosco già i segni del vecchio fuoco."""
Ma Virgilio n'avea lasciati scemi,"Ma il suo derubato ci ha lasciato Virgil indietro,"
"di sé, Virgilio dolcissimo patre,","Virgil, l'amico paterno..."
Virgilio a cui per mia salute die'mi;,A cui mi ha consegnato per la mia fortuna.
"né quantunque perdeo l'antica matre,","Quello che Eva una volta ha perso perché è caduta,"
valse a le guance nette di rugiada,"Non mi ha aiutato a evitare le lacrime,"
"che, lagrimando, non tornasser atre.",Di cui una corrente cadde nelle guance.
"“Dante, perché Virgilio se ne vada,","""O Dante, anche Virgil divorzia da te,"
"non pianger anco, non piangere ancora;","Non piangere, né piangere;"
ché pianger ti conven per altra spada”.,"Ti conviene piangere su altre sofferenze!"""
Quasi ammiraglio che in poppa e in prora,E come con la faccia seria
viene a veder la gente che ministra,"Un ammiraglio che, ammaestrando le sue schiere"
"per li altri legni, e a ben far l'incora;","Dall'alto, ricorda il suo dovere,"
"in su la sponda del carro sinistra,","Cosi' e' rimasta in macchina a sinistra,"
"quando mi volsi al suon del nome mio,","Quando ho suonato il mio nome,"
"che di necessità qui si registra,",Colui che qui mi ha costretto a rivelare il bisogno;
vidi la donna che pria m'appario,"Ho visto la donna che si e' sottratta a me,"
"velata sotto l'angelica festa,","Quando apparve, in quella festa angelica,"
drizzar li occhi ver' me di qua dal rio.,Come il suo sguardo volava da oltre me.
"Tutto che 'l vel che le scendea di testa,","Ma il velo le fece vacillare dal capo,"
"cerchiato de le fronde di Minerva,","Colui che è stato circondato dalle foglie di Minerven,"
"non la lasciasse parer manifesta,",La sua vista e' poco piu' libera di me.
regalmente ne l'atto ancor proterva,"Ora parlava con orgoglio di natura reale,"
continüò come colui che dice,"Come uno che parla dolcemente,"
e 'l più caldo parlar dietro reserva:,E la parola dura per la fine si risparmia:
"“Guardaci ben! Ben son, ben son Beatrice.","""Guarda, Beatrix sono io! Che fiducia"
Come degnasti d'accedere al monte?,- Ti porta a questi scherzi?
non sapei tu che qui è l'uom felice?”.,"I fortunati abitano solo in questi pascoli."""
Li occhi mi cadder giù nel chiaro fonte;,"Ho guardato verso il torrente, ho visto la mia faccia,"
"ma veggendomi in esso, i trassi a l'erba,","Guardava i fiori che mi circondavano,"
tanta vergogna mi gravò la fronte.,Premendo la fronte di pesante peso vergogna.
"Così la madre al figlio par superba,","Così la madre sembra orgogliosa del suo ragazzo,"
com'ella parve a me; perché d'amaro,"Come mi sembrò, perché la sua parola misericordiosa"
sente il sapor de la pietade acerba.,Sembra di avere il sapore dell'amarezza.
Ella si tacque; e li angeli cantaro,"Lei taceva, e l'angelo cantava coro immediatamente"
"di sùbito 'In te, Domine, speravi';","Salmi: Signore, la mia speranza è su di te,"
ma oltre 'pedes meos' non passaro.,Fino a: Metti il mio piede in un luogo lontano.
Sì come neve tra le vive travi,"Come sul dorso della Val Gardena, che è aperto"
"per lo dosso d'Italia si congela,","Per le tempeste che scoppia, la neve che si accumula nel gelo,"
"soffiata e stretta da li venti schiavi,","A gelo congelato, colpito dal vento slavo,"
"poi, liquefatta, in sé stessa trapela,","Poi, persicoso in se stesso, abbronzato,"
"pur che la terra che perde ombra spiri,","Se il vento infuriato dalla Libia lo perdona,"
sì che par foco fonder la candela;,"Come, vicino al fuoco, la cera si scioglie;"
così fui sanza lagrime e sospiri,"Ero così senza sospiri, senza doti,"
anzi 'l cantar di quei che notan sempre,Prima che gli angeli cantassero il loro canto
dietro a le note de li etterni giri;,Solo il suono della canzone delle sfere eterne.
ma poi che 'ntesi ne le dolci tempre,"Ma quando la sua compassione mi parlò nella canzone,"
"lor compartire a me, par che se detto",Sembrava piu' chiaro che cantassero:
"avesser: 'Donna, perché sì lo stempre?',","""Che cosa, mia signora, gli fai il cuore così bang?"""
"lo gel che m'era intorno al cor ristretto,","E fu il gelato che mi avvolse il cuore,"
"spirito e acqua fessi, e con angoscia",Presto il soffio e l'acqua esce dalla bocca
de la bocca e de li occhi uscì del petto.,E l'occhio uscì dal mio petto.
"Ella, pur ferma in su la detta coscia","Tu, che, come prima, stai in macchina,"
"del carro stando, a le sustanze pie","Si rivolse al coro degli angeli,"
volse le sue parole così poscia:,Manifestò la guaritrice moltitudine di queste cose:
"“Voi vigilate ne l'etterno die,","""Voi vegliate nel giorno eterno, e non vi piacciono mai"
sì che notte né sonno a voi non fura,"Ritiratevi dal sonno e dalla notte,"
passo che faccia il secol per sue vie;,Che il secolo fa sulle sue vie.
onde la mia risposta è con più cura,"Per questo la risposta è per lui,"
"che m'intenda colui che di là piagne,","Che piange laggiu', cosi' puo' dimostrare chiaramente..."
perché sia colpa e duol d'una misura.,Che anche la colpa è grande.
"Non pur per ovra de le rote magne,","Non con la sola forza dei cerchi eterni,"
che drizzan ciascun seme ad alcun fine,"Che guida ogni essere verso l'obiettivo,"
"secondo che le stelle son compagne,","Che ha messo la sua stella per il suo viaggio,"
"ma per larghezza di grazie divine,","Con ciò che la grazia di Dio dona,"
"che sì alti vapori hanno a lor piova,","Tu, la cui pioggia avvolge tali angosce,"
"che nostre viste là non van vicine,","Che nessun sguardo si abbassa nelle loro profondità,"
questi fu tal ne la sua vita nova,Un tempo questo era nella sua nuova vita
"virtüalmente, ch'ogne abito destro",Abbastanza bravo da essere in grado di raggiungere l'eccellenza
fatto averebbe in lui mirabil prova.,Usare la giusta usanza per alzare potentemente.
Ma tanto più maligno e più silvestro,Ma più selvaggia diventa in una bontà sgargiante
"si fa 'l terren col mal seme e non cólto,","Qualsiasi seme cattivo si sviluppi,"
quant'elli ha più di buon vigor terrestro.,Più forte è la fertilità del suolo.
Alcun tempo il sostenni col mio volto:,"Beh, ho avuto tempo di trattenerlo..."
"mostrando li occhi giovanetti a lui,",Mostrandogli gli occhi giovani;
meco il menava in dritta parte vòlto.,Gli piaceva farmi da guida.
Sì tosto come in su la soglia fui,Ma quando lasciai a malapena il mondo...
"di mia seconda etade e mutai vita,","Andare verso l'essere migliore, allontanarsi da me,"
"questi si tolse a me, e diessi altrui.",Lasciando tutto agli altri.
"Quando di carne a spirto era salita,","Quando volai dalla carne allo spirito,"
"e bellezza e virtù cresciuta m'era,","E grottesca virtù, superiore fascino,"
fu' io a lui men cara e men gradita;,Era meno gentile con me e pesato.
"e volse i passi suoi per via non vera,","Rivolse il suo passo al sentiero sbagliato,"
"imagini di ben seguendo false,","Immagini che seguono sgarbate vite di delizie,"
che nulla promession rendono intera.,Le finte stranezze e le follie vuote.
"Né l'impetrare ispirazion mi valse,","Nel sogno e nelle guardie, l'ho chiamato invano,"
con le quali e in sogno e altrimenti,"E gli avverto e lo avverto,"
lo rivocai: sì poco a lui ne calse!,"Ma rimase sordo, infallibile, ansioso."
"Tanto giù cadde, che tutti argomenti","Un mezzo può prosperare solo per la sua salvezza,"
