Original,Translate_IT_1
"Poi che la litterale sentenza è sufficientemente dimostrata, è da procedere alla esposizione allegorica e vera. E però, principiando ancora da capo, dico che, come per me fu perduto lo primo diletto della mia anima, dello quale fatta è menzione di sopra, io rimasi di tanta tristizia punto, che conforto non mi valeva alcuno.","Ora che il significato letterale è stato sufficientemente chiaro, è tempo di andare avanti alla esposizione allegorica e vera. Così, ricominciando dall'inizio, dichiaro che quando ho perso la prima delizia della mia anima, di cui ho parlato sopra, sono stato trafitto da una tristezza così appassionato che nulla mi poteva offrire conforto."
"Tuttavia, dopo alquanto tempo, la mia mente, che si argomentava di sanare, provide, poi che né 'l mio né l'altrui consolare valea, ritornare al modo che alcuno sconsolato avea tenuto a consolarsi; e misimi a leggere quello non conosciuto da molti libro di Boezio, nel quale, cattivo e discacciato, consolato s'avea.","Tuttavia, dopo qualche tempo la mia mente, che cercava di recuperare la sua salute, avendo riconosciuto che le mie risorse e quelle di altri non erano in grado di portarmi consolazione, propose di adottare i mezzi usati una volta da qualcuno in passato per consolarsi quando era desolato; e così lessi quel poco conosciuto lavoro di Boezio in cui egli descrive come aveva trovato consolazione quando era incarcerato e senza amici."
"E udendo ancora che Tulio scritto avea un altro libro, nel quale, trattando dell'Amistade, avea toccate parole della consolazione di Lelio, uomo eccellentissimo, nella morte di Scipione amico suo, misimi a leggere quello.","Quando ho sentito ancora che Cicerone aveva anche scritto un libro in cui, nel corso della discussione sul suo tema, Sull'amicizia, aveva pronunciato alcune parole sulla consolazione trovata da Laelio, un uomo di eccezionale carattere, sulla morte del suo amico Scipione, mi sono messo a leggere anch'io quell'opera."
"E avegna che duro mi fosse nella prima entrare nella loro sentenza, finalmente v'entrai tanto entro, quanto l'arte di gramatica ch'io avea e un poco di mio ingegno potea fare; per lo quale ingegno molte cose, quasi come sognando, già vedea, sì come nella Vita Nova si può vedere.","Anche se all'inizio era difficile per me penetrare il loro significato, alla fine lo ho fatto nella massima misura consentita da tale abilità in latino come possedevo, e una certa applicazione della mia intelligenza nativa, grazie alla quale ero già diventato consapevole di molte cose in modo onirico, come si può vedere nella Nuova Vita."
"E sì come essere suole che l'uomo va cercando argento e fuori della 'ntenzione truova oro, lo quale occulta cagione presenta; non forse sanza divino imperio, io, che cercava di consolar me, trovai non solamente alle mie lagrime rimedio, ma vocabuli d'autori e di scienze e di libri: li quali considerando, giudicava bene che la filosofia, che era donna di questi autori, di queste scienze e di questi libri, fosse somma cosa.","E proprio come accade spesso che qualcuno vada alla ricerca dell'argento e trovi involontariamente l'oro, che una causa nascosta gli mette in mezzo, forse non senza la volontà di Dio, così nella mia ricerca della consolazione ho trovato non solo un rimedio per le mie lacrime, ma una chiave linguistica per autori, discipline e libri. Riflettendo su questi, mi sono convinto fermamente che la filosofia, che era la signora di questi autori, di queste discipline e di questi libri, era qualcosa di suprema importanza."
"Ed imaginava lei fatta come una donna gentile, e non la poteva imaginare in atto alcuno se non misericordioso; per che sì volentieri lo senso di vero la mirava, che appena lo potea volgere da quella.","Immaginavo di avere la forma di una nobile signora, e non potevo immaginarla con un portamento diverso da pieno di pietà; di conseguenza, il mio potere di percepire la verità trovò tale piacere nel guardarla che non potevo girarla altrove."
"E da questo imaginare cominciai ad andare là dov'ella si dimostrava veracemente, cioè nelle scuole delli religiosi e alle disputazioni delli filosofanti; sì che in picciolo tempo, forse di trenta mesi, cominciai tanto a sentire della sua dolcezza, che lo suo amore cacciava e distruggeva ogni altro pensiero.","Disegnato da questa immagine, ho cominciato ad andare dove si è rivelata veramente, cioè, alle scuole dei religiosi e alle dispute dei filosofi. E così in breve tempo, forse circa trenta mesi, ho cominciato a sperimentare così profondamente la dolcezza che porta quell'amore di lei ha scacciato e distrutto tutto il pensiero di nient'altro."
"Per che io, sentendomi levare dal pensiero del primo amore alla vertù di questo, quasi maravigliandomi apersi la bocca nel parlare della proposta canzone, mostrando la mia condizione sotto figura d'altre cose: però che della donna di cu' io m'innamorava non era degna rima di volgare alcuna palesemente poetare; né li uditori erano tanto bene disposti che avessero sì leggiere le [non] fittizie parole apprese; né sarebbe data [per] loro fede alla sentenza vera come alla fittizia, però che di vero si credea del tutto che disposto fosse a quello amore, che non si credeva di questo.","Trovandomi, dunque, tratto dal pensiero del mio primo amore dal potere di quest'altro, ho dato voce alla meraviglia che provavo nelle parole del canzone di cui sopra, in cui descrivo la mia situazione reale sotto un'altra veste. Ho adottato questa strategia perché non c'era alcuna poesia vernacolare di merito sufficiente a ritrarre direttamente la signora con cui ero innamorato, né quelli che sentivano il poema di cultura sufficiente ad aver compreso le parole non fittizie così facilmente; né, inoltre, avrebbero dato credito al vero significato, come fecero al fittizio, poiché certamente credevano che il suo autore fosse abbastanza capace del primo amore, ma non del secondo. Ho cominciato, quindi, con le parole: Tu che muova il terzo cielo per comprensione."
"Cominciai dunque a dire: Voi che 'ntendendo il terzo ciel movete. E perché, sì come detto è, questa donna fu figlia di Dio, regina di tutto, nobilissima e bellissima Filosofia, è da vedere chi furono questi movitori, e questo terzo cielo. E prima [dirò] del cielo, secondo l'ordine trapassato. E non è qui mestiere di procedere dividendo e a littera esponendo; ché, volta [la] parola fittizia di quello ch'ella suona in quello ch'ella 'ntende, per la passata esposizione questa sentenza fia sufficientemente palese.","Poiché, come è stato detto, questa donna era figlia di Dio, regina di tutta la creazione, la più nobile e bella Filosofia, bisogna chiarire chi erano questi traslocatori, e che cosa era il terzo cielo. Parlerò prima del cielo, per conformarsi all'ordine di cui sopra."
,"Non c'è bisogno qui di procedere dando le divisioni del poema e un commento parola per parola, per ora che la storia fittizia è stata trasformata da ciò che suona come se stesse dicendo in ciò che realmente significa, il vero significato sarà abbastanza facile da cogliere alla luce della precedente esposizione."
,
,
,
,
,
