Original,Translate_IT
"Luogo è in inferno detto Malebolge,","C'è un posto nell'Inferno chiamato Malebolge,"
"tutto di pietra di color ferrigno,","di pietra e di colore ferroso,"
come la cerchia che dintorno il volge.,Cosi' come il cerchio che gira intorno a lui.
Nel dritto mezzo del campo maligno,Proprio nel mezzo del campo malignità
"vaneggia un pozzo assai largo e profondo,","Là sbadiglia un pozzo molto largo e profondo,"
di cui suo loco dicerò l'ordigno.,Di cui il suo posto la struttura racconterà.
Quel cinghio che rimane adunque è tondo,"Rotondo, allora, è quel recinto che rimane"
"tra 'l pozzo e 'l piè de l'alta ripa dura,","Tra il pozzo e il piede della riva alta e dura,"
e ha distinto in dieci valli il fondo.,E ha distinto nelle valli dieci il suo fondo.
"Quale, dove per guardia de le mura",Come dove per la protezione delle pareti
"più e più fossi cingon li castelli,","Molti e molti fossati circondano i castelli,"
"la parte dove son rende figura,","La parte in cui sono forme figurate,"
tale imagine quivi facean quelli;,Proprio una tale immagine quelli presentati lì;
e come a tai fortezze da' lor sogli,E come su tali roccaforti dalle loro porte
"a la ripa di fuor son ponticelli,","Sulla riva esterna ci sono piccoli ponti,"
così da imo de la roccia scogli,Così dalla base del precipizio ha fatto falesie
movien che ricidien li argini e ' fossi,"Progetto, che ha intersecato dighe e fossati,"
infino al pozzo che i tronca e raccogli.,Al pozzo che li tronca e li raccoglie.
"In questo luogo, de la schiena scossi","All'interno di questo posto, giù scosso dal retro"
"di Gerïon, trovammoci; e 'l poeta",Di Geryon ci trovammo; e il Poeta
"tenne a sinistra, e io dietro mi mossi.","Tenermi a sinistra, e mi sono voltato indietro."
"A la man destra vidi nova pieta,","Alla mia mano destra vidi nuova angoscia,"
"novo tormento e novi frustatori,","Nuovi tormenti e nuovi braccianti della frusta,"
di che la prima bolgia era repleta.,Con il più grande Bolgia era pieno.
Nel fondo erano ignudi i peccatori;,In basso i peccatori erano nudi;
"dal mezzo in qua ci venien verso 'l volto,","Da questo lato il centro è venuto di fronte a noi,"
"di là con noi, ma con passi maggiori,","oltre, con noi, ma con passi più grandi;"
"come i Roman per l'essercito molto,","Come i Romani, per il potente esercito,"
"l'anno del giubileo, su per lo ponte","L'anno del Giubileo, sul ponte,"
"hanno a passar la gente modo colto,",Hanno scelto una modalità per passare la gente oltre;
che da l'un lato tutti hanno la fronte,Per tutti da un lato verso il Castello
"verso 'l castello e vanno a Santo Pietro,","I loro volti hanno, e andare a San Pietro;"
da l'altra sponda vanno verso 'l monte.,Dall'altra parte vanno verso la Montagna.
"Di qua, di là, su per lo sasso tetro","Questo lato e quello, lungo la pietra livida"
"vidi demon cornuti con gran ferze,","Ho visto i demoni cornuti con grandi flagelli,"
che li battien crudelmente di retro.,Che li picchiava crudelmente.
Ahi come facean lor levar le berze,Ah me! come hanno fatto loro alzare le gambe
a le prime percosse! già nessuno,Al primo colpo! e non calmare nessuno
le seconde aspettava né le terze.,"Il secondo ha aspettato, né il terzo."
"Mentr'io andava, li occhi miei in uno","Mentre stavo andando avanti, i miei occhi da uno a uno"
furo scontrati; e io sì tosto dissi:,"Incontrati erano; e dritto ho detto: ""Già"
“Già di veder costui non son digiuno”.,"Con la vista di questo non sono non nutrito."""
Per ch'ïo a figurarlo i piedi affissi;,"Per questo sono rimasto in piedi per farlo uscire,"
"e 'l dolce duca meco si ristette,","E con me la dolce Guida arrivò ad un banco,"
e assentio ch'alquanto in dietro gissi.,E al mio andare un po' indietro acconsentito;
E quel frustato celar si credette,"E lui, il flagellato, pensava di nascondersi,"
"bassando 'l viso; ma poco li valse,","Abbassando il suo volto, ma poco gli giovava;"
"ch'io dissi: “O tu che l'occhio a terra gette,","Dissi infatti: ""Tu che abbassi gli occhi,"
"se le fazion che porti non son false,","Se non sono false le caratteristiche che porti,"
Venedico se' tu Caccianemico.,Tu sei Venedico Caccianimico;
Ma che ti mena a sì pungenti salse?”.,"Ma cosa ti porta a queste salse pungenti?"""
Ed elli a me: “Mal volontier lo dico;,"E lui a me: ""Involontariamente lo dico;"
"ma sforzami la tua chiara favella,",Ma mi costringono a dire chiaramente:
che mi fa sovvenir del mondo antico.,Il che mi fa ricordare il mondo antico.
I' fui colui che la Ghisolabella,Ero io quello che la fiera Ghisola
"condussi a far la voglia del marchese,","Inducendo ad esaudire i desideri del Marchese,"
come che suoni la sconcia novella.,Come si può raccontare la storia spudorata.
E non pur io qui piango bolognese;,Non sono l'unico bolognese che piange qui.
"anzi n'è questo loco tanto pieno,","Anzi, questo luogo è così pieno di loro,"
che tante lingue non son ora apprese,Che non così tante lingue al giorno vengono insegnate
a dicer 'sipa' tra Sàvena e Reno;,Twixt Reno e Savena per dire 'sipa;'
"e se di ciò vuoi fede o testimonio,","E se ne vuoi pegno o prova,"
rècati a mente il nostro avaro seno”.,"Porta alla tua mente il nostro cuore avaro."""
Così parlando il percosse un demonio,"Parlando in questo modo, con il suo flagello"
"de la sua scurïada, e disse: “Via,","Un demone lo colpì e disse: ""Vattene!"
ruffian! qui non son femmine da conio”.,"Pander, non ci sono donne qui per la moneta."""
I' mi raggiunsi con la scorta mia;,Mi sono unito di nuovo al mio Escort;
poscia con pochi passi divenimmo,In seguito con pochi passi siamo venuti
là 'v' uno scoglio de la ripa uscia.,Dove una falesia proiettata dalla banca.
Assai leggeramente quel salimmo;,"Questo molto facilmente siamo ascesi,"
"e vòlti a destra su per la sua scheggia,","e girando a destra lungo il suo crinale,"
da quelle cerchie etterne ci partimmo.,Da quei cerchi eterni che abbiamo lasciato.
Quando noi fummo là dov'el vaneggia,"Quando eravamo lì, dove è scavato fuori"
