Original,Translate_IT
Vago già di cercar dentro e dintorno,Impegnato già a cercare dentro e rotondo
"la divina foresta spessa e viva,","La foresta celeste, densa e verde viva,"
"ch'a li occhi temperava il novo giorno,","che temperava agli occhi il nuovo giorno,"
"sanza più aspettar, lasciai la riva,","Senza ulteriori ritardi ho lasciato la banca,"
prendendo la campagna lento lento,"Prendere il livello paese lentamente, lentamente"
su per lo suol che d'ogne parte auliva.,Sul terreno che ovunque respira fragranza.
"Un'aura dolce, sanza mutamento","Un'aria softly-breathing, che nessuna mutazione"
"avere in sé, mi feria per la fronte","Aveva in se stesso, sulla fronte mi colpì"
non di più colpo che soave vento;,"Nessun colpo più pesante di un vento dolce,"
"per cui le fronde, tremolando, pronte","dove i rami, leggermente tremuli,"
tutte quante piegavano a la parte,Tutti si sono inchinati verso quel lato.
u' la prim'ombra gitta il santo monte;,dove la sua prima ombra getta il monte santo;
non però dal loro esser dritto sparte,"Ma non dalla loro retta direzione deviava,"
"tanto, che li augelletti per le cime",Cosi' che i piccoli uccellini sulle loro cime
lasciasser d'operare ogne lor arte;,Lasciare la pratica di ogni loro arte;
"ma con piena letizia l'ore prime,","Ma con pieno ravishment le ore di prim'ordine,"
"cantando, ricevieno intra le foglie,","Cantarono, li ricevettero in mezzo alle foglie,"
"che tenevan bordone a le sue rime,","che portavano sempre un fardello alle loro rime,"
tal qual di ramo in ramo si raccoglie,Come da ramo a ramo va raccogliendo su
"per la pineta in su 'l lito di Chiassi,","Attraverso la pineta sulla riva di Chiassi,"
quand'Ëolo scilocco fuor discioglie.,Quando Eolus scioglie il Sirocco.
Già m'avean trasportato i lenti passi,Già i miei passi lenti mi avevano portato
"dentro a la selva antica tanto, ch'io","Nell'antico bosco fino ad ora, che io"
non potea rivedere ond'io mi 'ntrassi;,Non riuscivo a percepire dove l'avevo inserito.
"ed ecco più andar mi tolse un rio,","Ed ecco il mio corso più lontano, un ruscello tagliato,"
che 'nver' sinistra con sue picciole onde,Che traina la mano sinistra con le sue piccole onde
piegava l'erba che 'n sua ripa uscìo.,Piegato giù l'erba che sul suo margine ha germogliato.
"Tutte l'acque che son di qua più monde,",Tutte le acque che sulla terra più limpide sono
parrieno avere in sé mistura alcuna,Sembrerebbe avere dentro di sé un po' di miscela
"verso di quella, che nulla nasconde,","Rispetto a ciò che nulla nasconde,"
avvegna che si mova bruna bruna,Anche se va avanti con una corrente marrone
"sotto l'ombra perpetüa, che mai","Sotto l'ombra perpetua, che mai"
raggiar non lascia sole ivi né luna.,"Raggio del sole entra, né della luna."
Coi piè ristetti e con li occhi passai,"Con i piedi sono rimasto, e con i miei occhi ho passato"
"di là dal fiumicello, per mirare","Al di là del rivulo, per guardare"
la gran varïazion d'i freschi mai;,La grande varietà del fresco maggio.
"e là m'apparve, sì com'elli appare",E mi apparve (anche come appare)
subitamente cosa che disvia,Improvvisamente qualcosa che si allontana
"per maraviglia tutto altro pensare,",Attraverso molto meraviglia ogni altro pensiero)
una donna soletta che si gia,"Una signora tutta sola, che andava avanti"
e cantando e scegliendo fior da fiore,"Cantando e tagliando fiori dopo fioretto,"
ond'era pinta tutta la sua via.,Con cui il suo sentiero è stato dipinto.
"“Deh, bella donna, che a' raggi d'amore","""Ah, bella signora, che nei raggi d'amore"
"ti scaldi, s'i' vo' credere a' sembianti","Ti scaldi, se posso fidarmi di guardare,"
"che soglion esser testimon del core,","Che i testimoni del cuore non devono essere,"
"vegnati in voglia di trarreti avanti”,",Possa il desiderio venire a te per disegnare
"diss'io a lei, “verso questa rivera,","Vicino alla riva di questo fiume,"" le dissi,"
tanto ch'io possa intender che tu canti.,"""Così tanto da poter sentire quello che stai cantando."
Tu mi fai rimembrar dove e qual era,Mi fai ricordare dove e cosa
Proserpina nel tempo che perdette,Proserpina quel momento fu perso
"la madre lei, ed ella primavera”.","Sua madre lei, e lei stessa la Primavera."""
"Come si volge, con le piante strette","Come si gira, con i piedi insieme premuto"
"a terra e intra sé, donna che balli,","E a terra, una donna che sta ballando,"
"e piede innanzi piede a pena mette,","E a malapena mette un piede davanti all'altro,"
volsesi in su i vermigli e in su i gialli,Sul vermiglio e sui fiori gialli
"fioretti verso me, non altrimenti","Si voltò verso di me, non in altri saggi"
che vergine che li occhi onesti avvalli;,di fanciulla che i suoi occhi modesti gettano giù;
"e fece i prieghi miei esser contenti,","E le mie suppliche si sono accontentate,"
"sì appressando sé, che 'l dolce suono","Così vicino, che il suono del dulceto"
veniva a me co' suoi intendimenti.,Venne a me insieme con il suo significato
Tosto che fu là dove l'erbe sono,Non appena era dove si trovano le erbe.
"bagnate già da l'onde del bel fiume,","bagnato dalle acque del bel fiume,"
di levar li occhi suoi mi fece dono.,"Per alzare gli occhi, mi ha concesso il dono."
Non credo che splendesse tanto lume,Non credo che ci sia una luce così grande
"sotto le ciglia a Venere, trafitta","Sotto i coperchi di Venere, quando trasfisso"
dal figlio fuor di tutto suo costume.,"Dal suo stesso figlio, al di là della sua solita usanza!"
"Ella ridea da l'altra riva dritta,","Eretta sull'altra banca sorrise,"
"trattando più color con le sue mani,","Piena di colori nelle sue mani,"
che l'alta terra sanza seme gitta.,Che quell'alta terra produce senza seme.
Tre passi ci facea il fiume lontani;,A parte tre passi il fiume ci ha fatto;
"ma Elesponto, là 've passò Serse,","Ma l'Inferno, dove Xerxes passava,"
"ancora freno a tutti orgogli umani,","(Un freno ancora a tutta l'arroganza umana,)"
più odio da Leandro non sofferse,Più odio da Leander non ha sofferto
"per mareggiare intra Sesto e Abido,","per la laminazione tra Sestos e Abydos,"
che quel da me perch'allor non s'aperse.,"Di quello da parte mia, perche' non e' andata bene allora."
"“Voi siete nuovi, e forse perch'io rido”,","""Voi siete nuovi arrivati; e perché sorrido,"""
"cominciò ella, “in questo luogo eletto","Iniziava lei, ""Peravventura, in questo posto"
"a l'umana natura per suo nido,","Eletto alla natura umana per il suo nido,"
maravigliando tienvi alcun sospetto;,Un po' di apprensione ti fa meravigliare.
"ma luce rende il salmo Delectasti,",Ma il salmo 'Delectasti' dà luce
che puote disnebbiar vostro intelletto.,Che ha il potere di svelare il tuo intelletto.
"E tu che se' dinanzi e mi pregasti,","e tu che sei il più grande e mi supplichi,"
dì s'altro vuoli udir; ch'i' venni presta,"Parla, se vuoi sentire di più, perché io sono venuto pronto"
ad ogne tua question tanto che basti”.,"A tutte le tue domande, per quanto necessario."""
"“L'acqua”, diss'io, “e 'l suon de la foresta","""L'acqua,"" dissi, ""e il suono della foresta,"
impugnan dentro a me novella fede,Combattono dentro di me la mia nuova fede
di cosa ch'io udi' contraria a questa”.,"In qualcosa che ho sentito contrapporre a questo."""
Ond'ella: “Io dicerò come procede,"Da dove lei: ""Io racconterò come dalla sua causa"
"per sua cagion ciò ch'ammirar ti face,","procede ciò che ti fa meravigliare,"
e purgherò la nebbia che ti fiede.,Spurga la nuvola che ti colpisce.
"Lo sommo ben, che solo esso a sé piace,","Il Buon Supremo, unico in se stesso deliziante,"
"fé l'uom buono e a bene, e questo loco","Creato l'uomo buono, e questo bel posto"
diede per arr'a lui d'etterna pace.,L'ha dato come anelito di pace eterna.
Per sua difalta qui dimorò poco;,Per il suo cortometraggio di default mentre soggiornava qui;
per sua difalta in pianto e in affanno,Per il suo difetto di piangere e di faticare
cambiò onesto riso e dolce gioco.,Ha cambiato la sua risata innocente e il suo dolce gioco.
Perché 'l turbar che sotto da sé fanno,Che il disturbo che sotto è fatto
"l'essalazion de l'acqua e de la terra,","Esalazioni della terra e dell'acqua,"
"che quanto posson dietro al calor vanno,","(Quale può essere seguito dopo il calore,)"
"a l'uomo non facesse alcuna guerra,","Non potrebbe sull'umanità fare alcuna guerra,"
"questo monte salìo verso 'l ciel tanto,","Questo monte ascese al cielo così alto,"
e libero n'è d'indi ove si serra.,"Ed è esente, da lì dove è chiuso."
Or perché in circuito tutto quanto,"Ora, dal momento che l'atmosfera universale"
"l'aere si volge con la prima volta,",Gira in un circuito con il moto primitivo
"se non li è rotto il cerchio d'alcun canto,","A meno che il cerchio non sia rotto da qualche parte,"
in questa altezza ch'è tutta disciolta,"Su questa altezza, che tutto è disimpegnato"
"ne l'aere vivo, tal moto percuote,","In etere vivente, questo movimento colpisce"
e fa sonar la selva perch'è folta;,"e fai risplendere la foresta, perché è densa;"
"e la percossa pianta tanto puote,",E tanta potenza che la pianta colpita possiede
che de la sua virtute l'aura impregna,"che con la sua virtù impregna l'aria,"
"e quella poi, girando, intorno scuote;","E questo, girando, lo disperde in giro;"
"e l'altra terra, secondo ch'è degna","E la terra laggiù, come è degno"
"per sé e per suo ciel, concepe e figlia","In sé o nel suo clima, concepisce e orsi"
di diverse virtù diverse legna.,di qualità subacquee gli alberi subacquei;
"Non parrebbe di là poi maraviglia,","Non dovrebbe sembrare una meraviglia allora sulla terra,"
"udito questo, quando alcuna pianta","Questo essere sentito, ogni volta che una pianta"
sanza seme palese vi s'appiglia.,Senza seme manifesto là prende radice.
E saper dei che la campagna santa,"E tu devi sapere, questa santa tavola-terra"
"dove tu se', d'ogne semenza è piena,","in cui sei pieno di ogni seme,"
e frutto ha in sé che di là non si schianta.,E la frutta non si è mai raccolta lì dentro.
L'acqua che vedi non surge di vena,L'acqua che vedi non sgorga dalla vena
