Original,Translate_IT
"Già era l'angel dietro a noi rimaso,","L'angelo ora è stato lasciato dietro di noi, lui"
"l'angel che n'avea vòlti al sesto giro,","che ci aveva indirizzati alla sesta terrazza,"
avendomi dal viso un colpo raso;,dopo aver cancellato una P che mi ha sfregiato la faccia;
e quei c'hanno a giustizia lor disiro,aveva dichiarato che coloro che desideravano giustizia
"detto n'avea beati, e le sue voci","sono benedetti, e la sua voce ha concluso che"
"con 'sitiunt', sanz'altro, ciò forniro.","messaggio con ""sitiunt,"" senza il resto."
E io più lieve che per l'altre foci,"E mentre mi arrampicavo dietro i due veloci spiriti,"
"m'andava, sì che sanz'alcun labore","non faticando affatto, perché ero più leggero"
seguiva in sù li spiriti veloci;,"di quanto fossi stato lungo le altre scale,"
"quando Virgilio incominciò: “Amore,","Virgilio ha cominciato: ""L'amore che è acceso da"
"acceso di virtù, sempre altro accese,","virtù, in un altro, troverà risposta,"
pur che la fiamma sua paresse fore;,finché la fiamma di quell'amore apparirà senza;
onde da l'ora che tra noi discese,"così, dal tempo in cui Giovenale, scendendo"
"nel limbo de lo 'nferno Giovenale,","tra noi, nel Limbo dell'Inferno,"
"che la tua affezion mi fé palese,","l'affetto che hai provato per me, la mia"
mia benvoglienza inverso te fu quale,la benevolenza verso di te è stata molto più ricca
"più strinse mai di non vista persona,",di quanto mai dato a una persona
sì ch'or mi parran corte queste scale.,"uno non ha visto; così, ora queste scale sembrano corte."
"Ma dimmi, e come amico mi perdona","Ma dimmi (e, come amico, perdonami se"
"se troppa sicurtà m'allarga il freno,","eccessivo candore lascia le mie redini rilassarsi,"
e come amico omai meco ragiona:,"e, come amico, scambia le tue parole con me:"
come poté trovar dentro al tuo seno,come è stato che hai trovato nel tuo seno
"loco avarizia, tra cotanto senno","un luogo per l'avarizia, quando possedevi"
di quanto per tua cura fosti pieno?”.,"la saggezza che avevi nutrito con tanta cura?"""
Queste parole Stazio mover fenno,Queste parole all'inizio hanno portato qualcosa di un sorriso
un poco a riso pria; poscia rispuose:,"a Statius; poi ha risposto: ""Ogni parola"
“Ogne tuo dir d'amor m'è caro cenno.,"Tu parli, per me è un caro segno d'amore."
Veramente più volte appaion cose,"Infatti, perché le vere cause sono nascoste,"
che danno a dubitar falsa matera,ci troviamo spesso di fronte a ragionamenti ingannevoli
per le vere ragion che son nascose.,e le cose provocano perplessità in noi.
La tua dimanda tuo creder m'avvera,La tua domanda mi fa capire che sei convinto...
"esser ch'i' fossi avaro in l'altra vita,",Forse perche' il mio cerchio era il quinto...
forse per quella cerchia dov'io era.,"che, nella vita che ho vissuto una volta, avarizia"
Or sappi ch'avarizia fu partita,era stato il mio peccato. Sappi allora che ero lontano
"troppo da me, e questa dismisura",da avarice-è stata la mia mancanza di misura
migliaia di lunari hanno punita.,Migliaia di mesi sono stati puniti.
"E se non fosse ch'io drizzai mia cura,",non aveva corretto la mia valutazione da
"quand'io intesi là dove tu chiame,",la mia comprensione di ciò che i tuoi versi significavano
crucciato quasi a l'umana natura:,"quando tu, come arrabbiato dalla natura umana,"
"'Per che non reggi tu, o sacra fame","esclamava: ""Perché non puoi, o santa fame"
"de l'oro, l'appetito de' mortali?',","per l'oro, trattenere l'appetito dei mortali?'-"
voltando sentirei le giostre grame.,"Ora lo farei, mentre rotolare pesi, conoscete le giostre dispiaciuto."
Allor m'accorsi che troppo aprir l'ali,Poi mi sono reso conto che le mani potrebbero aprirsi
"potean le mani a spendere, e pente'mi","troppo largo, come le ali, nella spesa; e di questo,"
così di quel come de li altri mali.,"come degli altri miei peccati, mi sono pentito."
Quanti risurgeran coi crini scemi,Quanti risveglieranno con le teste
"per ignoranza, che di questa pecca","ritagliato vicino, che l'ignoranza impedisce di raggiungere"
toglie 'l penter vivendo e ne li stremi!,pentimento in-e alla fine della vita!
E sappie che la colpa che rimbecca,E sappiate che quando un peccato è contrastato da
"per dritta opposizione alcun peccato,",un altro difetto direttamente opposto
con esso insieme qui suo verde secca;,"ad esso-poi, qui, entrambi i peccati vedono il loro verde appassire."
"però, s'io son tra quella gente stato","Così, mi unisco a coloro che pagano per l'avarizia"
"che piange l'avarizia, per purgarmi,","nella mia purgazione, anche se ciò che mi ha portato qui"
per lo contrario suo m'è incontrato”.,"era prodigio-suo opposto."""
“Or quando tu cantasti le crude armi,"""Ora, quando hai cantato le guerre selvaggie di quelle"
"de la doppia trestizia di Giocasta”,","gemelli dolori di Jocasta,"" ha detto la cantante"
"disse 'l cantor de' buccolici carmi,","delle poesie bucoliche, ""non sembra..."
"“per quello che Clïò teco lì tasta,",Da quelle note che hai colpito tu e Clio li'...
non par che ti facesse ancor fedele,che ancora vi siete convertiti fedeli alla fede
"la fede, sanza qual ben far non basta.",senza i quali le opere giuste non bastano.
"Se così è, qual sole o quai candele","Se è così, allora che sole o che candele"
"ti stenebraron sì, che tu drizzasti","ti attirò dalle tenebre in modo che, sulla loro scia,"
poscia di retro al pescator le vele?”.,"Hai messo le tue vele dietro il pescatore?"""
Ed elli a lui: “Tu prima m'invïasti,"Ed egli a lui: ""Tu sei stato il primo a mandarmi"
"verso Parnaso a ber ne le sue grotte,","da bere nelle caverne di Parnaso e tu,"
e prima appresso Dio m'alluminasti.,"il primo che, dopo Dio, mi ha illuminato."
"Facesti come quei che va di notte,",Hai fatto come colui che va di notte e porta
"che porta il lume dietro e sé non giova,",la lampada dietro di lui - egli è di nessun aiuto
"ma dopo sé fa le persone dotte,","a se stesso, ma insegna a coloro che seguono"
quando dicesti: 'Secol si rinova;,quando hai dichiarato: 'I secoli sono rinnovati;
"torna giustizia e primo tempo umano,",giustizia e la prima volta dell'uomo sulla terra ritornano;
e progenïe scende da ciel nova'.,"dal Cielo discende una nuova progenie."""
"Per te poeta fui, per te cristiano:","Attraverso di te ero un poeta e, attraverso di te,"
"ma perché veggi mei ciò ch'io disegno,","un cristiano, ma che tu possa vedere più chiaramente,"
a colorare stenderò la mano.,Metto la mano a colorare quello che disegno.
Già era 'l mondo tutto quanto pregno,Disseminati dai messaggeri
"de la vera credenza, seminata","del regno eterno, la vera fede"
per li messaggi de l'etterno regno;,"per allora era penetrato in tutto il mondo,"
e la parola tua sopra toccata,e i nuovi predicatori predicavano in tale accordo
si consonava a' nuovi predicanti;,"con quello che hai detto (e ho appena ripetuto),"
ond'io a visitarli presi usata.,che sono stato attratto nel frequentarli.
"Vennermi poi parendo tanto santi,",Poi mi sono apparsi così santi
"che, quando Domizian li perseguette,","che, quando Domiziano li ha perseguitati,"
sanza mio lagrimar non fur lor pianti;,i miei lamenti accompagnavano il loro dolore;
"e mentre che di là per me si stette,",E finche' potevo... finche' avevo la vita...
"io li sovvenni, e i lor dritti costumi","Li ho aiutati, e le loro pratiche oneste"
fer dispregiare a me tutte altre sette.,mi ha reso disdegno di tutte le altre sette.
E pria ch'io conducessi i Greci a' fiumi,Prima... dentro la mia poesia... avevo guidato i Greci.
"di Tebe poetando, ebb'io battesmo;","ai ruscelli di Tebe, io fui battezzato;"
"ma per paura chiuso cristian fu'mi,","ma per paura, ero un cristiano segreto"
lungamente mostrando paganesmo;,"e, per lungo tempo, mi mostrò pagana;"
e questa tepidezza il quarto cerchio,"per questa spensieratezza, per più di quattro"
cerchiar mi fé più che 'l quarto centesmo.,"secoli, ho circondato il quarto cerchio."
"Tu dunque, che levato hai il coperchio","E ora tu, che hai alzato il coperchio"
"che m'ascondeva quanto bene io dico,","che mi ha nascosto il bene di cui parlo,"
"mentre che del salire avem soverchio,","mentre il tempo ci è lasciato mentre ci arrampichiamo, dimmi"
"dimmi dov'è Terrenzio nostro antico,",dov'è il nostro antico Terence e Caecilio
"Cecilio e Plauto e Varro, se lo sai:","e Plauto, dove si trova Vario, se lo sai;"
"dimmi se son dannati, e in qual vico”.","dimmi se sono dannati, e in quale quartiere."""
"“Costoro e Persio e io e altri assai”,","""Tutti questi e Persio, io, e molti altri,"""
"rispuose il duca mio, “siam con quel Greco","la mia guida ha risposto, ""sono con quel Greco a cui"
"che le Muse lattar più ch'altri mai,",le Muse hanno dato i loro doni in grande misura.
nel primo cinghio del carcere cieco;,"Il nostro posto è la prigione cieca, il suo primo cerchio;"
spesse fïate ragioniam del monte,e lì si parla spesso della montagna
che sempre ha le nutrice nostre seco.,dove abitano sempre quelli che erano le nostre infermiere.
"Euripide v'è nosco e Antifonte,","Euripide è con noi, Antifona,"
"Simonide, Agatone e altri piùe",Simonide e Agathon
Greci che già di lauro ornar la fronte.,come molti altri Greci che una volta indossavano l'alloro
