Original,Translate_IT
"”Pape Satàn, pape Satàn aleppe!","""Pape Satàn, pape Satàn aleppe!"""
", cominciò Pluto con la voce chioccia;","così cominciò Plutus, con la sua voce da grattugia."
"e quel savio gentil, che tutto seppe,","Il saggio gentile, consapevole di tutto,"
disse per confortarmi: “Non ti noccia,"disse rassicurantemente: ""Non lasciare che la tua paura"
"la tua paura; ché, poder ch'elli abbia,","vi sconfiggerà, per qualunque potere egli abbia,"
non ci torrà lo scender questa roccia”.,"non può fermare la nostra salita lungo questa falesia."""
"Poi si rivolse a quella 'nfiata labbia,",Poi si rivolse al viso gonfio di Plutus
"e disse: “Taci, maladetto lupo!","e gli disse: ""Stai zitto, maledetto lupo!"
consuma dentro te con la tua rabbia.,Lascia che la tua vendicatività si nutra di te stesso.
Non è sanza cagion l'andare al cupo:,Il suo non è un viaggio casuale verso il profondo:
"vuolsi ne l'alto, là dove Michele","è stato voluto in alto, dove Michael ha portato"
fé la vendetta del superbo strupo”.,"vendicatevi della ribellione arrogante."""
Quali dal vento le gonfiate vele,"Come le vele gonfiate dal vento crollano,"
"caggiono avvolte, poi che l'alber fiacca,","impigliato in un mucchio, quando l'albero si spezza,"
tal cadde a terra la fiera crudele.,così quella bestia feroce cadde a terra.
"Così scendemmo ne la quarta lacca,","Così siamo scesi al quarto fosso,"
pigliando più de la dolente ripa,per prendere in più di quella sponda scoraggiante
che 'l mal de l'universo tutto insacca.,dove tutto il male dell'universo è conservato.
Ahi giustizia di Dio! tante chi stipa,Giustizia di Dio! Che ha accumulato come molti
nove travaglie e pene quant'io viddi?,"strane torture e travagli, come ho visto?"
e perché nostra colpa sì ne scipa?,Perche' lasciamo che il nostro senso di colpa ci consumi cosi'?
"Come fa l'onda là sovra Cariddi,","Come onde che si infrangono sopra Charybdis,"
"che si frange con quella in cui s'intoppa,","l'uno che distrugge l'altro quando si incontrano,"
così convien che qui la gente riddi.,così gli spiriti qui devono ballare il loro ballo rotondo.
"Qui vid'i' gente più ch'altrove troppa,","Qui, più che altrove, ho visto moltitudini"
"e d'una parte e d'altra, con grand' urli,",da ogni parte di me; i loro urli erano rumorosi
voltando pesi per forza di poppa.,"mentre, i pesi delle ruote, hanno usato il petto per spingere."
Percotëansi 'ncontro; e poscia pur lì,"Colpirono l'uno contro l'altro; a quel punto,"
"si rivolgea ciascun, voltando a retro,","ciascuno si voltò e, ruotando indietro quei pesi,"
gridando: “Perché tieni?” e “Perché burli?”.,"gridò: ""Perché accumuli?"" ""Perché sperperi?"""
Così tornavan per lo cerchio tetro,Anche loro si muovevano in giro per il circolo dispiaciuto.
"da ogne mano a l'opposito punto,",da sinistra e destra al punto opposto;
gridandosi anche loro ontoso metro;,ancora una volta gridarono il loro canto di disprezzo;
"poi si volgea ciascun, quand'era giunto,","e così, quando ciascuno di loro aveva cambiato posizione,"
per lo suo mezzo cerchio a l'altra giostra.,Ha girato a meta' della sua prossima giostra.
"E io, ch'avea lo cor quasi compunto,","E io, che sentivo il mio cuore quasi trafitto,"
"dissi: “Maestro mio, or mi dimostra","richiesta: ""Maestro, mostrami ora quali sfumature"
"che gente è questa, e se tutti fuor cherci",Sono questi e mi dicono se erano tutti chierici...
questi chercuti a la sinistra nostra”.,"quelle tonsure che girano alla nostra sinistra."""
Ed elli a me: “Tutti quanti fuor guerci,"E lui a me: ""Tutti questi, a destra e a sinistra"
"sì de la mente in la vita primaia,",erano così striduli di mente nella prima vita...
che con misura nullo spendio ferci.,nessuna spesa che hanno fatto è stata fatta con misura.
"Assai la voce lor chiaro l'abbaia,",Le loro voci abbaiano questo con chiarezza
quando vegnono a' due punti del cerchio,quando hanno raggiunto i due punti del cerchio
dove colpa contraria li dispaia.,dove le loro colpe opposte dividono i loro ranghi.
"Questi fuor cherci, che non han coperchio","Questi a sinistra, la loro testa priva di capelli..."
"piloso al capo, e papi e cardinali,","erano sacerdoti, papi e cardinali,"
in cui usa avarizia il suo soperchio”.,"in cui l'avarizia opera il suo eccesso."""
"E io: “Maestro, tra questi cotali","E io a lui: ""Maestro, fra questi"
dovre' io ben riconoscere alcuni,Potrei sicuramente sperare di riconoscere...
che furo immondi di cotesti mali”.,"alcuni che sono stati colpiti da questi crimini."""
Ed elli a me: “Vano pensiero aduni:,"E lui per me: ""Quello che pensi di te è vuoto:"
"la sconoscente vita che i fé sozzi,",la vita indiscriminata che li ha resi sporchi
ad ogne conoscenza or li fa bruni.,ora li rende irriconoscibili.
In etterno verranno a li due cozzi:,Per tutta l'eternità verranno a soffiare:
questi resurgeranno del sepulcro,questi qui sorgeranno dai loro sepolcri
"col pugno chiuso, e questi coi crin mozzi.","con i pugni stretti stretti; e questi, con i capelli ritagliati vicino."
Mal dare e mal tener lo mondo pulcro,Il dolore e il malcontento hanno derubato entrambi
"ha tolto loro, e posti a questa zuffa:",del mondo giusto e metterli a questa fraca...
"qual ella sia, parole non ci appulcro.",Le mie parole non devono abbellire.
"Or puoi, figliuol, veder la corta buffa","Ora puoi vedere, figliolo, quanto è breve lo sport"
"d'i ben che son commessi a la fortuna,","di tutti quei beni che sono custoditi dalla Fortuna,"
per che l'umana gente si rabuffa;,per la quale la tribù degli uomini contende e ribella;
ché tutto l'oro ch'è sotto la luna,per tutto l'oro che è o mai è stato
"e che già fu, di quest'anime stanche",sotto la luna non potrebbe mai offrire riposo
non poterebbe farne posare una”.,"anche uno di questi spiriti esausti."""
"“Maestro mio”, diss'io, “or mi dì anche:","""Maestro,"" gli chiesi, ""ora dimmi anche:"
"questa fortuna di che tu mi tocche,",questa Fortuna che hai appena toccato...
