Original,Translate_IT_1
"Per le ragionate similitudini si può vedere chi sono questi movitori a cu' io parlo. Ché sono di quella movitori, sì come Boezio e Tulio, li quali colla dolcezza di loro sermone inviarono me, come detto è di sopra, nello amore, cioè nello studio, di questa donna gentilissima Filosofia, colli raggi della stella loro, la quale è la scrittura di quella: onde in ciascuna scienza la scrittura è stella piena di luce, la quale quella scienza dimostra.","Dalle somiglianze appena discusse, si può vedere chi sono questi traslocatori a cui mi rivolgo: sono i traslocatori di quel cielo, persone come Boezio e Cicerone, che, attraverso la dolcezza dei loro scritti, hanno messo i miei passi sul sentiero dell'amore, o dello studio, di questa donna, la più nobile Filosofia. Ciò hanno fatto attraverso i raggi della loro stella, cioè attraverso le opere scritte su di lei è sottinteso qui che in ogni disciplina le opere scritte su di essa sono una stella piena di luce, spiegando il contenuto di quella disciplina."
"E manifesto questo, vedere si può la vera sentenza del primo verso della canzone proposta, per la esposizione fittizia e litterale.","E dopo questo chiarimento, il vero significato della prima strofa del canzone di cui sopra può essere visto dalla fittizia e letterale esposizione. Da quella stessa esposizione, la seconda strofa può essere sufficientemente compreso, fino alle parole: Questo nuovo arrivato mi fa guardare una donna."
"E per questa medesima esposizione si può lo secondo verso intendere sofficientemente, infino a quella parte dove dice: Questi mi face una donna guardare. Ove si vuole sapere che questa donna è la Filosofia; la quale veramente è donna piena di dolcezza, ornata d'onestade, mirabile di savere, gloriosa di libertade, sì come nel terzo trattato, dove la sua nobilitade si tratterà, fia manifesto.","Va ricordato qui che questa donna è Filosofia, che è veramente una donna piena di dolcezza, adornata di bontà, meravigliosa di saggezza, gloriosa di libertà, come sarà chiarito nel terzo trattato, il cui soggetto sarà la sua nobiltà."
"E là dove dice: Chi veder vuol la salute, faccia che li occhi d'esta donna miri: li occhi di questa donna sono le sue dimostrazioni, le quali, dritte nelli occhi dello 'ntelletto, innamorano l'anima liberata nelle [sue] condizioni. O dolcissimi ed ineffabili sembianti, e rubatori subitani della mente umana, che nelle dimostrazioni, [cioè] nelli occhi della Filosofia apparite, quando essa colli suoi drudi ragiona! Veramente in voi è la salute, per la quale si fa beato chi vi guarda, e [si] salva dalla morte della ignoranza e dalli vizii.","Dove dice Se qualcuno vuole scoprire il compimento, lo guardi negli occhi di questa signora, gli occhi di questa donna sono le sue spiegazioni, che, quando sono dirette agli occhi dell'intelletto, infiammano d'amore ogni anima che è liberata dai limiti della sua condizione attuale. O guarda più dolce e ineffabile, immediatamente rapitori della mente umana, che appaiono nella rivelazione degli occhi della Filosofia quando parla con i suoi amanti! Veramente la felicità è in voi, tale che chiunque guarda su di voi riceve beatitudine, e salvezza dalla morte dell'ignoranza e del vizio."
"Ove si dice: sed e' non teme angoscia di sospiri, qui si vuole intendere: s'elli non teme labore di studio e lite di dubitazioni, le quali dal principio delli sguardi di questa donna multiplicatamente surgono, e poi, continuando la sua luce, caggiono quasi come nebulette matutine alla faccia del sole; e rimane libero e pieno di certezza lo familiare intelletto, sì come l'aere dalli raggi meridiani purgato e illustrato.","Dove dice Purché, però, non abbia paura di sopportare l'angoscia di sospirare ciò che si intende è: a patto che non abbia paura di sopportare lo sforzo di studio e di lottare con le domande, che nascono e si moltiplicano dal momento in cui si incontrano per la prima volta gli sguardi di questa signora, ma che poi scompaiono mentre la sua luce continua a brillare, come piccole nuvole mattutine davanti al volto del sole. E una volta che il suo amico, l'intelletto rimane libero e pieno di certezza, come l'aria purificata e resa luminosa dai raggi del mezzogiorno."
"Lo terzo verso ancora s'intende per la esposizione litterale infino là dove dice: «L'anima piange». Qui si vuole bene attendere ad alcuna moralitade, la quale in queste parole si può notare: che non dee l'uomo, per maggiore amico, dimenticare li servigi ricevuti dal minore: ma se pur seguire si conviene l'uno e lasciare l'altro, lo migliore è da seguire, con alcuna onesta lamentanza l'altro abandonando, nella quale dà cagione, a quello che segue, di più amore.","Il significato della terza strofa è altrettanto evidente dal commento letterale, fino a dove dice: L'anima si lamenta. Qui si deve prestare particolare attenzione ad un punto morale latente in queste parole: la scoperta di un amico più grande non deve far dimenticare i servizi resi da un minore; se si può davvero solo seguire l'uno lasciando l'altro, allora si deve seguire il più nobile abbandonando l'altro con espressioni di sincero rimpianto, dando così causa al nuovo amico che si sta seguendo per amare uno più."
"Poi dove dice: «Delli occhi miei», non vuole altro dire se non che forte fu l'ora che la prima dimostrazione di questa donna entrò nelli occhi dello 'ntelletto mio, la quale fu cagione di questo innamoramento propinquissima.","Dove dice: Dei miei occhi ciò che si intende è semplicemente questo: è stato infatti un momento difficile quando la prima spiegazione data da questa donna è entrata negli occhi del mio intelletto, una spiegazione che è stata la causa immediata di questo mio amore."
"E là dove dice: «le mie pari», s'intende l'anime libere dalle misere e vili dilettazioni e dalli vulgari costumi, d'ingegno e di memoria dotate.","Le parole tutte come me si riferiscono a quelle anime che sono libere dalla miseria e dalle delizie di base e dalle cattive maniere, e che sono dotate di intelligenza e di memoria. Parla anche di chi uccide e della mia morte; questo sembra andare contro quanto detto sopra circa il compimento portato da questa donna."
"E dice poi: «ancide»; e dice poi: «son morta»: che pare contro a quello che detto è di sopra della salute di questa donna. E però è da sapere che qui parla l'una delle parti, e là parla l'altra: le quali diversamente litigano, secondo che di sopra è manifesto. Onde non è maraviglia se là dice 'sì', e qui dice 'no', se bene si guarda chi discende e chi sale.","Va quindi tenuto presente che colui che parla qui non è lo stesso di quello che ha parlato prima; i due punti di vista opposti espressi, come è stato spiegato sopra. E ', allora, a malapena da chiedersi a quel ""sì"" è stato detto lì mentre ""no"" è detto qui, se si tiene chiaramente a mente la cui forza è in declino e il cui montaggio."
"Poi nel quarto verso, dove dice: «uno spiritel d'amore», s'intende uno pensiero che nasce del mio studio. Onde è da sapere che per amore, in questa allegoria, sempre s'intende esso studio, lo quale è applicazione dell'animo innamorato della cosa a quella cosa.","Nella quarta strofa le parole di un nuovo spirito d'amore si riferiscono ad un pensiero che scaturisce dal mio studio. Qui va spiegato che in questa allegoria la parola amore si riferisce sempre a questo studio, che è la devozione della mente innamorata all'oggetto del suo amore."
