Original,Translate_IT
Parea dinanzi a me con l'ali aperte,"Davanti a me apparivano le ali spiegate,"
la bella image che nel dolce frui,"quel simbolo splendente che, nel dolce frutto,"
liete facevan l'anime conserte;,"aumentava la felicità delle anime incatenate,"
parea ciascuna rubinetto in cui,e ognuna sembrava un piccolo rubino
"raggio di sole ardesse sì acceso,",in cui scintillava il raggio del sole
che ne' miei occhi rifrangesse lui.,così forte che i suoi riflessi offuscavano il mio sguardo.
"E quel che mi convien ritrar testeso,","E quello che vorrei riportare ora,"
"non portò voce mai, né scrisse incostro,","l’inchiostro o la voce non l’hanno mai scritto o detto,"
né fu per fantasia già mai compreso;,e lo spirito degli esseri umani non l’ha mai concepito.
"ch'io vidi e anche udi' parlar lo rostro,","Io vidi e udii quell’aquila che parlava,"
"e sonar ne la voce e “io” e “mio”,","e la sua voce pronunciava le parole “io” come “mio”,"
quand'era nel concetto e 'noi' e 'nostro'.,quando la sua intenzione diceva “noi” o “nostro”.
E cominciò: “Per esser giusto e pio,"Egli disse: ""Per essere giusto e fedele allo stesso tempo,"
son io qui essaltato a quella gloria,Ora mi trovo esaltato nella gloria
che non si lascia vincere a disio;,che supera di gran lunga il sogno degli esseri umani.
e in terra lasciai la mia memoria,"Sulla terra, là, il mio ricordo rimane,"
"sì fatta, che le genti lì malvage",e il suo esempio è tale che anche i perversi
"commendan lei, ma non seguon la storia”.","e lodano ovunque, e non lo imitano”."
Così un sol calor di molte brage,E come un mucchio di carboni infiammati
"si fa sentir, come di molti amori","Un solo calore sale, tanti amori"
usciva solo un suon di quella image.,"che formavano questo ritratto, non usciva che una voce."
Ond'io appresso: “O perpetüi fiori,Allora io risposi: «O fiori perpetui
"de l'etterna letizia, che pur uno","della felicità eterna, che mi fa così"
"parer mi fate tutti vostri odori,","tira tutti i profumi alla volta, come uno solo,"
"solvetemi, spirando, il gran digiuno",mettete con il vostro respiro una fine al grande digiuno
"che lungamente m'ha tenuto in fame,","che da troppo tempo mi teneva affamato,"
non trovandoli in terra cibo alcuno.,perché non ne trovo la cura sulla terra!
"Ben so io che, se 'n cielo altro reame",So che in cielo c'è un altro impero
"la divina giustizia fa suo specchio,",di cui forma il suo specchio la divina giustizia;
che 'l vostro non l'apprende con velame.,Ma anche il tuo non lo vede velato.
Sapete come attento io m'apparecchio,Lo sai che la mente sta per sentirti
ad ascoltar; sapete qual è quello,con la massima cura; e voi sapete che cosa è
dubbio che m'è digiun cotanto vecchio”.,"Questo dubbio, oggetto per me di un digiuno così duraturo»."
"Quasi falcone ch'esce del cappello,","E come il falco che, uscendo dal suo copricapo,"
"move la testa e con l'ali si plaude,",guarda tutto intorno e si lusinga le ali
"voglia mostrando e faccendosi bello,","e alza, impaziente, la sua testa verso il cielo,"
"vid'io farsi quel segno, che di laude",così ho visto muoversi questo emblema tessuto
"de la divina grazia era contesto,","dal coro dei cantori della grazia divina,"
con canti quai si sa chi là sù gaude.,canzoni che solo gli eletti conoscono.
Poi cominciò: “Colui che volse il sesto,Poi cominciò: “Colui il cui compasso
"a lo stremo del mondo, e dentro ad esso",fece i confini del mondo e divise in loro
"distinse tanto occulto e manifesto,","gli oggetti che si vedono e quelli che non si vedono,"
non poté suo valor sì fare impresso,Non aveva messo il sigillo della sua onnipotenza.
"in tutto l'universo, che 'l suo verbo",in tutto ciò che ha fatto; in modo che il suo verbo
non rimanesse in infinito eccesso.,rimane infinitamente al di sopra del creato.
"E ciò fa certo che 'l primo superbo,","Come esempio si può vedere il primo superbo,"
"che fu la somma d'ogne creatura,","che, pur essendo in cima alla creazione,"
"per non aspettar lume, cadde acerbo;",Non aspettava la grazia e cadde senza maturare.
e quinci appar ch'ogne minor natura,È tanto più chiaro che le nature minori
è corto recettacolo a quel bene,"non possono contenere meglio di quello che ha fatto, questo Dio"
che non ha fine e sé con sé misura.,"che, non avendo fine, si misura in se stesso."
"Dunque vostra veduta, che convene","Quindi, la tua visione, che necessariamente"
essere alcun de' raggi de la mente,viene da qualche raggio di questa intelligenza
"di che tutte le cose son ripiene,","che penetra e riempie tutti gli oggetti del mondo,"
non pò da sua natura esser possente,Non si possono trovare forze sufficienti.
"tanto, che suo principio non discerna",per rifiutare di vedere che il proprio principio
molto di là da quel che l'è parvente.,supera di gran lunga i limiti del sensibile.
Però ne la giustizia sempiterna,Ed è per questo che la vista concessa agli esseri umani
"la vista che riceve il vostro mondo,",tuffarsi per penetrare la giustizia eterna
"com'occhio per lo mare, entro s'interna;",come fa lo sguardo che si perde nel mare
"che, ben che da la proda veggia il fondo,","e chi può vedere il fondo, essendo sulla riva,"
in pelago nol vede; e nondimeno,"ma non in alto mare: non c’è meno di questo,"
"èli, ma cela lui l'esser profondo.",Anche se la sua profondità impedisce di vederlo.
"Lume non è, se non vien dal sereno","Non c’è luce, tranne il cielo sereno."
che non si turba mai; anzi è tenèbra,nulla può turbare; tutto il resto è tenebra
od ombra de la carne o suo veleno.,"o l'ombra della carne o, altrimenti, il suo veleno."
Assai t'è mo aperta la latebra,"Ecco ora l’oscurità dissipata,"
"che t'ascondeva la giustizia viva,",che ti impediva di vedere la giustizia viva
di che facei question cotanto crebra;,e produceva in te dei dubbi così frequenti.
"ché tu dicevi: ""Un uom nasce a la riva","“Un uomo, ti dici, che nacque sulle rive"
"de l'Indo, e quivi non è chi ragioni","dell’Indo, dove Cristo non gli fu predicato,"
di Cristo né chi legga né chi scriva;,"dove non si insegna e non si scrive la propria legge,"
e tutti suoi voleri e atti buoni,"e di cui tutti i desideri, tutti gli atti sono giusti"
"sono, quanto ragione umana vede,","per quanto lo concepisca la nostra umana ragione,"
sanza peccato in vita o in sermoni.,"che non peccò mai in opere o parole,"
Muore non battezzato e sanza fede:,"muore senza avere fede, senza essere battezzato:"
ov'è questa giustizia che 'l condanna?,Dov’è dunque il giusto diritto che lo può condannare?
"ov'è la colpa sua, se ei non crede?"".","E qual è il suo errore, se non era credente?»."
"Or tu chi se', che vuo' sedere a scranna,","Ma tu, chi sei tu, che vuoi salire sul pulpito"
per giudicar di lungi mille miglia,"ed ergerti a giudice, a più di mille miglia,"
con la veduta corta d'una spanna?,Con il tuo giudizio che porta a due empans?
"Certo a colui che meco s'assottiglia,","Certo, chi vuole sgobbare"
"se la Scrittura sovra voi non fosse,","Per me c’è un motivo per dubitare,"
da dubitar sarebbe a maraviglia.,se non avesse accanto la Scrittura che veglia.
Oh terreni animali! oh menti grosse!,"Oh, animali maleducati, spiriti troppo ottusi!"
"La prima volontà, ch'è da sé buona,",La volontà prima e buona per natura
"da sé, ch'è sommo ben, mai non si mosse.",non ha mai dimenticato che essa è il bene supremo;
Cotanto è giusto quanto a lei consuona:,"e tutto ciò che si accorda con essa è dunque giusto,"
"nullo creato bene a sé la tira,",e nessun bene creato può disporre di essa:
"ma essa, radïando, lui cagiona”.","È lei che lo fa, con la sua irraggiamento»."
Quale sovresso il nido si rigira,"Come sopra il nido gira in tondo la cicogna,"
"poi c'ha pasciuti la cicogna i figli,","dopo aver dato la pastura ai piccoli,"
e come quel ch'è pasto la rimira;,"e questi, ripugnanti, la seguano con lo sguardo,"
"cotal si fece, e sì leväi i cigli,",così alzavo gli occhi e così si agitava
"la benedetta imagine, che l'ali","questa immagine sacra, battendo con le due ali"
movea sospinte da tanti consigli.,che tanta volontà metteva in movimento.
"Roteando cantava, e dicea: “Quali","tracciava delle rotonde e cantava: «Come te,"
"son le mie note a te, che non le 'ntendi,","non puoi penetrare il senso della mia musica,"
tal è il giudicio etterno a voi mortali”.,"Questa è per voi, mortali, la giustizia di Dio!”"
Poi si quetaro quei lucenti incendi,L’incendio che fa lo Spirito Santo
de lo Spirito Santo ancor nel segno,"finisce per fermarsi, formando sempre l’emblema"
"che fé i Romani al mondo reverendi,","che rese i Romani padroni dell'universo,"
esso ricominciò: “A questo regno,Poi riprese: «Fino al nostro regno
"non salì mai chi non credette 'n Cristo,","Nessuno è mai salito, se non crede in Cristo,"
né pria né poi ch'el si chiavasse al legno.,"o prima, o dopo averlo messo sul legno!”"
"Ma vedi: molti gridan ""Cristo, Cristo!"",",Molti però gridano: “Cristo!
che saranno in giudicio assai men,"che, al momento del giudizio, se ne troveranno più lontano Cristo»."
"a lui, che tal che non conosce Cristo;","altri che, tuttavia, non hanno conosciuto Cristo;"
"e tai Cristian dannerà l'Etïòpe,","e l'etiope dannererà i cristiani,"
"quando si partiranno i due collegi,","il giorno in cui si vedranno dividere i due cori,"
l'uno in etterno ricco e l'altro inòpe.,Uno ricco per sempre e l’altro miserabile.
"Che poran dir li Perse a' vostri regi,","Che cosa diranno allora i Persiani ai vostri re,"
come vedranno quel volume aperto,Quando verrà mostrato il grande volume aperto
nel qual si scrivon tutti suoi dispregi?,Dove si tiene conto di tutti i suoi misfatti?
"Lì si vedrà, tra l'opere d'Alberto,","È qui che vedremo, tra i fatti di Albert,"
"quella che tosto moverà la penna,","Quest’ultimo, che presto si iscriverà."
per che 'l regno di Praga fia diserto.,e cambiare nel deserto il regno di Praga.
Lì si vedrà il duol che sovra Senna,È lì che si vedrà il lutto che sulla Senna
"induce, falseggiando la moneta,","deve produrre, colpendo la moneta falsa,"
quel che morrà di colpo di cotenna.,colui per il quale la morte si vestirà di cotenna.
"Lì si vedrà la superbia ch'asseta,",È lì che si vedrà l’orgoglio di cui il pungiglione
"che fa lo Scotto e l'Inghilese folle,",smentisce lo Scozzese come l’Inglese
sì che non può soffrir dentro a sua meta.,e li spinge ad uscire dai loro giusti limiti.
Vedrassi la lussuria e 'l viver molle,Vedremo la lussuria e lo sconvolgimento.
"di quel di Spagna e di quel di Boemme,","del sovrano di Spagna e del re di Boemia,"
che mai valor non conobbe né volle.,che non ha mai amato né conosciuto la virtù.
Vedrassi al Ciotto di Ierusalemme,"Si vedrà il Bozzolo, re di Gerusalemme,"
"segnata con un i la sua bontate,","nel diario dei suoi benefici di una I,"
quando 'l contrario segnerà un emme.,mentre porta una M alla colonna di fronte.
Vedrassi l'avarizia e la viltate,Vedremo l'avarizia con la vilenia
"di quei che guarda l'isola del foco,",di colui che governa l’isola bruciante dove vennero
ove Anchise finì la lunga etate;,"Infine, terminano gli erramenti di Anchise."
"e a dare ad intender quanto è poco,","e per far vedere meglio che non vale molto,"
"la sua scrittura fian lettere mozze,","il suo conto sarà fatto in sigle abbreviate,"
che noteranno molto in parvo loco.,dare un sacco di testo in un piccolo spazio.
E parranno a ciascun l'opere sozze,Ognuno troverà le opere ripugnanti.
"del barba e del fratel, che tanto egregia",e dello zio e del fratello: hanno disonorato
nazione e due corone han fatte bozze.,"loro illustre casa, con le loro due corone."
E quel di Portogallo e di Norvegia,Il Portogallo e la Norvegia
"lì si conosceranno, e quel di Rascia","si farà conoscere bene, e quello di Rascie,"
che male ha visto il conio di Vinegia.,che dall’angolo di Venezia ebbe ingiusti profitti.
"O beata Ungheria, se non si lascia","Poiché non ammette più che la si malmena ancora,"
