Original,Translate_IT
Poi che la carità del natio loco,Perche' la carita' del mio paese natale...
"mi strinse, raunai le fronde sparte","Mi construsse, radunai le foglie sparse,"
"e rende'le a colui, ch'era già fioco.","E gliele restituì, che ora era rauca."
Indi venimmo al fine ove si parte,"Poi siamo venuti al confine, dove disparato"
"lo secondo giron dal terzo, e dove","Il secondo giro è dal terzo, e dove"
si vede di giustizia orribil arte.,Un'orribile forma di giustizia è considerata.
"A ben manifestar le cose nove,","Chiaramente per manifestare queste cose nuove,"
dico che arrivammo ad una landa,"Io dico che siamo arrivati su una pianura,"
che dal suo letto ogne pianta rimove.,che dal suo letto rigetta ogni pianta;
La dolorosa selva l'è ghirlanda,La foresta dolous è una ghirlanda ad esso
"intorno, come 'l fosso tristo ad essa;","Tutto intorno, come il fossato triste a quello;"
quivi fermammo i passi a randa a randa.,Lì vicino sul bordo siamo rimasti i nostri piedi.
"Lo spazzo era una rena arida e spessa,","Il suolo era di una sabbia arida e spessa,"
non d'altra foggia fatta che colei,Non di un'altra moda fatta di questo
che fu da' piè di Caton già soppressa.,Che ai piedi di Cato una volta è stato premuto.
"O vendetta di Dio, quanto tu dei","Vendetta di Dio, quanto dovresti"
esser temuta da ciascun che legge,"Da ciascuno di essere temuto, che fa leggere"
ciò che fu manifesto a li occhi mei!,Ciò che è stato manifesto ai miei occhi!
D'anime nude vidi molte gregge,"Ho visto molti greggi di anime nude,"
"che piangean tutte assai miseramente,","che tutti piangevano miseramente,"
e parea posta lor diversa legge.,E su di loro sembrava impostare una legge diversa.
"Supin giacea in terra alcuna gente,",Supino a terra c'era gente che giaceva;
"alcuna si sedea tutta raccolta,","E alcuni erano seduti tutti insieme,"
e altra andava continüamente.,E altri se ne andavano continuamente.
"Quella che giva 'ntorno era più molta,","Quelli che andavano in giro erano molto più,"
"e quella men che giacëa al tormento,","e quelli che si prostravano al loro castigo,"
ma più al duolo avea la lingua sciolta.,Ma avevano la lingua più sciolta a lamentarsi.
"Sovra tutto 'l sabbion, d'un cader lento,","Tutti i rifiuti di sabbia, con una graduale caduta,"
"piovean di foco dilatate falde,","Piovevano fiocchi di fuoco dilatati,"
come di neve in alpe sanza vento.,Come dalla neve su Alp senza vento.
Quali Alessandro in quelle parti calde,"Come Alexander, in quelle parti torride"
d'Indïa vide sopra 'l süo stuolo,"Della India, guardato sul suo ospite"
"fiamme cadere infino a terra salde,",Le fiamme cadono ininterrotte finche' non raggiungono il suolo.
per ch'ei provide a scalpitar lo suolo,Da dove ha fornito con le sue falange
"con le sue schiere, acciò che lo vapore","Per calpestare il terreno, perché il vapore"
mei si stingueva mentre ch'era solo:,Meglio spegnersi mentre era single;
tale scendeva l'etternale ardore;,"Così stava scendendo il calore eterno,"
"onde la rena s'accendea, com'esca","# Whereby the sand was left on fire, like Tinder #"
"sotto focile, a doppiar lo dolore.","Sotto l'acciaio, per raddoppiare il dole."
Sanza riposo mai era la tresca,Senza riposo per sempre era la danza
"de le misere mani, or quindi or quinci","Di misere mani, ora là, ora qui,"
escotendo da sé l'arsura fresca.,Scappare da loro le fresche gleeds.
"I' cominciai: “Maestro, tu che vinci","""Maestro,"" ho cominciato, ""tu che hai vinto"
"tutte le cose, fuor che ' demon duri","Tutte le cose eccetto i demoni disperati, che emisero"
"ch'a l'intrar de la porta incontra uscinci,","contro di noi all'ingresso del cancello,"
chi è quel grande che non par che curi,Chi è quel potente che sembra non badare
"lo 'ncendio e giace dispettoso e torto,","il Fuoco, che si abbassa e si disdegna,"
sì che la pioggia non par che 'l marturi?”.,"Così che la pioggia non sembra farlo maturare?"""
"E quel medesmo, che si fu accorto","E lui stesso, che era diventato consapevole"
"ch'io domandava il mio duca di lui,","Che stavo interrogando la mia guida su di lui,"
"gridò: “Qual io fui vivo, tal son morto.","Piangeva: ""Così come vivevo, sono morto."
Se Giove stanchi 'l suo fabbro da cui,"Se Giove dovesse stancare il suo fabbro, da chi"
crucciato prese la folgore aguta,"Colpì nell'ira il fulmine affilato,"
onde l'ultimo dì percosso fui;,"Con cui l'ultimo giorno sono stato colpito,"
o s'elli stanchi li altri a muta a muta,E se si stancava di girare gli altri
"in Mongibello a la focina negra,","A Mongibello alla fucina swarthy,"
"chiamando ""Buon Vulcano, aiuta, aiuta!"",","Vociferante, 'Aiuto, buon Vulcano, aiuto!'"
"sì com'el fece a la pugna di Flegra,","Come ha fatto lì alla lotta di Phlegra,"
e me saetti con tutta sua forza:,"E mi ha sparato contro con tutta la sua forza,"
non ne potrebbe aver vendetta allegra”.,"Non avrebbe così una gioiosa vendetta."""
Allora il duca mio parlò di forza,"Allora il mio Leader parlò con tanta forza,"
"tanto, ch'i' non l'avea sì forte udito:",Che non l'avevo mai sentito parlare così forte:
"“O Capaneo, in ciò che non s'ammorza","""O Capaneo, in questo non si spegne"
"la tua superbia, se' tu più punito;","La tua arroganza, tu castighi più sei;"
"nullo martiro, fuor che la tua rabbia,","Nessun tormento, salvando la tua rabbia,"
sarebbe al tuo furor dolor compito”.,"Sarebbe per il tuo dolore furioso completo."""
"Poi si rivolse a me con miglior labbia,","Poi si voltò verso di me con un labbro migliore,"
dicendo: “Quei fu l'un d'i sette regi,"Dicendo: ""Uno dei sette re era"
ch'assiser Tebe; ed ebbe e par ch'elli abbia,"Chi Tebe assediò, e tenuto, e sembra di tenere"
"Dio in disdegno, e poco par che 'l pregi;","Dio in disdegno, e poco sembra apprezzarlo;"
"ma, com'io dissi lui, li suoi dispetti","Ma, come gli ho detto, il suo malgrado"
sono al suo petto assai debiti fregi.,Sono per il suo seno gli ornamenti più adatti.
"Or mi vien dietro, e guarda che non metti,","Ora seguimi, e la mente non hai posto"
"ancor, li piedi ne la rena arsiccia;","Ancora i tuoi piedi sulla sabbia ardente,"
ma sempre al bosco tien li piedi stretti”.,"Ma teneteli sempre vicini al legno."""
Tacendo divenimmo là 've spiccia,"Senza dire niente, siamo arrivati dove sgorga."
"fuor de la selva un picciol fiumicello,","Forth dal bosco un po 'rivulet,"
lo cui rossore ancor mi raccapriccia.,Il cui rossore mi fa stare ancora in piedi i capelli.
Quale del Bulicame esce ruscello,"Come dal Bulicame sorgenti il ruscello,"
"che parton poi tra lor le peccatrici,","Le donne peccaminose più tardi condividono tra loro,"
tal per la rena giù sen giva quello.,Così verso il basso attraverso la sabbia è andato la sua strada.
Lo fondo suo e ambo le pendici,"Il fondo di esso, e entrambe le banche inclinate,"
"fatt'era 'n pietra, e ' margini dallato;",erano fatti di pietra e i margini laterali;
per ch'io m'accorsi che 'l passo era lici.,Da dove ho percepito che c'era il passaggio.
"“Tra tutto l'altro ch'i' t'ho dimostrato,","""In tutto il resto che ti ho mostrato"
poscia che noi intrammo per la porta,Dal momento che siamo entrati all'interno del cancello
"lo cui sogliare a nessuno è negato,","la cui soglia non è negata a nessuno,"
cosa non fu da li tuoi occhi scorta,Niente è stato scoperto dai tuoi occhi
"notabile com'è 'l presente rio,","Così notevole come è il fiume presente,"
che sovra sé tutte fiammelle ammorta”.,"Che tutte le piccole fiamme sopra di essa si spegne."""
Queste parole fuor del duca mio;,Queste parole erano del mio condottiero; da dove l'ho pregato
per ch'io 'l pregai che mi largisse 'l pasto,"Che mi avrebbe dato la gran quantità di cibo,"
