Original,Translate_IT
"""S'io ti fiammeggio nel caldo d'amore",'Se ti accendo con un calore d'amore
"di là dal modo che 'n terra si vede,",oltre ogni misura conosciuta sulla terra
"sì che del viso tuo vinco il valore,","perché io vinca il tuo potere visivo,"
"non ti maravigliar, ché ciò procede","Non c'è da stupirsi, perché questo è il risultato"
"da perfetto veder, che, come apprende,","di visione perfetta, che, come si arresta,"
così nel bene appreso move il piede.,muove il piede verso il bene catturato.
Io veggio ben sì come già resplende,"Vedo chiaramente come, riflessa nella tua mente,"
"ne l'intelletto tuo l'etterna luce,","la luce eterna che, una volta vista,"
"che, vista, sola e sempre amore accende;","solo e sempre accende l'amore, è splendente."
"e s'altra cosa vostro amor seduce,","E se c'e' qualcos'altro che inganna il tuo amore mortale,"
"non è se non di quella alcun vestigio,","non è altro che un residuo di quella luce,"
"mal conosciuto, che quivi traluce.","Incomprensibilmente compreso, brilla ancora in esso."
"Tu vuo' saper se con altro servigio,",'Vuoi sapere se un voto lasciato incompiuto
"per manco voto, si può render tanto",può essere riscattato da qualche scambio
"che l'anima sicuri di letigio"".","che protegge l'anima dalla sfida."""
Sì cominciò Beatrice questo canto;,Beatrice cominciò così questo canto e
"e sì com'uom che suo parlar non spezza,","come un uomo che non interrompe il suo discorso,"
continüò così 'l processo santo:,continua così il suo santo discorso:
"""Lo maggior don che Dio per sua larghezza",'Il più grande dono che Dio nella Sua vastità
"fesse creando, e a la sua bontate","dato alla creazione, il più in sintonia"
"più conformato, e quel ch'e' più apprezza,","alla Sua bontà e che Egli rende più caro,"
fu de la volontà la libertate;,"""è stata la libertà della volontà:"
"di che le creature intelligenti,","tutte le creature in possesso di intelletto,"
"e tutte e sole, fuoro e son dotate.","tutti loro ed essi soli, erano e sono così dotati."
"Or ti parrà, se tu quinci argomenti,","'Ora vi sarà chiaro, ragionando da questo,"
"l'alto valor del voto, s'è sì fatto","l'alto valore dei voti, purché siano tali"
che Dio consenta quando tu consenti;,che Dio acconsenti quando tu acconsenti.
"ché, nel fermar tra Dio e l'omo il patto,","""Perché quando l'uomo fa un patto con Dio,"
"vittima fassi di questo tesoro,","questo tesoro, come ho suggerito, diventa"
tal quale io dico; e fassi col suo atto.,"il pegno sacrificale, un'azione liberamente scelta."
Dunque che render puossi per ristoro?,- Che cosa potresti rendere al suo posto?
"Se credi bene usar quel c'hai offerto,",Se pensi di fare del bene con quello che hai offerto...
di maltolletto vuo' far buon lavoro.,Faresti delle buone opere con guadagni insignificanti.
Tu se' omai del maggior punto certo;,Ora potresti essere certo del punto principale.
"ma perché Santa Chiesa in ciò dispensa,",Dal momento che la Santa Chiesa dà dispensazione in questa materia --
"che par contra lo ver ch'i' t'ho scoverto,",che sembra contraddire la verità che ho dichiarato...
"convienti ancor sedere un poco a mensa,",Dovrai soffermarti di piu' a cena.
"però che 'l cibo rigido c'hai preso,",per il cibo duro che hai ingerito
richiede ancora aiuto a tua dispensa.,Richiede ancora un po' di aiuto per la digestione.
Apri la mente a quel ch'io ti paleso,'Apri la mente a quello che ora ti spiego
"e fermalvi entro; ché non fa scïenza,","e ripararlo nella tua memoria, per ascoltare"
"sanza lo ritenere, avere inteso.",e non ricordare non porta alla conoscenza.
Due cose si convegnono a l'essenza,Due cose compongono l'essenza
di questo sacrificio: l'una è quella,"di questo atto sacrificale,"
di che si fa; l'altr'è la convenenza.,"prima ciò che è promesso, poi il patto stesso."
Quest'ultima già mai non si cancella,"""Questo patto non potrà mai essere annullato"
se non servata; e intorno di lei,fino a quando non si compirà. Era di questo
sì preciso di sopra si favella:,Ho appena parlato con tanta precisione.
però necessitato fu a li Ebrei,'Così spettava agli Ebrei
"pur l'offerere, ancor ch'alcuna offerta","ancora per offrire sacrifici, anche se alcune offerte"
"si permutasse, come saver dei.","permesso per la sostituzione, come sicuramente dovete sapere."
"L'altra, che per materia t'è aperta,","'La prima parte, come è stato spiegato, è l'oggetto"
"puote ben esser tal, che non si falla",del voto. In verità può essere tale non c'è colpa
se con altra materia si converta.,in sostituzione di altri oggetti per esso.
Ma non trasmuti carco a la sua spalla,Ma nessun uomo sposterà il fardello sulle sue spalle.
"per suo arbitrio alcun, sanza la volta","al richiamo della propria volontà, perché tale cambiamento richiede"
e de la chiave bianca e de la gialla;,che sia le chiavi bianche che quelle gialle siano girate.
"e ogne permutanza credi stolta,",'Che ogni scambio sia considerato vano
se la cosa dimessa in la sorpresa,"a meno che non sia rilevato l'onere posto da parte,"
come 'l quattro nel sei non è raccolta.,"come quattro si trova in sei, in quello assunto."
Però qualunque cosa tanto pesa,"""Qualunque cosa, dunque, abbia tale valore"
"per suo valor che tragga ogne bilancia,",come sbilancierebbe qualsiasi scala
sodisfar non si può con altra spesa.,"non possono essere sostituiti, a prescindere dal costo."
Non prendan li mortali il voto a ciancia;,Che i mortali non votino con leggerezza.
"siate fedeli, e a ciò far non bieci,","Siate fedeli e, anche, non ingiudici,"
come Ieptè a la sua prima mancia;,"come Jefte, offrendo quello che vide per la prima volta,"
"cui più si convenia dicer 'Mal feci',","'che aveva fatto meglio se avesse detto ""Ho fatto male"""
"che, servando, far peggio; e così stolto",che mantenere la fede e fare di peggio. E si può trovare
"ritrovar puoi il gran duca de' Greci,","questa specie di follia nel leader dei Greci,"
"onde pianse Efigènia il suo bel volto,",'che ha fatto Ifigenia lamentarsi della bellezza del suo viso
e fé pianger di sé i folli e i savi,"e coloro che hanno reso savi o stolti tutti,"
ch'udir parlar di così fatto cólto.,che ha sentito parlare di un tale rito lamentarsi pure.
"Siate, Cristiani, a muovervi più gravi:","Siate più gravi, cristiani, nei vostri sforzi."
"non siate come penna ad ogne vento,","Non assomigliare piume nel vento, né pensare"
e non crediate ch'ogne acqua vi lavi.,Tutte le acque hanno il potere di lavarti.
"Avete il novo e 'l vecchio Testamento,","Tu hai il Testamento, Nuovo e Vecchio,"
e 'l pastor de la Chiesa che vi guida;,e il pastore della Chiesa per guidarvi.
questo vi basti a vostro salvamento.,Che questi bastino per la vostra salvezza.
"Se mala cupidigia altro vi grida,","Se l'avidita' malvagia dovesse chiamarti altrove,"
"uomini siate, e non pecore matte,","siano uomini, non pecore impazzite, per timore che il Giudeo"
sì che 'l Giudeo di voi tra voi non rida!,in mezzo a te fai beffe di te.
