Original,Translate_IT
Di nova pena mi conven far versi,Il nuovo tormento che ho subito.
e dar matera al ventesimo canto,Dà al ventesimo canto una sostanza
"de la prima canzon, ch'è d'i sommersi.",La prima canzone che parla di dannati.
Io era già disposto tutto quanto,Ero in piedi su quella roccia ruvida e aspra
"a riguardar ne lo scoperto fondo,","E sbirciò ardentemente verso l'oscurita',"
che si bagnava d'angoscioso pianto;,L'orgoglio dei denti spaventati.
e vidi gente per lo vallon tondo,"Un sacco di gente è andata lentamente in giro,"
"venir, tacendo e lagrimando, al passo",Come un pellegrinaggio guida i passi.
che fanno le letane in questo mondo.,"Tranquillo, piangendo nel profondo."
"Come 'l viso mi scese in lor più basso,","Quando ho abbassato lo sguardo su di loro,"
mirabilmente apparve esser travolto,Ho visto un miracolo che sembra e inventato.
"ciascun tra 'l mento e 'l principio del casso,","davanti al mento che si sgretola fino all'ascella,"
"ché da le reni era tornato 'l volto,",il volto rivolto verso il dorso;
"e in dietro venir li convenia,","Per questo dovettero andare indietro,"
perché 'l veder dinanzi era lor tolto.,E la loro visione in avanti era stata distrutta.
Forse per forza già di parlasia,"Così la caduta del crampo distorcerà la testa,"
si travolse così alcun del tutto;,"Come si dice in meravigliose leggende,"
"ma io nol vidi, né credo che sia.","Ma non ci credo, visto che non l'ho mai visto."
"Se Dio ti lasci, lettor, prender frutto","Lasciate che Dio dia frutto alla vostra lettura, ai vostri lettori,"
"di tua lezione, or pensa per te stesso","Chiedi a te stesso come è successo a me,"
"com'io potea tener lo viso asciutto,","Se non ho bisogno di piangere e di arrabbiarmi,"
quando la nostra imagine di presso,Quando ero così vicino all'immagine dell'uomo
"vidi sì torta, che 'l pianto de li occhi","Svergognato, contorto e pianto dagli occhi"
le natiche bagnava per lo fesso.,Hai visto la spaccatura delle ganasce dietro?
"Certo io piangea, poggiato a un de' rocchi","Vero è, su uno degli steli della roccia"
"del duro scoglio, sì che la mia scorta",Mi sono fermato e ho pianto infuriato.
mi disse: “Ancor se' tu de li altri sciocchi?,"Allora il mio signore disse: ""Vuoi tu, come stoppie?"
Qui vive la pietà quand'è ben morta;,Fromm è solo chi non prova pietà qui.
chi è più scellerato che colui,Chi è più corrotto di chi biasimo
che al giudicio divin passion comporta?,Il suo rammarico osa il giudizio di Dio?
"Drizza la testa, drizza, e vedi a cui","Empor, alza la testa, lo vedrai,"
s'aperse a li occhi d'i Teban la terra;,Quello che un tempo si divorava davanti allo sguardo di Tebe;
"per ch'ei gridavan tutti: ""Dove rui,","Tutti gridavano: ""Dove andiamo?"" Che è successo?"
"Anfïarao? perché lasci la guerra?"".","Amphiaraus, la battaglia è troppo lunga?"
E non restò di ruinare a valle,"Ma s'immerge e s'immerge nella fossa profonda,"
fino a Minòs che ciascheduno afferra.,Finche' Minos non l'ha sconfitto... proprio ad un altro popolo.
Mira c'ha fatto petto de le spalle;,Guarda come gli ha fatto il petto alla schiena!
"perché volse veder troppo davante,","Guarda come cammina all'indietro, in piedi all'indietro,"
di retro guarda e fa retroso calle.,Perche' pensava di essere troppo avanti.
"Vedi Tiresia, che mutò sembiante",Guarda Tiresia che ci va incontro.
"quando di maschio femmina divenne,","Lui, prima un uomo, fu colpito dall'incantesimo di Gabe"
cangiandosi le membra tutte quante;,Trasformarsi in una donna su ogni arto.
"e prima, poi, ribatter li convenne",Ma poi ha colpito con la bacchetta magica
"li duo serpenti avvolti, con la verga,","In precedenza, due serpenti feriti,"
che rïavesse le maschili penne.,Cosi' che possa ricominciare a fare l'uomo.
"Aronta è quel ch'al ventre li s'atterga,","La schiena di lui sulla pancia, viene dietro di lui,"
"che ne' monti di Luni, dove ronca","Vicino a lui, il mantello di Arun,"
"lo Carrarese che di sotto alberga,",Un tempo viveva nella falesia di Luni
ebbe tra ' bianchi marmi la spelonca,"Quando la casa aveva la caverna bianca di marmo,"
per sua dimora; onde a guardar le stelle,Scegliendo di raggiungere la spiaggia marina
e 'l mar non li era la veduta tronca.,E permetti alle stelle di guardare liberamente.
"E quella che ricuopre le mammelle,",Quella con i capelli selvaggi senza nastro
"che tu non vedi, con le trecce sciolte,","Le tette che si rimboccano le spalle,"
"e ha di là ogne pilosa pelle,","Cos'altro è peloso, girato all'indietro."
"Manto fu, che cercò per terre molte;","Era Manto, che era nei paesi e nei mari"
poscia si puose là dove nacqu'io;,Sbagliato fino al luogo che mi ha partorito.
onde un poco mi piace che m'ascolte.,Da questa voglio ammaestrarti più vicino.
Poscia che 'l padre suo di vita uscìo,Dopo che il mondo è stato rapito suo padre
"e venne serva la città di Baco,","E la città di Bacco cadde in bande di schiavi,"
questa gran tempo per lo mondo gio.,Ha attraversato il mondo per tanti anni.
"Suso in Italia bella giace un laco,","Un lago si trova sul bellissimo bordo del Lago Levante,"
a piè de l'Alpe che serra Lamagna,"Ai piedi dell'alpeggio che chiude la Germania,"
"sovra Tiralli, c'ha nome Benaco.","Benaco, paese tirolese."
"Per mille fonti, credo, e più si bagna","Versata tra Camonica e Gard,"
tra Garda e Val Camonica e Pennino,"Appennino, diluvio in mille ruscelli,"
de l'acqua che nel detto laco stagna.,Quella che scorre in quel lago.
Loco è nel mezzo là dove 'l trentino,"Ma nel mezzo ci sono aree pianeggianti,"
pastore e quel di Brescia e 'l veronese,E tre pastori diversi potrebbero essere lì
"segnar poria, s'e' fesse quel cammino.",Parlare la loro benedizione in un punto di confine.
"Siede Peschiera, bello e forte arnese","Qui si trova poi Peschiera, un luogo forte"
"da fronteggiar Bresciani e Bergamaschi,","Per tagliare Bergamo da Brescia,"
ove la riva 'ntorno più discese.,E poi va piu' piano per la zona.
Ivi convien che tutto quanto caschi,"Qui l'acqua deve separarsi dal lago,"
"ciò che 'n grembo a Benaco star non può,","Che non vince più spazio nelle sue ginocchia,"
e fassi fiume giù per verdi paschi.,E scorre come fiume attraverso i pascoli verdi.
"Tosto che l'acqua a correr mette co,","L'acqua che qui inizia il suo corso,"
"non più Benaco, ma Mencio si chiama","Si chiama Mincio ora, e le sue onde scivolano"
"fino a Governol, dove cade in Po.","Fino a Governo, dove c'e' il culo."
"Non molto ha corso, ch'el trova una lama,","Non camminando lontano, si avvicina distese,"
ne la qual si distende e la 'mpaluda;,"dove si espande e si distende verso la palude,"
e suol di state talor esser grama.,Il brutto buco si espande durante l'estate.
Quindi passando la vergine cruda,"Quando là la donna rude guardò un paese,"
"vide terra, nel mezzo del pantano,",Quello che circondava quella palude.
sanza coltura e d'abitanti nuda.,"nudo di gente e incolta,"
"Lì, per fuggire ogne consorzio umano,",Rimase lì per non essere vicino a nessuno.
