Original,Translate_IT
Sì come quando i primi raggi vibra,"Così come, là dove il suo Creatore sparse il Suo sangue,"
"là dove il suo fattor lo sangue sparse,","il sole sparse i suoi primi raggi, e Ebro giaceva"
"cadendo Ibero sotto l'alta Libra,","sotto alta Bilancia, e la nona ora di raggi"
"e l'onde in Gange da nona rïarse,","erano onde di Gange brucianti; così qui, il sole"
"sì stava il sole; onde 'l giorno sen giva,",si trovava al punto di partenza del giorno in cui
come l'angel di Dio lieto ci apparse.,L'angelo di Dio si e' fatto vedere a noi.
"Fuor de la fiamma stava in su la riva,","Stava lungo il bordo, oltre le fiamme,"
e cantava 'Beati mundo corde!',"cantare ""Beati mundo corde"" in"
in voce assai più che la nostra viva.,una voce che ha più vita di quanto la nostra possa rivendicare.
"Poscia “Più non si va, se pria non morde,","Allora: ""Sante anime, non potete andare avanti"
"anime sante, il foco: intrate in esso,",a meno che il fuoco non ti abbia punto prima: entra
"e al cantar di là non siate sorde”,",le fiamme e non essere sordo alla canzone che sentirete
ci disse come noi li fummo presso;,"oltre,"" disse quando gli eravamo vicini;"
"per ch'io divenni tal, quando lo 'ntesi,","E quando l'ho sentito dire questo, sono diventato"
qual è colui che ne la fossa è messo.,come colui che è stato deposto nella tomba.
"In su le man commesse mi protesi,",Mi sono unito alle mani e le ho stese per cavarmela.
guardando il foco e imaginando forte,"le fiamme, guardando il fuoco, immaginando"
umani corpi già veduti accesi.,chiaramente i corpi umani che una volta avevo visto
Volsersi verso me le buone scorte;,"ardente. Le mie gentili accompagnatrici si volsero verso di me,"
"e Virgilio mi disse: “Figliuol mio,","e Virgilio disse: ""Figlio mio, anche se ci può essere"
"qui può esser tormento, ma non morte.","soffrendo qui, non c'è morte. Ricordate,"
"Ricorditi, ricorditi! E se io",Ricorda! Se ti guidassi verso la sicurezza
"sovresso Gerïon ti guidai salvo,","anche sul dorso di Geryon,"
che farò ora presso più a Dio?,"Ora, più vicino a Dio, cosa devo fare?"
Credi per certo che se dentro a l'alvo,Essere sicuri: anche se si doveva spendere un pieno
"di questa fiamma stessi ben mille anni,","mille anni nel centro di questo incendio,"
non ti potrebbe far d'un capel calvo.,La tua testa non sarebbe piu' calva di un capello.
"E se tu forse credi ch'io t'inganni,","E se pensi che ti stia ingannando,"
"fatti ver' lei, e fatti far credenza","avvicinarsi alle fiamme, lasciare le proprie mani"
con le tue mani al lembo d'i tuoi panni.,"Prova, dentro l'incendio, i tuoi vestiti sono orli..."
"Pon giù omai, pon giù ogne temenza;","abbattete, ormai abbattete, ogni vostra paura;"
volgiti in qua e vieni: entra sicuro!”.,"Volgetevi verso il fuoco e entrate fiduciosi!."""
E io pur fermo e contra coscïenza.,"Ma ero testardo, messo contro la mia coscienza."
"Quando mi vide star pur fermo e duro,","Quando mi vide ancora fermare, ostinato,"
"turbato un poco disse: “Or vedi, figlio:","disse, un po' perplesso: ""Ora vedi, figliolo: questo"
tra Bëatrice e te è questo muro”.,"Il muro sta tra te e la tua Beatrice."""
Come al nome di Tisbe aperse il ciglio,"Come, al nome di Thisbe, Pyramus,"
"Piramo in su la morte, e riguardolla,","che stava per morire, gli aprì gli occhi e la vide"
allor che 'l gelso diventò vermiglio;,"(quando poi il gelso è diventato sangue),"
"così, la mia durezza fatta solla,","Così, quando la mia testardaggine si era ammorbidita,"
"mi volsi al savio duca, udendo il nome",sentire il nome che fiorisce sempre
che ne la mente sempre mi rampolla.,"nella mia mente, si rivolse alla mia guida che conosce."
Ond'ei crollò la fronte e disse: “Come!,Al quale scosse la testa e disse:
volenci star di qua?”; indi sorrise,"ci fai rimanere da questa parte?""-allora sorrise"
come al fanciul si fa ch'è vinto al pome.,come uno sorride a un bambino frutta ha sedotto.
"Poi dentro al foco innanzi mi si mise,","Poi, davanti a me, entrò nel fuoco;"
"pregando Stazio che venisse retro,","e chiese a Stazio, che aveva camminato tra noi"
che pria per lunga strada ci divise.,"prima, dividendoci, per andare indietro."
"Sì com' fui dentro, in un bogliente vetro",Non prima di essere in quell'incendio...
"gittato mi sarei per rinfrescarmi,",mi sono gettato in vetro fuso per trovare
tant'era ivi lo 'ncendio sanza metro.,"freddezza, perche' quelle fiamme erano cosi' intense."
"Lo dolce padre mio, per confortarmi,","Il mio gentile padre, che mi consolerebbe,"
"pur di Beatrice ragionando andava,","Continuammo a parlare, mentre camminavamo, di Beatrice,"
dicendo: “Li occhi suoi già veder parmi”.,"dicendo: ""Sembro già vedere i suoi occhi."""
Guidavaci una voce che cantava,Una voce che cantava al di là di noi era la nostra guida;
"di là; e noi, attenti pur a lei,","e noi, attenti a quella voce, emersero"
venimmo fuor là ove si montava.,proprio nel punto in cui ha cominciato ad arrampicarsi.
"'Venite, benedicti Patris mei',","""Venezia, benedici Patris mei,"""
"sonò dentro a un lume che lì era,",cantava in una luce che mi superava:
tal che mi vinse e guardar nol potei.,Non riuscivo a guardare a tanta intensità.
"“Lo sol sen va”, soggiunse, “e vien la sera;","""Il sole parte,"" ha aggiunto; ""la sera viene;"
"non v'arrestate, ma studiate il passo,","Non restate sui vostri passi, ma sbrigatevi prima"
mentre che l'occidente non si annera”.,"l'ovest si fa buio."" Il sentiero che abbiamo preso si arrampicava dritto"
Dritta salia la via per entro 'l sasso,"all'interno della roccia, e la sua direzione era"
verso tal parte ch'io toglieva i raggi,"che, davanti a me, il mio corpo si è bloccato"
dinanzi a me del sol ch'era già basso.,"i raggi del sole, già bassi dietro di noi."
"E di pochi scaglion levammo i saggi,",E avevamo provato solo pochi passi quando
"che 'l sol corcar, per l'ombra che si spense,",Io e i miei saggi abbiamo percepito il tramonto del sole
sentimmo dietro e io e li miei saggi.,perché l'ombra che avevo gettato è stata spesa.
E pria che 'n tutte le sue parti immense,Prima che un colore venisse ad occupare
"fosse orizzonte fatto d'uno aspetto,",che il cielo in tutta la sua immensità
"e notte avesse tutte sue dispense,","e la notte fu libera di evocare tutte le sue tenebre,"
ciascun di noi d'un grado fece letto;,ognuno di noi ha fatto una di quelle scale il suo letto:
ché la natura del monte ci affranse,la natura della montagna era così indebolita
la possa del salir più e 'l diletto.,il nostro potere e il nostro desiderio di salire avanti.
Quali si stanno ruminando manse,"Come le capre che, quando si grattavano, erano veloci e inaddomesticate"
"le capre, state rapide e proterve","lungo le cime delle montagne, ma ora sono saziate,"
"sovra le cime avante che sien pranse,","e riposare e ruminare, mentre il sole si accende..."
"tacite a l'ombra, mentre che 'l sol ferve,","senza problemi, nell'ombra, silenziosamente,"
"guardate dal pastor, che 'n su la verga",vegliato dal pastore mentre si appoggia
poggiato s'è e lor di posa serve;,sul suo bastone e sorveglia la loro pace;
"e quale il mandrïan che fori alberga,","o come il pastore nei campi aperti,"
"lungo il pecuglio suo queto pernotta,","passare la notte accanto al suo gregge tranquillo,"
guardando perché fiera non lo sperga;,osservando che nessuna bestia li scaccia;
"tali eravamo tutti e tre allotta,",Eravamo tutti e tre a quel punto...
"io come capra, ed ei come pastori,","ero come i pastori, ero come la capra;"
fasciati quinci e quindi d'alta grotta.,"su ogni lato di noi, alte pareti rocciose si alzarono."
Poco parer potea lì del di fori;,"Da lì, si vedeva solo poco del cielo,"
"ma, per quel poco, vedea io le stelle","ma in quel piccolo, potevo vedere le stelle"
di lor solere e più chiare e maggiori.,Più luminoso e più grande di quanto non siano di solito.
"Sì ruminando e sì mirando in quelle,","Ma mentre guardavo le stelle, in riverenza,"
"mi prese il sonno; il sonno che sovente,","il sonno sopravvisse a me-sonno, che spesso vede,"
"anzi che 'l fatto sia, sa le novelle.","prima che accada, quello che deve ancora essere."
"Ne l'ora, credo, che de l'orïente","Era l'ora, credo, in cui Cytherea..."
"prima raggiò nel monte Citerea,","che sembra sempre ardente di fuochi d'amore,"
"che di foco d'amor par sempre ardente,","prima risplende sui monti da oriente,"
giovane e bella in sogno mi parea,"che, nel mio sogno, mi sembrava di vedere una donna"
donna vedere andar per una landa,giovane e bella; lungo una pianura raccolse
cogliendo fiori; e cantando dicea:,"i fiori, e anche mentre cantava, disse:"
“Sappia qualunque il mio nome dimanda,"""Chi chiede il mio nome, sappia che sono Leah,"
"ch'i' mi son Lia, e vo movendo intorno",e applico le mie belle mani alla moda
le belle mani a farmi una ghirlanda.,una ghirlanda dei fiori che ho raccolto.
"Per piacermi a lo specchio, qui m'addorno;",Per trovare il piacere in questo specchio I
ma mia suora Rachel mai non si smaga,"adorna me stesso, mentre mia sorella Rachele"
"dal suo miraglio, e siede tutto giorno.",non abbandona mai il suo specchio; lì si siede
Ell'è d'i suoi belli occhi veder vaga,"tutto il giorno, desidera vedere i suoi occhi belli che guardano,"
com'io de l'addornarmi con le mani;,"come io, per vedere le mie mani che adornano, lungo:"
"lei lo vedere, e me l'ovrare appaga”.","Lei è contenta di vedere, io con il lavoro."""
"E già per li splendori antelucani,","E ora, con le luci riflesse che brillano"
"che tanto a' pellegrin surgon più grati,","prima dell'alba e, risorgendo, sono i benvenuti"
"quanto, tornando, albergan men lontani,","ai pellegrini come, tornando, essi vicino a casa,"
"le tenebre fuggian da tutti lati,","le ombre fuggirono da tutti i lati, il mio sonno"
"e 'l sonno mio con esse; ond'io leva'mi,",fuggii con loro; e in questo mi svegliai e vidi
veggendo i gran maestri già levati.,che i grandi maestri erano già risorti.
“Quel dolce pome che per tanti rami,"""Oggi la tua fame troverà la loro pace"
"cercando va la cura de' mortali,",attraverso quel dolce frutto la cura dei mortali cerca
oggi porrà in pace le tue fami”.,"tra tanti rami."" Questo è il discorso,"
Virgilio inverso me queste cotali,le solenni parole che Virgilio mi ha rivolto;
parole usò; e mai non furo strenne,"e non ci furono mai notizie da paragonare,"
che fosser di piacere a queste iguali.,"per offrirmi delizie, con queste."
Tanto voler sopra voler mi venne,La mia volontà di salire sopra era tale
"de l'esser sù, ch'ad ogne passo poi",che ad ogni passo ho fatto ho sentito la forza
al volo mi sentia crescer le penne.,nelle mie ali cresceva per il volo.
Come la scala tutta sotto noi,Quando tutte le scale giacevano sotto di noi e
"fu corsa e fummo in su 'l grado superno,","Avevamo raggiunto il passo piu' alto, poi Virgil e' pronto."
"in me ficcò Virgilio li occhi suoi,",i suoi occhi insistenti su di me e disse:
e disse: “Il temporal foco e l'etterno,"""Figlio mio, hai visto l'incendio temporaneo"
"veduto hai, figlio; e se' venuto in parte",e il fuoco eterno; sei giunto
dov'io per me più oltre non discerno.,il luogo passato che i miei poteri non possono vedere.
Tratto t'ho qui con ingegno e con arte;,Ti ho portato qui attraverso l'intelletto e l'arte.
lo tuo piacere omai prendi per duce;,"d'ora in poi, il tuo piacere sia la tua guida;"
"fuor se' de l'erte vie, fuor se' de l'arte.",Hai superato i sentieri ripidi e i sentieri stretti.
Vedi lo sol che 'n fronte ti riluce;,Guarda il sole che splende sulla tua fronte;
"vedi l'erbette, i fiori e li arbuscelli","Guarda le erbe, i fiori e gli arbusti"
che qui la terra sol da sé produce.,"nato qui, spontaneamente, dalla terra."
Mentre che vegnan lieti li occhi belli,"Tra di loro, si può riposare o camminare fino"
