Original,Translate_IT
"Taciti, soli, sanza compagnia","Silenzioso, solo e senza scorta"
"n'andavam l'un dinanzi e l'altro dopo,","siamo andati avanti, uno davanti, l'altro dopo,"
come frati minor vanno per via.,mentre i Frati Minori camminano lungo le strade.
Vòlt'era in su la favola d'Isopo,La rissa si è giocata davanti ai nostri occhi
"lo mio pensier per la presente rissa,",mi ha messo in mente la favola di Esopo
dov'el parlò de la rana e del topo;,"in cui raccontò la storia della rana e del topo,"
ché più non si pareggia 'mo' e 'issa',per 'issa' e 'mo' non sono più come nel significato
"che l'un con l'altro fa, se ben s'accoppia","di un caso e l'altro, se confrontiamo"
principio e fine con la mente fissa.,con circospezione i loro inizi e i loro fini.
"E come l'un pensier de l'altro scoppia,","Proprio come un pensiero problemi da un altro,"
"così nacque di quello un altro poi,","così, dal primo, nacque un altro ora"
che la prima paura mi fé doppia.,che mi ha reso timoroso il doppio di prima.
Io pensava così: 'Questi per noi,"Ho pensato: ""E' colpa nostra se sono stati imbrogliati,"
sono scherniti con danno e con beffa,e con tanto dolore e vergogna
"sì fatta, ch'assai credo che lor nòi.",Sono sicuro che li arrabbierà.
"Se l'ira sovra 'l mal voler s'aggueffa,","""Se si aggiunge rabbia alla loro malizia,"
ei ne verranno dietro più crudeli,ci perseguiteranno ancora più crudelmente
che 'l cane a quella lievre ch'elli acceffa'.,"che il segugio che mette le sue zanne in una lepre."""
Già mi sentia tutti arricciar li peli,Riuscivo a sentire il mio cuoio capelluto diventare teso con la paura
"de la paura e stava in dietro intento,",e ha tenuto i miei pensieri fissati proprio dietro di me
"quand'io dissi: “Maestro, se non celi","mentre parlavo: ""Maestro, non puoi in fretta"
"te e me tostamente, i' ho pavento",'Nascondere te stesso e me? Sono nel terrore
d'i Malebranche. Noi li avem già dietro;,"dei Malebranchi; li sento là dietro di noi,"
"io li 'magino sì, che già li sento”.","Immaginateli così chiari che li sento quasi."""
"E quei: “S'i' fossi di piombato vetro,",E lui: 'Se fossi fatto di vetro con piombo
l'imagine di fuor tua non trarrei,Non riuscivo a riflettere la tua somiglianza esteriore.
"più tosto a me, che quella dentro 'mpetro.",In meno tempo di quanto io abbia afferrato quello dentro di te.
"Pur mo venieno i tuo' pensier tra ' miei,","Proprio ora che il tuo pensiero si mescolava con il mio,"
"con simile atto e con simile faccia,","sia nell'atteggiamento che nell'aspetto,"
sì che d'intrambi un sol consiglio fei.,Cosi' che di entrambi ho formato un unico piano.
"S'elli è che sì la destra costa giaccia,",'Se il pendio là a destra ci permette
"che noi possiam ne l'altra bolgia scendere,","per entrare nell'altro fosso,"
noi fuggirem l'imaginata caccia”.,"scamperemo all'inseguimento che entrambi immaginamo."""
"Già non compié di tal consiglio rendere,",Prima che finisse di dirmi il suo piano
ch'io li vidi venir con l'ali tese,"Li ho visti arrivare, ali sparse,"
"non molto lungi, per volerne prendere.",Ci avviciniamo per prenderci.
"Lo duca mio di sùbito mi prese,",Il mio capo in un attimo mi ha rapito.
come la madre ch'al romore è desta,"come una madre che, risvegliata dal trambusto"
"e vede presso a sé le fiamme accese,","prima di vedere le fiamme che bruciano vicino a lei,"
"che prende il figlio e fugge e non s'arresta,","rapisce suo figlio e fugge,"
"avendo più di lui che di sé cura,","e, più preoccupato per lui che per se stessa,"
tanto che solo una camiscia vesta;,non ritarda il passaggio.
e giù dal collo de la ripa dura,"Giu' dal bordo di quella banca di pietra,"
"supin si diede a la pendente roccia,","supina, scivolava lungo la roccia inclinata"
che l'un de' lati a l'altra bolgia tura.,che forma un confine del prossimo crepaccio.
Non corse mai sì tosto acqua per doccia,"Mai innaffiato, mentre si avvicinava alle pagaia,"
"a volger ruota di molin terragno,",correre giù lungo le chiuse
"quand'ella più verso le pale approccia,",tagliato attraverso la terra per girare una ruota mulino
"come 'l maestro mio per quel vivagno,","più rapidamente del mio padrone giù per quella banca,"
"portandosene me sovra 'l suo petto,",che mi portava con sé al petto.
"come suo figlio, non come compagno.","come se fossi suo figlio, non il suo compagno."
A pena fuoro i piè suoi giunti al letto,Non prima aveva toccato il fondo con i piedi
"del fondo giù, ch'e' furon in sul colle",che i diavoli erano sopra di noi sulla cresta.
sovresso noi; ma non lì era sospetto:,"Ma ora non avevamo motivo di provare paura,"
ché l'alta provedenza che lor volle,per l'alta Provvidenza che li ha fatti
"porre ministri de la fossa quinta,","guardiani del quinto crepaccio,"
poder di partirs'indi a tutti tolle.,li priva del potere di lasciarlo.
Là giù trovammo una gente dipinta,Laggiù ci siamo imbattuti in un popolo laccato
"che giva intorno assai con lenti passi,","che hanno fatto il loro giro, in lacrime, con passi svogliati."
piangendo e nel sembiante stanca e vinta.,Sembravano entrambi stanchi e sconfitti.
Elli avean cappe con cappucci bassi,I cappotti che indossavano avevano dei camini caduti.
"dinanzi a li occhi, fatte de la taglia","sopra i loro occhi, tagliati come i mantello"
che in Clugnì per li monaci fassi.,fatta per i monaci di Cluny.
"Di fuor dorate son, sì ch'elli abbaglia;","Dolci e scintillanti all'esterno,"
"ma dentro tutte piombo, e gravi tanto,","dentro di loro sono di piombo, così ponderous"
che Federigo le mettea di paglia.,che quelli imposti da Frederick non sembravano altro che paglia.
Oh in etterno faticoso manto!,"Oh, che mantello faticoso da indossare per sempre!"
Noi ci volgemmo ancor pur a man manca,"Ancora una volta abbiamo girato a sinistra, poi siamo andati avanti"
"con loro insieme, intenti al tristo pianto;","accanto a loro, intenti a piangere i loro miserabili lamenti."
ma per lo peso quella gente stanca,Il loro fardello fece sì che la gente stanca
"venìa sì pian, che noi eravam nuovi",muoversi così lentamente abbiamo avuto nuovi compagni
di compagnia ad ogne mover d'anca.,ogni volta che mettiamo un piede davanti all'altro.
Per ch'io al duca mio: “Fa che tu trovi,E io dissi al mio capo: 'Cast your eyes
