Original,Translate_IT
"Intra due cibi, distanti e moventi","Tra due cibi, ugualmente vicini a portata di mano e allettanti,"
"d'un modo, prima si morria di fame,","lasciato libero di scegliere, un uomo sarebbe morto di fame"
che liber'omo l'un recasse ai denti;,prima che potesse portare uno o l'altro tra i denti...
sì si starebbe un agno intra due brame,"così sarebbe un agnello stare fermo, catturato tra le voglie"
"di fieri lupi, igualmente temendo;","di due lupi feroci, con uguale timore di entrambi,"
sì si starebbe un cane intra due dame:,"Cosi' farebbe un segugio, stock-ancora tra due:"
"per che, s'i' mi tacea, me non riprendo,","solo così, se ho taciuto, spinto in egual misura"
"da li miei dubbi d'un modo sospinto,","per i miei dubbi, non merito né lode né colpa,"
"poi ch'era necessario, né commendo.","dal momento che il mio silenzio è stato forzato, non liberamente scelto."
"Io mi tacea, ma 'l mio disir dipinto","Ho taciuto, ma il mio desiderio"
"m'era nel viso, e 'l dimandar con ello,",e le mie domande erano tutte dipinte sul mio viso
più caldo assai che per parlar distinto.,più ardentemente di quanto le parole avrebbero potuto esprimere.
"Fé sì Beatrice qual fé Danïello,",Beatrice ha fatto quello che ha fatto Daniel.
"Nabuccodonosor levando d'ira,","quando liberò Nabucodònosor dalla sua ira,"
che l'avea fatto ingiustamente fello;,"che lo aveva reso crudele ingiustamente,"
e disse: “Io veggio ben come ti tira,"con le sue parole: ""E' chiaro per me che senti l'attrazione"
"uno e altro disio, sì che tua cura","di due desideri, in modo che il vostro desiderio diviso"
sé stessa lega sì che fuor non spira.,si lega cosi' stretto che non puo' espirare.
"Tu argomenti: ""Se 'l buon voler dura,","'Voi ragionate: ""Se la volontà non vacilla nemmeno"
la vïolenza altrui per qual ragione,"nella devozione al bene, come può la violenza"
"di meritar mi scema la misura?"".","di un altro ridurre la mia misura di ricompensa?"""
Ancor di dubitar ti dà cagione,Ancora un'altra causa per la tua perplessità.
"parer tornarsi l'anime a le stelle,","è che voi pensate, in accordo con l'insegnamento di Platone,"
secondo la sentenza di Platone.,le anime ritornano alle loro stelle.
Queste son le question che nel tuo,"""Queste sono le domande che pesano allo stesso modo"
pontano igualmente; e però pria,sulla tua volontà. Prima mi occuperò di
tratterò quella che più ha di felle.,con quello che ha piu' veleno dentro.
"D'i Serafin colui che più s'india,","'Non il Seraph che la maggior parte ingod se stesso,"
"Moïsè, Samuel, e quel Giovanni","non Mosè, Samuel, o qualunque Giovanni ti piaccia..."
"che prender vuoli, io dico, non Maria,","nessuno di questi, dico, nemmeno Mary,"
non hanno in altro cielo i loro scanni,'hanno i loro posti in un altro paradiso
